0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.08666666 0 0 0
0.12 0 0 0
0.1500336 0 0 0
0.1794933 0 0 0
0.2087246 0 0 0
0.2378168 0 0 0
0.2711501 0 0 0
0.3024062 0 0 0
0.3323764 0 0 0
0.3624852 0 0 0
0.3912416 0 0 0
0.422252 0 0 0
0.45085 0 0 0
0.4803264 0 0 0
0.5116712 0 0 0
0.5409038 0 0 0
0.5707119 0 0 0
0.6002433 0 0 0
0.6285836 0 0 0
0.6584553 0 0 0
0.68837 0 0 0
0.7170937 0 0 0
0.7500312 0 0 0
0.7807232 0 0 0
0.8105952 0 0 0
0.8401106 0 0 0
0.8687756 0 0 0
0.8987406 0 0 0
0.9289469 0 0 0
0.9622803 0 0 0
0.9924272 0 0 0
1.022125 0 0 0
1.055449 0 0 0
1.084155 0 0 0
1.114028 0 0 0
1.147361 0 0 0
1.177907 0 0 0
1.207005 0 0 0
1.236773 0 0 0
1.268121 0 0 0
1.296819 0 0 0
1.330153 0 0 0
1.363486 0 0 0
1.392276 0 0 0
1.425609 0 0 0
1.458092 0 0 0
1.490644 0 0 0
1.522778 0 0 0
1.556111 0 0 0
1.589143 0 0 0
1.622477 0 0 0
1.652799 0 0 0
1.682128 0 0 0
1.713566 0 0 0
1.745255 0 0 0
1.776637 0 0 0
1.806791 0 0 0
1.837788 0 0 0
1.868078 0 0 0
1.900208 0 0 0
1.93305 0 0 0
1.965104 0 0 0
1.995373 0 0 0
2.026725 0 0 0
2.057616 0 0 0
2.090949 0 0 0
2.124282 0 0 0
2.157615 0 0 0
2.190949 0 0 0
2.220791 0 0 0
2.248768 0 0 0
2.282101 0 0 0
2.312703 0 0 0
2.346036 0 0 0
2.379369 0 0 0
2.412389 0 0 0
2.442394 0 0 0
2.475728 0 0 0
2.505924 0 0 0
2.536733 0 0 0
2.570066 0 0 0
2.599622 0 0 0
2.627803 0 0 0
2.657257 0 0 0
2.689819 0 0 0
2.721302 0 0 0
2.754636 0 0 0
2.785309 0 0 0
2.815116 0 0 0
2.848449 0 0 0
2.877905 0 0 0
2.907676 0 0 0
2.938956 0 0 0
2.969858 0 0 0
2.998894 0 0 0
3.028491 0 0 0
3.059559 0 0 0
3.088266 0 0 0
3.118492 0 0 0
3.148876 0 0 0
3.178281 0 0 0
3.20838 0 0 0
3.241714 0 0 0
3.272888 0 0 0
3.303147 0 0 0
3.335677 0 0 0
3.36901 0 0 0
3.402344 0 0 0
3.43199 0 0 0
3.463422 0 0 0
3.494834 0 0 0
3.52678 0 0 0
3.556098 0 0 0
3.588883 0 0 0
3.618279 0 0 0
3.646883 0 0 0
3.678144 0 0 0
3.711477 0 0 0
3.74481 0 0 0
3.776068 0 0 0
3.804688 0 0 0
3.83287 0 0 0
3.863647 0 0 0
3.891883 0 0 0
3.925216 0 0 0
3.958549 0 0 0
3.991883 0 0 0
4.020749 0 0 0
4.04901 0 0 0
4.080073 0 0 0
4.108464 0 0 0
4.141797 0 0 0
4.173912 0 0 0
4.204117 0 0 0
4.232941 0 0 0
4.263412 0 0 0
4.296745 0 0 0
4.327366 0 0 0
4.360699 0 0 0
4.390926 0 0 0
4.419748 0 0 0
4.448681 0 0 0
4.47753 0 0 0
4.508167 0 0 0
4.536813 0 0 0
4.566279 0 0 0
4.599612 0 0 0
4.630155 0 0 0
4.662406 0 0 0
4.695739 0 0 0
4.726688 0 0 0
4.756868 0 0 0
4.789293 0 0 0
4.819857 0 0 0
4.852613 0 0 0
4.882113 0 0 0
4.912941 0 0 0
4.943444 0 0 0
4.973325 0 0 0
5.002176 0 0 0
5.03551 0 0 0
5.065696 0 0 0
5.09551 0 0 0
5.12327 0 0 0
5.152475 0 0 0
5.182441 0 0 0
5.214258 0 0 0
5.243745 0 0 0
5.271982 0 0 0
5.301492 0 0 0
5.331003 0 0 0
5.364336 0 0 0
5.395411 0 0 0
5.424673 0 0 0
5.456312 0 0 0
5.486145 0 0 0
5.51522 0 0 0
5.545892 0 0 0
5.57751 0 0 0
