時間[s] 推定速度[km/h]
3.711024 0
3.723158 0
3.736521 0
3.749454 0
3.762294 0
3.776034 0
3.788744 0
3.801566 0
3.814005 0
3.82672 0
3.838633 0
3.851156 0
3.863532 0
3.87594 0
3.887805 0
3.899837 0
3.912549 0
3.925561 0
3.937774 0
3.955324 0
3.968737 0
3.983855 0
3.996208 0
4.00898 0
4.022573 0
4.03581 0
4.048361 0
4.060618 0
4.073399 0
4.085717 0
4.098367 0
4.110981 0
4.123127 0
4.136866 0
4.150475 0
4.162546 0
4.174883 0
4.190797 0
4.203703 0
4.216246 0
4.228156 0
4.241487 0
4.253501 0
4.265584 0
4.277286 0
4.28945 0
4.302218 0
4.314574 0
4.326163 0
4.338299 0
4.352407 0
4.365071 0
4.377498 0
4.392643 0
4.404817 0
4.417559 0
4.43046 0
4.443382 0
4.456728 0
4.469443 0
4.482219 0
4.494283 0
4.506531 0
4.518933 0
4.531152 0
4.54352 0
4.555309 0
4.568197 0
4.580562 0
4.594342 0
4.606019 0
4.61897 0
4.63236 0
4.644388 0
4.657164 0
4.669212 0
4.682055 0
4.693973 0
4.707344 0
4.719761 0
4.732501 0
4.746162 0
4.759103 0
4.771078 0
4.783861 0
4.799374 0
4.812978 0
4.825142 0
4.837811 0
4.85097 0
4.863206 0
4.876313 0
4.88902 0
4.90173 0
4.914137 0
4.9284 0
4.942307 0
4.955185 0
4.968327 0
4.982152 0
4.994911 0
5.009327 0
5.02232 0
5.035964 0
5.049879 0
5.062126 0
5.076372 0
5.088315 0
5.100955 0
5.113548 0
5.126819 0
5.139237 0
5.151721 0
5.164021 0
5.17591 0
5.188945 0
5.201294 0
5.21587 0
5.228767 0
5.241556 0
5.253957 0
5.266692 0
5.283939 0
5.297082 0
5.309171 0
5.321443 0
5.333924 0
5.347009 0
5.360751 0
5.375415 0
5.387307 0
5.399669 0
5.412082 0
5.426197 0
5.437981 0
5.450487 0
5.46339 0
5.475374 0
5.488299 0
5.501173 0
5.513973 0
5.526296 0
5.538953 0
5.551641 0
5.565088 0
5.578165 0
5.590957 0
5.603471 0
5.616512 0
5.631684 0
5.644022 0
5.657237 0
5.669603 0
5.682911 0
5.694531 0
5.706513 0
5.718843 0
5.731816 0
5.744218 0
5.756378 0
5.769148 0
5.780929 0
5.793507 0
5.805761 0
5.818514 0
5.833193 0
5.845265 0
5.858794 0
5.871 0
5.883963 0
5.895576 0
5.908872 0
5.920636 0
5.932973 0
5.945353 0
5.95796 0
5.969716 0
5.982118 0
5.994539 0
6.006916 0
6.019848 0
6.03409 0
6.045978 0
6.058516 0
6.070993 0
6.083508 0
6.096425 0
6.108522 0
6.120821 0
6.133802 0
6.146686 0
6.158692 0
6.170815 0
6.184616 0
6.198111 0
6.21005 0
6.223618 0
6.239608 0
6.252047 0
6.26469 0
6.27747 0
6.290077 0
6.303472 0
6.316374 0
6.328559 0
6.340928 0
6.353694 0
6.3661 0
6.378447 0
6.390728 0
6.403113 0
6.415796 0
6.42861 0
6.442605 0
6.45498 0
6.468632 0
6.48089 0
6.492724 0
6.506095 0
6.518948 0
6.531761 0
6.543686 0
6.556468 0
6.569157 0
6.583014 0
6.600846 0
6.61327 0
6.625895 0
6.639164 0
6.654436 0
6.667521 0
6.681543 0
6.695316 0
6.707653 0
6.719819 0
6.732767 0
6.745564 0
6.758344 0
6.770172 0
6.783066 0
6.795953 0
6.807848 0
6.819746 0
6.832134 0
6.844089 0
6.859217 0
6.871676 0
6.883929 0
6.897781 0
6.910355 0
6.922282 0
6.934847 0
6.947652 0
6.960094 0
6.972342 0
6.985137 0
6.99716 0
7.008822 0
7.021828 0
7.03467 0
7.047185 0
7.062436 0
7.075623 0
7.087661 0
7.100227 0
7.112499 0
7.125842 0
7.139072 0
7.15298 0
7.165164 0
7.177184 0
7.19112 0
7.203747 0
7.217339 0
7.229097 0
7.242065 0
7.254634 0
7.268779 0
7.281204 0
7.29399 0
7.307162 0
7.320044 0
7.332978 0
7.344947 0
7.358211 0
7.370295 0
7.382931 0
7.395512 0
7.408962 0
7.421378 0
7.434463 0
7.446918 0
7.459999 0
7.474585 0
7.486856 0
7.500001 0
7.513374 0
7.525661 0
7.537946 0
7.550283 0
7.562397 0
7.575136 0
7.587104 0
7.60002 0
7.612768 0
7.626356 0
7.639777 0
7.654233 0
7.666775 0
7.681877 0
7.694627 0
7.706923 0
7.71938 0
7.732011 0
7.744961 0
7.757504 0
7.769619 0
7.782358 0
7.794975 0
7.807168 0
7.818919 0
7.831581 0
7.844168 0
7.857256 0
7.869316 0
7.88345 0
7.895374 0
7.907903 0
7.923841 0
7.937027 0
7.949294 0
7.962042 0
7.974243 0
7.987504 0
8.000525 0
8.013907 0
8.027066 0
8.038936 0
8.051171 0
8.06372 0
8.076456 0
8.090503 0
8.102808 0
8.116349 0
8.12906 0
8.14117 0
8.153692 0
8.166306 0
8.178606 0
8.191801 0
8.205321 0
8.218696 0
8.231781 0
8.24448 0
8.257221 0
8.269461 0
8.281929 0
8.296252 0
8.309217 0
8.321008 0
8.333035 0
8.344654 0
8.357574 0
8.369725 0
8.382604 0
8.394899 0
8.407472 0
8.420169 0
8.432576 0
8.444814 0
8.457819 0
8.469849 0
8.482145 0
8.495503 0
8.507301 0
8.519484 0
8.531986 0
8.543483 0
8.555815 0
8.56893 0
8.582197 0
8.594262 0
8.606024 0
8.618206 0
8.631062 0
8.642982 0
8.6551 0
8.667626 0
8.679931 0
8.692353 0
8.706142 0
8.718396 0
8.730412 0
8.742545 0
8.754804 0
8.766981 0
8.778682 0
8.791527 0
8.80349 0
8.815975 0
8.829477 0
8.842543 0
8.855534 0
8.867743 0
8.879883 0
8.891911 0
8.904934 0
8.919509 0
8.931833 0
8.94462 0
8.957979 0
8.970457 0
8.982325 0
8.994741 0
9.006933 0
9.020334 0
9.032631 0
9.045275 0
9.057809 0
9.070596 0
9.083544 0
9.096414 0
9.108923 0
9.123281 0
9.136669 0
9.148988 0
9.160916 0
9.174215 0
9.186746 0
9.199334 0
9.211727 0
9.224907 0
9.242958 0
9.255222 0
9.268189 0
9.280658 0
9.293299 0
9.305862 0
9.318969 0
9.33345 0
9.346205 0
9.360941 0
9.373679 0
9.385714 0
9.398897 0
9.412129 0
9.424657 0
9.43788 0
9.452346 0
9.466688 0
9.480091 0
9.492664 0
9.50577 0
9.519277 0
9.533666 0
9.546117 0
9.558994 0
9.571781 0
9.584476 0
9.596714 0
9.609378 0
9.622222 0
9.635719 0
9.648247 0
9.660705 0
9.673217 0
9.686519 0
9.698874 0
9.71086 0
9.723437 0
9.738354 0
9.750654 0
9.763536 0
9.775693 0
9.788915 0
9.801916 0
9.814856 0
9.827615 0
9.840474 0
9.854019 0
9.867386 0
9.879431 0
9.891512 0
9.90423 0
9.917779 0
9.92984 0
9.944582 0
9.957058 0
9.969124 0
9.980918 0
9.993361 0
10.00564 0
10.01867 0
10.03119 0
10.04282 0
10.05479 0
10.06727 0
10.0795 0
10.0913 0
10.10366 0
10.1158 0
10.12815 0
10.14097 0
10.15504 0
10.16724 0
10.17961 0
10.19476 0
10.20633 0
10.21849 0
10.23056 0
10.24325 0
10.25507 0
10.26727 0
10.28076 0
10.29329 0
10.30519 0
10.31793 0
10.3308 0
10.34315 0
10.35794 0
10.37019 0
10.38291 0
10.3948 0
10.40691 0
10.41908 0
10.43157 0
10.44322 0
10.45827 0
10.47173 0
10.48447 0
10.49612 0
10.50806 0
10.52067 0
10.53297 0
10.54451 0
10.55876 0
10.57573 0
10.58894 0
10.60192 0
10.61545 0
10.62758 0
10.63932 0
10.65154 0
10.66343 0
10.67513 0
10.68758 0
10.6998 0
10.71146 0
10.72383 0
10.73667 0
10.74897 0
10.76251 0
10.7745 0
10.78745 0
10.80085 0
10.81369 0
10.82594 0
10.83815 0
10.85127 0
10.86422 0
10.87736 0
10.89012 0
10.9042 0
10.91682 0
10.92893 0
10.94125 0
10.9537 0
10.96935 0
10.98221 0
10.99394 0
11.00613 0
11.01893 0
11.03138 0
11.04358 0
11.05654 0
11.06968 0
11.08219 0
11.0941 0
11.10606 0
11.11842 0
11.1317 0
11.14384 0
11.15608 0
11.17102 0
11.18377 0
11.19611 0
11.2086 0
11.22103 0
11.23334 0
11.24594 0
11.25849 0
11.27094 0
11.28366 0
11.29629 0
11.30886 0
11.32123 0
11.33357 0
11.34582 0
11.35792 0
11.37228 0
11.38442 0
11.39674 0
11.40889 0
11.42113 0
11.43376 0
11.446 0
11.45809 0
11.47245 0
11.48554 0
11.49814 0
11.5105 0
11.52328 0
11.53651 0
11.54918 0
11.56201 0
11.57749 0
11.5901 0
11.60223 0
11.61417 0
11.62735 0
11.63938 0
11.6518 0
11.66402 0
11.67603 0
11.68865 0
11.70097 0
11.71406 0
11.72631 0
11.73878 0
11.7513 0
11.76331 0
11.77681 0
11.7888 0
11.80231 0
11.8143 0
11.82678 0
11.83886 0
11.85213 0
11.86411 0
11.88034 0
11.89287 0
11.90612 0
11.91843 0
11.9303 0
11.94488 0
11.95725 0
11.96988 0
11.9844 0
11.99608 0
12.00808 0
12.02121 0
12.03393 0
12.04598 0
12.05899 0
12.07194 0
12.08516 0
12.09853 0
12.11185 0
12.12562 0
12.13858 0
12.15171 0
12.16447 0
12.17624 0
12.19117 0
12.2038 0
12.21621 0
12.2286 0
12.24098 0
12.25405 0
12.26656 0
12.27882 0
12.29135 0
12.30367 0
12.3169 0
12.32935 0
12.34107 0
12.35385 0
12.36631 0
12.3784 0
12.39253 0
12.4057 0
12.41839 0
12.43043 0
12.44222 0
12.45486 0
12.46801 0
12.48089 0
12.49327 0
12.50621 0
12.52005 0
12.53279 0
12.54563 0
12.55882 0
12.57199 0
12.58448 0
12.59824 0
12.61063 0
12.62271 0
12.63616 0
12.64825 0
12.66098 0
12.6735 0
12.68686 0
12.69892 0
12.71147 0
12.72412 0
12.73701 0
12.74966 0
12.76205 0
12.77462 0
12.78647 0
12.80145 0
12.81435 0
12.82718 0
12.83959 0
12.85259 0
12.86543 0
12.87751 0
12.89009 0
12.90258 0
12.91555 0
12.92753 0
12.93967 0
12.95192 0
12.96538 0
12.97756 0
12.98961 0
13.00387 0
13.01695 0
13.02925 0
13.04141 0
13.05506 0
13.06759 0
13.0804 0
13.0929 0
13.10588 0
13.11874 0
13.13195 0
13.14477 0
13.15701 0
13.16957 0
13.1827 0
13.2016 0
13.21647 0
13.22857 0
13.24157 0
13.25351 0
13.26586 0
13.27805 0
13.29144 0
13.30377 0
13.31666 0
13.32901 0
13.34121 0
13.35425 0
13.36671 0
13.37896 0
13.3919 0
13.40491 0
13.41914 0
13.43143 0
13.44398 0
13.45601 0
13.46936 0
13.48134 0
13.49473 0
13.5073 0
13.51993 0
13.53193 0
13.54473 0
13.55804 0
13.57069 0
13.5832 0
13.59573 0
13.60779 0
13.6222 0
13.63607 0
13.64828 0
13.66116 0
13.67334 0
13.68597 0
13.69832 0
13.71102 0
13.72381 0
13.73858 0
13.75266 0
13.76498 0
13.77711 0
13.78956 0
13.80252 0
13.81441 0
13.82902 0
13.84166 0
13.8546 0
13.86712 0
13.87951 0
13.89231 0
13.90536 0
13.9177 0
13.92969 0
13.94192 0
13.95446 0
13.96775 0
13.98001 0
13.99216 0
14.00454 0
14.01764 0
14.03161 0
14.04372 0
14.05636 0
14.06979 0
14.08181 0
14.09433 0
14.10691 0
14.11963 0
14.13397 0
14.14619 0
14.15832 0
14.1714 0
14.18608 0
14.20103 0
14.21475 0
14.22788 0
14.24399 0
14.2572 0
14.27076 0
14.28507 0
14.30211 0
14.31476 0
14.32864 0
14.34167 0
14.35608 0
14.36885 0
14.38029 0
14.39251 0
14.40545 0
14.41752 0
14.43002 0
14.44363 0
14.45555 0
14.46815 0
14.47999 0
14.49241 0
14.50484 0
14.52255 0
14.53584 0
14.54758 0
14.55934 0
14.57241 0
14.58439 0
14.59621 0
14.60847 0
14.62075 0
14.63375 0
14.64799 0
14.66045 0
14.67328 0
14.68625 0
14.69832 0
14.71054 0
14.72349 0
14.73722 0
14.75074 0
14.76374 0
14.7758 0
14.78774 0
14.80073 0
14.81362 0
14.82707 0
14.83965 0
14.85582 0
14.86829 0
14.88001 0
14.89233 0
14.90521 0
14.9175 0
14.92987 0
14.94241 0
14.95452 0
14.96774 0
14.98004 0
14.99609 0
15.00798 0
15.02041 0
15.03344 0
15.04564 0
15.05987 0
15.07273 0
15.08575 0
15.09768 0
15.11014 0
15.12235 0
15.13565 0
15.14739 0
15.16033 0
15.1728 0
15.18681 0
15.19945 0
15.21151 0
15.22403 0
15.23691 0
15.24907 0
15.26386 0
15.27698 0
15.28932 0
15.30281 0
15.31566 0
15.32872 0
15.34162 0
15.35596 0
15.36945 0
15.3815 0
15.39466 0
15.40924 0
15.42207 0
15.43475 0
15.44795 0
15.46085 0
15.47512 0
15.48729 0
15.50113 0
15.51314 0
15.52602 0
15.53894 0
15.5513 0
15.5635 0
15.57576 0
15.58772 0
15.6004 0
15.61219 0
15.62454 0
15.63687 0
15.64867 0
15.66056 0
15.67271 0
15.68713 0
15.6994 0
15.71149 0
15.72392 0
15.73759 0
15.75067 0
15.76305 0
15.7751 0
15.78686 0
15.79992 0
15.81204 0
15.82465 0
15.83721 0
15.85412 0
15.86679 0
15.87908 0
15.89294 0
15.90603 0
15.91856 0
15.93031 0
15.94201 0
15.95374 0
15.96634 0
15.97806 0
15.99006 0
16.00224 0
16.01428 0
16.02594 0
16.03807 0
16.05003 0
16.06169 0
16.07424 0
16.08648 0
16.10072 0
16.11242 0
16.12515 0
16.13728 0
16.14901 0
16.16071 0
16.17266 0
16.18539 0
16.1982 0
16.21025 0
16.22254 0
16.23566 0
16.24758 0
16.25923 0
16.27246 0
16.28508 0
16.29723 0
16.31067 0
16.32256 0
16.33547 0
16.34837 0
16.36125 0
16.37477 0
16.38756 0
16.39986 0
16.41289 0
16.42519 0
16.43732 0
16.44935 0
16.46238 0
16.4743 0
16.48612 0
16.49827 0
16.51572 0
16.52895 0
16.54196 0
16.55472 0
16.56754 0
16.58035 0
16.59206 0
16.60461 0
16.61693 0
16.62967 0
16.64156 0
16.6537 0
16.66557 0
16.67706 0
16.69003 0
16.70208 0
16.71553 0
16.72766 0
16.74048 0
16.75273 0
16.76449 0
16.77647 0
16.78861 0
16.80144 0
16.81352 0
16.82585 0
16.84049 0
16.85321 0
16.86538 0
16.87758 0
16.88938 0
16.90242 0
16.91706 0
16.92931 0
16.94157 0
16.95429 0
16.96777 0
16.97968 0
16.99172 0
17.0042 0
17.01723 0
17.02902 0
17.04139 0
17.05476 0
17.06765 0
17.08011 0
17.09159 0
17.10498 0
17.11931 0
17.13607 0
17.14857 0
17.16107 0
17.17313 0
17.18541 0
17.19784 0
17.21018 0
17.22235 0
17.23504 0
17.24697 0
17.2586 0
17.27055 0
17.28237 0
17.29483 0
17.30712 0
17.32118 0
17.33306 0
17.3461 0
17.35847 0
17.37228 0
17.38579 0
17.39762 0
17.40994 0
17.42216 0
17.43445 0
17.44599 0
17.45841 0
17.47149 0
17.48445 0
17.49665 0
17.50904 0
17.52323 0
17.53566 0
17.54775 0
17.56094 0
17.57423 0
17.58604 0
17.59869 0
17.61139 0
17.62402 0
17.63647 0
17.64831 0
17.66059 0
17.67295 0
17.68569 0
17.69752 0
17.71025 0
17.72442 0
17.73792 0
17.75116 0
17.76329 0
17.77561 0
17.78745 0
17.80112 0
17.81314 0
17.82523 0
17.83777 0
17.85023 0
17.86212 0
17.87455 0
17.88655 0
17.89809 0
17.91028 0
17.92457 0
17.93884 0
17.9514 0
17.96387 0
17.97703 0
17.98955 0
18.00266 0
18.01583 0
18.02835 0
18.04068 0
18.05282 0
18.06476 0
18.07769 0
18.08953 0
18.10196 0
18.11417 0
18.12867 0
18.14103 0
18.15355 0
18.1665 0
18.1795 0
18.19281 0
18.20493 0
18.2175 0
18.22997 0
18.24269 0
18.25506 0
18.26749 0
18.2799 0
18.29264 0
18.30488 0
18.31685 0
18.33115 0
18.34352 0
18.35687 0
18.36935 0
18.38157 0
18.39441 0
18.40681 0
18.41914 0
18.43133 0
18.44917 0
18.46196 0
18.49562 0
18.50782 0
18.52064 0
18.53547 0
18.54776 0
18.5607 0
18.5736 0
18.58792 0
18.6016 0
18.61472 0
18.62829 0
18.64077 0
18.65302 0
18.66493 0
18.67847 0
18.69302 0
18.7053 0
18.71789 0
18.7305 0
18.74539 0
18.7576 0
18.77107 0
18.78385 0
18.79686 0
18.80964 0
18.82189 0
18.83425 0
18.84741 0
18.85959 0
18.87214 0
18.88383 0
18.89612 0
18.90934 0
18.92146 0
18.93359 0
18.94797 0
18.9603 0
18.97317 0
18.9855 0
18.99858 0
19.01121 0
19.02545 0
19.03834 0
19.05033 0
19.0621 0
19.07422 0
19.08759 0
19.09934 0
19.1116 0
19.1246 0
19.13677 0
19.15131 0
19.1634 0
19.17579 0
19.18866 0
19.20046 0
19.21256 0
19.22451 0
19.23808 0
19.25089 0
19.26328 0
19.27659 0
19.28976 0
19.30337 0
19.31605 0
19.32887 0
19.34086 0
19.35594 0
19.3688 0
19.38106 0
19.39348 0
19.40659 0
19.42003 0
19.43254 0
19.44487 0
19.45854 0
19.47118 0
19.48314 0
19.495 0
19.50719 0
19.52038 0
19.5324 0
19.54517 0
19.55945 0
19.57328 0
19.58591 0
19.59878 0
19.61223 0
19.62615 0
19.63966 0
19.65206 0
19.66453 0
19.67773 0
19.69173 0
19.7042 0
19.71694 0
19.72979 0
19.74275 0
19.75927 0
19.77447 0
19.78703 0
19.79959 0
19.81134 0
19.82356 0
19.83594 0
19.84897 0
19.86139 0
19.87396 0
19.88594 0
19.89754 0
19.91061 0
19.9231 0
19.93587 0
19.94794 0
19.96075 0
19.97498 0
19.98782 0
19.99969 0
20.01192 0
20.02471 0
20.03722 0
20.04953 0
20.06225 0
20.07563 0
20.08839 0
20.10077 0
20.11359 0
20.1263 0
20.13829 0
20.15251 0
20.16459 0
20.17868 0
20.1915 0
20.2047 0
20.21754 0
20.22987 0
20.24363 0
20.2564 0
20.26894 0
20.28155 0
20.2945 0
20.30652 0
20.31944 0
20.33245 0
20.34475 0
20.35744 0
20.36977 0
20.38431 0
20.39705 0
20.41031 0
20.42303 0
20.43558 0
20.44927 0
20.46212 0
20.4747 0
20.48701 0
20.4995 0
20.51183 0
20.52492 0
20.537 0
20.54951 0
20.56232 0
20.57528 0
20.59078 0
20.60366 0
20.61588 0
20.62943 0
20.64175 0
20.65444 0
20.66645 0
20.67844 0
20.69164 0
20.70464 0
20.71714 0
20.7296 0
20.74299 0
20.75543 0
20.76734 0
20.77942 0
20.79539 0
20.80833 0
20.82187 0
20.8348 0
20.84902 0
20.8618 0
20.87507 0
20.88852 0
20.90048 0.00800734544607976
20.91341 0.00800734544607976
20.92626 0.00800734544607976
20.93949 0.00800734544607976
20.95248 0
20.96524 0
20.97819 0
20.99087 0
21.00506 0
21.02327 0
21.03578 0
21.04822 0
21.06031 0
21.07364 0
21.08611 0
21.09825 0
21.11089 0
21.12351 0
21.13652 0
21.14895 0
21.16153 0
21.17399 0
21.1866 0
21.19867 0
21.21287 0
21.22584 0
21.23952 0
21.25268 0
21.26573 0
21.27802 0
21.2912 0
21.30401 0
21.31619 0
21.32845 0
21.34177 0
21.35432 0
21.36627 0
21.37861 0
21.39149 0
21.40478 0
21.41905 0
21.43169 0
21.44466 0
21.45807 0
21.47054 0
21.48254 0
21.4943 0
21.50655 0
21.51901 0
21.53133 0
21.54314 0
21.55553 0
21.56737 0
21.58043 0
21.59276 0
21.60502 0
21.61933 0
21.63173 0
21.64388 0
21.65631 0
21.66812 0
21.68118 0
21.693 0
21.70508 0
21.71682 0
21.72874 0
21.74164 0
21.75401 0
21.76567 0
21.77775 0
21.79039 0
21.8034 0
21.81556 0
21.83026 0
21.84291 0
21.85894 0
21.87201 0
21.88411 0
21.89644 0
21.90903 0
21.92084 0
21.93252 0
21.94443 0
21.95673 0
21.96916 0
21.98147 0
21.99387 0
22.00592 0
22.01908 0
22.033 0
22.04527 0
22.05778 0
22.07115 0
22.08359 0
22.09541 0
22.10783 0
22.12029 0
22.13305 0
22.14499 0
22.15722 0
22.16951 0
22.1828 0
22.19474 0
22.20679 0
22.21934 0
22.23308 0
22.25017 0
22.26271 0
22.27525 0
22.2878 0
22.30033 0
22.31316 0
22.32567 0
22.33838 0
22.35131 0
22.36314 0
22.37538 0
22.38729 0
22.39949 0
22.41231 0
22.42499 0
22.43953 0
22.45357 0
22.46725 0
22.47938 0
22.49203 0
22.5064 0
22.52054 0
22.53374 0
22.54785 0
22.56065 1.15779444156137
22.57387 1.15779444156137
22.58654 1.15779444156137
22.5995 1.15779444156137
22.61218 1.4288942637472
22.6258 1.4288942637472
22.64133 1.4288942637472
22.6541 1.4288942637472
22.66624 1.4288942637472
22.67866 1.90905719449377
22.69185 1.90905719449377
22.70483 1.90905719449377
22.71708 1.90905719449377
22.73105 2.42444804281604
22.74458 2.42444804281604
22.75693 2.42444804281604
22.76962 2.42444804281604
22.78159 3.11229062853081
22.79478 3.11229062853081
22.80727 3.11229062853081
22.81951 3.11229062853081
22.83182 3.11229062853081
22.84628 3.61229550945713
22.85972 3.61229550945713
22.87269 3.61229550945713
22.88508 3.61229550945713
22.89849 4.24682612507928
22.91212 4.24682612507928
22.92418 4.24682612507928
22.93636 4.24682612507928
22.94818 4.78286146691118
22.96308 4.78286146691118
22.97564 4.78286146691118
22.9879 4.78286146691118
22.99978 4.78286146691118
23.01178 5.43916398553624
23.0248 5.43916398553624
23.03679 5.43916398553624
23.05207 5.43916398553624
23.06483 6.31137653481742
23.07748 6.31137653481742
23.09031 6.31137653481742
23.10299 6.31137653481742
23.115 7.04554627892613
23.12788 7.04554627892613
23.14009 7.04554627892613
23.15163 7.04554627892613
23.16395 7.04554627892613
23.17656 7.73374638813169
23.19045 7.73374638813169
23.20344 7.73374638813169
23.21548 7.73374638813169
23.22719 8.45786941652565
23.24007 8.45786941652565
23.25406 8.45786941652565
23.26595 8.45786941652565
23.27803 9.17242387581338
23.29132 9.17242387581338
23.30397 9.17242387581338
23.31599 9.17242387581338
23.32822 9.17242387581338
23.34014 9.91062130875638
23.35286 9.91062130875638
23.36493 9.91062130875638
23.37703 9.91062130875638
23.38949 10.7247710205226
23.4017 10.7247710205226
23.41353 10.7247710205226
23.42614 10.7247710205226
23.43811 10.7247710205226
23.44973 11.4683912063194
23.46526 11.4683912063194
23.47879 11.4683912063194
23.49169 11.4683912063194
23.50899 12.2388438888068
23.52283 12.2388438888068
23.53474 12.2388438888068
23.54702 12.2388438888068
23.55959 13.0106522595078
23.573 13.0106522595078
23.58462 13.0106522595078
23.59659 13.0106522595078
23.60838 13.0106522595078
23.62048 13.8215730724325
23.63324 13.8215730724325
23.64594 13.8215730724325
23.66055 13.8215730724325
23.67504 14.302009776598
23.68857 14.302009776598
23.70065 14.302009776598
23.71229 14.302009776598
23.72414 14.8247484460227
23.73655 14.8247484460227
23.74861 14.8247484460227
23.7606 14.8247484460227
23.7727 14.8247484460227
23.78441 15.2610887259131
23.79669 15.2610887259131
23.80827 15.2610887259131
23.82023 15.2610887259131
23.83267 15.2610887259131
23.84525 15.6619842332235
23.85845 15.6619842332235
23.87039 15.6619842332235
23.88466 15.6619842332235
23.89669 15.9801490206436
23.90956 15.9801490206436
23.92188 15.9801490206436
23.93441 15.9801490206436
23.94691 16.2824055686926
23.95936 16.2824055686926
23.97131 16.2824055686926
23.98372 16.2824055686926
23.9957 16.2824055686926
24.00748 16.5014532502428
24.02035 16.5014532502428
24.03206 16.5014532502428
24.04366 16.5014532502428
24.05571 16.7300695008991
24.06824 16.7300695008991
24.08042 16.7300695008991
24.09561 16.7300695008991
24.10982 16.7300695008991
