時間[s] 推定速度[km/h]
3.216678 0
3.229181 0
3.239855 0
3.250335 0
3.260854 0
3.272014 0
3.282992 0
3.293766 0
3.304349 0
3.315934 0
3.327184 0
3.33827 0
3.349693 0
3.360445 0
3.371874 0
3.382771 0
3.394203 0
3.405118 0
3.415776 0
3.426611 0
3.437613 0
3.448407 0
3.459349 0
3.469816 0
3.48063 0
3.49137 0
3.501869 0
3.51336 0
3.525071 0
3.535902 0
3.54699 0
3.559982 0
3.570735 0
3.582758 0
3.594865 0
3.606824 0
3.618581 0
3.630631 0
3.642777 0
3.654684 0
3.666595 0
3.67748 0
3.688844 0
3.699466 0
3.71041 0
3.721466 0
3.733427 0
3.744389 0
3.755554 0
3.76626 0
3.777278 0
3.788446 0
3.799817 0
3.81113 0
3.822791 0
3.834058 0
3.844617 0
3.855791 0
3.866584 0
3.877606 0
3.888591 0
3.899514 0
3.910392 0
3.921498 0
3.933884 0
3.944905 0
3.956476 0
3.967148 0
3.977812 0
3.98907 0
3.999959 0
4.010767 0
4.021801 0
4.032723 0
4.043614 0
4.054655 0
4.066638 0
4.077548 0
4.088644 0
4.099584 0
4.11062 0
4.121749 0
4.132866 0
4.144 0
4.155061 0
4.166013 0
4.177817 0
4.188991 0
4.200241 0
4.210996 0
4.221794 0
4.23278 0
4.243591 0
4.255818 0
4.266779 0
4.2775 0
4.288621 0
4.299503 0
4.310427 0
4.321396 0
4.333405 0
4.344377 0
4.355776 0
4.36696 0
4.377675 0
4.389315 0
4.400349 0
4.41084 0
4.422562 0
4.43322 0
4.444079 0
4.455651 0
4.467229 0
4.478338 0
4.488797 0
4.499993 0
4.511209 0
4.522417 0
4.533067 0
4.543817 0
4.55484 0
4.568145 0
4.583441 0
4.59399 0
4.604718 0
4.615623 0
4.626414 0
4.636961 0
4.647686 0
4.658562 0
4.669443 0
4.680464 0
4.691459 0
4.703177 0
4.713624 0
4.725568 0
4.736521 0
4.747283 0
4.758266 0
4.769217 0
4.780156 0
4.791357 0
4.803102 0
4.814443 0
4.825565 0
4.836865 0
4.847744 0
4.858677 0
4.869197 0
4.881141 0
4.892317 0
4.902888 0
4.913798 0
4.924926 0
4.935744 0
4.94718 0
4.959324 0
4.970554 0
4.982541 0
4.994693 0
5.005447 0
5.016492 0
5.027846 0
5.038615 0
5.04939 0
5.060001 0
5.070673 0
5.08138 0
5.09215 0
5.102472 0
5.11342 0
5.125622 0
5.136397 0
5.147354 0
5.158307 0
5.169495 0
5.180577 0
5.191414 0
5.207314 0
5.218406 0
5.229232 0
5.239892 0
5.250284 0
5.260879 0
5.271389 0
5.282144 0
5.293068 0
5.303579 0
5.313952 0
5.325463 0
5.336585 0
5.347461 0
5.358614 0
5.369572 0
5.380291 0
5.391373 0
5.402225 0
5.414281 0
5.425225 0
5.436299 0
5.447147 0
5.458223 0
5.469048 0
5.480217 0
5.492498 0
5.503004 0
5.514273 0
5.524975 0
5.536057 0
5.547123 0
5.557828 0
5.570014 0
5.580894 0
5.591876 0
5.602741 0
5.61402 0
5.625134 0
5.636189 0
5.647259 0
5.658154 0
5.669307 0
5.680077 0
5.692078 0
5.703045 0
5.714053 0
5.724947 0
5.736535 0
5.747468 0
5.758478 0
5.76939 0
5.780419 0
5.791408 0
5.802237 0
5.814609 0
5.826177 0
5.837212 0
5.848256 0
5.858996 0
5.869321 0
5.880008 0
5.89204 0
5.903049 0
5.914002 0
5.925097 0
5.935982 0
5.946997 0
5.957887 0
5.969881 0
5.981045 0
5.992438 0
6.003397 0
6.013999 0
6.025194 0
6.035839 0
6.046565 0
6.05868 0
6.06959 0
6.080871 0
6.092283 0
6.102864 0
6.113506 0
6.124965 0
6.137015 0
6.148066 0
6.159377 0
6.170408 0
6.181296 0
6.191988 0
6.202428 0
6.214195 0
6.225182 0
6.236251 0
6.247091 0
6.258098 0
6.26915 0
6.283412 0
6.29445 0
6.304831 0
6.315266 0
6.327533 0
6.338449 0
6.349743 0
6.360352 0
6.370891 0
6.38137 0
6.392419 0
6.402907 0
6.413738 0
6.424722 0
6.435663 0
6.447751 0
6.45897 0
6.469839 0
6.480476 0
6.491482 0
6.502466 0
6.513608 0
6.525406 0
6.536518 0
6.547369 0
6.558721 0
6.569546 0
6.580112 0
6.591394 0
6.603514 0
6.618038 0
6.628813 0
6.639633 0
6.650399 0
6.66101 0
6.671515 0
6.682141 0
6.69292 0
6.703915 0
6.715178 0
6.727813 0
6.739322 0
6.750156 0
6.764102 0
6.775906 0
6.786205 0
6.798082 0
6.813404 0
6.826391 0
6.837234 0
6.847802 0
6.858654 0
6.869488 0
6.880444 0
6.891473 0
6.902303 0
6.913529 0
6.92552 0
6.93626 0
6.947258 0
6.958299 0
6.969211 0
6.980138 0
6.991348 0
7.004461 0
7.015572 0
7.026339 0
7.036865 0
7.047322 0
7.057971 0
7.068873 0
7.081144 0
7.091914 0
7.102855 0
7.113819 0
7.124857 0
7.135696 0
7.147189 0
7.158231 0
7.169402 0
7.180466 0
7.191715 0
7.20888 0
7.223824 0
7.23639 0
7.248436 0
7.259323 0
7.270014 0
7.281028 0
7.292511 0
7.303055 0
7.314014 0
7.325083 0
7.336034 0
7.347202 0
7.358652 0
7.369639 0
7.380284 0
7.391654 0
7.403215 0
7.414618 0
7.426076 0
7.437364 0
7.448576 0
7.460195 0
7.472255 0
7.483862 0
7.495081 0
7.506331 0
7.517663 0
7.528729 0
7.539567 0
7.551652 0
7.565531 0
7.576107 0
7.586559 0
7.597106 0
7.60844 0
7.618825 0
7.629581 0
7.640281 0
7.651205 0
7.66199 0
7.672338 0
7.683082 0
7.69394 0
7.70558 0
7.71618 0
7.726855 0
7.737892 0
7.74944 0
7.760615 0
7.771103 0
7.781593 0
7.792415 0
7.803043 0
7.814289 0
7.825486 0
7.836426 0
7.84735 0
7.858647 0
7.869242 0
7.880389 0
7.891301 0
7.902272 0
7.914241 0
7.925296 0
7.936354 0
7.947198 0
7.958135 0
7.96909 0
7.980472 0
7.992029 0
8.002945 0
8.015745 0
8.027039 0
8.037825 0
8.048392 0
8.059369 0
8.070623 0
8.081427 0
8.092449 0
8.103356 0
8.114647 0
8.125411 0
8.135827 0
8.147724 0
8.158641 0
8.16988 0
8.180496 0
8.191795 0
8.203083 0
8.213593 0
8.225425 0
8.236367 0
8.247293 0
8.258924 0
8.269691 0
8.280861 0
8.296073 0
8.307083 0
8.32486 0
8.338822 0
8.35161 0
8.36962 0
8.381602 0
8.392852 0
8.403992 0
8.415002 0
8.426596 0
8.44366 0
8.454314 0
8.46533 0
8.477068 0
8.487883 0
8.503207 0
8.51489 0
8.526194 0
8.537249 0
8.548408 0
8.559352 0
8.570134 0
8.580939 0
8.59248 0
8.603552 0
8.614491 0
8.625803 0
8.638673 0
8.64953 0
8.660979 0
8.671626 0
8.68295 0
8.69437 0
8.704898 0
8.715543 0
8.726102 0
8.736679 0
8.747405 0
8.758606 0
8.769745 0
8.780796 0
8.792006 0
8.802782 0
8.813653 0
8.825419 0
8.836237 0
8.847669 0
8.859061 0
8.869973 0
8.88109 0
8.892021 0
8.902864 0
8.914359 0
8.925114 0
8.936849 0
8.947468 0
8.95818 0
8.969702 0
8.983813 0
8.995422 0
9.006047 0
9.016877 0
9.027623 0
9.03847 0
9.049037 0
9.060212 0
9.072785 0
9.084105 0
9.095149 0
9.105908 0
9.120247 0
9.131326 0
9.141911 0
9.152318 0
9.162992 0
9.173783 0
9.184209 0
9.194757 0
9.210784 0
9.221454 0
9.231935 0
9.242658 0
9.253153 0
9.264228 0
9.275254 0
9.285664 0
9.296516 0
9.307185 0
9.317597 0
9.328265 0
9.339077 0
9.350151 0
9.360768 0
9.371406 0
9.381775 0
9.392994 0
9.40378 0
9.414631 0
9.425476 0
9.436441 0
9.447415 0
9.458434 0
9.469362 0
9.48045 0
9.491614 0
9.50219 0
9.513282 0
9.525241 0
9.536228 0
9.547191 0
9.558217 0
9.56932 0
9.580078 0
9.591103 0
9.603297 0
9.614092 0
9.625175 0
9.635929 0
9.647007 0
9.657864 0
9.668918 0
9.680808 0
9.691767 0
9.702735 0
9.713816 0
9.724998 0
9.735647 0
9.746581 0
9.758703 0
9.769554 0
9.780573 0
9.791548 0
9.802629 0
9.813926 0
9.824718 0
9.836399 0
9.847371 0
9.858322 0
9.869681 0
9.880854 0
9.892146 0
9.904737 0
9.915833 0
9.926887 0
9.937787 0
9.948581 0
9.959124 0
9.969543 0
9.97998 0
9.992046 0
10.00299 0
10.01406 0
10.02494 0
10.03632 0
10.04743 0
10.05822 0
10.06988 0
10.08076 0
10.09177 0
10.10285 0
10.11367 0
10.12477 0
10.13606 0
10.14654 0
10.15859 0
10.17006 0
10.18102 0
10.1922 0
10.20299 0
10.21399 0
10.22509 0
10.23584 0
10.24688 0
10.25804 0
10.27049 0
10.28132 0
10.29177 0
10.30272 0
10.31368 0
10.32463 0
10.33556 0
10.34704 0
10.35861 0
10.3695 0
10.38056 0
10.3917 0
10.40281 0
10.41336 0
10.42485 0
10.43631 0
10.44748 0
10.45831 0
10.46983 0
10.48076 0
10.49181 0
10.50285 0
10.51365 0
10.52815 0
10.53895 0
10.54957 0
10.56018 0
10.57065 0
10.58226 0
10.59283 0
10.60315 0
10.61378 0
10.62542 0
10.63656 0
10.64749 0
10.65991 0
10.67298 0
10.68529 0
10.69679 0
10.71005 0
10.72097 0
10.73164 0
10.74214 0
10.75274 0
10.76368 0
10.77427 0
10.78525 0
10.79592 0
10.80645 0
10.8175 0
10.82813 0
10.83888 0
10.8499 0
10.86441 0
10.87584 0
10.88647 0
10.89732 0
10.90815 0
10.91863 0
10.92904 0
10.93948 0
10.95055 0
10.96121 0
10.97175 0
10.98237 0
10.99314 0
11.00366 0
11.01533 0
11.02722 0
11.04022 0
11.05286 0
11.06597 0
11.07843 0
11.08908 0
11.10135 0
11.11234 0
11.12322 0
11.13425 0
11.14509 0
11.1553 0
11.166 0
11.17696 0
11.1907 0
11.20106 0
11.21161 0
11.22239 0
11.23286 0
11.2431 0
11.25355 0
11.26395 0
11.27477 0
11.28524 0
11.29575 0
11.30606 0
11.31657 0
11.32702 0
11.33825 0
11.34898 0
11.35939 0
11.36993 0
11.38061 0
11.39139 0
11.40259 0
11.4148 0
11.42818 0
11.43925 0
11.45241 0
11.4642 0
11.4751 0
11.48589 0
11.49629 0
11.50683 0
11.51765 0
11.52805 0
11.53887 0
11.54971 0
11.56066 0
11.57106 0
11.58241 0
11.59336 0
11.60407 0
11.61465 0
11.62557 0
11.63663 0
11.64787 0
11.65888 0
11.66973 0
11.68136 0
11.69207 0
11.70297 0
11.71403 0
11.72498 0
11.73617 0
11.74687 0
11.75811 0
11.76877 0
11.78118 0
11.79263 0
11.80332 0
11.81528 0
11.82722 0
11.83974 0
11.85118 0
11.8623 0
11.87336 0
11.88424 0
11.89511 0
11.90565 0
11.91642 0
11.92699 0
11.93751 0
11.94809 0
11.95903 0
11.96967 0
11.98061 0
11.99164 0
12.00254 0
12.01353 0
12.02448 0
12.03642 0
12.04765 0
12.05846 0
12.06961 0
12.08041 0
12.09186 0
12.10303 0
12.11423 0
12.12532 0
12.13628 0
12.14723 0
12.15817 0
12.1692 0
12.18062 0
12.19303 0
12.20453 0
12.21536 0
12.22697 0
12.23883 0
12.25034 0
12.26107 0
12.27156 0
12.2826 0
12.29346 0
12.30384 0
12.3145 0
12.32535 0
12.33629 0
12.34809 0
12.35924 0
12.37017 0
12.38076 0
12.39172 0
12.40243 0
12.41379 0
12.42473 0
12.43651 0
12.44755 0
12.45856 0
12.47057 0
12.48108 0
12.4915 0
12.50208 0
12.51451 0
12.5256 0
12.53681 0
12.54727 0
12.55832 0
12.56901 0
12.58375 0
12.59534 0
12.60688 0
12.61919 0
12.63042 0
12.64091 0
12.65313 0
12.6642 0
12.67502 0
12.68552 0
12.69618 0
12.70681 0
12.71725 0
12.72828 0
12.73915 0
12.74954 0
12.7602 0
12.77093 0
12.78174 0
12.79252 0
12.80304 0
12.81372 0
12.82567 0
12.83654 0
12.84755 0
12.85834 0
12.86942 0
12.88023 0
12.89157 0
12.90245 0
12.91352 0
12.92453 0
12.93682 0
12.94802 0
12.96017 0
12.97124 0
12.98444 0
12.99639 0
13.00685 0
13.01756 0
13.02853 0
13.03959 0
13.05036 0
13.0609 0
13.0731 0
13.08397 0
13.09609 0
13.1074 0
13.11803 0
13.12858 0
13.13972 0
13.1508 0
13.16148 0
13.17186 0
13.18236 0
13.19628 0
13.20756 0
13.21804 0
13.22847 0
13.23898 0
13.24946 0
13.25997 0
13.27035 0
13.28121 0
13.2921 0
13.30287 0
13.31388 0
13.32483 0
13.33712 0
13.34891 0
13.36081 0
13.37214 0
13.38383 0
13.39461 0
13.40539 0
13.41615 0
13.42685 0
13.43761 0
13.44864 0
13.45964 0
13.46992 0
13.48074 0
13.49209 0
13.50256 0
13.5137 0
13.52463 0
13.53555 0
13.54752 0
13.55847 0
13.56941 0
13.58057 0
13.59199 0
13.60307 0
13.61388 0
13.62506 0
13.63582 0
13.64668 0
13.65777 0
13.66967 0
13.68161 0
13.6935 0
13.70567 0
13.71723 0
13.72902 0
13.73967 0
13.75015 0
13.76109 0
13.77181 0
13.78277 0
13.79402 0
13.80768 0
13.81918 0
13.83005 0
13.84095 0
13.85634 0
13.86685 0
13.87723 0
13.88769 0
13.89902 0
13.90944 0
13.92012 0
13.93064 0
13.94104 0
13.95149 0
13.962 0
13.97227 0
13.98288 0
13.9935 0
14.00388 0
14.01443 0
14.02523 0
14.03594 0
14.04665 0
14.05865 0
14.06966 0
14.08143 0
14.09257 0
14.10511 0
14.1171 0
14.12975 0
14.14107 0
14.15191 0
14.16263 0
14.17342 0
14.18398 0
14.19465 0
14.20569 0
14.21692 0
14.22789 0
14.23893 0
14.24965 0
14.26034 0
14.27084 0
14.28116 0
14.29178 0
14.30295 0
14.31408 0
14.32488 0
14.33588 0
14.34704 0
14.35786 0
14.36876 0
14.38077 0
14.39206 0
14.40345 0
14.41436 0
14.42483 0
14.43567 0
14.44662 0
14.45859 0
14.46976 0
14.48133 0
14.49227 0
14.50314 0
14.51552 0
14.52707 0
14.53929 0
14.55044 0
14.56188 0
14.57252 0
14.58317 0
14.59449 0
14.60584 0
14.61722 0
14.62847 0
14.64063 0
14.65108 0
14.66184 0
14.6727 0
14.6833 0
14.69394 0
14.70604 0
14.71695 0
14.72776 0
14.73902 0
14.75042 0
14.76211 0
14.77421 0
14.78594 0
14.79794 0
14.80962 0
14.8215 0
14.83272 0
14.84391 0
14.85479 0
14.86602 0
14.87686 0
14.88755 0
14.89856 0
14.90965 0
14.92089 0
14.93232 0
14.94325 0
14.95551 0
14.96674 0
14.97822 0
14.9903 0
15.00207 0
15.01337 0
15.0251 0
15.03608 0
15.04703 0
15.05831 0
15.06952 0
15.08063 0
15.09222 0
15.10327 0
15.1146 0
15.12654 0
15.13806 0
15.14932 0
15.16051 0
15.17163 0
15.18248 0
15.19311 0
15.20381 0
15.21441 0
15.22556 0
15.23648 0
15.24736 0
15.25892 0
15.27326 0
15.2836 0
15.29431 0
15.30473 0
15.31528 0
15.32562 0
15.33657 0
15.34734 0
15.35817 0
15.36922 0
15.3802 0
15.39118 0
15.4021 0
15.41425 0
15.42534 0
15.43624 0
15.44698 0
15.4581 0
15.46884 0
15.48 0
15.4922 0
15.50296 0
15.51414 0
15.52477 0
15.53589 0
15.54695 0
15.55768 0
15.56966 0
15.58062 0
15.59164 0
15.60262 0
15.61362 0
15.62459 0
15.63578 0
15.64769 0
15.65844 0
15.66937 0
15.68043 0
15.69132 0
15.70235 0
15.71336 0
15.72525 0
15.73632 0
15.74722 0
15.75818 0
15.76916 0
15.7803 0
15.79102 0
15.80321 0
15.81403 0
15.82521 0
15.83653 0
15.84756 0
15.85818 0
15.87208 0
15.88294 0
15.8934 0
15.90384 0
15.91424 0
15.92473 0
15.93593 0
15.94696 0
15.9581 0
15.96965 0
15.98059 0
15.99154 0
16.00279 0
16.01743 0
16.02789 0
16.03865 0
16.0495 0
16.06036 0
16.07098 0
16.08135 0
16.09156 0
16.10269 0
16.114 0
16.12479 0
16.1358 0
16.14702 0
16.15796 0
16.16989 0
16.18053 0
16.19156 0
16.20255 0
16.21353 0
16.2244 0
16.23569 0
16.24774 0
16.25864 0
16.26969 0
16.28063 0
16.29127 0
16.3022 0
16.31313 0
16.32532 0
16.3362 0
16.34735 0
16.35805 0
16.36907 0
16.38029 0
16.39115 0
16.40299 0
16.41407 0
16.42503 0
16.43612 0
16.44774 0
16.45831 0
16.46985 0
16.48074 0
16.49187 0
16.50359 0
16.51521 0
16.52582 0
16.53647 0
16.54747 0
16.55841 0
16.56946 0
16.58065 0
16.59132 0
16.60229 0
16.61332 0
16.62522 0
16.63653 0
16.64748 0
16.65826 0
16.66903 0
16.68007 0
16.69109 0
16.703 0
16.71402 0
16.72495 0
16.73637 0
16.74696 0
16.75782 0
16.76883 0
16.78085 0
16.79206 0
16.80271 0
16.8138 0
16.82466 0
16.83596 0
16.84657 0
16.85767 0
16.86956 0
16.88072 0
16.89189 0
16.91703 0
16.9283 0
16.93949 0
16.95002 0
16.96071 0
16.97185 0
16.98293 0
16.99354 0
17.00426 0
17.01534 0
17.02617 0
17.03691 0
17.04797 0
17.05883 0
17.07022 0
17.08113 0
17.09176 0
17.10298 0
17.1141 0
17.12509 0
17.13604 0
17.14702 0
17.15811 0
17.16873 0
17.18081 0
17.19189 0
17.20372 0
17.21478 0
17.22586 0
17.23645 0
17.24798 0
17.25882 0
17.27029 0
17.28524 0
17.2966 0
17.30762 0
17.31845 0
17.32912 0
17.34088 0
17.3519 0
17.36256 0
17.373 0
17.38356 0
17.3945 0
17.40534 0
17.416 0
17.42686 0
17.43764 0
17.44814 0
17.45853 0
17.46905 0
17.47989 0
17.49196 0
17.50292 0
17.51415 0
17.5249 0
17.53595 0
17.54678 0
17.55777 0
17.56873 0
17.58069 0
17.59163 0
17.60266 0
17.61359 0
17.62487 0
17.63554 0
17.64697 0
17.65858 0
17.66971 0
17.68042 0
17.69146 0
17.70235 0
17.71345 0
17.7248 0
17.73651 0
17.74761 0
17.75829 0
17.76916 0
17.78022 0
17.79108 0
17.80218 0
17.81412 0
17.82513 0
17.83611 0
17.84767 0
17.85852 0
17.86967 0
17.88066 0
17.89162 0
17.90376 0
17.91438 0
17.92814 0
17.93877 0
17.94925 0
17.96038 0
17.97123 0
17.98255 0
17.99323 0
18.00377 0
18.01504 0
18.02656 0
18.03787 0
18.0486 0
18.05967 0
18.07095 0
18.08154 0
18.09243 0
18.10368 0
18.11429 0
18.12548 0
18.13676 0
18.14761 0
18.15811 0
18.16993 0
18.18164 0
18.19215 0
18.20299 0
18.2139 0
18.22484 0
18.2357 0
18.24668 0
18.25761 0
18.26984 0
18.28057 0
18.29177 0
18.30243 0
18.31359 0
18.32452 0
18.3355 0
18.34744 0
18.35842 0
18.36933 0
18.38042 0
18.39127 0
18.40237 0
18.41318 0
18.42519 0
18.4362 0
18.44737 0
18.45808 0
18.46906 0
18.4802 0
18.491 0
18.50295 0
18.51396 0
18.52489 0
18.53592 0
18.55056 0
18.56091 0
18.5714 0
18.58204 0
18.59272 0
18.60368 0
18.61446 0
18.62503 0
18.63558 0
18.64665 0
18.65856 0
18.66949 0
18.68187 0
18.6925 0
18.7031 0
18.71364 0
18.72433 0
18.73534 0
18.7473 0
18.75855 0
18.76925 0
18.78027 0
18.79123 0
18.80209 0
18.81324 0
18.82525 0
18.83606 0
18.84707 0
18.85835 0
18.86897 0
18.87996 0
18.89094 0
18.90304 0
18.91413 0
18.92582 0
18.93648 0
18.94756 0
18.9583 0
18.96931 0
18.98035 0
18.99122 0
19.00224 0
19.01314 0
19.02595 0
19.03657 0
19.04774 0
19.05855 0
19.06972 0
19.08057 0
19.09152 0
19.10242 0
19.11349 0
19.12436 0
19.1354 0
19.14805 0
19.15861 0
19.16925 0
19.1805 0
19.19151 0
19.2029 0
19.21381 0
19.22547 0
19.2364 0
19.24712 0
19.25806 0
19.26901 0
19.28001 0
19.29096 0
19.30289 0
19.31396 0
19.32544 0
19.33662 0
19.34747 0
19.35827 0
19.36928 0
19.38049 0
19.3912 0
19.40209 0
19.41321 0
19.42575 0
19.4367 0
19.44762 0
19.45861 0
19.46967 0
19.48063 0
19.49172 0
19.50253 0
19.51354 0
19.52463 0
19.53578 0
19.54682 0
19.55868 0
19.56949 0
19.58053 0
19.59148 0
19.60247 0
19.61341 0
19.62443 0
19.6353 0
19.6475 0
19.65831 0
19.66968 0
19.68054 0
19.69173 0
19.70287 0
19.71388 0
19.72543 0
19.7362 0
19.74734 0
19.75812 0
19.76908 0
19.78021 0
19.7911 0
19.8029 0
19.81413 0
19.82536 0
19.83642 0
19.84735 0
19.85771 0
19.86872 0
19.88073 0
19.89169 0
19.90272 0
19.91362 0
19.92467 0
19.9355 0
19.94652 0
19.96113 0
19.97176 0
19.98228 0
19.99261 0
20.00334 0
20.01403 0
20.02449 0
20.03632 0
20.04728 0
20.05817 0
20.07003 0
20.08044 0
20.09127 0
20.10228 0
20.11446 0
20.12541 0
20.13648 0
20.14756 0
20.1593 0
20.16955 0
20.17998 0
20.19232 0
20.20392 0
20.21456 0
20.22531 0
20.23583 0
20.2467 0
20.25775 0
20.26867 0
20.28065 0
20.29168 0
20.30258 0
20.31402 0
20.32476 0
20.33546 0
20.34667 0
20.35842 0
20.36934 0
20.38076 0
20.39128 0
20.4023 0
20.41326 0
20.42441 0
20.43624 0
20.44716 0
20.45821 0
20.46931 0
20.48038 0
20.49112 0
20.50204 0
20.51406 0
20.52501 0
20.53592 0
20.54703 0
20.56078 0
20.57167 0
20.58228 0
20.59263 0
20.60334 0
20.61412 0
20.62534 0
20.636 0
20.64665 0
20.6577 0
20.66996 0
20.68066 0
20.69152 0
20.70252 0
20.71355 0
20.72437 0
20.73546 0
20.74756 0
20.75838 0
20.76932 0
20.78057 0
20.79121 0
20.80235 0
20.8132 0
20.82537 0
20.83608 0
20.84715 0
20.85805 0
20.86905 0
20.88008 0
20.89112 0
20.90291 0
20.9141 0
20.92487 0
20.93678 0
20.94764 0
20.95832 0
20.96938 0
20.98035 0
20.99127 0
21.00224 0
21.01318 0
21.02526 0
21.03674 0
21.04768 0
21.05869 0
21.06964 0
21.08063 0
21.09177 0
21.10257 0
21.1137 0
21.12457 0
21.1354 0
21.14746 0
21.15841 0
21.16966 0
21.18079 0
21.19156 0
21.2029 0
21.21438 0
21.22591 0
21.23647 0
21.24739 0
21.25813 0
21.26908 0
21.28012 0
21.29099 0
21.30199 0
21.31405 0
21.32493 0
21.33585 0
21.34702 0
21.35795 0
21.36877 0
21.37981 0
21.39181 0
21.40336 0
21.41398 0
21.42469 0
21.43568 0
21.44678 0
21.45755 0
21.46963 0
21.48054 0
21.49155 0
21.50244 0
21.51359 0
21.52434 0
21.53528 0
21.54737 0
21.55855 0
21.56922 0
21.58031 0
21.59118 0
21.60221 0
21.61307 0
21.62514 0
21.63604 0
21.64707 0
21.65802 0
21.66898 0
21.68008 0
21.69088 0
21.70291 0
21.7529 0
21.79158 0
21.80756 0
21.81924 0
21.83031 0
21.84126 0
21.85312 0
21.86436 0
21.87575 0
21.8873 0
21.89848 0
21.91019 0
21.92292 0
21.93465 0
21.94508 0
21.95601 0
21.96696 0
21.97791 0
21.98881 0
22.0003 0
22.01115 0
22.02365 0
22.03503 0
22.04597 0
22.05718 0
22.06923 0
22.08042 0
22.09171 0
22.10258 0
22.11341 0
22.12432 0
22.13513 0
22.14588 0
22.15699 0
22.16801 0
22.17879 0
22.18964 0
22.20136 0
22.21248 0
22.22388 0
22.23495 0
22.24576 0
22.25698 0
22.26825 0
22.2795 0
22.29057 0
22.30166 0
22.31236 0
22.32313 0
