時間[s] 推定速度[km/h]
3.831734 0
3.8435 0
3.855693 0
3.867626 0
3.882041 0
3.90046 0
3.913454 0
3.925778 0
3.9379 0
3.949538 0
3.962545 0
3.974691 0
3.986576 0
3.998908 0
4.013941 0
4.02651 0
4.038377 0
4.05563 0
4.068002 0
4.082558 0
4.09494 0
4.107449 0
4.119439 0
4.131923 0
4.144633 0
4.157273 0
4.169322 0
4.18139 0
4.193551 0
4.210977 0
4.223497 0
4.236573 0
4.248463 0
4.260249 0
4.272169 0
4.28592 0
4.302786 0
4.314779 0
4.327959 0
4.340141 0
4.352783 0
4.369835 0
4.381561 0
4.393275 0
4.405605 0
4.417473 0
4.429742 0
4.441314 0
4.453466 0
4.465617 0
4.477695 0
4.491344 0
4.503917 0
4.521772 0
4.533863 0
4.545611 0
4.557324 0
4.56993 0
4.581543 0
4.59374 0
4.605719 0
4.61801 0
4.630185 0
4.641975 0
4.657378 0
4.676122 0
4.690692 0
4.705977 0
4.718029 0
4.730381 0
4.742529 0
4.754488 0
4.766066 0
4.777963 0
4.790908 0
4.803145 0
4.815054 0
4.83258 0
4.844467 0
4.85664 0
4.868281 0
4.880624 0
4.892874 0
4.907397 0
4.919956 0
4.932627 0
4.94515 0
4.957999 0
4.970903 0
4.988668 0
5.000423 0
5.012896 0
5.024677 0
5.036645 0
5.048541 0
5.060753 0
5.074598 0
5.086989 0
5.099095 0
5.113132 0
5.126745 0
5.148372 0
5.160866 0
5.172845 0
5.185335 0
5.197218 0
5.209235 0
5.221693 0
5.233982 0
5.246507 0
5.258476 0
5.270226 0
5.282021 0
5.299646 0
5.313756 0
5.326482 0
5.338888 0
5.351091 0
5.363184 0
5.374779 0
5.386608 0
5.39814 0
5.41088 0
5.422921 0
5.435474 0
5.452886 0
5.465866 0
5.478139 0
5.490489 0
5.502028 0
5.516298 0
5.528523 0
5.540817 0
5.552774 0
5.564451 0
5.577252 0
5.589287 0
5.606361 0
5.618404 0
5.631056 0
5.642862 0
5.654862 0
5.667435 0
5.680408 0
5.69264 0
5.705299 0
5.719332 0
5.731052 0
5.744134 0
5.762611 0
5.775557 0
5.787689 0
5.799998 0
5.81197 0
5.824522 0
5.836587 0
5.848903 0
5.860715 0
5.872932 0
5.885054 0
5.897422 0
5.919755 0
5.93319 0
5.944994 0.00800734544607976
5.958336 0.00800734544607976
5.97041 0.00800734544607976
5.981875 0.00800734544607976
5.993824 0.00800734544607976
6.005589 0
6.017832 0
6.029821 0
6.042189 0
6.054236 0
6.070976 0
6.08373 0
6.095898 0
6.108369 0
6.120734 0
6.135669 0
6.147389 0
6.159812 0
6.172005 0
6.184327 0
6.196323 0
6.208288 0
6.225938 0
6.239017 0
6.251245 0
6.263044 0
6.275493 0
6.287516 0
6.300824 0
6.314694 0
6.327787 0
6.341703 0
6.355041 0
6.367715 0
6.384569 0
6.396457 0
6.409268 0
6.421232 0
6.43281 0
6.445095 0
6.457846 0
6.469218 0
6.481099 0
6.493167 0
6.505712 0
6.518188 0
6.5351 0
6.548645 0
6.560519 0
6.573069 0
6.584706 0
6.596375 0
6.608673 0
6.620591 0
6.63307 0
6.645164 0
6.656918 0
6.669034 0
6.692837 0
6.705775 0
6.717894 0
6.730509 0
6.743181 0
6.757301 0
6.770263 0
6.782488 0
6.79496 0
6.806717 0
6.818438 0
6.830372 0
6.847232 0
6.859981 0
6.871807 0
6.883284 0
6.895156 0
6.908881 0
6.920601 0
6.932378 0
6.944181 0
6.958497 0
6.971338 0
6.983644 0
7.000647 0
7.012963 0
7.025872 0
7.03797 0
7.049518 0
7.061187 0
7.073676 0
7.085326 0
7.097445 0
7.109459 0
7.121866 0
7.134322 0
7.151385 0
7.164835 0
7.176877 0
7.189665 0
7.201911 0
7.21433 0
7.226762 0
7.240953 0
7.253603 0
7.26516 0
7.276762 0
7.289471 0
7.308196 0
7.321824 0
7.334144 0
7.346603 0
7.359599 0
7.373759 0
7.385738 0
7.397501 0
7.410493 0
7.423057 0
7.43496 0
7.446613 0.00800734544607976
7.468795 0.00800734544607976
7.481448 0.00800734544607976
7.494111 0.00800734544607976
7.506246 0
7.518408 0
7.530033 0
7.541826 0
7.554567 0
7.56628 0
7.580472 0
7.592717 0
7.604829 0
7.622463 0
7.635026 0
7.647271 0
7.659777 0
7.67266 0
7.685421 0
7.698133 0
7.709993 0
7.722137 0
7.734437 0
7.748597 0
7.760928 0
7.779804 0
7.794477 0
7.806619 0
7.818238 0
7.829848 0
7.841655 0
7.854314 0
7.866008 0
7.878146 0
7.890191 0
7.90304 0
7.916642 0
7.934043 0
7.946353 0
7.959567 0
7.972232 0
7.983923 0
7.997638 0
8.009614 0
8.022158 0
8.034393 0
8.046015 0
8.05914 0
8.072646 0
8.089547 0
8.101421 0
8.116484 0
8.129354 0
8.141532 0
8.153819 0
8.165462 0
8.177323 0
8.189792 0
8.203531 0
8.215697 0
8.228663 0
8.252072 0
8.264496 0
8.276283 0
8.288437 0
8.301595 0
8.314279 0
8.32644 0
8.338787 0
8.351012 0
8.363173 0
8.376835 0
8.390592 0
8.410189 0
8.422368 0
8.434978 0
8.446624 1.08810673870778
8.459446 1.08810673870778
8.47175 1.08810673870778
8.483681 1.08810673870778
8.495255 1.08810673870778
8.507132 1.38396700414883
8.520811 1.38396700414883
8.533451 1.38396700414883
8.546258 1.38396700414883
8.564218 1.69838899927326
8.57824 1.69838899927326
8.590454 1.69838899927326
8.604951 1.69838899927326
8.617397 1.97379199323982
8.630213 1.97379199323982
8.642255 1.97379199323982
8.654413 1.97379199323982
8.667089 2.27906114557219
8.67974 2.27906114557219
8.691509 2.27906114557219
8.703793 2.27906114557219
8.720869 2.27906114557219
8.732941 2.59078505557565
8.746763 2.59078505557565
8.761765 2.59078505557565
8.774005 2.59078505557565
8.785855 2.90896372325021
8.798712 2.90896372325021
8.812671 2.90896372325021
8.824786 2.90896372325021
8.836564 3.20373099023003
8.849559 3.20373099023003
8.861402 3.20373099023003
8.878281 3.20373099023003
8.890869 3.52836441557568
8.90362 3.52836441557568
8.915666 3.52836441557568
8.928188 3.52836441557568
8.941015 3.52836441557568
8.952918 3.83954182634854
8.966313 3.83954182634854
8.978464 3.83954182634854
8.990368 3.83954182634854
9.001917 4.14291543688982
9.016834 4.14291543688982
9.039435 4.14291543688982
9.050972 4.14291543688982
9.062719 4.47615520579692
9.075743 4.47615520579692
9.087859 4.47615520579692
9.099415 4.47615520579692
9.11148 4.80589434625317
9.12444 4.80589434625317
9.136813 4.80589434625317
9.148691 4.80589434625317
9.160424 4.80589434625317
9.172313 5.12002588624627
9.189816 5.12002588624627
9.201718 5.12002588624627
9.21366 5.12002588624627
9.228343 5.44411281236131
9.241423 5.44411281236131
9.25306 5.44411281236131
9.26539 5.44411281236131
9.277419 5.44411281236131
9.289037 5.76039593824477
9.301362 5.76039593824477
9.3141 5.76039593824477
9.326612 5.76039593824477
9.344249 6.09658983637211
9.359547 6.09658983637211
9.371918 6.09658983637211
9.383558 6.09658983637211
9.395526 6.4171761340363
9.407713 6.4171761340363
9.419346 6.4171761340363
9.433197 6.4171761340363
9.445125 6.75767320394437
9.457974 6.75767320394437
9.469463 6.75767320394437
9.481188 6.75767320394437
9.49847 6.75767320394437
9.510353 7.13233960399899
9.523553 7.13233960399899
9.536282 7.13233960399899
9.549565 7.13233960399899
9.561396 7.2328944010037
9.573616 7.2328944010037
9.585752 7.2328944010037
9.598472 7.2328944010037
9.610818 7.2328944010037
9.622746 7.30823470874012
9.638273 7.30823470874012
9.655633 7.30823470874012
9.667302 7.43255810414979
9.680387 7.43255810414979
9.69256 7.43255810414979
9.705001 7.43255810414979
9.71708 7.43255810414979
9.731416 7.5398813545687
9.743496 7.5398813545687
9.755667 7.5398813545687
9.769342 7.5398813545687
9.782313 7.73682918126535
9.794919 7.73682918126535
9.817116 7.73682918126535
9.829076 7.73682918126535
9.843124 7.90336435036557
9.856174 7.90336435036557
9.868143 7.90336435036557
9.879687 7.90336435036557
9.891812 8.05686303824279
9.904571 8.05686303824279
9.916354 8.05686303824279
9.928278 8.05686303824279
9.943041 8.05686303824279
9.956122 8.26670569491398
9.974724 8.26670569491398
9.986561 8.26670569491398
9.99853 8.26670569491398
10.01106 8.49480206465588
10.02433 8.49480206465588
10.03673 8.49480206465588
10.05133 8.49480206465588
10.06352 8.74809514920779
10.07624 8.74809514920779
10.08832 8.74809514920779
10.10049 8.74809514920779
10.11245 9.03194917715945
10.13002 9.03194917715945
10.14197 9.03194917715945
10.15356 9.03194917715945
10.16546 9.03194917715945
10.17772 9.32835993258078
10.19089 9.32835993258078
10.20317 9.32835993258078
10.21477 9.32835993258078
10.22716 9.86472332083802
10.23977 9.86472332083802
10.25355 9.86472332083802
10.26568 9.86472332083802
10.28295 10.249187624944
10.29626 10.249187624944
10.30807 10.249187624944
10.31962 10.249187624944
10.33117 10.249187624944
10.34287 10.5467775778667
10.35579 10.5467775778667
10.36742 10.5467775778667
10.37923 10.5467775778667
10.39107 11.0839292066991
10.40333 11.0839292066991
10.41522 11.0839292066991
10.42745 11.0839292066991
10.44475 11.5834381488126
10.45984 11.5834381488126
10.47194 11.5834381488126
10.4834 11.5834381488126
10.49494 11.5834381488126
10.50703 12.0468836173181
10.51954 12.0468836173181
10.53113 12.0468836173181
10.54351 12.0468836173181
10.55626 12.6710864619975
10.56903 12.6710864619975
10.58212 12.6710864619975
10.60409 12.6710864619975
10.61614 13.2219142222483
10.62953 13.2219142222483
10.64135 13.2219142222483
10.65336 13.2219142222483
10.66715 13.8160288102695
10.67975 13.8160288102695
10.69216 13.8160288102695
10.70428 13.8160288102695
10.71621 13.8160288102695
10.72852 14.5717401085493
10.7413 14.5717401085493
10.75881 14.5717401085493
10.77044 14.5717401085493
10.78225 15.1460812755919
10.79461 15.1460812755919
10.80615 15.1460812755919
10.81769 15.1460812755919
10.82989 15.1460812755919
10.84151 15.8175672319905
10.85354 15.8175672319905
10.86745 15.8175672319905
10.88021 15.8175672319905
10.89276 16.4094449074742
10.91045 16.4094449074742
10.92261 16.4094449074742
10.93442 16.4094449074742
10.94583 17.0051600736432
10.95864 17.0051600736432
10.97087 17.0051600736432
10.983 17.0051600736432
10.99447 17.0051600736432
11.00597 17.5865565649444
11.01816 17.5865565649444
11.02977 17.5865565649444
11.04125 17.5865565649444
11.05307 17.5865565649444
11.06972 18.7726919125864
11.08429 18.7726919125864
11.09598 18.7726919125864
11.10822 18.7726919125864
11.11964 19.3649644389574
11.13176 19.3649644389574
11.14347 19.3649644389574
11.15618 19.3649644389574
11.16843 19.9658886170237
11.18208 19.9658886170237
11.1944 19.9658886170237
11.20632 19.9658886170237
11.22414 20.5577223725923
11.23697 20.5577223725923
11.24926 20.5577223725923
11.26148 20.5577223725923
11.27317 20.5577223725923
11.28672 21.1604803854805
11.29889 21.1604803854805
11.3105 21.1604803854805
11.32234 21.1604803854805
11.33433 21.6786738436564
11.34609 21.6786738436564
11.35784 21.6786738436564
11.37529 21.6786738436564
11.39235 22.1754969338014
11.40433 22.1754969338014
11.41598 22.1754969338014
11.4276 22.1754969338014
11.43932 22.1754969338014
11.45063 22.7214398060789
11.46285 22.7214398060789
11.47546 22.7214398060789
11.48937 22.7214398060789
11.50101 23.1909916287308
11.51368 23.1909916287308
11.53118 23.1909916287308
11.54302 23.1909916287308
11.55556 23.6532868637069
11.56779 23.6532868637069
11.57945 23.6532868637069
11.59156 23.6532868637069
11.60293 23.6532868637069
11.61447 24.0887496019923
11.62675 24.0887496019923
11.63839 24.0887496019923
11.65088 24.0887496019923
11.66263 24.0887496019923
11.67543 24.4387308681544
11.69329 24.4387308681544
11.70811 24.4387308681544
11.7201 24.4387308681544
11.73239 24.8037428320825
11.74514 24.8037428320825
11.75692 24.8037428320825
11.76873 24.8037428320825
11.78106 25.1860580994012
11.79316 25.1860580994012
11.80457 25.1860580994012
11.81637 25.1860580994012
11.82828 25.1860580994012
11.84493 25.5051791800382
11.85685 25.5051791800382
11.86845 25.5051791800382
11.88017 25.5051791800382
11.89377 25.786543506665
11.9085 25.786543506665
11.92047 25.786543506665
11.93199 25.786543506665
11.94395 25.786543506665
11.95578 26.0206218859811
11.96905 26.0206218859811
11.98057 26.0206218859811
11.99703 26.0206218859811
12.00867 26.2410646315508
12.02057 26.2410646315508
12.0321 26.2410646315508
12.04385 26.2410646315508
12.0556 26.4510612664092
12.06812 26.4510612664092
12.07938 26.4510612664092
12.09088 26.4510612664092
12.10223 26.4510612664092
12.11614 26.617400247795
12.12831 26.617400247795
12.14046 26.617400247795
12.1575 26.617400247795
12.16904 26.775565724094
12.18251 26.775565724094
12.19479 26.775565724094
12.21157 26.775565724094
12.22374 26.9123608323622
12.23722 26.9123608323622
12.24924 26.9123608323622
12.26101 26.9123608323622
12.27251 26.9123608323622
12.28373 27.030975095635
12.29596 27.030975095635
12.31309 27.030975095635
12.32688 27.030975095635
12.33866 27.111393834095
12.35074 27.111393834095
12.36222 27.111393834095
12.37373 27.111393834095
12.38504 27.111393834095
12.39684 27.2045706646966
12.40927 27.2045706646966
12.42112 27.2045706646966
12.43256 27.2045706646966
12.44409 27.2045706646966
12.4563 27.286384467176
12.47352 27.286384467176
12.48524 27.286384467176
12.49696 27.286384467176
12.5086 27.3190784875229
12.52023 27.3190784875229
12.53378 27.3190784875229
12.54536 27.3190784875229
12.55701 27.2844718807419
12.56905 27.2844718807419
12.58291 27.2844718807419
12.59546 27.2844718807419
12.6084 27.2844718807419
12.62533 27.2225940064678
12.63733 27.2225940064678
12.64923 27.2225940064678
12.66125 27.2225940064678
12.6735 27.0688556139995
12.68538 27.0688556139995
12.69694 27.0688556139995
12.70853 27.0688556139995
12.71996 27.0688556139995
12.73181 27.0143130790132
12.74664 27.0143130790132
12.75925 27.0143130790132
12.77646 27.0143130790132
12.78795 26.9497632041182
12.80088 26.9497632041182
12.81373 26.9497632041182
12.82568 26.9497632041182
12.83717 39.701565676125
12.85075 39.701565676125
12.86232 39.701565676125
12.87376 39.701565676125
12.88499 39.701565676125
12.89657 38.750120414903
12.90944 38.750120414903
12.92651 38.750120414903
12.93934 38.750120414903
12.9527 38.1196197034844
12.96463 38.1196197034844
12.97621 38.1196197034844
12.98742 38.1196197034844
13.00519 36.5679839638041
13.01721 36.5679839638041
13.02898 36.5679839638041
13.04071 36.5679839638041
13.05208 36.5679839638041
13.06373 35.9603860636657
13.08165 35.9603860636657
13.09367 35.9603860636657
13.10496 35.9603860636657
13.11637 33.6817628679825
13.12883 33.6817628679825
13.14034 33.6817628679825
13.15381 33.6817628679825
13.16528 33.6817628679825
13.17717 33.3946752099837
13.1904 33.3946752099837
13.20228 33.3946752099837
13.21567 33.3946752099837
13.23341 29.8836252612454
13.24539 29.8836252612454
13.25812 29.8836252612454
13.26949 29.8836252612454
13.28107 26.2721273330419
13.29319 26.2721273330419
13.30448 26.2721273330419
13.31562 26.2721273330419
13.32741 26.2721273330419
13.33928 26.1548293821766
13.35158 26.1548293821766
13.36482 26.1548293821766
13.37668 26.1548293821766
13.39336 26.0730155796971
13.40581 26.0730155796971
13.41706 26.0730155796971
13.42838 26.0730155796971
13.44027 26.0730155796971
13.45158 25.9902848598067
13.46351 25.9902848598067
13.47478 25.9902848598067
13.4862 25.9902848598067
13.4976 25.9902848598067
13.50885 25.8952741943831
13.52087 25.8952741943831
13.53264 25.8952741943831
13.54929 25.8952741943831
13.56116 25.8157329975281
13.57547 25.8157329975281
13.58669 25.8157329975281
13.59834 25.8157329975281
13.60996 25.8157329975281
13.62201 25.7252675433534
13.63498 25.7252675433534
13.6465 25.7252675433534
13.65813 25.7252675433534
13.66982 25.6684524027427
13.6816 25.6684524027427
13.69385 25.6684524027427
13.7104 25.6684524027427
13.7218 25.6684524027427
13.7335 25.6198107672187
13.74533 25.6198107672187
13.7568 25.6198107672187
13.76834 25.6198107672187
13.78652 25.5806983249949
13.79866 25.5806983249949
13.81069 25.5806983249949
13.82295 25.5806983249949
13.83539 25.5247607259891
13.84799 25.5247607259891
13.86573 25.5247607259891
13.87821 25.5247607259891
13.89019 25.5020346697448
13.90251 25.5020346697448
13.91414 25.5020346697448
13.92589 25.5020346697448
13.9373 25.5020346697448
13.94913 25.4492865937744
13.96153 25.4492865937744
13.9733 25.4492865937744
13.98682 25.4492865937744
13.99841 25.4492865937744
14.01575 25.4097353807482
14.02854 25.4097353807482
14.0407 25.4097353807482
14.05202 25.4097353807482
14.06362 25.3679115620975
14.07598 25.3679115620975
14.08753 25.3679115620975
14.09939 25.3679115620975
14.11119 25.316997320949
14.12351 25.316997320949
14.13513 25.316997320949
14.14627 25.316997320949
14.15808 25.316997320949
14.17453 25.2301601606122
14.1893 25.2301601606122
14.20117 25.2301601606122
14.21284 25.2301601606122
14.22557 25.1497020463462
14.23767 25.1497020463462
14.24977 25.1497020463462
14.26149 25.1497020463462
14.27332 25.1497020463462
14.28507 25.0401388297651
14.29727 25.0401388297651
14.30949 25.0401388297651
14.3268 25.0401388297651
14.33939 24.947400769966
14.35147 24.947400769966
14.36296 24.947400769966
14.37525 24.947400769966
14.38868 24.947400769966
14.40032 24.8546627101669
14.4127 24.8546627101669
14.42455 24.8546627101669
14.43584 24.8546627101669
14.44756 24.7464551817992
14.46031 24.7464551817992
14.47733 24.7464551817992
14.4885 24.7464551817992
14.50095 24.6391645708426
14.51282 24.6391645708426
14.52448 24.6391645708426
14.53624 24.6391645708426
14.54771 24.6391645708426
14.56281 24.5373360885457
14.57497 24.5373360885457
14.58626 24.5373360885457
14.5998 24.5373360885457
14.61184 36.07187788575
14.63002 36.07187788575
14.6427 36.07187788575
14.65378 36.07187788575
14.66505 36.07187788575
14.67704 35.1770734603702
14.68972 35.1770734603702
14.70178 35.1770734603702
14.7135 35.1770734603702
14.72536 34.5901917134971
14.73753 34.5901917134971
14.74891 34.5901917134971
14.76048 34.5901917134971
14.77224 34.5901917134971
14.78871 24.0972887632054
14.80371 24.0972887632054
14.81613 24.0972887632054
14.82865 24.0972887632054
14.8412 23.9518026274359
14.85382 23.9518026274359
14.86585 23.9518026274359
14.87779 23.9518026274359
14.88975 23.851807979961
14.90211 23.851807979961
14.9138 23.851807979961
14.92555 23.851807979961
14.94263 23.851807979961
14.95728 35.0214871767188
14.96999 35.0214871767188
14.98166 35.0214871767188
14.99374 35.0214871767188
15.01047 34.8292996613438
15.02266 34.8292996613438
15.03556 34.8292996613438
15.04741 34.8292996613438
15.05954 33.9227078136844
15.07147 33.9227078136844
15.08288 33.9227078136844
15.09956 33.9227078136844
15.11127 33.3075830038064
15.124 33.3075830038064
15.1355 33.3075830038064
15.14673 33.3075830038064
15.15816 33.3075830038064
15.16939 31.8671909082838
15.18211 31.8671909082838
15.19381 31.8671909082838
15.20725 31.8671909082838
15.21923 31.8671909082838
15.23118 31.1676716537046
15.24476 31.1676716537046
15.26287 31.1676716537046
15.2746 31.1676716537046
15.28621 29.0730604159839
15.29804 29.0730604159839
15.30948 29.0730604159839
15.32056 29.0730604159839
15.33668 28.68189912063
15.34873 28.68189912063
15.36057 28.68189912063
15.37186 28.68189912063
15.38311 28.68189912063
15.39499 25.6004866524382
15.41535 25.6004866524382
15.42789 25.6004866524382
15.4399 25.6004866524382
15.45157 26.0710861194519
15.46358 26.0710861194519
15.47502 26.0710861194519
15.48633 26.0710861194519
15.49777 26.0710861194519
15.50986 21.1368869505751
15.52176 21.1368869505751
15.534 21.1368869505751
15.54587 21.1368869505751
15.56229 21.2788802440352
15.57453 21.2788802440352
15.58586 21.2788802440352
15.59734 21.2788802440352
15.61203 21.1043888275868
15.62449 21.1043888275868
15.63574 21.1043888275868
15.64783 21.1043888275868
15.65956 21.1043888275868
15.6707 20.9558703644633
15.68276 20.9558703644633
15.69466 20.9558703644633
15.70608 20.9558703644633
15.72263 20.8052989490922
15.7353 20.8052989490922
15.74674 20.8052989490922
15.7581 20.8052989490922
15.76933 20.8052989490922
15.78186 20.6289845544058
15.79498 20.6289845544058
15.80661 20.6289845544058
15.8205 20.6289845544058
15.83334 20.4762087760975
15.8464 20.4762087760975
15.85917 20.4762087760975
15.87609 20.4762087760975
15.88781 20.4762087760975
15.89985 20.3354450041439
15.9127 20.3354450041439
15.92512 20.3354450041439
15.93753 20.3354450041439
15.95005 20.199703641493
15.96252 20.199703641493
15.97402 20.199703641493
15.98576 20.199703641493
15.99698 20.199703641493
16.00854 20.0782956137693
16.02494 20.0782956137693
16.0422 20.0782956137693
16.0535 20.0782956137693
16.06562 19.9650206029427
16.0781 19.9650206029427
16.08946 19.9650206029427
16.10563 19.9650206029427
16.11818 19.8560661646838
16.13036 19.8560661646838
16.14252 19.8560661646838
16.15405 19.8560661646838
16.16564 19.8560661646838
16.17745 19.691682581474
16.19506 19.691682581474
16.20734 19.691682581474
16.2194 19.691682581474
16.23333 19.5883803575562
16.2465 19.5883803575562
16.25951 19.5883803575562
16.27106 19.5883803575562
16.2824 19.4716221190657
16.29521 19.4716221190657
16.30663 19.4716221190657
16.31813 19.4716221190657
16.32987 19.4716221190657
16.34664 19.3335779645906
16.35938 19.3335779645906
16.37097 19.3335779645906
16.38251 19.3335779645906
16.39436 19.2168371268869
16.40631 19.2168371268869
16.41772 19.2168371268869
16.42966 19.2168371268869
16.4441 19.2168371268869
16.45646 19.0823197020429
16.4694 19.0823197020429
16.48178 19.0823197020429
16.49959 19.0823197020429
16.51207 18.9392220348176
16.52507 18.9392220348176
16.53711 18.9392220348176
16.54875 18.9392220348176
16.56052 18.8060449521407
16.573 18.8060449521407
16.585 18.8060449521407
16.59633 18.8060449521407
16.60768 18.8060449521407
16.61897 18.6764032994882
16.63098 18.6764032994882
16.64564 18.6764032994882
16.66273 18.6764032994882
16.67521 18.5687979037898
16.68717 18.5687979037898
16.69853 18.5687979037898
16.71053 18.5687979037898
16.72208 18.5687979037898
16.73352 18.4057720635338
16.74577 18.4057720635338
16.75758 18.4057720635338
16.76888 18.4057720635338
16.78024 18.2761043097011
16.79299 18.2761043097011
16.80508 18.2761043097011
16.82187 18.2761043097011
16.83339 18.124391598521
16.84855 18.124391598521
16.86538 18.124391598521
16.87712 18.124391598521
16.88935 18.0068047155204
16.90239 18.0068047155204
16.91433 18.0068047155204
16.92654 18.0068047155204
16.93837 18.0068047155204
16.95058 17.8714934477399
16.96339 17.8714934477399
16.98 17.8714934477399
16.99221 17.8714934477399
17.00365 17.743985980191
17.0161 17.743985980191
17.02764 17.743985980191
17.03997 17.743985980191
17.05493 17.743985980191
17.06754 17.6363892848859
17.08059 17.6363892848859
17.09585 17.6363892848859
17.10777 17.6363892848859
17.11972 17.5209974897428
17.13761 17.5209974897428
17.14994 17.5209974897428
17.1639 17.5209974897428
17.17761 17.3757395362338
17.19002 17.3757395362338
17.20238 17.3757395362338
17.21468 17.3757395362338
17.22758 17.2638483695414
17.2408 17.2638483695414
17.25551 17.2638483695414
17.26799 17.2638483695414
17.28142 17.1652340491805
17.30099 17.1652340491805
17.31417 17.1652340491805
17.32767 17.1652340491805
17.3405 17.0724712276082
17.35398 17.0724712276082
17.36676 17.0724712276082
17.37888 17.0724712276082
17.39082 16.9910443261187
17.40296 16.9910443261187
17.41445 16.9910443261187
17.42615 16.9910443261187
17.43801 16.9910443261187
17.45524 16.9225600853399
17.47086 16.9225600853399
17.48307 16.9225600853399
17.49525 16.9225600853399
17.50706 16.8461136720505
17.51938 16.8461136720505
17.53105 16.8461136720505
17.54294 16.8461136720505
17.55475 16.8461136720505
17.56618 16.812586222763
17.57888 16.812586222763
17.59083 16.812586222763
17.60752 16.812586222763
17.61902 16.7624792891944
17.63115 16.7624792891944
17.64337 16.7624792891944
17.65999 16.7624792891944
17.67408 16.7144313027192
17.68644 16.7144313027192
17.69812 16.7144313027192
17.71027 16.7144313027192
