0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.08666666 0 0 0
0.12 0 0 0
0.1527746 0 0 0
0.185832 0 0 0
0.2165882 0 0 0
0.2495385 0 0 0
0.2805147 0 0 0
0.313848 0 0 0
0.3430053 0 0 0
0.3747799 0 0 0
0.4037915 0 0 0
0.4335223 0 0 0
0.462996 0 0 0
0.4963294 0 0 0
0.5243478 0 0 0
0.5528743 0 0 0
0.5816039 0 0 0
0.6103306 0 0 0
0.639936 0 0 0
0.6732694 0 0 0
0.7013441 0 0 0
0.7308083 0 0 0
0.7625833 0 0 0
0.7959166 0 0 0
0.8264517 0 0 0
0.8570635 0 0 0
0.8852256 0 0 0
0.9160411 0 0 0
0.9493744 0 0 0
0.98269 0 0 0
1.014609 0 0 0
1.046941 0 0 0
1.078656 0 0 0
1.110396 0 0 0
1.143729 0 0 0
1.175452 0 0 0
1.207074 0 0 0
1.240407 0 0 0
1.269892 0 0 0
1.303226 0 0 0
1.336559 0 0 0
1.368192 0 0 0
1.400165 0 0 0
1.429383 0 0 0
1.460815 0 0 0
1.490867 0 0 0
1.522383 0 0 0
1.553586 0 0 0
1.586728 0 0 0
1.617749 0 0 0
1.64738 0 0 0
1.680713 0 0 0
1.71098 0 0 0
1.741472 0 0 0
1.774805 0 0 0
1.808077 0 0 0
1.84141 0 0 0
1.873959 0 0 0
1.907292 0 0 0
1.93887 0 0 0
1.972203 0 0 0
2.003374 0 0 0
2.03538 0 0 0
2.068713 0 0 0
2.102047 0 0 0
2.132593 0 0 0
2.165926 0 0 0
2.199174 0 0 0
2.228526 0 0 0
2.259948 0 0 0
2.292951 0 0 0
2.324642 0 0 0
2.357975 0 0 0
2.391309 0 0 0
2.424642 0 0 0
2.457975 0 0 0
2.491309 0 0 0
2.521901 0 0 0
2.551418 0 0 0
2.584751 0 0 0
2.614406 0 0 0
2.645795 0 0 0
2.675576 0 0 0
2.708909 0 0 0
2.739779 0 0 0
2.769598 0 0 0
2.802931 0 0 0
2.833491 0 0 0
2.863039 0 0 0
2.895906 0 0 0
2.929239 0 0 0
2.961622 0 0 0
2.990431 0 0 0
3.022202 0 0 0
3.055535 0 0 0
3.084234 0 0 0
3.117568 0 0 0
3.149461 0 0 0
3.17902 0 0 0
3.212353 0 0 0
3.241999 0 0 0
3.271719 0 0 0
3.301591 0 0 0
3.32964 0 0 0
3.36191 0 0 0
3.395244 0 0 0
3.425516 0 0 0
3.458849 0 0 0
3.492183 0 0 0
3.522919 0 0 0
3.553917 0 0 0
3.584967 0 0 0
3.6183 0 0 0
3.648314 0 0 0
3.681648 0 0 0
3.712706 0 0 0
3.746039 0 0 0
3.776334 0 0 0
3.809515 0 0 0
3.842848 0 0 0
3.876181 0 0 0
3.909515 0 0 0
3.937859 0 0 0
3.971193 0 0 0
4.003541 0 0 0
4.036875 0 0 0
4.067391 0 0 0
4.100724 0 0 0
4.134058 0 0 0
4.164656 0 0 0
4.197618 0 0 0
4.226852 0 0 0
4.258334 0 0 0
4.291667 0 0 0
4.321989 0 0 0
4.355322 0 0 0
4.388655 0 0 0
4.418436 0 0 0
4.450538 0 0 0
4.482082 0 0 0
4.51181 0 0 0
4.542246 0 0 0
4.572886 0 0 0
4.601295 0 0 0
4.631227 0 0 0
4.662781 0 0 0
4.693857 0 0 0
4.725841 0 0 0
4.755044 0 0 0
4.788377 0 0 0
4.818181 0 0 0
4.851514 0 0 0
4.881473 0 0 0
4.9145 0 0 0
4.947833 0 0 0
4.979202 0 0 0
5.010634 0 0 0
5.04 0 0 0
5.072866 0 0 0
5.1062 0 0 0
5.138836 0 0 0
5.168779 0 0 0
5.201843 0 0 0
5.231643 0 0 0
5.264976 0 0 0
5.294061 0 0 0
5.326396 0 0 0
5.356625 0 0 0
5.386605 0 0 0
5.41934 0 0 0
5.450393 0 0 0
5.483727 0 0 0
5.515346 0 0 0
5.544004 0 0 0
5.574656 0 0 0
5.605375 0 0 0
5.634889 0 0 0
5.66817 0 0 0
5.700355 0 0 0
