時間[s] 推定速度[km/h]
 実速度[km/h]
0 0
 0
0.02 0
 0
0.05333333 0
 0
0.08569083 0
 0
0.1076609 0
 0
0.1156783 0
 0
0.1231933 0
 0
0.1318975 0
 0
0.1382868 0
 0
0.1444831 0
 0
0.1504061 0
 0
0.1562596 0
 0
0.1631909 0
 0
0.1693887 0
 0
0.1760812 0
 0
0.1824596 0
 0
0.1888394 0
 0
0.195278 0
 0
0.2011216 0
 0
0.2077285 0
 0
0.2141065 0
 0
0.2199392 0
 0
0.2262435 0
 0
0.2322575 0
 0
0.2381751 0
 0
0.2447375 0
 0
0.2513953 0
 0
0.2618622 0
 0
0.2683868 0
 0
0.2741084 0
 0
0.2805073 0
 0
0.2865509 0
 0
0.292653 0
 0
0.2987508 0
 0
0.3045007 0
 0
0.3108582 0
 0
0.3167358 0
 0
0.3224238 0
 0
0.3285762 0
 0
0.3344312 0
 0
0.3403011 0
 0
0.3468663 0
 0
0.3530141 0
 0
0.359951 0
 0
0.3658687 0
 0
0.3717213 0
 0
0.3779648 0
 0
0.3840277 0
 0
0.3903874 0
 0
0.3967953 0
 0
0.4026818 0
 0
0.4094616 0
 0
0.4163316 0
 0
0.4226333 0
 0
0.428895 0
 0
0.4364021 0
 0
0.4444675 0
 0
0.4508566 0
 0
0.4574209 0
 0
0.4683555 0
 0
0.4748366 0
 0
0.481755 0
 0
0.4882726 0
 0
0.4951784 0
 0
0.5011762 0
 0
0.5121652 0
 0
0.5181151 0
 0
0.5241576 0
 0
0.5303165 0
 0
0.5363287 0
 0
0.542353 0
 0
0.5481696 0
 0
0.5538632 0
 0
0.5598353 0
 0
0.5654733 0
 0
0.5715636 0
 0
0.5782661 0
 0
0.5842332 0
 0
0.5901031 0
 0
0.5961686 0
 0
0.6018344 0
 0
0.6077791 0
 0
0.6141384 0
 0
0.6205376 0
 0
0.6266239 0
 0
0.6324985 0
 0
0.6383052 0
 0
0.6442873 0
 0
0.6500826 0
 0
0.655935 0
 0
0.6621903 0
 0
0.6713851 0
 0
0.6778171 0
 0
0.6837401 0
 0
0.6897739 0
 0
0.6959665 0
 0
0.7019225 0
 0
0.7079929 0
 0
0.7147796 0
 0
0.7207071 0
 0
0.7272202 0
 0
0.7333208 0
 0
0.7394089 0
 0
0.7460752 0
 0
0.751816 0
 0
0.7581047 0
 0
0.7642028 0
 0
0.7701181 0
 0
0.7763385 0
 0
0.7823621 0
 0
0.7882289 0
 0
0.7945626 0
 0
0.8002679 0
 0
0.8271919 0
 0
0.836592 0
 0
0.8435078 0
 0
0.8500142 0
 0
0.8560267 0
 0
0.8622437 0
 0
0.8712972 0
 0
0.8784691 0
 0
0.884703 0
 0
0.8907186 0
 0
0.8982858 0
 0
0.9042657 0
 0
0.9123029 0
 0
0.9185844 0
 0
0.9248816 0
 0
0.9315403 0
 0
0.9398654 0
 0
0.9509273 0
 0
0.9598196 0
 0
0.9665902 0
 0
0.9728945 0
 0
0.9798057 0
 0
0.9859868 0
 0
0.9929344 0
 0
1.004374 0
 0
1.011256 0
 0
1.017507 0
 0
1.023952 0
 0
1.030445 0
 0
1.036695 0
 0
1.043159 0
 0
1.048871 0
 0
1.055163 0
 0
1.06213 0
 0
1.076846 0
 0
1.093499 0
 0
1.101336 0
 0
1.107532 0
 0
1.114066 0
 0
1.120054 0
 0
1.126833 0
 0
1.133106 0
 0
1.138962 0
 0
1.14537 0
 0
1.151554 0
 0
1.157641 0
 0
1.163937 0
 0
1.170335 0
 0
1.176484 0
 0
1.182595 0
 0
1.188503 0
 0
1.194998 0
 0
1.201025 0
 0
1.207362 0
 0
1.213992 0
 0
1.220034 0
 0
1.226302 0
 0
1.23214 0
 0
1.238033 0
 0
1.244838 0
 0
1.251358 0
 0
1.257782 0
 0
1.263806 0
 0
1.270132 0
 0
1.276921 0
 0
1.287111 0
 0
1.293931 0
 0
1.300225 0
 0
1.306583 0
 0
1.312744 0
 0
1.318873 0
 0
1.324992 0
 0
1.331247 0
 0
1.337416 0
 0
1.343802 0
 0
1.350268 0
 0
1.356124 0
 0
1.36245 0
 0
1.368488 0
 0
1.374543 0
 0
1.381103 0
 0
1.387387 0
 0
1.394014 0
 0
1.3999 0
 0
1.406252 0
 0
1.413152 0
 0
1.419396 0
 0
1.425497 0
 0
1.432679 0
 0
1.439734 0
 0
1.446316 0
 0
1.452411 0
 0
1.458892 0
 0
1.465092 0
 0
1.471114 0
 0
1.477293 0
 0
1.486422 0
 0
1.49323 0
 0
1.500422 0
 0
1.506382 0
 0
1.512909 0
 0
1.519049 0
 0
1.525016 0
 0
1.531846 0
 0
1.538099 0
 0
1.544508 0
 0
1.550619 0
 0
1.556798 0
 0
1.564637 0
 0
1.57081 0
 0
1.577878 0
 0
1.583894 0
 0
1.590225 0
 0
1.596726 0
 0
1.602571 0
 0
1.608448 0
 0
1.614938 0
 0
1.621288 0
 0
1.627514 0
 0
1.634185 0
 0
1.640629 0
 0
1.647364 0
 0
1.653941 0
 0
1.66128 0
 0
1.66894 0
 0
1.675933 0
 0
1.681966 0
 0
1.690686 0
 0
1.697042 0
 0
1.70306 0
 0
1.709556 0
 0
1.716112 0
 0
1.722091 0
 0
1.72856 0
 0
1.734354 0
 0
1.740798 0
 0
1.746972 0
 0
1.757545 0
 0
1.763991 0
 0
1.771583 0
 0
1.778616 0
 0
1.784914 0
 0
1.795675 0
 0
1.80449 0
 0
1.811993 0
 0
1.818725 0
 0
1.825524 0
 0
1.832982 0
 0
1.838896 0
 0
1.84579 0
 0
1.851956 0
 0
1.858226 0
 0
1.864485 0
 0
1.870343 0
 0
1.876327 0
 0
1.882135 0
