0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.08666666 0 0 0
0.12 0 0 0
0.1533333 0 0 0
0.1866667 0 0 0
0.2164696 0 0 0
0.2498029 0 0 0
0.2831362 0 0 0
0.3164696 0 0 0
0.3467056 0 0 0
0.380039 0 0 0
0.4133723 0 0 0
0.4414355 0 0 0
0.469768 0 0 0
0.4997992 0 0 0
0.5288397 0 0 0
0.5615637 0 0 0
0.594897 0 0 0
0.6235148 0 0 0
0.6555513 0 0 0
0.686752 0 0 0
0.7158794 0 0 0
0.7468457 0 0 0
0.7751523 0 0 0
0.8036116 0 0 0
0.836945 0 0 0
0.8663545 0 0 0
0.8958367 0 0 0
0.9287113 0 0 0
0.9579404 0 0 0
0.9896161 0 0 0
1.022949 0 0 0
1.054841 0 0 0
1.087466 0 0 0
1.118636 0 0 0
1.149437 0 0 0
1.180584 0 0 0
1.210697 0 0 0
1.242154 0 0 0
1.270295 0 0 0
1.303628 0 0 0
1.335669 0 0 0
1.364447 0 0 0
1.39778 0 0 0
1.431114 0 0 0
1.463996 0 0 0
1.493625 0 0 0
1.52267 0 0 0
1.553661 0 0 0
1.586232 0 0 0
1.61749 0 0 0
1.647506 0 0 0
1.680839 0 0 0
1.712083 0 0 0
1.744105 0 0 0
1.773156 0 0 0
1.804533 0 0 0
1.837113 0 0 0
1.870447 0 0 0
1.901145 0 0 0
1.931414 0 0 0
1.960812 0 0 0
1.991008 0 0 0
2.022223 0 0 0
2.053205 0 0 0
2.082661 0 0 0
2.115994 0 0 0
2.147822 0 0 0
2.179976 0 0 0
2.211077 0 0 0
2.24184 0 0 0
2.273048 0 0 0
2.306381 0 0 0
2.334962 0 0 0
2.365269 0 0 0
2.397543 0 0 0
2.429442 0 0 0
2.458741 0 0 0
2.490151 0 0 0
2.523484 0 0 0
2.552323 0 0 0
2.585548 0 0 0
2.618881 0 0 0
2.647658 0 0 0
2.679001 0 0 0
2.711165 0 0 0
2.744498 0 0 0
2.773346 0 0 0
2.802486 0 0 0
2.832152 0 0 0
2.862799 0 0 0
2.896112 0 0 0
2.927384 0 0 0
2.955958 0 0 0
2.989291 0 0 0
3.018591 0 0 0
3.049317 0 0 0
3.079079 0 0 0
3.110226 0 0 0
3.143559 0 0 0
3.174588 0 0 0
3.203444 0 0 0
3.233403 0 0 0
3.262812 0 0 0
3.292325 0 0 0
3.321992 0 0 0
3.355325 0 0 0
3.383117 0 0 0
3.41645 0 0 0
3.444725 0 0 0
3.478058 0 0 0
3.510779 0 0 0
3.540439 0 0 0
3.573772 0 0 0
3.605211 0 0 0
3.638545 0 0 0
3.668443 0 0 0
3.701774 0 0 0
3.734114 0 0 0
3.767447 0 0 0
3.798923 0 0 0
3.832257 0 0 0
3.864146 0 0 0
3.893854 0 0 0
3.922232 0 0 0
3.955565 0 0 0
3.987598 0 0 0
4.020931 0 0 0
4.054265 0 0 0
4.087598 0 0 0
4.120931 0 0 0
4.154056 0 0 0
4.184344 0 0 0
4.215693 0 0 0
4.244884 0 0 0
4.278218 0 0 0
4.307877 0 0 0
4.34121 0 0 0
4.374544 0 0 0
4.404789 0 0 0
4.435503 0 0 0
4.466146 0 0 0
4.49948 0 0 0
4.52837 0 0 0
4.561703 0 0 0
4.592542 0 0 0
4.625875 0 0 0
4.657155 0 0 0
4.690043 0 0 0
4.72144 0 0 0
4.75435 0 0 0
4.787683 0 0 0
4.821017 0 0 0
4.85435 0 0 0
4.887683 0 0 0
4.918884 0 0 0
4.952217 0 0 0
4.981216 0 0 0
5.011935 0 0 0
5.041818 0 0 0
5.072992 0 0 0
5.105223 0 0 0
5.138557 0 0 0
5.165599 0 0 0
5.194451 0 0 0
5.224309 0 0 0
5.255324 0 0 0
5.284534 0 0 0
5.317867 0 0 0
5.350708 0 0 0
5.380003 0 0 0
5.410157 0 0 0
5.440503 0 0 0
5.472875 0 0 0
5.506148 0 0 0
5.536405 0 0 0
5.569738 0 0 0
5.598132 0 0 0
5.62821 0 0 0
5.661234 0 0 0
