時間[s] 推定速度[km/h]
 実速度[km/h]
0 0
 0
0.02 0
 0
0.05333333 0
 0
0.08542523 0
 0
0.1009039 0
 0
0.1083674 0
 0
0.115274 0
 0
0.1218756 0
 0
0.1283424 0
 0
0.1350686 0
 0
0.1417827 0
 0
0.1484585 0
 0
0.1546881 0
 0
0.1607331 0
 0
0.1669557 0
 0
0.1730406 0
 0
0.1790875 0
 0
0.1853579 0
 0
0.1913717 0
 0
0.1973283 0
 0
0.2036719 0
 0
0.2093749 0
 0
0.2162845 0
 0
0.2223455 0
 0
0.2286195 0
 0
0.234987 0
 0
0.2408561 0
 0
0.2469785 0
 0
0.252884 0
 0
0.2587818 0
 0
0.265401 0
 0
0.2716232 0
 0
0.2777377 0
 0
0.2838719 0
 0
0.2901641 0
 0
0.2962446 0
 0
0.3027152 0
 0
0.3091974 0
 0
0.3161657 0
 0
0.3227023 0
 0
0.3286353 0
 0
0.3347782 0
 0
0.3408182 0
 0
0.3467158 0
 0
0.3528515 0
 0
0.3593355 0
 0
0.3654738 0
 0
0.3712581 0
 0
0.3770516 0
 0
0.3832945 0
 0
0.3891435 0
 0
0.3949678 0
 0
0.4013507 0
 0
0.4072519 0
 0
0.4130358 0
 0
0.4191509 0
 0
0.4250448 0
 0
0.4312871 0
 0
0.437109 0
 0
0.4431059 0
 0
0.4494617 0
 0
0.4553392 0
 0
0.4612166 0
 0
0.4673887 0
 0
0.4733109 0
 0
0.4795946 0
 0
0.4856445 0
 0
0.4915112 0
 0
0.4977997 0
 0
0.5038623 0
 0
0.5100197 0
 0
0.5161198 0
 0
0.5219437 0
 0
0.5277883 0
 0
0.5338764 0
 0
0.5398296 0
 0
0.5457854 0
 0
0.5517973 0
 0
0.5579615 0
 0
0.5639001 0
 0
0.5742058 0
 0
0.5802326 0
 0
0.5865138 0
 0
0.5927938 0
 0
0.5993831 0
 0
0.6051741 0
 0
0.61097 0
 0
0.617016 0
 0
0.6228212 0
 0
0.6286627 0
 0
0.6349151 0
 0
0.6408162 0
 0
0.6466611 0
 0
0.6526197 0
 0
0.6583877 0
 0
0.6646529 0
 0
0.6705258 0
 0
0.6767323 0
 0
0.6833958 0
 0
0.6895815 0
 0
0.6957361 0
 0
0.7016495 0
 0
0.7075963 0
 0
0.7134262 0
 0
0.7200416 0
 0
0.7260379 0
 0
0.732226 0
 0
0.7380011 0
 0
0.7437793 0
 0
0.749853 0
 0
0.7557369 0
 0
0.7615656 0
 0
0.7677564 0
 0
0.7737516 0
 0
0.7795624 0
 0
0.7857274 0
 0
0.7915709 0
 0
0.7973604 0
 0
0.8034707 0
 0
0.8092094 0
 0
0.8156759 0
 0
0.8217925 0
 0
0.8281074 0
 0
0.8345099 0
 0
0.8404142 0
 0
0.8464657 0
 0
0.853015 0
 0
0.8587163 0
 0
0.865001 0
 0
0.8708963 0
 0
0.8767476 0
 0
0.8827419 0
 0
0.8884459 0
 0
0.8941773 0
 0
0.9003139 0
 0
0.9061751 0
 0
0.9125241 0
 0
0.9190181 0
 0
0.9252532 0
 0
0.9312353 0
 0
0.9371376 0
 0
0.9429898 0
 0
0.9490169 0
 0
0.9549491 0
 0
0.9610438 0
 0
0.9674653 0
 0
0.9732847 0
 0
0.9789478 0
 0
0.985089 0
 0
0.990873 0
 0
0.9966905 0
 0
1.00282 0
 0
1.008909 0
 0
1.01502 0
 0
1.021249 0
 0
1.02703 0
 0
1.033231 0
 0
1.038997 0
 0
1.04476 0
 0
1.050824 0
 0
1.056834 0
 0
1.062668 0
 0
1.068755 0
 0
1.074741 0
 0
1.080579 0
 0
1.086684 0
 0
1.092925 0
 0
1.108114 0
 0
1.117567 0
 0
1.125035 0
 0
1.13261 0
 0
1.140435 0
 0
1.148742 0
 0
1.154833 0
 0
1.160697 0
 0
1.167099 0
 0
1.173094 0
 0
1.178951 0
 0
1.185333 0
 0
1.191461 0
 0
1.197673 0
 0
1.204225 0
 0
1.210291 0
 0
1.216653 0
 0
1.222506 0
 0
1.228407 0
 0
1.234799 0
 0
1.240659 0
 0
1.246455 0
 0
1.252744 0
 0
1.25877 0
 0
1.264912 0
 0
1.271183 0
 0
1.277241 0
 0
1.283764 0
 0
1.289448 0
 0
1.295476 0
 0
1.301812 0
 0
1.307816 0
 0
1.313622 0
 0
1.319861 0
 0
1.325756 0
 0
1.33216 0
 0
1.33824 0
 0
1.344026 0
 0
1.350144 0
 0
1.356234 0
 0
1.362019 0
 0
1.368159 0
 0
1.374427 0
 0
1.380529 0
 0
1.386721 0
 0
1.392575 0
 0
1.398617 0
 0
1.404741 0
 0
1.41066 0
 0
1.416827 0
 0
1.423001 0
 0
1.429342 0
 0
1.435649 0
 0
1.441527 0
 0
1.447548 0
 0
1.453991 0
 0
1.460018 0
 0
1.466426 0
 0
1.472551 0
 0
1.478768 0
 0
1.48487 0
 0
1.490674 0
 0
1.496947 0
 0
1.503201 0
 0
1.509302 0
 0
1.515768 0
 0
1.521984 0
 0
1.527968 0
 0
1.534372 0
 0
1.54069 0
 0
1.5466 0
 0
1.552755 0
 0
1.558921 0
 0
1.565238 0
 0
1.571263 0
 0
1.577425 0
 0
1.58386 0
 0
1.589785 0
 0
1.595667 0
 0
1.602265 0
 0
1.60827 0
 0
1.614394 0
 0
1.620757 0
 0
1.626868 0
 0
1.633054 0
 0
1.639085 0
 0
1.644957 0
 0
1.651242 0
 0
1.657598 0
 0
1.663721 0
 0
1.669945 0
 0
1.676514 0
 0
1.682595 0
 0
1.688393 0
 0
1.694375 0
 0
1.701124 0
 0
1.707387 0
 0
1.71323 0
 0
1.720072 0
 0
1.72611 0
 0
1.732253 0
