時間[s] 推定速度[km/h]
3.449017 0
3.459745 0
3.47066 0
3.483384 0
3.499373 0
3.514887 0
3.526868 0
3.539989 0
3.55083 0
3.562026 0
3.573418 0
3.584374 0
3.595489 0
3.606388 0
3.618512 0
3.629972 0
3.641186 0
3.657182 0
3.668552 0
3.679939 0
3.693203 0
3.704446 0
3.715609 0
3.726604 0
3.73766 0
3.748864 0
3.759792 0
3.771777 0
3.793147 0
3.810342 0
3.824951 0
3.837967 0
3.84931 0
3.860922 0
3.873554 0
3.889208 0
3.903808 0
3.914998 0
3.926302 0
3.937601 0
3.949872 0
3.966376 0
3.977129 0
3.988396 0
3.999024 0
4.009887 0
4.02493 0
4.036009 0
4.047014 0
4.058166 0
4.069114 0
4.080047 0
4.091669 0
4.104982 0
4.122108 0
4.132724 0
4.143898 0
4.154921 0
4.165515 0
4.176885 0
4.187917 0
4.198907 0
4.210615 0
4.222485 0
4.234849 0
4.246535 0
4.258621 0
4.276426 0
4.288429 0
4.299041 0
4.311797 0
4.32304 0
4.334038 0
4.34504 0
4.356457 0
4.367889 0
4.379141 0
4.390625 0
4.401631 0
4.413232 0
4.429387 0
4.440487 0
4.451615 0
4.462883 0
4.474399 0
4.485562 0
4.496548 0
4.508132 0
4.52105 0
4.532453 0
4.543777 0
4.55626 0
4.567549 0
4.584059 0
4.595151 0
4.606874 0
4.617975 0
4.629955 0
4.640941 0
4.651975 0
4.662712 0
4.674124 0
4.684823 0
4.6956 0
4.707088 0
4.718849 0
4.737866 0
4.748791 0
4.760297 0
4.771573 0
4.782634 0
4.798154 0
4.809515 0
4.820611 0
4.831404 0
4.842587 0
4.854091 0
4.865453 0
4.877243 0
4.893877 0
4.905395 0
4.916168 0
4.926854 0
4.940027 0
4.951373 0
4.962125 0
4.973477 0
4.984504 0
4.995627 0
5.006841 0
5.017662 0
5.028834 0
5.045905 0
5.057666 0
5.068402 0
5.079318 0
5.090526 0
5.102018 0
5.113813 0
5.124702 0
5.13578 0
5.1491 0
5.160823 0
5.172397 0
5.183067 0
5.199079 0
5.210398 0
5.221223 0
5.232355 0
5.243363 0
5.254204 0
5.265087 0
5.276659 0
5.291895 0
5.302844 0
5.313674 0
5.324457 0
5.33588 0
5.351969 0
5.364313 0
5.375627 0
5.390714 0
5.401759 0
5.412371 0
5.423453 0
5.434944 0
5.445934 0
5.456542 0
5.467089 0
5.477835 0
5.488914 0
5.505282 0
5.516241 0
5.528091 0
5.53916 0
5.550338 0
5.562637 0
5.578187 0
5.590269 0
5.601713 0
5.612951 0
5.623803 0
5.634449 0
5.645317 0
5.662016 0
5.674394 0
5.685682 0
5.696637 0
5.708142 0
5.720082 0
5.731144 0
5.741918 0
5.753046 0
5.763671 0
5.777273 0
5.788466 0
5.799395 0
5.815494 0
5.827152 0
5.838345 0
5.849551 0
5.860207 0
5.871346 0
5.882055 0
5.893471 0
5.904773 0
5.915654 0
5.926771 0
5.937728 0
5.948737 0
5.9601 0
5.976357 0
5.989781 0
6.000787 0
6.011569 0
6.022534 0
6.03334 0
6.044425 0
6.055255 0
6.066284 0
6.081335 0
6.092739 0
6.10365 0
6.115353 0
6.131542 0
6.142653 0
6.153789 0
6.164845 0
6.176425 0
6.189689 0
6.200359 0
6.211368 0
6.222957 0
6.233687 0
6.245056 0
6.257 0
6.267861 0
6.284363 0
6.295177 0
6.306409 0
6.317986 0
6.329216 0
6.340574 0
6.351313 0
6.362419 0
6.373408 0
6.38503 0
6.398828 0
6.409735 0
6.420896 0
6.437427 0
6.448793 0
6.460139 0
6.471367 0
6.482086 0
6.49278 0
6.504115 0
6.514944 0
6.525648 0
6.536587 0
6.548354 0
6.560129 0
6.571886 0
6.590522 0
6.603185 0
6.614469 0
6.62952 0
6.640837 0
6.651668 0
6.662667 0
6.674303 0
6.684839 0
6.695614 0
6.706855 0
6.718108 0
6.729995 0
6.746598 0
6.757867 0
6.769143 0
6.780722 0
6.791664 0
6.804166 0
6.81547 0
6.826631 0
6.838944 0
6.849391 0
6.861563 0
6.873003 0
6.884368 0
6.900805 0
6.912117 0
6.922916 0
6.933483 0
6.944647 0
6.955308 0
6.965779 0
6.976739 0
6.987513 0
6.998268 0
7.01116 0
7.022248 0
7.032796 0
7.044693 0
7.061203 0
7.072775 0
7.083581 0
7.094794 0
7.105715 0
7.117228 0
7.128121 0
7.138942 0
7.149585 0
7.164721 0
7.17637 0
7.187398 0
7.199072 0
7.218475 0
7.230329 0
7.241185 0
7.252127 0
7.262811 0
7.273777 0
7.284822 0
7.295913 0
7.30693 0
7.318111 0
7.328948 0
7.340152 0
7.350952 0
7.367815 0
7.379122 0
7.391292 0
7.40206 0
7.415465 0
7.426372 0
7.437925 0
7.449431 0
7.460802 0
7.471651 0
7.482554 0
7.493349 0
7.505332 0
7.52122 0
7.531801 0
7.542547 0
7.553127 0
7.564679 0
7.57622 0
7.58718 0
7.598074 0
7.609735 0
7.623314 0
7.63439 0
7.645068 0
7.656619 0
7.674205 0
7.68502 0
7.695844 0
7.707119 0
7.718163 0
7.729524 0
7.741167 0
7.752585 0
7.763521 0
7.774483 0
7.785676 0
7.796901 0
7.808889 0
7.825803 0
7.839018 0
7.849624 0
7.860785 0
7.87272 0
7.883251 0
7.894351 0
7.905269 0
7.916157 0
7.926869 0
7.937955 0
7.952957 0
7.964077 0
7.980165 0
7.991137 0
8.002172 0
8.01504 0
8.026112 0
8.039172 0
8.049843 0
8.061044 0
8.071959 0
8.082759 0
8.093661 0
8.104456 0
8.116107 0
8.1329 0
8.143844 0
8.154943 0
8.16573 0
8.177228 0
8.188529 0
8.199419 0
8.210341 0
8.221859 0
8.23311 0
8.245467 0
8.256281 0
8.267523 0
8.284102 0
8.295042 0
8.306456 0
8.317188 0
8.328287 0
8.339674 0
8.350363 0
8.361186 0
8.372437 0
8.383256 0
8.394886 0
8.405691 0
8.41728 0
8.42842 0
8.444734 0
8.458716 0
8.469793 0
8.481257 0
8.49249 0
8.507999 0
8.521585 0
8.532552 0
8.543263 0
8.554679 0
8.566605 0
8.577611 0
8.589275 0
8.606136 0
8.61814 0
8.629404 0
8.640397 0
8.651793 0
8.66401 0
8.675659 0
8.686156 0
8.69693 0
8.708232 0
8.71909 0
8.730618 0
8.741674 0
8.757726 0
8.768655 0
8.77978 0
8.790841 0
8.801811 0
8.813148 0
8.825023 0
8.836795 0
8.848369 0
8.860504 0
8.874295 0
8.885959 0
8.897746 0
8.913752 0
8.925249 0
8.936155 0.00800734544607976
8.947223 0.00800734544607976
8.958043 0.00800734544607976
8.968709 0.00800734544607976
8.979746 0.00800734544607976
8.990464 0
9.001512 0
9.012288 0
9.023162 0
9.038117 0
9.048732 0
9.065362 0
9.078789 0
9.090475 0
9.10118 0
9.114442 0
9.126289 0
9.136862 0
9.147567 0
9.158622 0
9.169914 0
9.180887 0
9.192099 0
9.20339 0
9.219914 0
9.231591 0
9.24372 0
9.254692 0
9.265915 0
9.2791 0
9.291892 0
9.303207 0
9.314011 0
9.324812 0
9.33666 0
9.348337 0
9.35992 0
9.376113 0
9.386842 0
9.398668 0
9.409676 0
9.420351 0
9.431268 0
9.442136 0
9.453237 0
9.463819 0
9.475006 0
9.488057 0
9.499002 0
9.510598 0
9.527535 0
9.538939 0
9.549577 0
9.5607 0
9.571888 0
9.582607 0
9.593409 0
9.605098 0
9.616886 0
9.627841 0
9.639292 0
9.649919 0
9.661061 0
9.677773 0
9.690315 0
9.700789 0
9.71193 0
9.723472 0
9.734133 0
9.744839 0
9.755691 0
9.767092 0
9.782542 0
9.793433 0
9.804437 0
9.816171 0
9.833403 0
9.846528 0
9.860359 0
9.871748 0
9.88301 0
9.896058 0
9.907658 0
9.918387 0
9.929113 0
9.941131 0
9.952374 0
9.96299 0
9.974393 0
9.990511 0
10.0017 0
10.01231 0
10.02416 0
10.03593 0
10.04665 0
10.05781 0
10.06838 0
10.07952 0
10.09161 0
10.10504 0
10.11619 0
10.12778 0
10.14503 0
10.15625 0
10.16732 0
10.17848 0
10.18947 0
10.20005 0
10.21061 0
10.22169 0
10.23303 0
10.24752 0
10.25869 0
10.26961 0
10.28129 0
10.29716 0
10.3099 0
10.32067 0
10.33155 0
10.34316 0
10.35416 0
10.36505 0
10.3762 0
10.38765 0
10.39895 0
10.40994 0
10.42141 0
10.43356 0
10.4507 0
10.4628 0
10.47502 0
10.48584 0
10.49673 0
10.50829 0
10.52178 0
10.53268 0
10.54413 0
10.55479 0
10.56655 0
10.57765 0
10.58947 0
10.60535 0
10.61656 0
10.6282 0
10.63937 0
10.65011 0
10.66085 0
10.67234 0
10.68315 0
10.69383 0
10.70435 0
10.7153 1.29933611360638
10.72915 1.29933611360638
10.7406 1.29933611360638
10.757 1.29933611360638
10.77268 1.61068308415315
10.78474 1.61068308415315
10.79538 1.61068308415315
10.80633 1.61068308415315
10.81687 1.61068308415315
10.82778 2.11216951296517
10.83954 2.11216951296517
10.85041 2.11216951296517
10.86179 2.11216951296517
10.87409 2.11216951296517
10.88578 2.65683544864133
10.89733 2.65683544864133
10.91348 2.65683544864133
10.92455 2.65683544864133
10.93738 3.20465153154686
10.94949 3.20465153154686
10.96175 3.20465153154686
10.97365 3.20465153154686
10.98434 3.20465153154686
10.99547 3.70649797954924
11.00789 3.70649797954924
11.01851 3.70649797954924
11.0292 3.70649797954924
11.04011 3.70649797954924
11.05111 4.35434808573569
11.06758 4.35434808573569
11.07867 4.35434808573569
11.09017 4.35434808573569
11.10084 4.89754020578027
11.11223 4.89754020578027
11.12349 4.89754020578027
11.13429 4.89754020578027
11.1479 4.89754020578027
11.15901 5.62222013239483
11.17024 5.62222013239483
11.18145 5.62222013239483
11.19435 5.62222013239483
11.20597 5.62222013239483
11.22278 6.2067579244816
11.23432 6.2067579244816
11.24529 6.2067579244816
11.25773 6.2067579244816
11.26832 6.78810619353295
11.28022 6.78810619353295
11.29108 6.78810619353295
11.30158 6.78810619353295
11.31249 6.78810619353295
11.32337 7.39401435365056
11.33462 7.39401435365056
11.35106 7.39401435365056
11.36193 7.39401435365056
11.37859 7.97899091653979
11.39032 7.97899091653979
11.40109 7.97899091653979
11.41216 7.97899091653979
11.42332 7.97899091653979
11.43406 8.58625476487084
11.44573 8.58625476487084
11.45705 8.58625476487084
11.46885 8.58625476487084
11.48038 8.58625476487084
11.49167 9.17031441034909
11.50359 9.17031441034909
11.51526 9.17031441034909
11.53186 9.17031441034909
11.54309 9.17031441034909
11.55642 9.76438139573603
11.56862 9.76438139573603
11.57962 9.76438139573603
11.59054 9.76438139573603
11.60147 10.3306989670213
11.61279 10.3306989670213
11.62355 10.3306989670213
11.63424 10.3306989670213
11.64578 10.3306989670213
11.65712 10.9024786669664
11.66844 10.9024786669664
11.68496 10.9024786669664
11.69581 10.9024786669664
11.70682 10.9024786669664
11.7175 11.4619784213784
11.72913 11.4619784213784
11.74115 11.4619784213784
11.75192 11.4619784213784
11.76468 11.4619784213784
11.77629 12.036947644359
11.78756 12.036947644359
11.7987 12.036947644359
11.80968 12.036947644359
11.82058 12.036947644359
11.83723 12.3305919165188
11.85234 12.3305919165188
11.86355 12.3305919165188
11.87496 12.3305919165188
11.88581 12.6010319858259
11.89691 12.6010319858259
11.90791 12.6010319858259
11.9192 12.6010319858259
11.9308 12.6010319858259
11.94249 12.8282925482688
11.95462 12.8282925482688
11.96749 12.8282925482688
11.97889 12.8282925482688
11.9951 13.0123736038475
12.00731 13.0123736038475
12.01852 13.0123736038475
12.02933 13.0123736038475
12.04038 13.0123736038475
12.05116 13.1623655750598
12.06262 13.1623655750598
12.07363 13.1623655750598
12.08457 13.1623655750598
12.0957 13.1623655750598
12.10748 13.3364786665359
12.11889 13.3364786665359
12.13056 13.3364786665359
12.1468 13.3364786665359
12.15901 13.4642227281125
12.17311 13.4642227281125
12.18381 13.4642227281125
12.19467 13.4642227281125
12.20527 13.4642227281125
12.21646 20.014064101125
12.22802 20.014064101125
12.23848 20.014064101125
12.24938 20.014064101125
12.26029 20.014064101125
12.27134 20.12187660975
12.28316 20.12187660975
12.29966 20.12187660975
12.3109 20.12187660975
12.3216 20.12187660975
12.33239 19.560896875546
12.344 19.560896875546
12.35444 19.560896875546
12.36526 19.560896875546
12.3828 19.6690139886806
12.39448 19.6690139886806
12.40499 19.6690139886806
12.41561 19.6690139886806
12.42654 19.6690139886806
12.43763 19.0134432077935
12.45448 19.0134432077935
12.46584 19.0134432077935
12.47837 19.0134432077935
12.49062 18.8559998120642
12.50268 18.8559998120642
12.51403 18.8559998120642
12.52531 18.8559998120642
12.53604 18.8559998120642
12.54759 17.7476561356872
12.56005 17.7476561356872
12.57167 17.7476561356872
12.58473 17.7476561356872
12.59582 17.7476561356872
12.61227 15.8737529341299
12.62491 15.8737529341299
12.63553 15.8737529341299
12.64662 15.8737529341299
12.65884 15.9387797359953
12.67129 15.9387797359953
12.68222 15.9387797359953
12.69362 15.9387797359953
12.70526 15.9387797359953
12.71655 13.5200330464349
12.72804 13.5200330464349
12.73886 13.5200330464349
12.75014 13.5200330464349
12.76624 13.5200330464349
12.77765 13.6202446984907
12.79156 13.6202446984907
12.80282 13.6202446984907
12.81369 13.6202446984907
12.82537 13.6605609303899
12.83652 13.6605609303899
12.84793 13.6605609303899
12.85884 13.6605609303899
12.86946 13.6605609303899
12.88449 13.7411721642834
12.89596 13.7411721642834
12.90743 13.7411721642834
12.92348 13.7411721642834
12.9346 13.856923078043
12.9461 13.856923078043
12.95757 13.856923078043
12.96819 13.856923078043
12.97943 13.856923078043
12.9925 13.9641348314171
13.00387 13.9641348314171
13.01496 13.9641348314171
13.02633 13.9641348314171
13.03747 13.9641348314171
13.0486 14.4942699741994
13.06114 14.4942699741994
13.07901 14.4942699741994
13.09117 14.4942699741994
13.10198 14.5197074068706
13.11302 14.5197074068706
13.12534 14.5197074068706
13.13647 14.5197074068706
13.14758 14.5197074068706
13.16039 14.5606143081103
13.17179 14.5606143081103
13.18271 14.5606143081103
13.19551 14.5606143081103
13.20643 14.5606143081103
13.21747 14.5824234469436
13.23431 14.5824234469436
13.24534 14.5824234469436
13.25628 14.5824234469436
13.26721 14.5951421632792
13.27902 14.5951421632792
13.29037 14.5951421632792
13.3012 14.5951421632792
13.31204 14.5951421632792
13.323 14.6110504026502
13.33412 14.6110504026502
13.34482 14.6110504026502
13.3562 14.6110504026502
13.36702 14.6110504026502
13.38224 14.6201408251479
13.39944 14.6201408251479
13.4134 14.6201408251479
13.4247 14.6201408251479
13.4353 14.6124060908637
13.44647 14.6124060908637
13.45773 14.6124060908637
13.46828 14.6124060908637
13.48054 14.6124060908637
13.49204 21.5683611004687
13.50409 21.5683611004687
13.51488 21.5683611004687
13.52593 21.5683611004687
13.53687 21.5683611004687
13.55273 21.1148651037549
13.56447 21.1148651037549
13.57594 21.1148651037549
13.58703 21.1148651037549
13.59828 21.1148651037549
13.60933 20.8201953496213
13.62304 20.8201953496213
13.63433 20.8201953496213
13.64523 20.8201953496213
13.6559 20.7820289130419
13.66776 20.7820289130419
13.67958 20.7820289130419
13.69101 20.7820289130419
13.70722 20.7820289130419
13.71803 19.6966914295683
13.72957 19.6966914295683
13.74037 19.6966914295683
13.7512 19.6966914295683
13.76174 19.6966914295683
13.77271 18.5201323982421
13.78418 18.5201323982421
13.79475 18.5201323982421
13.80524 18.5201323982421
13.81637 18.5201323982421
13.83094 14.4656036426868
13.84341 14.4656036426868
13.86002 14.4656036426868
13.87095 14.4656036426868
13.88577 14.4851795517017
13.8969 14.4851795517017
13.90787 14.4851795517017
13.91859 14.4851795517017
13.92937 14.4851795517017
13.94017 14.4983764146458
13.95145 14.4983764146458
13.96264 14.4983764146458
13.97345 14.4983764146458
13.98425 14.4983764146458
13.99513 14.5161184888388
14.01146 14.5161184888388
14.02238 14.5161184888388
14.03522 14.5161184888388
14.04624 14.5506857198137
14.05779 14.5506857198137
14.06888 14.5506857198137
14.08004 14.5506857198137
14.09258 14.5506857198137
14.10417 14.674402092556
14.11804 14.674402092556
14.12966 14.674402092556
14.14182 14.674402092556
14.15274 14.674402092556
14.16889 14.7353236736131
14.18071 14.7353236736131
14.19229 14.7353236736131
14.203 14.7353236736131
14.21422 14.8153430170766
14.22581 14.8153430170766
14.23909 14.8153430170766
14.24976 14.8153430170766
14.26099 14.8153430170766
14.27175 14.9221948572308
14.28312 14.9221948572308
14.29413 14.9221948572308
14.30494 14.9221948572308
14.32169 14.9221948572308
14.33283 15.0026529714968
14.34469 15.0026529714968
14.35588 15.0026529714968
14.36718 15.0026529714968
14.37856 15.0876562970117
14.39027 15.0876562970117
14.40108 15.0876562970117
14.41597 15.0876562970117
14.42672 15.0876562970117
14.44023 15.1649248882422
14.45205 15.1649248882422
14.46388 15.1649248882422
14.48137 15.1649248882422
14.49334 15.2321861395641
14.50492 15.2321861395641
14.51576 15.2321861395641
14.52706 15.2321861395641
14.53806 15.2321861395641
14.54972 15.2794327110686
14.56204 15.2794327110686
14.57313 15.2794327110686
14.58485 15.2794327110686
14.59571 15.2794327110686
14.60691 15.3521560910504
14.61918 15.3521560910504
14.63503 15.3521560910504
14.64796 15.3521560910504
14.65948 15.394857451306
14.67045 15.394857451306
14.68149 15.394857451306
14.69363 15.394857451306
14.70458 15.394857451306
14.71538 15.440748334597
14.72723 15.440748334597
14.73818 15.440748334597
14.74925 15.440748334597
14.75998 15.440748334597
14.77109 15.4520719869131
14.78815 15.4520719869131
14.799 15.4520719869131
14.81029 15.4520719869131
14.82172 15.4520719869131
14.83224 15.5320913303767
14.8433 15.5320913303767
14.8564 15.5320913303767
14.8676 15.5320913303767
14.87971 15.5766265254543
14.89157 15.5766265254543
14.90239 15.5766265254543
14.91329 15.5766265254543
14.92443 15.5766265254543
14.94055 15.5665798097395
14.95614 15.5665798097395
14.96731 15.5665798097395
14.97827 15.5665798097395
14.98911 15.6138657570501
15.00056 15.6138657570501
15.01147 15.6138657570501
15.0221 15.6138657570501
15.03293 15.6138657570501
15.04368 15.6138657570501
15.05665 15.6211223447258
15.06832 15.6211223447258
15.07991 15.6211223447258
15.09731 15.6211223447258
15.11019 15.6292958498126
15.12189 15.6292958498126
15.13308 15.6292958498126
15.14397 15.6292958498126
15.15542 15.6292958498126
15.1666 15.6383862723103
15.17794 15.6383862723103
15.18899 15.6383862723103
15.20067 15.6383862723103
15.21204 23.0863299719063
15.22386 23.0863299719063
15.23497 23.0863299719063
15.25144 23.0863299719063
15.26497 23.0863299719063
15.27634 22.5491528750629
15.28826 22.5491528750629
15.29937 22.5491528750629
15.31068 22.5491528750629
15.32156 22.5491528750629
15.33239 22.1950352208324
15.3439 22.1950352208324
15.35438 22.1950352208324
15.36508 22.1950352208324
15.3763 22.1950352208324
15.38782 21.2558891681712
15.40433 21.2558891681712
15.41503 21.2558891681712
15.42632 21.2558891681712
15.43687 20.8380702758485
15.44816 20.8380702758485
15.46224 20.8380702758485
15.47519 20.8380702758485
15.48609 20.8380702758485
15.49687 19.4282518076479
15.50846 19.4282518076479
15.51933 19.4282518076479
15.53061 19.4282518076479
15.54208 19.4282518076479
15.55873 19.1898682257463
15.57013 19.1898682257463
15.58154 19.1898682257463
15.59312 19.1898682257463
15.60382 15.0568805000347
15.61531 15.0568805000347
15.62682 15.0568805000347
15.63744 15.0568805000347
15.64863 15.0568805000347
15.66 14.90274271257
15.67229 14.90274271257
15.68528 14.90274271257
15.69653 14.90274271257
15.71394 14.7326966857342
15.72729 14.7326966857342
15.73797 14.7326966857342
15.74883 14.7326966857342
15.7602 14.7326966857342
15.77076 14.5735749162181
15.78229 14.5735749162181
15.7933 14.5735749162181
15.80433 14.5735749162181
15.8156 14.5735749162181
15.82673 14.3976279899201
15.83788 14.3976279899201
15.84873 14.3976279899201
15.8651 14.3976279899201
15.87699 14.3976279899201
15.89075 14.2294157979063
15.90197 14.2294157979063
15.91288 14.2294157979063
15.92404 14.2294157979063
15.93475 14.0330154209884
15.94654 14.0330154209884
15.95751 14.0330154209884
15.96812 14.0330154209884
15.979 14.0330154209884
15.99393 13.8152446760396
16.00521 13.8152446760396
16.02171 13.8152446760396
16.03294 13.8152446760396
16.04371 13.8152446760396
16.05425 13.575186645649
16.06524 13.575186645649
16.07622 13.575186645649
16.08721 13.575186645649
16.10003 19.8992203419375
16.11256 19.8992203419375
16.12407 19.8992203419375
16.13548 19.8992203419375
16.1466 19.8992203419375
16.15879 19.1659699841486
16.17625 19.1659699841486
16.18741 19.1659699841486
16.20332 19.1659699841486
16.21493 18.6421968847006
16.22697 18.6421968847006
16.23763 18.6421968847006
16.2488 18.6421968847006
16.2618 18.6421968847006
16.27298 17.6286251426245
16.28494 17.6286251426245
16.29585 17.6286251426245
16.30931 17.6286251426245
16.32618 17.0804041895143
16.33771 17.0804041895143
16.34836 17.0804041895143
16.35949 17.0804041895143
16.37031 17.0804041895143
16.38151 15.7136176999569
16.39351 15.7136176999569
16.40453 15.7136176999569
16.41541 15.7136176999569
16.42665 15.7136176999569
16.43771 15.3265603558459
16.44903 15.3265603558459
16.46017 15.3265603558459
16.4762 15.3265603558459
16.48793 15.3265603558459
16.49853 13.4435345891381
16.51221 13.4435345891381
16.52769 13.4435345891381
16.5389 13.4435345891381
16.54974 13.5821673351021
16.56109 13.5821673351021
16.57171 13.5821673351021
16.583 13.5821673351021
16.59373 13.5821673351021
16.60428 10.8570376105382
16.6159 10.8570376105382
16.63191 10.8570376105382
16.64312 10.8570376105382
16.65358 10.8570376105382
16.66437 10.8971781151821
16.67582 10.8971781151821
16.68645 10.8971781151821
16.69703 10.8971781151821
16.7088 10.8971781151821
16.72218 11.2843214246125
16.73419 11.2843214246125
16.74655 11.2843214246125
16.75919 11.2843214246125
16.77048 11.2393868345385
16.78816 11.2393868345385
16.79976 11.2393868345385
16.81069 11.2393868345385
16.82148 11.2393868345385
16.83326 11.1684972893787
16.84475 11.1684972893787
16.85598 11.1684972893787
16.86689 11.1684972893787
16.8777 11.1684972893787
16.88843 11.1335306634074
16.90025 11.1335306634074
16.91101 11.1335306634074
16.92385 11.1335306634074
16.94015 11.0812607340455
16.95255 11.0812607340455
16.96382 11.0812607340455
16.97534 11.0812607340455
16.98914 11.0403538328058
17.00019 11.0403538328058
17.011 11.0403538328058
17.02166 11.0403538328058
17.03281 11.0403538328058
17.04361 11.0403538328058
17.05479 16.2464856747188
17.06666 16.2464856747188
17.07902 16.2464856747188
17.09531 16.2464856747188
17.10671 16.251563800125
17.11875 16.251563800125
17.13205 16.251563800125
17.14425 16.251563800125
17.15738 15.9724245050492
17.17195 15.9724245050492
17.18433 15.9724245050492
17.19606 15.9724245050492
17.20783 15.9724245050492
17.21998 15.8458651809384
17.23148 15.8458651809384
17.24794 15.8458651809384
17.25918 15.8458651809384
17.27029 15.336233762511
17.28209 15.336233762511
17.29365 15.336233762511
17.30886 15.336233762511
17.31943 15.336233762511
17.33237 15.1670514809151
17.34413 15.1670514809151
17.3555 15.1670514809151
17.36636 15.1670514809151
17.37771 15.1670514809151
17.38897 14.2183802451486
17.40669 14.2183802451486
17.41851 14.2183802451486
17.43015 14.2183802451486
17.44116 14.2869701856472
17.45239 14.2869701856472
17.46344 14.2869701856472
17.47485 14.2869701856472
17.4861 14.2869701856472
17.49753 12.9699655124948
17.50978 12.9699655124948
17.52088 12.9699655124948
17.53462 12.9699655124948
17.54649 13.3426736768677
17.5641 13.3426736768677
17.57541 13.3426736768677
17.58709 13.3426736768677
17.59804 13.3426736768677
17.60913 10.9450160066968
17.62036 10.9450160066968
17.63119 10.9450160066968
17.64218 10.9450160066968
17.65274 10.9450160066968
17.66351 11.1508865149502
17.67509 11.1508865149502
17.68632 11.1508865149502
17.6973 11.1508865149502
17.71334 11.1926500829705
17.72516 11.1926500829705
17.73835 11.1926500829705
