時間[s] 推定速度[km/h]
3.589844 0
3.603265 0
3.615254 0
3.627101 0
3.639427 0
3.652452 0
3.66564 0
3.677466 0
3.689941 0
3.702029 0
3.713958 0
3.725509 0
3.738926 0
3.750647 0
3.763038 0
3.774553 0
3.786532 0
3.799753 0
3.813107 0
3.824565 0
3.83728 0
3.84942 0
3.860815 0
3.872654 0
3.885979 0
3.902396 0
3.915928 0
3.928881 0
3.941052 0
3.95362 0
3.967447 0
3.981685 0
3.994291 0
4.00657 0
4.021126 0
4.033529 0
4.046131 0
4.057475 0
4.070001 0
4.08167 0
4.093973 0
4.106157 0
4.120556 0
4.133358 0
4.145806 0
4.1579 0
4.16992 0
4.182515 0
4.194473 0
4.206932 0
4.220788 0
4.233277 0
4.24611 0
4.25822 0
4.269954 0
4.281858 0
4.293992 0
4.306127 0
4.317789 0
4.329755 0
4.342181 0
4.354758 0
4.366554 0
4.378026 0
4.390774 0
4.403106 0
4.414834 0
4.428217 0
4.440871 0
4.45282 0
4.466391 0
4.478212 0
4.49032 0
4.502338 0
4.514861 0
4.526536 0
4.538578 0
4.551203 0
4.563729 0
4.579789 0
4.592908 0
4.605101 0
4.617148 0
4.63113 0
4.642873 0
4.65495 0
4.667905 0
4.68035 0
4.692208 0
4.704247 0
4.717393 0
4.729481 0
4.742011 0
4.753614 0
4.766404 0
4.778963 0
4.791583 0
4.804132 0
4.815956 0
4.827528 0
4.84095 0
4.853145 0
4.865075 0
4.877123 0
4.889163 0
4.901346 0
4.913114 0
4.924778 0
4.93758 0
4.949491 0
4.961852 0
4.973496 0
4.985396 0
4.997652 0
5.009511 0
5.024615 0
5.037885 0
5.051123 0
5.063315 0
5.075758 0
5.08873 0
5.101003 0
5.113594 0
5.126268 0
5.138596 0
5.150298 0
5.162467 0
5.174562 0
5.193057 0
5.205645 0
5.218374 0
5.230233 0
5.243386 0
5.256567 0
5.26861 0
5.280635 0
5.293275 0
5.305099 0
5.316755 0
5.328358 0
5.340518 0
5.353063 0
5.365432 0
5.377825 0
5.389624 0
5.402364 0
5.414225 0
5.425735 0
5.437442 0
5.450416 0
5.464526 0
5.47611 0
5.487607 0
5.499586 0
5.51124 0
5.523968 0
5.536263 0
5.548344 0
5.560061 0
5.57238 0
5.58474 0
5.597951 0
5.610058 0
5.622907 0
5.636261 0
5.649103 0
5.660838 0
5.675263 0
5.688049 0
5.700524 0
5.712858 0
5.724426 0
5.737094 0
5.748941 0
5.760425 0
5.772238 0
5.784376 0
5.797013 0
5.809011 0
5.820557 0
5.833041 0
5.845031 0
5.857504 0
5.869598 0
5.883252 0
5.89475 0
5.907732 0
5.920514 0
5.932284 0
5.943938 0
5.959556 0
5.972646 0
5.984667 0
5.996984 0
6.009258 0
6.021858 0
6.034105 0
6.047415 0
6.05921 0
6.071317 0
6.084712 0
6.096996 0
6.109055 0
6.121158 0
6.133813 0
6.145513 0
6.164905 0
6.177041 0
6.189906 0
6.201985 0
6.214889 0
6.226651 0
6.239037 0
6.250931 0
6.262571 0
6.274338 0
6.288116 0
6.300727 0
6.312618 0
6.324545 0
6.337176 0
6.349972 0
6.361561 0
6.373478 0
6.38527 0
6.398258 0
6.410628 0
6.422096 0
6.434126 0
6.446404 0
6.46459 0
6.476863 0
6.49071 0
6.503016 0
6.516337 0
6.527896 0
6.539843 0
6.55156 0
6.563627 0
6.57635 0
6.588251 0
6.600053 0
6.611657 0
6.624655 0
6.636218 0
6.648622 0
6.660521 0
6.672384 0
6.685231 0
6.699732 0
6.712422 0
6.724222 0
6.736285 0
6.749166 0
6.76262 0
6.774668 0
6.786332 0
6.799442 0
6.812162 0
6.825286 0
6.838064 0
6.851418 0
6.863609 0
6.875598 0
6.887757 0
6.901653 0
6.914295 0
6.926368 0
6.938808 0
6.951362 0
6.96405 0
6.976284 0
6.988566 0
7.00062 0
7.012842 0
7.025024 0
7.037068 0
7.049608 0
7.061399 0
7.073756 0
7.085684 0
7.097889 0
7.111548 0
7.123972 0
7.135911 0
7.148273 0
7.159919 0
7.171856 0
7.183952 0
7.19564 0
7.207577 0
7.219171 0
7.231015 0
7.243362 0
7.255241 0
7.26754 0
7.27908 0
7.291221 0
7.303445 0
7.317021 0
7.328567 0
7.340508 0
7.352738 0
7.364686 0
7.376391 0
7.388355 0
7.400644 0
7.414196 0
7.426855 0
7.439153 0
7.451561 0
7.464303 0
7.477146 0
7.489936 0
7.502072 0
7.514691 0
7.528111 0
7.540229 0
7.552629 0
7.564839 0
7.577425 0
7.589138 0
7.600959 0
7.612533 0
7.62518 0
7.63701 0
7.649391 0
7.661204 0
7.67353 0
7.686152 0
7.698681 0
7.711164 0
7.723145 0
7.74141 0
7.75397 0
7.766872 0
7.779436 0
7.791701 0
7.80318 0
7.815259 0
7.827266 0
7.839436 0
7.852436 0
7.864146 0
7.875977 0
7.88765 0
7.899958 0
7.912135 0
7.924173 0
7.938507 0
7.951696 0
7.964219 0
7.97574 0
7.987959 0
8.000011 0
8.012249 0
8.024532 0
8.036702 0
8.049425 0
8.062065 0
8.076902 0
8.089055 0
8.100878 0
8.11252 0
8.125055 0
8.139863 0
8.15182 0
8.163631 0
8.175197 0
8.187673 0
8.200122 0
8.212061 0
8.223939 0
8.236807 0
8.248724 0
8.260542 0
8.272895 0
8.28537 0
8.298322 0
8.309724 0
8.322224 0
8.334766 0
8.349112 0
8.361159 0
8.373817 0
8.386119 0
8.399096 0
8.412917 0
8.425833 0
8.439587 0
8.453881 0
8.468748 0
8.482275 0
8.494791 0
8.508223 0
8.520645 0
8.533278 0
8.545593 0
8.559746 0
8.573493 0
8.5857 0
8.598393 0
8.609835 0
8.621838 0
8.634114 0
8.64643 0
8.658332 0
8.67045 0
8.683439 0
8.696321 0
8.7125 0
8.726878 0
8.742014 0
8.756091 0
8.772555 0
8.786741 0
8.803645 0
8.816855 0
8.830544 0
8.844559 0
8.858976 0
8.87312 0
8.886535 0
8.899976 0
8.914278 0
8.927219 0
8.940609 0
8.957283 0
8.973238 0
8.986394 0
8.999804 0
9.012765 0
9.026423 0
9.039906 0
9.053784 0
9.067216 0
9.081265 0
9.094228 0
9.107827 0
9.121305 0
9.134852 0
9.148301 0
9.161391 0
9.176506 0
9.19056 0
9.204194 0
9.217611 0
9.231278 0
9.245917 0
9.259706 0
9.273086 0
9.284906 0
9.298591 0
9.311591 0
9.324464 0
9.338976 0
9.352916 0
9.366317 0
9.381761 0
9.394426 0
9.406507 0
9.418184 0
9.429964 0
9.442355 0
9.456293 0
9.471562 0
9.484914 0
9.4984 0
9.51205 0
9.525296 0
9.536846 0
9.550222 0
9.561887 0
9.574423 0
9.587858 0
9.599966 0
9.612087 0
9.62491 0
9.636502 0
9.648572 0
9.660812 0
9.672546 0
9.685179 0
9.697779 0
9.70927 0
9.720899 0
9.732504 0
9.745258 0
9.75678 0
9.768529 0
9.780258 0
9.794693 0
9.807176 0
9.820388 0
9.835525 0
9.850193 0
9.861662 0
9.873336 0
9.885422 0
9.897469 0
9.909591 0
9.921328 0
9.934027 0
9.945726 0
9.957857 0
9.970011 0
9.981991 0
9.996251 0
10.0126 0
10.02557 0
10.03721 0
10.04984 0
10.06273 0
10.07563 0
10.08832 0
10.10095 0
10.11363 0
10.12595 0
10.13753 0
10.14949 0
10.16241 0
10.1738 0
10.18588 0
10.19923 0
10.21101 0
10.22261 0
10.23486 0
10.24665 0
10.25851 0
10.27007 0
10.28201 0
10.29406 0
10.30544 0
10.31885 0
10.33096 0
10.3445 0
10.35709 0
10.36977 0
10.38158 0
10.39436 0
10.40945 0
10.42093 0
10.43316 0
10.44495 0
10.45734 0
10.46961 0
10.48215 0
10.4937 0
10.50539 0
10.5184 0
10.53 0
10.54247 0
10.55463 0
10.56771 0
10.58021 0
10.59235 0
10.60407 0
10.61782 0
10.6303 0
10.64274 0
10.65496 0
10.66733 0
10.67965 0
10.69116 0
10.70354 0
10.71581 0
10.72789 0
10.74008 0
10.75234 0
10.7642 0
10.77594 0
10.78779 0
10.80049 0
10.812 0
10.82605 0
10.83819 0
10.85096 0
10.86382 0
10.87548 0
10.88778 0
10.9 0
10.91245 0
10.92467 0
10.93652 0
10.94897 0
10.96207 0
10.97363 0
10.98553 0
10.99763 0
11.00917 0
11.02114 0
11.03533 0
11.04788 0
11.06028 0
11.07293 0
11.08581 0
11.09806 0
11.11067 0
11.12316 0
11.13535 0
11.14708 0
11.15888 0
11.1712 0
11.18368 0
11.19543 0
11.20789 0
11.21997 0
11.23332 0
11.25166 0
11.26367 0
11.27553 0
11.28726 0
11.30002 0
11.31258 0
11.32421 0
11.33609 0
11.3494 0
11.36158 0
11.37503 0
11.38703 0
11.39952 0
11.41212 0
11.42426 0
11.43599 0
11.45007 0
11.46387 0
11.47554 0
11.48775 0
11.50124 0
11.51358 0
11.52509 0
11.53697 0
11.54888 0
11.5607 0
11.573 0
11.58522 0
11.59703 0
11.60931 0
11.62139 0
11.6343 0
11.64612 0
11.66059 0
11.67371 0
11.68675 0
11.7 0
11.71142 0
11.7234 0
11.73558 0
11.74798 0
11.76051 0
11.77612 0
11.78814 0
11.80044 0
11.81213 0
11.8248 0
11.83652 0
11.84888 0
11.86215 0
11.87391 0
11.88677 0
11.89943 0
11.91173 0
11.92339 0
11.93524 0
11.94764 0
11.96193 0
11.97517 0
11.98704 0
11.99967 0
12.01185 0
12.02411 0
12.03579 0
12.04773 0
12.05951 0
12.07345 0
12.08603 0
12.09959 0
12.11213 0
12.12474 0
12.13689 0
12.14924 0
12.16071 0
12.17231 0
12.18487 0
12.19739 0
12.20952 0
12.22132 0
12.23347 0
12.24596 0
12.25772 0
12.27095 0
12.28508 0
12.29938 0
12.31103 0
12.32283 0
12.33612 0
12.34922 0
12.362 0
12.37489 0
12.3873 0
12.40043 0
12.41792 0
12.42999 0
12.44156 0
12.45421 0
12.4668 0
12.47908 0
12.49241 0
12.50483 0.00800734544607976
12.5174 0.00800734544607976
12.52909 0.00800734544607976
12.54106 0.00800734544607976
12.5541 0.00800734544607976
12.56646 0
12.57911 0
12.5908 0
12.60251 0
12.6147 0
12.62772 0
12.64005 0
12.65251 0
12.66413 0
12.67647 0
12.68995 0
12.70423 0
12.71821 0
12.73025 0
12.74498 0
12.75721 0
12.76937 0
12.78123 0
12.79494 0
12.80677 0
12.81933 0
12.83585 0
12.84818 0
12.85997 0
12.87186 0
12.88387 0
12.8956 0
12.90959 0
12.92163 0
12.93383 0
12.94616 0
12.95946 0
12.97216 0
12.98512 0
12.99752 0
13.00941 0
13.02242 0
13.03528 0
13.04808 0
13.06009 0
13.0725 0
13.08424 0
13.09596 0
13.10994 0
13.12185 0
13.13509 0
13.14717 0
13.159 0
13.17071 0
13.18323 0
13.19494 0
13.20709 0
13.21981 0
13.23191 0
13.24534 0
13.25702 0
13.26871 0
13.28049 0
13.29271 0
13.30584 0
13.31981 0
13.33153 0
13.34391 0
13.35675 0
13.36899 0
13.38066 0
13.39332 0
13.40691 0
13.4194 0
13.43218 0
13.44457 0
13.45719 0
13.46903 0
13.48077 0
13.49263 0
13.50436 0
13.51692 0
13.53028 0
13.54189 0
13.55471 0
13.56718 0
13.57958 0
13.59113 0
13.60702 0
13.61891 0
13.63108 0
13.64251 0
13.6544 0
13.66652 0
13.67861 0
13.69096 0
13.70401 0
13.71602 0
13.72764 0
13.74158 0
13.75359 0
13.76603 0
13.77773 0
13.78977 1.12792828319554
13.80307 1.12792828319554
13.81462 1.12792828319554
13.82664 1.12792828319554
13.83912 1.39257334771028
13.85326 1.39257334771028
13.86539 1.39257334771028
13.87779 1.39257334771028
13.88973 1.79659381793218
13.90252 1.79659381793218
13.91428 1.79659381793218
13.92665 1.79659381793218
13.93957 1.79659381793218
13.95573 2.09136108491201
13.96959 2.09136108491201
13.98133 2.09136108491201
13.99415 2.09136108491201
14.00644 2.525503757599
14.01949 2.525503757599
14.03138 2.525503757599
14.04309 2.525503757599
14.05587 3.14905481070213
14.06921 3.14905481070213
14.08142 3.14905481070213
14.09351 3.14905481070213
14.10546 3.14905481070213
14.11749 3.60817955971154
14.12984 3.60817955971154
14.14173 3.60817955971154
14.1571 3.60817955971154
14.17046 4.15205311280708
14.18394 4.15205311280708
14.19543 4.15205311280708
14.20756 4.15205311280708
14.22036 4.15205311280708
14.23206 4.71609348224577
14.24479 4.71609348224577
14.25688 4.71609348224577
14.26845 4.71609348224577
14.28005 5.37779217111277
14.29273 5.37779217111277
14.30506 5.37779217111277
14.31683 5.37779217111277
14.32858 5.37779217111277
14.34055 5.95310255820182
14.35335 5.95310255820182
14.36709 5.95310255820182
14.37934 5.95310255820182
14.39106 6.95548021974786
14.40399 6.95548021974786
14.41688 6.95548021974786
14.42886 6.95548021974786
14.441 6.95548021974786
14.45305 7.87341037605098
14.466 7.87341037605098
14.47788 7.87341037605098
14.4903 7.87341037605098
14.5022 8.78400519306626
14.51443 8.78400519306626
14.52706 8.78400519306626
14.53987 8.78400519306626
14.55235 8.78400519306626
14.56433 9.60903978634608
14.57909 9.60903978634608
14.59128 9.60903978634608
14.60426 9.60903978634608
14.61616 10.5768885147745
14.62961 10.5768885147745
14.64136 10.5768885147745
14.65382 10.5768885147745
14.66626 10.5768885147745
14.67899 11.3745730889491
14.69151 11.3745730889491
14.70353 11.3745730889491
14.71494 11.3745730889491
14.72664 12.4824852002933
14.73864 12.4824852002933
14.75043 12.4824852002933
14.76219 12.4824852002933
14.7742 12.4824852002933
14.78813 13.4907233075469
14.8065 13.4907233075469
14.81858 13.4907233075469
14.8306 13.4907233075469
14.84224 14.6008292729034
14.85521 14.6008292729034
14.86748 14.6008292729034
14.87919 14.6008292729034
14.89072 15.3590413856638
14.90318 15.3590413856638
14.91466 15.3590413856638
14.92658 15.3590413856638
14.9388 15.3590413856638
14.95243 16.1176922692267
14.96518 16.1176922692267
14.97702 16.1176922692267
14.99119 16.1176922692267
15.00447 17.110618411136
15.0173 17.110618411136
15.02936 17.110618411136
15.04114 17.110618411136
15.05294 17.110618411136
15.06454 17.9861284747617
15.07658 17.9861284747617
15.08851 17.9861284747617
15.10106 17.9861284747617
15.11247 18.7392778538587
15.12462 18.7392778538587
15.13673 18.7392778538587
15.14974 18.7392778538587
15.16185 18.7392778538587
15.17422 19.4865657092994
15.18895 19.4865657092994
15.20269 19.4865657092994
15.21402 19.4865657092994
15.2258 20.2638755844662
15.23818 20.2638755844662
15.24971 20.2638755844662
15.26212 20.2638755844662
15.27469 20.2638755844662
15.28675 20.9920656775005
15.29869 20.9920656775005
15.31081 20.9920656775005
15.3232 20.9920656775005
15.33485 21.7844062504334
15.3471 21.7844062504334
15.35883 21.7844062504334
15.37099 21.7844062504334
15.3823 21.7844062504334
15.39395 22.6231552290719
15.40863 22.6231552290719
15.42052 22.6231552290719
15.43219 22.6231552290719
15.44426 22.6231552290719
15.45652 23.291301282654
15.4691 23.291301282654
15.48081 23.291301282654
15.49236 23.291301282654
15.50384 23.9317372979405
15.51564 23.9317372979405
15.52721 23.9317372979405
15.53906 23.9317372979405
15.55118 23.9317372979405
15.56338 24.544024504129
15.57576 24.544024504129
15.58751 24.544024504129
15.60034 24.544024504129
15.61465 25.2254855480733
15.62704 25.2254855480733
15.63914 25.2254855480733
15.65156 25.2254855480733
15.66326 25.2254855480733
15.6751 25.7727447327582
15.68728 25.7727447327582
15.69932 25.7727447327582
15.71069 25.7727447327582
15.72219 25.7727447327582
15.73403 26.3245885044981
15.74673 26.3245885044981
15.75873 26.3245885044981
15.77077 26.3245885044981
15.78224 26.8723258357915
15.79425 26.8723258357915
15.80564 26.8723258357915
15.81968 26.8723258357915
15.83104 26.8723258357915
15.84232 27.3309534011237
15.85469 27.3309534011237
15.866 27.3309534011237
15.87774 27.3309534011237
15.88912 27.7623096989627
15.90179 27.7623096989627
15.91362 27.7623096989627
15.92996 27.7623096989627
15.9419 27.7623096989627
15.95399 28.1304718101202
15.96672 28.1304718101202
15.97852 28.1304718101202
15.99013 28.1304718101202
16.00157 28.4481584509318
16.01402 28.4481584509318
16.02794 28.4481584509318
16.04018 28.4481584509318
16.05295 28.4481584509318
16.06501 28.7831483951338
16.07763 28.7831483951338
16.08922 28.7831483951338
16.10085 28.7831483951338
16.11254 29.0076582053438
16.12462 29.0076582053438
16.1362 29.0076582053438
16.14813 29.0076582053438
16.15993 29.0076582053438
16.17223 29.2358356851977
16.18471 29.2358356851977
16.19607 29.2358356851977
16.20829 29.2358356851977
16.21992 29.2358356851977
16.23438 29.4540058251428
16.24659 29.4540058251428
16.25862 29.4540058251428
16.27104 29.4540058251428
16.28262 29.6162383660822
16.29521 29.6162383660822
16.30651 29.6162383660822
16.31825 29.6162383660822
16.32964 29.6162383660822
16.34141 29.7466544282796
16.35375 29.7466544282796
16.36518 29.7466544282796
16.37637 29.7466544282796
16.38792 29.7466544282796
16.39927 29.8943737938675
16.41138 29.8943737938675
16.42287 29.8943737938675
16.43689 29.8943737938675
16.44806 29.990262000896
16.46 29.990262000896
16.47169 29.990262000896
16.48288 29.990262000896
16.49451 29.990262000896
16.50574 30.036152884187
16.51859 30.036152884187
16.52992 30.036152884187
16.54109 30.036152884187
16.55307 30.036152884187
16.56528 30.0774985562292
16.57869 30.0774985562292
16.59139 30.0774985562292
16.60389 30.0774985562292
16.61565 30.0597171062302
16.62797 30.0597171062302
16.64129 30.0597171062302
16.65333 30.0597171062302
16.66452 30.0597171062302
16.67601 30.132479862018
16.68817 30.132479862018
16.70003 30.132479862018
16.71215 30.132479862018
16.72359 30.0879052911343
16.73578 30.0879052911343
16.74765 30.0879052911343
16.75935 30.0879052911343
16.77098 30.0879052911343
16.78207 30.0597171062302
16.79443 30.0597171062302
16.80756 30.0597171062302
16.8195 30.0597171062302
16.83103 30.0597171062302
16.84417 29.9533040368785
16.85673 29.9533040368785
16.8685 29.9533040368785
16.87965 29.9533040368785
16.89158 29.8596490596684
16.90353 29.8596490596684
16.91462 29.8596490596684
16.9258 29.8596490596684
16.9374 29.8596490596684
16.94884 29.7846530740622
16.96072 29.7846530740622
16.97212 29.7846530740622
16.984 29.7846530740622
16.99537 29.7846530740622
17.00648 29.7051118772072
17.01877 29.7051118772072
17.03017 29.7051118772072
17.04158 29.7051118772072
17.0553 29.7051118772072
17.06765 29.6155633404435
17.08044 29.6155633404435
17.09162 29.6155633404435
17.10357 29.6155633404435
17.11458 29.4905306552938
17.12637 29.4905306552938
17.13804 29.4905306552938
17.14943 29.4905306552938
17.16569 29.4905306552938
17.17778 29.3618696763063
17.19024 29.3618696763063
17.20189 29.3618696763063
17.21313 29.3618696763063
17.22432 29.1608847123335
17.23656 29.1608847123335
17.24866 29.1608847123335
17.26308 29.1608847123335
17.27492 29.1608847123335
17.28686 28.9926725203197
17.29964 28.9926725203197
17.31134 28.9926725203197
17.3231 28.9926725203197
17.33475 28.7930826203664
17.34669 28.7930826203664
17.35863 28.7930826203664
17.37037 28.7930826203664
17.38191 28.7930826203664
17.39327 28.5666602237224
17.40586 28.5666602237224
17.41769 28.5666602237224
17.42966 28.5666602237224
17.44114 28.5666602237224
17.45332 28.4189408581345
17.46806 28.4189408581345
17.4794 28.4189408581345
17.49115 28.4189408581345
17.50318 28.2712214925466
17.51481 28.2712214925466
17.52615 28.2712214925466
17.53784 28.2712214925466
17.54928 28.2712214925466
17.56056 28.1080326583902
17.57257 28.1080326583902
17.58447 28.1080326583902
17.59571 28.1080326583902
17.60794 28.1080326583902
17.62013 27.9848731838685
17.63209 27.9848731838685
17.6438 27.9848731838685
17.65565 27.9848731838685
17.67039 27.9108334914794
17.68254 27.9108334914794
17.69424 27.9108334914794
17.70623 27.9108334914794
17.71866 27.9108334914794
17.7305 27.8062936327557
17.74266 27.8062936327557
17.7548 27.8062936327557
17.76781 27.8062936327557
17.78007 27.6803834060011
17.79235 27.6803834060011
17.80516 27.6803834060011
17.81703 27.6803834060011
17.82929 27.6803834060011
17.84086 27.521261636485
17.85375 27.521261636485
17.86508 27.521261636485
17.87836 27.521261636485
17.88993 27.4030861440147
17.90241 27.4030861440147
17.91373 27.4030861440147
17.92526 27.4030861440147
17.93667 27.4030861440147
17.94828 27.3108262308241
17.96084 27.3108262308241
17.97255 27.3108262308241
17.9845 27.3108262308241
17.9961 27.3108262308241
18.00754 27.1375906809529
18.01956 27.1375906809529
18.03073 27.1375906809529
18.04222 27.1375906809529
18.05379 27.1375906809529
18.06506 27.0062183255385
18.07699 27.0062183255385
18.09133 27.0062183255385
18.10378 27.0062183255385
18.11524 26.8302713992405
18.12735 26.8302713992405
18.13984 26.8302713992405
18.15196 26.8302713992405
18.16317 26.8302713992405
18.17479 26.6729834645464
18.18745 26.6729834645464
18.19898 26.6729834645464
18.21204 26.6729834645464
18.22425 26.5402554209185
18.23694 26.5402554209185
18.24814 26.5402554209185
18.25956 26.5402554209185
18.27158 26.5402554209185
18.28328 26.4143451941639
18.29766 26.4143451941639
18.30936 26.4143451941639
18.32212 26.4143451941639
18.33338 26.3111610236536
18.34576 26.3111610236536
18.35728 26.3111610236536
18.36893 26.3111610236536
18.38037 26.3111610236536
18.39668 26.2370819554585
18.40897 26.2370819554585
18.42035 26.2370819554585
18.43158 26.2370819554585
18.44284 26.2370819554585
18.45475 26.1211396928065
18.46715 26.1211396928065
18.47916 26.1211396928065
18.49045 26.1211396928065
18.50444 26.024295192561
18.51608 26.024295192561
18.52742 26.024295192561
18.53945 26.024295192561
18.55163 26.024295192561
18.56351 25.9483822895439
18.57609 25.9483822895439
18.58803 25.9483822895439
18.6004 25.9483822895439
18.61242 25.8601894409936
18.62412 25.8601894409936
18.63623 25.8601894409936
18.64803 25.8601894409936
18.65983 25.8601894409936
18.67147 25.7719965924434
18.68336 25.7719965924434
18.69569 25.7719965924434
18.70973 25.7719965924434
18.72193 25.7719965924434
18.73381 25.6647059814867
18.74605 25.6647059814867
18.75779 25.6647059814867
18.76924 25.6647059814867
18.78056 25.5469692598188
18.79262 25.5469692598188
18.80411 25.5469692598188
18.8154 25.5469692598188
18.82675 25.5469692598188
18.83876 25.3746506273587
18.85074 25.3746506273587
18.86268 25.3746506273587
18.87462 25.3746506273587
18.88668 25.3746506273587
18.89841 37.2687529815
18.91331 37.2687529815
18.92558 37.2687529815
18.93776 37.2687529815
18.94928 37.0433623384688
18.9618 37.0433623384688
18.97361 37.0433623384688
18.98511 37.0433623384688
18.99677 37.0433623384688
19.00826 36.0393264679176
19.02077 36.0393264679176
19.03248 36.0393264679176
19.04381 36.0393264679176
19.05554 36.0393264679176
19.06734 34.0122798186506
19.07948 34.0122798186506
19.09053 34.0122798186506
19.10201 34.0122798186506
19.11627 33.8247488266465
19.12843 33.8247488266465
19.14091 33.8247488266465
19.153 33.8247488266465
19.16431 33.8247488266465
19.17599 33.1241192547089
19.18852 33.1241192547089
19.20036 33.1241192547089
19.2119 33.1241192547089
19.22377 30.8364839688779
19.23628 30.8364839688779
19.24749 30.8364839688779
19.25879 30.8364839688779
19.27032 30.8364839688779
19.28158 30.442570044646
19.29404 30.442570044646
19.30542 30.442570044646
19.319 30.442570044646
19.33071 30.442570044646
19.34214 27.0466758795641
19.35455 27.0466758795641
19.36582 27.0466758795641
19.37752 27.0466758795641
19.38915 27.5555182575199
19.40192 27.5555182575199
19.41409 27.5555182575199
19.42595 27.5555182575199
19.4384 27.5555182575199
19.44982 22.2039304039289
19.46225 22.2039304039289
19.47413 22.2039304039289
19.4859 22.2039304039289
19.49719 22.2039304039289
19.50919 22.336693120285
19.52369 22.336693120285
19.53488 22.336693120285
19.54641 22.336693120285
19.55828 22.1803863916497
19.57488 22.1803863916497
19.5864 22.1803863916497
19.59821 22.1803863916497
19.61002 22.1803863916497
19.62237 22.0205877349585
19.63416 22.0205877349585
19.64615 22.0205877349585
