時間[s] タイヤの舵角[deg]
0 0
0.02 1.95
0.05333333 1.95
0.08666666 1.95
0.12 1.95
0.1491418 1.95
0.1824751 1.95
0.2113646 1.95
0.2368413 1.95
0.2642575 1.95
0.2923635 1.95
0.3217705 1.95
0.3499423 1.95
0.3770222 1.95
0.4064 1.95
0.4370807 1.95
0.4639247 1.95
0.4953708 1.95
0.5282861 1.95
0.5558395 1.95
0.5839415 1.95
0.6109944 1.95
0.6443278 1.95
0.6740869 1.95
0.7032596 1.95
0.7319863 1.95
0.7598587 1.95
0.7861289 1.95
0.8194623 1.95
0.8527956 1.95
0.8794745 1.95
0.9080454 1.95
0.9369812 1.95
0.9675935 1.95
0.9976446 1.95
1.028533 1.95
1.056071 1.95
1.086273 1.95
1.117713 1.95
1.146905 1.95
1.179092 1.95
1.206682 1.95
1.23936 1.95
1.266655 1.95
1.294721 1.95
1.325676 1.95
1.357919 1.95
1.386224 1.95
1.414345 1.95
1.445273 1.95
1.474246 1.95
1.504269 1.95
1.536228 1.95
1.568284 1.95
1.59669 1.95
1.626658 1.95
1.65435 1.95
1.687208 1.95
1.716728 1.95
1.749216 1.95
1.778994 2.4
1.812327 2.4
1.844047 2.6
1.872856 3.05
1.899281 3.05
1.932344 3.45
1.962214 3.45
1.989823 3.7
2.018548 4.15
2.047873 4.15
2.077537 4.15
2.105895 4.15
2.136425 4.35
2.169759 4.35
2.202066 4.35
2.233979 4.35
2.261325 4.35
2.291009 4.35
2.324342 4.35
2.355435 4.35
2.387218 4.35
2.4178 4.35
2.447064 4.35
2.480397 4.35
2.509415 4.35
2.539377 4.35
2.569837 4.35
2.599115 4.35
2.628641 4.35
2.657162 4.35
2.688804 4.35
2.718049 4.35
2.749454 4.35
2.781519 4.35
2.813296 4.35
2.841291 4.35
2.868429 4.35
2.896609 4.35
2.925766 4.35
2.954058 4.35
2.980978 4.35
3.010693 4.35
3.038562 4.35
3.067705 4.35
3.094942 4.35
3.124017 4.35
3.153996 4.35
3.182468 4.35
3.215802 4.35
3.246396 4.35
3.278139 4.35
3.307854 4.35
3.338883 4.35
3.370915 4.35
3.402447 4.35
3.43578 4.35
3.463944 4.35
3.494973 4.35
3.528306 4.35
3.55841 4.15
3.585713 4.15
3.617641 4.15
3.645409 4.15
3.677503 4.15
3.709677 4.15
3.739242 4.15
3.770866 4.15
3.800134 4.15
3.832432 4.15
3.865765 4.15
3.898257 4.15
3.931591 4.15
3.959445 4.15
3.992305 4.15
4.024241 4.15
4.055665 4.15
4.083682 4.15
4.114001 4.15
4.143744 4.15
4.176078 4.15
4.209411 4.15
4.237786 4.15
4.266569 4.15
4.29561 4.15
4.327259 4.15
4.359557 4.15
4.389601 4.15
4.417193 4.15
4.445181 4.15
4.475102 4.15
4.504153 4.15
4.534731 4.15
4.568064 4.15
4.600266 4.15
4.63043 4.15
4.658988 4.15
4.690151 4.15
4.723484 4.15
4.754827 4.15
4.786083 4.15
4.81812 4.15
4.848125 4.15
4.87578 4.15
4.904937 4.15
4.93407 4.15
4.965301 4.15
4.994567 4.15
5.0279 4.15
5.061234 4.15
5.094529 4.15
5.122862 4.15
5.151324 4.15
5.184132 4.15
5.211514 4.15
5.239095 4.15
5.27048 4.15
5.299649 4.15
5.331161 4.15
5.364495 4.15
5.394524 4.15
5.427545 4.15
5.458319 4.15
5.491652 4.15
5.524986 4.15
5.552078 4.15
5.580698 4.15
5.609586 4.15
5.639767 4.15
5.668118 4.15
5.698144 4.15
5.72651 4.15
5.756557 4.15
5.78989 4.15
5.819717 4.15
5.848487 4.15
5.875527 4.15
5.904222 4.15
5.933135 4.15
5.96454 4.15
5.997873 4.15
6.0295 4.15
6.057851 4.15
6.087255 4.15
6.118612 4.15
6.14568 4.15
6.175489 4.15
6.205021 4.15
6.231838 4.15
6.258482 4.15
6.287765 4.15
6.318633 4.15
6.351918 4.15
6.384049 4.15
6.416141 4.15
6.447072 4.15
6.476469 4.15
6.503559 4.15
6.53511 4.15
6.563758 4.15
6.597092 4.15
6.625203 4.15
6.658536 4.15
6.691059 4.15
6.719658 4.15
6.751005 4.15
6.784338 4.15
6.817478 4.15
6.846725 4.15
6.877856 4.15
6.90692 4.15
6.93694 4.15
6.966435 4.15
6.994937 4.15
7.028271 4.15
7.057045 4.15
7.088737 4.15
7.116004 4.15
7.149337 4.15
7.178799 4.15
7.209175 4.15
7.240091 4.15
7.271183 4.15
7.304516 4.15
7.335862 4.15
7.364065 4.15
7.393576 4.15
7.422523 4.15
7.450212 4.15
7.478166 4.15
7.507828 4.15
7.540544 4.15
7.573877 4.15
7.603096 4.15
7.633723 4.15
7.665916 4.15
7.698843 4.15
7.730779 4.15
7.760291 4.15
7.790286 4.15
7.818584 4.15
7.851918 4.15
7.881323 4.15
7.912072 4.15
7.942635 4.15
7.971837 4.15
8.003607 4.15
8.032519 4.15
8.065027 4.15
8.09836 4.15
8.128223 4.15
8.161556 4.15
8.19489 4.15
8.221087 4.15
8.251151 4.15
8.281408 4.15
8.314741 4.15
8.343344 4.15
8.37593 4.15
8.40684 4.15
8.440028 4.15
8.469682 4.15
8.499349 4.15
8.532681 4.15
8.562882 4.15
8.592403 4.15
8.622953 4.15
8.653209 4.15
8.682469 4.15
8.714828 4.15
8.742421 4.15
8.770689 4.15
8.802387 4.15
8.834365 4.15
8.867699 4.15
8.895314 4.15
8.925628 4.15
8.955305 4.15
8.988639 4.15
9.018758 4.15
9.049761 4.15
9.081754 4.35
9.11115 4.35
9.1437 4.35
9.172794 4.35
9.201513 4.35
9.229044 4.35
9.258709 4.35
9.292042 4.35
9.325027 4.35
9.354855 4.35
9.383718 4.35
9.413656 4.35
9.442745 4.35
9.473258 4.35
9.505389 4.35
9.536951 4.35
9.566672 4.35
9.599272 4.35
9.632605 4.35
9.665856 4.35
9.693612 4.35
9.722412 4.35
9.755295 4.35
9.788628 4.35
