時間[s] タイヤの舵角[deg]
0 0
0.02 -65
0.05333333 -65
0.08666666 -65
0.12 -65
0.1521452 -65
0.1854785 -65
0.2188119 -65
0.2490878 -65
0.2816674 -65
0.3122016 -65
0.3414946 -65
0.374828 -65
0.4062127 -65
0.4395379 -65
0.4690522 -65
0.5023855 -65
0.5357189 -65
0.5655187 -65
0.598852 -65
0.6316224 -65
0.6602111 -65
0.6919725 -65
0.7214186 -65
0.7547519 -65
0.7862868 -65
0.8162122 -65
0.8441605 -65
0.8737767 -65
0.9038627 -65
0.9356771 -65
0.9686038 -65
0.9975359 -65
1.027807 -65
1.06114 -65
1.087886 -65
1.12122 -65
1.153656 -65
1.182517 -65
1.212711 -65
1.243506 -65
1.27371 -65
1.302403 -65
1.333108 -65
1.364881 -65
1.395644 -65
1.428977 -65
1.456246 -65
1.485108 -65
1.518442 -65
1.549216 -65
1.579069 -65
1.612402 -65
1.64326 -65
1.676593 -65
1.70595 -65
1.73715 -65
1.76976 -65
1.800384 -65
1.829686 -65
1.859709 -65
1.891687 -65
1.92502 -65
1.952462 -65
1.983814 -65
2.017147 -65
2.048245 -65
2.081578 -65
2.114912 -65
2.143929 -65
2.175031 -65
2.201923 -65
2.231732 -65
2.26001 -65
2.289074 -65
2.32217 -65
2.349879 -65
2.378998 -65
2.408467 -65
2.439471 -65
2.472805 -65
2.503595 -65
2.536929 -65
2.570262 -65
2.602375 -65
2.633943 -65
2.662572 -65
2.695905 -65
2.729238 -65
2.755355 -65
2.785032 -65
2.814092 -65
2.847425 -52
2.879166 -39
2.912499 -39
2.942669 -26
2.97268 -26
3.006013 -8
3.038078 8
3.070269 8
3.101938 17
3.135272 26
3.168605 30
3.20156 30
3.229185 34
3.258732 34
3.287431 56
3.320764 87
3.349649 87
3.378079 109
3.408019 109
3.435019 113
3.464143 113
3.497477 113
3.526498 113
3.558914 113
3.588747 113
3.618028 113
3.651361 113
3.682375 113
3.712746 113
3.741847 113
3.774229 113
3.807562 113
3.837688 113
3.865615 113
3.894584 113
3.923965 117
3.957299 117
3.985898 117
4.014349 117
4.046494 117
4.077691 117
4.111024 117
4.144358 117
4.171538 117
4.20031 117
4.228308 117
4.261641 117
4.288743 122
4.31983 122
4.350967 126
4.383646 126
4.416411 139
4.449744 152
4.477652 152
4.507395 166
4.540729 183
4.574062 183
4.607109 187
4.636158 192
4.665275 192
4.694446 196
4.726604 196
4.75495 196
4.786821 196
4.815636 196
4.84306 196
4.870522 196
4.903856 196
4.931546 196
4.95807 196
4.987366 196
5.016468 196
5.049801 196
5.078602 196
5.107391 196
5.140254 196
5.171688 196
5.205021 196
5.235877 196
5.26921 196
5.29952 196
5.327914 196
5.361248 196
5.389677 196
5.418797 196
5.450433 196
5.48293 196
5.516263 196
5.549448 196
5.577789 196
5.611123 196
5.638151 196
5.671484 196
5.701209 196
5.731065 196
5.76046 196
5.793793 196
5.827127 196
5.855768 196
5.881352 196
5.913545 192
5.940216 192
5.966851 192
6.000185 192
6.028219 192
6.054925 192
6.082468 192
6.110661 192
6.138645 192
6.171978 192
6.204289 192
6.235193 192
6.268526 192
6.300636 192
6.333969 192
6.366867 192
6.397194 192
6.426749 192
6.457358 192
6.490692 192
6.523855 192
6.557189 192
6.585229 192
6.617039 192
6.650373 192
6.680494 192
6.71043 192
6.739974 192
6.77209 192
6.805423 192
6.834276 174
6.86295 174
6.896283 161
6.928819 157
6.962152 157
6.991117 148
7.020057 144
7.052055 144
7.083635 144
7.116969 144
7.150302 144
7.17807 144
7.211403 144
7.244569 144
7.277902 144
7.308063 144
7.340349 144
7.369777 144
7.399506 144
7.432839 144
7.462713 144
7.495272 144
7.528605 144
7.556471 144
7.589804 144
7.617698 144
7.646017 144
7.673626 144
7.702375 144
7.735709 144
7.764185 139
7.793827 135
7.82716 135
7.855847 126
7.88918 113
7.918701 113
7.947082 100
7.973495 100
8.006828 87
8.040162 78
8.072783 74
8.101015 74
8.134349 74
8.162786 74
8.19612 74
8.225013 74
8.254682 74
8.284204 74
8.314939 74
8.348273 74
8.376973 74
8.404601 74
8.433107 74
8.46156 74
8.494894 74
8.528227 74
8.557714 74
8.586325 74
8.616189 74
8.646211 74
8.679543 74
8.707869 74
8.735691 74
8.764474 74
8.797744 74
8.831078 74
8.86441 74
8.893046 74
8.92589 74
8.955021 74
8.988355 74
9.017818 74
9.04758 74
9.076901 74
9.105334 74
9.138667 74
9.172001 74
9.205334 74
9.234156 74
9.264698 74
9.298032 74
9.32753 74
9.355741 74
9.38376 74
9.413739 74
9.447073 74
9.475965 74
9.50872 74
9.537517 74
9.566832 74
9.600164 74
9.63168 74
9.662357 74
9.690591 74
9.723924 74
9.757257 74
9.788233 74
9.81627 74
9.845353 74
9.878687 74
9.911839 74
9.939241 74
9.967983 74
9.996818 74
10.02882 74
10.06215 74
10.09006 74
10.12277 74
10.1538 74
10.18281 74
10.21614 74
10.24767 74
10.27845 74
10.30543 74
10.33549 74
10.36882 74
10.39848 74
10.42763 74
10.45708 74
10.4878 74
10.52113 74
10.55273 74
10.58039 74
10.60908 74
10.63889 74
10.67223 74
10.70259 74
10.73072 74
10.75959 74
10.79102 74
10.82435 74
10.8559 74
10.88461 74
10.91259 74
10.94148 74
10.97481 74
11.00366 74
11.03223 74
11.06128 74
11.08934 74
11.12268 74
11.15601 74
11.18607 74
11.21787 74
11.24743 74
11.28077 74
11.3141 74
11.3473 74
11.37651 74
11.40659 74
11.43784 74
11.47118 74
11.50023 74
11.53345 74
11.56224 74
11.59411 74
11.62744 74
11.65747 74
11.68818 74
11.71818 69
11.7472 69
11.78053 65
11.80931 61
11.83755 61
11.87088 52
11.90051 52
11.93384 48
11.96322 48
11.99445 48
12.02391 48
12.05695 48
12.09029 48
12.12291 48
12.15557 48
12.1889 48
12.21966 48
12.25299 48
12.2848 48
12.31387 48
12.3449 48
12.37561 48
12.40894 48
12.44187 48
12.46974 48
12.50025 48
12.53079 48
12.56413 48
12.59202 48
12.62246 48
12.65043 48
12.68224 48
12.71558 48
12.7436 48
12.77091 48
12.79742 48
12.82617 48
12.85951 48
12.89284 48
12.92617 48
12.95811 48
12.99145 48
13.01834 48
13.05168 48
13.08079 48
13.10928 48
13.13826 48
13.16943 48
13.20276 48
13.23609 48
13.26593 48
13.29712 48
13.32727 48
13.36061 48
13.38747 48
13.41665 48
13.44451 48
13.47387 48
13.50593 48
13.53504 48
13.56837 48
13.59608 48
13.6245 48
13.65784 48
13.68406 48
13.71528 48
13.74276 48
13.77182 48
13.80515 48
13.83765 48
13.86894 48
13.90149 48
13.93062 48
13.96395 48
13.99231 48
14.025 48
14.05562 48
14.08896 48
14.12229 48
14.15413 48
14.18691 48
14.21658 48
14.24917 48
14.28251 48
14.30956 48
14.3373 48
14.36395 48
14.39274 48
14.42052 48
14.45386 48
14.48398 48
14.51731 48
14.54589 48
14.57694 48
14.61028 48
14.64299 48
14.67426 48
14.70529 48
14.73863 48
14.77196 48
14.79976 48
14.83208 48
14.86514 48
14.89474 48
14.92808 48
14.95781 48
14.9891 48
15.02244 48
15.05011 48
15.08344 48
15.11175 48
15.14185 48
15.1694 48
15.20002 48
15.23335 48
15.26089 48
15.28759 48
15.31876 48
15.34937 48
15.38271 48
15.40997 48
15.44108 48
15.46978 48
15.50271 48
15.53604 48
15.56938 48
15.59795 48
15.63007 48
15.66035 48
15.69368 48
15.72227 48
15.7548 48
15.78235 48
15.8109 48
15.84424 48
15.87318 48
15.90071 48
15.93249 48
15.95971 48
15.99304 48
16.0189 48
16.04796 48
16.08054 48
16.11388 48
16.14721 48
16.17805 48
16.20936 48
16.23983 48
16.27316 48
16.30649 48
16.33392 48
16.36552 48
16.39367 48
16.42152 48
16.45239 48
16.48572 48
16.51456 48
16.54789 48
16.57737 48
16.61071 48
16.64404 48
16.67396 48
16.70228 48
16.72977 48
16.75716 48
16.78889 48
16.82222 48
16.85135 48
16.88164 48
16.91497 48
16.94418 48
16.97751 48
17.00438 48
17.03298 48
17.06631 48
17.0976 48
17.13093 48
17.16026 48
17.18766 48
17.22099 48
17.24952 48
17.28285 48
17.31306 48
17.34302 48
17.37101 48
17.40095 48
17.43428 48
17.46762 48
17.49512 48
17.52405 48
17.55245 48
17.58579 48
17.61552 48
17.64662 48
17.67634 48
17.70967 48
17.743 48
17.77138 48
17.79866 48
17.82784 48
17.85964 48
17.89297 48
17.92136 48
17.95041 48
17.97792 48
18.00486 48
18.03819 48
18.07152 48
18.09872 48
18.12947 48
18.15674 48
18.186 48
18.21933 48
18.25266 48
18.28382 48
18.31366 48
18.34265 48
18.37599 48
18.40932 48
18.4397 48
18.46849 43
18.49796 43
18.5311 39
18.5594 34
18.58976 34
18.62237 34
18.65388 34
18.68722 34
18.71884 34
18.74526 34
18.77262 34
18.80505 34
18.83838 34
18.86716 34
18.89746 34
18.92763 34
18.9593 34
18.99264 34
19.02042 34
19.04883 34
19.07579 34
19.10443 34
19.13325 34
19.16658 34
19.19463 34
19.22401 34
19.25453 34
19.28766 34
19.32099 34
19.35018 34
19.38351 34
19.41467 34
19.44371 34
19.47704 34
19.50801 34
19.53724 34
19.56576 34
19.59909 34
19.63242 34
19.66312 34
19.69213 34
19.72195 34
19.75098 34
19.78431 34
19.81627 34
19.84694 34
19.87934 34
19.90816 34
19.94149 34
19.97186 34
19.99897 34
20.03042 34
20.06159 34
20.09492 34
20.12826 34
20.15771 34
20.18519 34
20.21852 34
20.25186 34
20.28476 34
20.3181 34
20.34961 34
20.37726 34
20.4106 34
20.44018 34
