時間[s] タイヤの舵角[deg]
0 0
0.02 0
0.07 19.2
0.1141574 19.2
0.1342606 19.2
0.1473627 19.2
0.15989 19.2
0.1730707 19.2
0.1854095 19.2
0.1978041 19.2
0.209634 19.2
0.2227098 19.2
0.2353667 19.2
0.2478622 19.2
0.2594762 19.2
0.2714809 19.2
0.2869212 19.2
0.3000486 19.2
0.3126907 19.2
0.3244388 19.2
0.3367997 19.2
0.3494135 19.2
0.3617672 19.2
0.3752031 19.2
0.3881282 19.2
0.3998785 19.2
0.4121874 19.2
0.4242062 19.2
0.4358334 19.2
0.4482498 19.2
0.4616567 19.2
0.4734484 19.2
0.486905 19.2
0.4989105 19.2
0.5106015 19.2
0.5229276 19.2
0.535804 19.2
0.5480261 19.2
0.5606912 19.2
0.5732548 19.2
0.5851674 19.2
0.5971135 19.2
0.6085721 19.2
0.6201806 19.2
0.6329636 19.2
0.6447339 19.2
0.6566224 19.2
0.6683316 19.2
0.6807016 19.2
0.6946591 19.2
0.7064433 19.2
0.7185766 19.2
0.7321844 19.2
0.7453337 19.2
0.7574845 19.2
0.7698946 19.2
0.7819034 19.2
0.7950774 19.2
0.8074982 19.2
0.8191026 19.2
0.831594 19.2
0.8434592 19.2
0.8561227 19.2
0.868013 19.2
0.8797391 19.2
0.8915529 19.2
0.9064574 19.2
0.9183809 19.2
0.932005 19.2
0.9436042 19.2
0.9557194 19.2
0.9680093 19.2
0.9797107 19.2
0.991455 19.2
1.003379 19.2
1.017573 19.2
1.030649 19.2
1.042514 19.2
1.054785 19.2
1.067272 19.2
1.080249 19.2
1.091768 19.2
1.104903 19.2
1.117038 19.2
1.130261 19.2
1.142421 19.2
1.154015 19.2
1.165847 19.2
1.177913 19.2
1.189969 19.2
1.202073 19.2
1.214476 19.2
1.226109 19.2
1.238475 19.2
1.250681 19.2
1.262937 19.2
1.274525 19.2
1.286076 19.2
1.29838 19.2
1.313109 19.2
1.331462 19.2
1.344458 19.2
1.358732 19.2
1.371299 19.2
1.383796 19.2
1.396538 19.2
1.409286 19.2
1.421606 19.2
1.433569 19.2
1.445941 19.2
1.458682 19.2
1.470577 19.2
1.483308 19.2
1.495366 19.2
1.507151 19.2
1.520946 19.2
1.533345 19.2
1.545332 19.2
1.557624 19.2
1.571248 19.2
1.583102 19.2
1.595544 19.2
1.608005 19.2
1.619787 19.2
1.632663 19.2
1.645019 19.2
1.656947 19.2
1.669193 19.2
1.682169 19.2
1.694039 19.2
1.70686 19.2
1.718862 19.2
1.732739 19.2
1.745425 19.2
1.756976 19.2
1.769208 19.2
1.780965 19.2
1.792762 19.2
1.804914 19.2
1.817497 19.2
1.829715 19.2
1.841728 19.2
1.854847 19.2
1.866721 19.2
1.878622 19.2
1.890189 19.2
1.902288 19.2
1.914559 19.2
1.92679 19.2
1.941567 19.2
1.953492 19.2
1.966748 19.2
1.979301 19.2
1.991433 19.2
2.003645 19.2
2.01613 19.2
2.029007 19.2
2.040881 19.2
2.052972 19.2
2.065119 19.2
2.077372 19.2
2.089417 19.2
2.101398 19.2
2.113884 19.2
2.126169 19.2
2.137866 19.2
2.15157 19.2
2.163499 19.2
2.175233 19.2
2.187676 19.2
2.199587 19.2
2.211646 19.2
2.223479 19.2
2.235692 19.2
2.247478 19.2
2.258923 19.2
2.271145 19.2
2.282994 19.2
2.295301 19.2
2.306847 19.2
2.318624 19.2
2.331416 19.2
2.34352 19.2
2.35811 19.2
2.370301 19.2
2.382537 19.2
2.394175 19.2
2.407058 19.2
2.421241 19.2
2.433776 19.2
2.4461 19.2
2.458912 19.2
2.472912 19.2
2.484642 19.2
2.496939 19.2
2.508749 19.2
2.521369 19.2
2.533545 19.2
2.545654 19.2
2.560138 19.2
2.573923 19.2
2.586716 19.2
2.599144 19.2
2.611589 19.2
2.628522 19.2
2.640328 19.2
2.652788 19.2
2.664748 19.2
2.676262 19.2
2.689067 19.2
2.701705 19.2
2.71333 19.2
2.724948 19.2
2.73728 19.2
2.749691 19.2
2.763519 19.2
2.775507 19.2
2.787187 19.2
2.800444 19.2
