時間[s] タイヤの舵角[deg]
0 0
0.02 0.85
0.05333333 0.85
0.08666666 0.85
0.12 0.85
0.1533333 0.85
0.1846013 0.85
0.2137508 0.85
0.2470842 0.85
0.2759125 0.85
0.3092458 0.85
0.3425791 0.85
0.3744206 0.85
0.4053016 0.85
0.4333822 0.85
0.4663551 0.85
0.4973039 0.85
0.5291329 0.85
0.5624663 0.85
0.5937083 0.85
0.6270417 0.85
0.660375 0.85
0.6934969 0.85
0.7268302 0.85
0.7601636 0.85
0.7934969 0.85
0.824074 0.85
0.8562246 0.85
0.8882567 0.85
0.9203363 0.85
0.9536697 0.85
0.987003 0.85
1.020336 0.65
1.052121 0.65
1.082453 0.2
1.111587 -0.85
1.144099 -0.85
1.177432 -2.15
1.207811 -4.15
1.240664 -4.15
1.273998 -6.3
1.307331 -8.5
1.337662 -8.5
1.367814 -10
1.39852 -10
1.427129 -11.35
1.455978 -11.55
1.486195 -11.55
1.517393 -11.55
1.550726 -11.35
1.583537 -11.35
1.616871 -10.9
1.645484 -9.35
1.674343 -9.35
1.705606 -7.4
1.734348 -7.4
1.766154 -5.65
1.794366 -3.9
1.825454 -3.9
1.854605 -2.4
1.883996 -2.4
1.915734 -1.7
1.949067 -1.3
1.98136 -1.3
2.011674 -1.05
2.040135 -1.05
2.073468 -1.3
2.103471 -1.5
2.136615 -1.5
2.166103 -2.6
2.197662 -3.9
2.226626 -3.9
2.258297 -6.1
2.290972 -7.6
2.321782 -7.6
2.352109 -8.95
2.381948 -8.95
2.410744 -9.35
2.442193 -9.15
2.475527 -9.15
2.504626 -8.3
2.537009 -8.3
2.570342 -7.4
2.603675 -6.1
2.634421 -4.8
2.664662 -4.8
2.696892 -3.7
2.727746 -3.7
2.758873 -3.25
2.788688 -3.05
2.819506 -3.05
2.851359 -3.05
2.88059 -3.05
2.913924 -3.05
2.946704 -3.05
2.979275 -3.05
3.009968 -3.05
3.043302 -3.05
3.074719 -3.05
3.105105 -3.05
3.138438 -3.05
3.166181 -3.05
3.1972 -3.05
3.228442 -3.05
3.257433 -3.05
3.28782 -3.05
3.318006 -3.05
3.346906 -3.05
3.378477 -3.05
3.411444 -3.05
3.43927 -3.05
3.469935 -3.05
3.499692 -3.05
3.533025 -3.05
3.56405 -3.05
3.59496 -3.05
3.625468 -3.05
3.656924 -3.05
3.687354 -3.05
3.718407 -3.05
3.749694 -3.05
3.783027 -3.05
3.816361 -3.05
3.846004 -3.05
3.875136 -3.05
3.905389 -3.05
3.935271 -3.05
3.968605 -3.05
3.996968 -3.05
4.02642 -3.05
4.059753 -3.05
4.092817 -3.05
4.124747 -3.05
4.157855 -3.05
4.187577 -3.05
4.22091 -3.05
4.25109 -3.05
4.279286 -3.05
4.310604 -3.05
4.338346 -3.05
4.371679 -3.05
4.40151 -3.05
4.434844 -3.05
4.46799 -3.05
4.49843 -3.05
4.531306 -3.05
4.563244 -3.05
4.596578 -3.05
4.627427 -3.05
4.658059 -3.05
4.689939 -3.05
4.720154 -3.05
4.752189 -3.05
4.782494 -3.05
4.815827 -3.05
4.846426 -3.05
4.879759 -3.05
4.913093 -3.05
4.942952 -3.05
4.974246 -3.05
5.007579 -3.05
5.037867 -3.05
5.07093 -3.05
5.104263 -3.05
5.137597 -3.05
5.16903 -3.05
5.198684 -3.05
5.227454 -3.05
5.257505 -3.05
5.288669 -3.05
5.319952 -3.05
5.350798 -3.05
5.382366 -3.05
5.415699 -3.05
5.44557 -3.05
5.475447 -3.05
5.50878 -3.05
5.542113 -3.05
5.574594 -3.05
5.607825 -3.05
5.637787 -3.05
5.666373 -3.05
5.69575 -3.05
5.726604 -3.05
5.755725 -3.05
5.789059 -3.05
5.822392 -3.05
5.853371 -3.05
5.886704 -3.05
5.917108 -3.05
5.947103 -3.05
5.976177 -3.05
6.008338 -3.05
6.037264 -3.05
6.066016 -3.05
6.097523 -3.05
6.130857 -3.05
6.163297 -3.05
6.19381 -3.05
6.226917 -3.05
6.257645 -3.05
6.287621 -3.05
6.316463 -3.05
6.344556 -3.05
6.373319 -3.05
6.406652 -3.05
6.435183 -3.05
6.463025 -3.05
6.494709 -3.05
6.522579 -3.05
6.552477 -3.05
6.585811 -3.05
6.614233 -3.05
6.647567 -3.05
6.677632 -3.05
6.707369 -3.05
6.738916 -3.05
6.768788 -3.05
6.796786 -3.05
6.828265 -3.05
6.857404 -3.05
6.886345 -3.05
6.919534 -3.05
6.94913 -3.05
6.981809 -3.05
7.01335 -3.25
7.043179 -3.7
7.076512 -3.7
7.107779 -4.35
7.141112 -5.65
7.170385 -5.65
7.202534 -6.75
7.235867 -6.75
7.264779 -7.4
7.294312 -7.4
7.325257 -7.4
7.354585 -7.4
7.385295 -7.4
7.417895 -7.2
7.451228 -6.75
7.483127 -6.75
7.513155 -6.3
7.545045 -5.65
7.576104 -5.65
7.609297 -5
7.64263 -4.55
7.675323 -4.55
7.706765 -4.15
7.735112 -4.15
7.768445 -3.9
7.797959 -3.9
7.82726 -3.9
7.860593 -3.9
7.890342 -3.9
7.923675 -3.9
7.957008 -3.9
7.990342 -3.9
8.022882 -3.9
8.056215 -3.9
8.085742 -4.15
8.114367 -4.15
8.144303 -4.35
8.175748 -5
8.20879 -5
8.238784 -6.55
8.2697 -6.55
8.303033 -8.05
8.335748 -9.15
8.367313 -9.15
8.397045 -10.25
8.429435 -10.45
8.462381 -10.45
8.492303 -10.45
8.524718 -10.45
8.557584 -10.45
8.590917 -10.45
8.62425 -10.45
8.653794 -10.45
8.682877 -10
8.712937 -10
8.743145 -9.6
8.774439 -8.7
8.806817 -8.7
8.837867 -7.85
8.867693 -6.75
8.897287 -6.75
8.930621 -5.85
8.963101 -5.85
8.9935 -5
9.026834 -4.35
9.058977 -4.35
9.087978 -3.9
9.118456 -3.9
9.151529 -3.9
9.182236 -3.9
9.213932 -3.9
9.243887 -3.9
9.27285 -3.9
9.302776 -3.9
9.332281 -3.9
9.365291 -3.9
9.394648 -3.9
9.426151 -3.9
9.455786 -3.9
9.48568 -3.9
9.519013 -3.9
9.548923 -3.9
9.578781 -3.9
9.607008 -3.9
9.638527 -3.9
9.668171 -3.9
9.697906 -3.9
9.729483 -3.9
9.762816 -3.9
9.796149 -3.9
9.829237 -3.9
9.85971 -3.9
9.888834 -3.9
9.919626 -3.9
9.949086 -3.9
9.981483 -3.9
10.01118 -3.9
10.04045 -3.9
10.07156 -3.9
10.1012 -3.9
10.13103 -3.9
10.16091 -3.9
10.19197 -3.9
10.22151 -3.9
10.25043 -3.9
10.28041 -3.9
10.31035 -3.9
10.33963 -3.9
10.36994 -3.9
10.40236 -3.9
10.43192 -3.9
10.46499 -3.9
10.4971 -3.9
10.52684 -3.9
10.55856 -3.9
10.59189 -3.9
10.62415 -3.9
10.65748 -3.9
10.68777 -3.9
10.7211 -3.9
10.75313 -3.9
10.78509 -3.9
10.8135 -3.9
10.84666 -3.9
10.87671 -3.9
10.90616 -3.9
10.93854 -3.9
10.97187 -3.9
11.00195 -3.9
11.03528 -3.9
11.06861 -3.9
11.0986 -3.9
11.12971 -3.9
11.15892 -3.9
11.18858 -3.9
11.2197 -3.9
11.25002 -3.9
11.28335 -3.9
11.31435 -3.9
11.34768 -3.9
11.38101 -3.9
11.41306 -3.9
11.44349 -3.9
11.4733 -3.9
11.50663 -3.9
11.53729 -3.9
11.56584 -3.9
11.59918 -3.9
11.62977 -3.9
11.65949 -3.9
11.68922 -3.9
11.71846 -3.9
11.74774 -3.9
11.77697 -3.9
11.80661 -3.9
11.83542 -3.9
11.86623 -3.9
11.89673 -3.9
11.92774 -3.9
11.96107 -3.9
11.99441 -3.9
12.0267 -3.9
12.05912 -3.9
12.0914 -3.9
12.11995 -3.9
12.14961 -3.9
12.17955 -3.9
12.20782 -3.9
12.24032 -3.9
12.27113 -3.9
12.3012 -3.9
12.33354 -3.9
12.36285 -3.9
12.39218 -3.9
12.42448 -3.9
12.45629 -3.9
12.48962 -3.9
12.51824 -3.9
12.55157 -3.9
12.58126 -3.9
12.61459 -3.9
12.64718 -3.9
12.67654 -3.9
12.70698 -3.9
12.73692 -3.9
12.76672 -3.9
12.80006 -3.9
12.83317 -3.9
12.86202 -3.9
12.89329 -3.9
12.92478 -3.9
12.95623 -3.9
12.98956 -3.9
13.02036 -3.9
13.05164 -3.9
13.08236 -3.9
13.11419 -3.9
13.14635 -3.9
13.17724 -3.9
13.20895 -3.9
13.23864 -3.9
13.26913 -3.9
13.29895 -3.9
13.33228 -3.9
13.36562 -3.9
13.39503 -3.9
