時間[s] タイヤの舵角[deg]
0 0
0.02 3.9
0.05333333 -3.9
0.08666666 -3.9
0.12 -3.9
0.1533333 -3.9
0.1866667 -3.9
0.2145059 -3.9
0.2478392 -3.9
0.2794493 -3.9
0.3127826 -3.9
0.3435919 -3.9
0.3769253 -3.9
0.4079728 -3.9
0.4413061 -3.9
0.4742242 -3.9
0.5075264 -3.9
0.5408597 -3.9
0.5713776 -3.9
0.5998121 -3.9
0.6324431 -3.9
0.6657764 -3.9
0.6991098 -3.9
0.7324431 -3.9
0.7629586 -3.9
0.7962919 -3.9
0.8278654 -3.9
0.8605343 -3.9
0.8930295 -3.9
0.9212486 -3.9
0.9524658 -3.9
0.9830289 -3.9
1.016362 -3.9
1.045186 -3.9
1.076588 -3.9
1.109921 -3.9
1.139511 -3.9
1.167993 -3.9
1.197648 -3.9
1.225688 -3.9
1.257705 -3.7
1.286867 -3.7
1.320201 -3.05
1.350657 -2.6
1.381919 -2.6
1.413267 -2.4
1.4466 -2.4
1.4768 -2.4
1.507892 -2.4
1.537948 -2.4
1.568343 -2.4
1.597944 -2.4
1.628031 -2.4
1.657833 -2.4
1.689404 -2.4
1.722737 -2.4
1.752586 -2.4
1.785198 -2.4
1.815574 -2.6
1.847136 -2.6
1.880469 -2.6
1.910444 -2.6
1.941015 -2.6
1.969851 -2.6
1.999337 -2.6
2.027004 -2.6
2.056612 -2.6
2.085362 -2.6
2.116601 -2.6
2.145659 -2.15
2.178661 -2.15
2.207708 -1.05
2.239687 -1.05
2.268439 -0.2
2.301772 1.3
2.335105 2.8
2.367099 2.8
2.396702 4.35
2.426949 4.35
2.460282 5.65
2.493616 6.3
2.524693 6.3
2.558027 6.3
2.59136 5.2
2.624694 3.25
2.657243 3.25
2.689843 0.2
2.718405 0.2
2.750013 -2.6
2.778982 -5
2.811369 -5
2.838897 -7.4
2.872231 -8.5
2.903893 -8.5
2.937226 -8.5
2.967802 -8.5
2.999741 -8.5
3.032458 -8.05
3.064096 -8.05
3.097429 -7.85
3.129625 -7.85
3.161806 -7.85
3.192588 -7.85
3.224249 -7.85
3.254815 -7.85
3.282818 -7.4
3.316151 -6.55
3.347758 -6.55
3.381091 -5.65
3.410824 -4.8
3.442321 -4.8
3.475613 -4.15
3.508481 -4.15
3.538202 -3.7
3.571 -3.7
3.600447 -3.7
3.63009 -3.7
3.661355 -3.7
3.691365 -3.7
3.72216 -3.7
3.755493 -3.7
3.784606 -3.7
3.81794 -3.7
3.851152 -3.7
3.88014 -3.7
3.911503 -3.7
3.941883 -3.7
3.970104 -3.7
4.000068 -3.7
4.033401 -3.7
4.065364 -3.7
4.095684 -3.7
4.126982 -3.7
4.159517 -3.7
4.190445 -3.7
4.223028 -3.7
4.256092 -3.7
4.289425 -3.7
4.322759 -3.7
4.353352 -3.7
4.386685 -3.7
4.420019 -3.7
4.450901 -3.7
4.479484 -3.7
4.511176 -3.7
4.544077 -3.7
4.577411 -3.7
4.607371 -3.7
4.640401 -3.7
4.673735 -3.7
4.707068 -3.7
4.735898 -3.7
4.769231 -3.7
4.799974 -3.7
4.830176 -3.7
4.862531 -3.7
4.891961 -3.7
4.921082 -3.7
4.953919 -3.7
4.983733 -3.7
5.017066 -3.7
5.049394 -3.7
5.082727 -3.7
5.11606 -3.7
5.144976 -3.7
5.175625 -3.7
5.208952 -3.7
5.240959 -3.7
5.274292 -3.7
5.307626 -3.7
5.340959 -3.7
5.374292 -3.7
5.404558 -3.7
5.437891 -3.7
5.470893 -3.7
5.504227 -3.7
5.533539 -3.7
5.563168 -3.7
5.596501 -3.7
5.625035 -3.7
5.655173 -3.7
5.684554 -3.7
5.714054 -3.7
5.747387 -3.7
5.780721 -3.7
5.812693 -3.7
5.84267 -3.7
5.873169 -3.7
5.906503 -3.7
5.936306 -3.7
5.969639 -3.7
6.00028 -3.7
6.03227 -3.7
6.065603 -3.7
6.096024 -3.7
6.125036 -3.7
6.155876 -3.7
6.188512 -3.7
6.221846 -3.7
6.253731 -3.7
6.285128 -3.7
6.314568 -3.7
6.345772 -3.7
6.379105 -3.7
6.41116 -3.7
6.443903 -3.7
6.477237 -3.7
6.508284 -3.7
6.541617 -3.7
6.57495 -3.7
6.608284 -3.7
6.6388 -3.7
6.67006 -3.7
6.703393 -3.7
6.736215 -3.7
6.768542 -3.7
6.801132 -3.7
6.830827 -3.7
6.864161 -3.7
6.892958 -3.7
6.926291 -3.7
6.959624 -3.7
6.992958 -3.7
7.026291 -3.7
7.059624 -3.7
7.088074 -3.7
7.121408 -3.7
7.153243 -3.7
7.186576 -3.7
7.216442 -3.7
7.247258 -3.7
7.275482 -3.7
7.305428 -3.7
7.338761 -3.7
7.368613 -3.7
7.397136 -3.7
7.430469 -3.7
7.460821 -3.7
7.494154 -3.7
7.527487 -3.7
7.559117 -3.7
7.58847 -3.7
7.621593 -3.7
7.654927 -3.7
7.68826 -3.7
7.721593 -3.7
7.75212 -3.7
7.783989 -3.7
7.817323 -3.7
7.84599 -3.7
7.879323 -3.7
7.908944 -3.7
7.939812 -3.7
7.973145 -3.7
8.006275 -3.7
8.039608 -3.7
8.068444 -3.7
8.101778 -3.7
8.135111 -3.7
8.168199 -3.7
8.201532 -3.7
8.234865 -3.7
8.265293 -3.7
8.298626 -3.7
8.329683 -3.7
8.360453 -3.7
8.393786 -3.7
8.42411 -3.7
8.457443 -3.7
8.488809 -3.7
8.522141 -3.7
8.551844 -3.7
8.58352 -3.7
8.616853 -3.7
8.648506 -3.7
8.679648 -3.7
8.709372 -3.7
8.742705 -3.7
8.776038 -3.7
8.805541 -3.7
8.837573 -3.7
8.870907 -3.7
8.903731 -3.7
8.936563 -3.7
8.967269 -3.7
8.998159 -3.7
9.030829 -3.7
9.061598 -3.7
9.094932 -3.7
9.125669 -3.7
9.156468 -3.7
9.187333 -3.7
9.220667 -3.7
9.254 -3.7
9.287077 -3.7
9.32041 -3.7
9.351972 -3.45
9.383017 -3.45
9.41635 -3.05
9.445865 -3.05
9.476615 -2.15
9.504889 -1.3
9.537634 -1.3
9.570968 -0.4
9.604176 0.4
9.637113 0.4
9.670445 0.85
9.702559 1.05
9.735892 1.05
9.766501 1.05
9.797807 1.05
9.831141 1.05
9.864473 1.05
9.897807 1.05
9.930787 1.05
9.961308 1.05
9.993952 1.05
10.02601 1.05
10.05934 1.05
10.08935 1.05
10.12135 1.05
10.15262 1.05
10.18247 1.05
10.21581 1.05
10.24882 1.05
10.27672 1.05
10.30762 1.05
10.34095 1.05
10.37429 1.05
10.40458 1.05
10.43723 1.05
10.46682 1.05
10.49732 1.05
10.53065 1.05
10.55996 1.05
10.58971 1.05
10.62304 1.05
10.65637 1.05
10.68971 1.05
10.72298 1.05
10.75556 1.05
10.78531 1.05
10.81755 1.05
10.85088 1.05
10.88109 1.05
10.91055 1.05
10.9409 1.05
10.97161 1.05
11.00494 1.05
11.03482 1.05
11.06815 1.05
11.09921 1.05
11.13048 1.05
11.16381 1.05
11.19714 1.05
11.22525 1.05
11.25592 1.05
11.28449 1.05
11.31782 1.05
11.34849 1.05
11.37965 1.05
11.4076 1.05
11.43645 1.05
11.46979 1.05
11.49881 1.05
11.5299 1.05
11.5624 1.05
11.59211 1.05
11.62544 1.05
11.65878 1.05
11.68867 1.05
