時間[s] タイヤの舵角[deg]
0 0
0.02 1743
0.05333333 1743
0.08587443 1743
0.1190469 1743
0.1523803 1743
0.1778252 1743
0.2026288 1743
0.2297182 1743
0.2557122 1743
0.2890455 1743
0.3144654 1743
0.3477987 1743
0.3764215 1743
0.4058759 1743
0.4339187 1743
0.4619852 1743
0.4906723 1743
0.52183 1743
0.5464888 1743
0.5734626 1743
0.5994619 1743
0.6311024 1743
0.6567093 1743
0.6847667 1743
0.7110935 1743
0.7444268 1743
0.7738606 1743
0.8024638 1743
0.8275831 1743
0.8538033 1743
0.8786644 1743
0.9119978 1743
0.939768 1743
0.9666109 1743
0.9931729 1743
1.020479 1743
1.053812 1743
1.08134 1743
1.105236 1743
1.132775 1743
1.157589 1743
1.186012 1743
1.210879 1743
1.242791 1743
1.270159 1743
1.29686 1743
1.323268 1743
1.350431 1743
1.374491 1743
1.407825 1743
1.432826 1743
1.461673 1743
1.486618 1743
1.513429 1743
1.538352 1743
1.565228 1743
1.593212 1743
1.620719 1743
1.646236 1743
1.674103 1743
1.703181 1743
1.733126 1743
1.757122 1743
1.783142 1743
1.810473 1743
1.842401 1743
1.86754 1743
1.895173 1743
1.924709 1743
1.952369 1743
1.976429 1743
2.004633 1743
2.030998 1743
2.058688 1743
2.082994 1743
2.110935 1743
2.13654 1743
2.166918 1743
2.191991 1743
2.219838 1743
2.246541 1743
2.27333 1743
2.299953 1743
2.328154 1743
2.361487 1743
2.387241 1743
2.417012 1743
2.447069 1743
2.472148 1743
2.502606 1743
2.526955 1743
2.554036 1743
2.583153 1743
2.612298 1743
2.636836 1743
2.663745 1743
2.696529 1743
2.722585 1743
2.753092 1743
2.780618 1743
2.806745 1743
2.836843 1743
2.862166 1743
2.892123 1743
2.922027 1743
2.948429 1743
2.973773 1743
2.999577 1743
3.025494 1743
3.054643 1743
3.082146 1743
3.112377 1743
3.137114 1743
3.170447 1743
3.197877 1743
3.223078 1743
3.249603 1743
3.27515 1743
3.304655 1743
3.332291 1743
3.359233 1743
3.386452 1743
3.41572 1743
3.443687 1743
3.475524 1743
3.502971 1743
3.530126 1743
3.558333 1743
3.582627 1743
3.613147 1743
3.640729 1743
3.669033 1743
3.696123 1743
3.728635 1743
3.753953 1743
3.780205 1743
3.8067 1743
3.835627 1743
3.861341 1743
3.891016 1743
3.919261 1743
3.946406 1743
3.971268 1743
3.999365 1743
4.028546 1743
4.054931 1743
4.086167 1743
4.114685 1743
4.13941 1743
4.166826 1743
4.191822 1743
4.219808 1743
4.244161 1743
4.272737 1743
4.301652 1743
4.329283 1743
4.357082 1743
4.382815 1743
4.413568 1743
4.440968 1743
4.465057 1743
4.494955 1743
4.519646 1743
4.546154 1743
4.575302 1743
4.604023 1743
4.629982 1743
4.655972 1743
4.681807 1743
4.714428 1743
4.741298 1743
4.768849 1743
4.794234 1743
4.8214 1743
4.846175 1743
4.876696 1743
4.900804 1743
4.928457 1743
4.957036 1743
4.986139 1743
5.013057 1743
5.040514 1743
5.066827 1743
5.098319 1743
5.131652 1743
5.157036 1743
5.183287 1743
5.213062 1743
5.240717 1743
5.268101 1743
5.29863 1743
5.325501 1743
5.352688 1743
5.379669 1743
5.410532 1743
5.438649 1743
5.465945 1743
5.491911 1743
5.518033 1743
5.54675 1743
5.57087 1743
5.599287 1743
5.623299 1743
5.65168 1743
5.677221 1743
5.703789 1743
5.730153 1743
5.756766 1743
5.786417 1743
5.814744 1743
5.841019 1743
5.870847 1743
5.896667 1743
5.922824 1743
5.948305 1743
5.981638 1743
6.010005 1743
6.03681 1743
6.066064 1743
6.093052 1743
6.12071 1743
6.147664 1743
6.173446 1743
6.205988 1743
6.23247 1743
6.258806 1743
6.284088 1743
6.311607 1743
6.336131 1743
6.366373 1743
6.390923 1743
6.418677 1743
6.444081 1743
6.471417 1743
6.501029 1743
6.528894 1743
6.555612 1743
6.582412 1743
6.609917 1743
6.637639 1743
6.66475 1743
6.697106 1743
6.73044 1743
6.758617 1743
6.782812 1743
6.809346 1743
6.836355 1743
6.861897 1743
6.888822 1743
6.915036 1743
6.940779 1743
6.970797 1743
6.99584 1743
7.021871 1743
7.049 1743
7.079463 1743
7.111022 1743
7.137852 1743
7.164196 1743
7.191445 1743
7.21615 1743
7.242677 1743
7.272887 1743
7.300282 1743
7.328047 1743
7.354137 1743
7.381493 1743
7.407884 1743
7.434013 1743
7.460291 1743
7.489863 1743
7.518879 1743
7.552212 1743
7.583045 1743
7.610736 1743
7.63731 1743
7.665991 1743
7.695391 1743
7.722121 1743
7.749653 1743
7.774274 1743
7.804331 1743
7.836329 1743
7.862304 1743
7.887396 1743
7.919303 1743
7.945166 1743
7.971775 1743
7.996757 1743
8.02353 1743
8.046888 1743
8.076694 1743
8.103092 1743
8.133156 1743
8.15899 1743
8.192323 1743
8.216558 1743
8.242164 1743
8.267323 1743
8.298948 1743
8.325753 1743
8.356108 1743
8.384449 1743
8.411639 1743
8.439795 1743
8.467698 1743
8.494008 1743
8.52055 1743
8.54825 1743
8.581247 1743
8.611637 1743
8.638791 1743
8.66254 1743
8.695874 1743
8.722494 1743
8.749183 1743
8.774514 1743
8.802427 1743
8.82941 1743
8.862742 1743
8.892929 1743
8.920197 1743
8.944233 1743
8.972457 1743
8.998761 1743
9.027364 1743
9.053248 1743
9.084143 1743
9.112628 1743
9.142941 1743
9.167889 1743
9.194218 1743
9.219115 1743
9.2492 1743
9.275299 1743
9.301364 1743
9.325836 1743
9.354479 1743
9.380571 1743
9.411329 1743
9.442323 1743
9.468551 1743
9.500924 1743
9.526792 1743
9.551549 1743
9.576312 1743
9.601077 1743
9.628756 1743
9.656137 1743
9.683236 1743
9.711399 1743
9.738075 1743
9.76397 1743
9.792156 1743
9.82549 1743
9.853079 1743
9.882719 1743
9.915425 1743
9.943996 1743
9.971704 1743
10.00504 1743
10.03297 1743
10.05868 1743
10.08747 1743
10.11572 1743
10.14431 1743
10.16966 1743
10.19896 1743
10.22463 1743
10.25412 1743
10.28483 1743
10.31742 1743
10.34643 1743
10.37466 1743
10.40799 1743
10.43911 1743
10.46811 1743
10.49528 1743
10.52289 1743
10.55056 1743
10.58389 1743
10.61722 1743
10.64886 1743
10.67587 1743
10.70016 1743
10.72951 1743
10.75414 1743
10.78032 1743
10.8063 1743
10.83964 1743
10.86492 1743
10.89484 1743
10.92063 1743
10.94595 1743
10.9792 1743
11.00766 1743
11.03921 1743
11.07254 1743
11.10527 1743
11.1386 1743
11.17194 1743
11.19887 1743
11.22336 1743
11.25219 1743
11.28129 1743
11.30908 1743
11.3364 1743
11.36701 1743
11.39769 1743
11.42383 1743
11.45045 1743
11.4826 1743
11.51203 1743
11.54338 1743
11.57037 1743
11.6037 1743
11.63704 1743
11.67037 1743
11.70206 1743
11.72901 1743
11.75743 1743
11.79076 1743
11.81568 1743
11.84122 1743
11.86562 1743
11.89895 1743
11.92375 1743
11.94981 1743
11.97445 1743
12.0077 1743
12.03419 1743
12.06626 1743
12.09235 1743
12.11859 1743
12.14357 1743
12.16908 1743
12.19358 1743
12.22447 1743
12.24856 1743
12.27714 1743
12.30601 1743
12.33206 1743
12.36141 1743
12.39124 1743
12.42363 1743
12.45236 1743
12.48046 1743
12.50875 1743
12.54208 1743
12.57125 1743
12.59959 1743
12.62535 1743
12.65016 1743
12.67939 1743
12.70398 1743
12.73172 1743
12.75931 1743
12.78704 1743
12.81182 1743
12.84445 1743
12.86998 1743
12.89632 1743
12.92801 1743
12.95655 1743
12.98163 1743
13.00657 1743
13.03173 1743
13.0583 1743
13.08217 1743
13.10904 1743
13.13414 1743
13.16154 1743
13.19016 1743
13.2204 1743
13.2468 1743
13.27429 1743
13.30121 1743
13.33017 1743
13.35857 1743
13.38473 1743
13.41539 1743
13.44452 1743
13.46937 1743
13.49545 1743
13.52878 1743
13.55459 1743
13.58027 1743
13.61234 1743
13.64567 1743
13.67265 1743
13.69832 1743
13.72671 1743
13.75651 1743
13.78344 1743
13.80899 1743
13.83516 1743
13.86268 1743
13.88953 1743
13.91508 1743
13.94841 1743
13.97366 1743
14.00136 1743
14.02837 1743
14.05751 1743
14.08622 1743
14.11204 1743
14.13914 1743
14.16751 1743
14.19273 1743
14.22033 1743
14.24741 1743
14.278 1743
14.30502 1743
14.33138 1743
14.36471 1743
14.39091 1743
14.41707 1743
14.44385 1743
14.46875 1743
14.49438 1743
14.52022 1743
14.55073 1743
14.57614 1743
14.60216 1743
14.62755 1743
14.65375 1743
14.68709 1743
14.72042 1743
14.75273 1743
14.77805 1743
14.80191 1743
14.83042 1743
14.85622 1743
14.88955 1743
14.91443 1743
14.94398 1743
14.96777 1743
14.9993 1743
15.02454 1743
15.05782 1743
15.08237 1743
15.10911 1743
15.13399 1743
15.16235 1743
15.18912 1743
15.21456 1743
15.23968 1743
15.26736 1743
15.29676 1743
15.323 1743
15.35634 1743
15.38661 1743
15.41172 1743
15.44073 1743
15.47038 1743
15.50371 1743
15.53166 1743
15.56001 1743
15.59008 1743
15.616 1743
15.64062 1743
15.66749 1743
15.69221 1743
15.72317 1743
15.74899 1743
15.77528 1743
15.8014 1743
15.82721 1743
15.85846 1743
15.88913 1743
15.91913 1743
15.94818 1743
15.97772 1743
16.00425 1743
16.02934 1743
16.06267 1743
16.09105 1743
16.11822 1743
16.14682 1743
16.17282 1743
16.19945 1743
16.2294 1743
16.25374 1743
16.28225 1743
16.31047 1743
16.34067 1743
16.36765 1743
16.39711 1743
16.42309 1743
16.45246 1743
16.47733 1743
16.50361 1743
16.52768 1743
16.55331 1743
16.58372 1743
16.61035 1743
16.63506 1743
16.66154 1743
16.68698 1743
16.71734 1743
16.74536 1743
16.77506 1743
16.80356 1743
16.83311 1743
16.85646 1743
16.8847 1743
16.91461 1743
16.93992 1743
16.96471 1743
16.99169 1743
17.01952 1743
17.04568 1743
17.07055 1743
17.10063 1743
17.12462 1743
17.15586 1743
17.18305 1743
17.21404 1743
17.24026 1743
17.27074 1743
17.30407 1743
17.33184 1743
17.35561 1743
17.38781 1743
17.41483 1743
17.44017 1743
17.47084 1743
17.50333 1743
17.53141 1743
17.55849 1743
17.58697 1743
17.6203 1743
17.64822 1743
17.6745 1743
17.7 1743
17.73285 1743
17.75931 1743
17.78909 1743
17.81668 1743
17.84502 1743
17.86995 1743
17.89814 1743
17.93055 1743
17.9567 1743
17.98367 1743
18.01079 1743
18.04362 1743
18.06965 1743
18.09535 1743
18.12868 1743
18.15289 1743
18.17856 1743
18.20835 1743
18.23586 1743
18.2619 1743
18.29469 1743
18.32052 1743
18.35051 1743
18.37562 1743
18.40455 1743
18.43357 1743
18.46099 1743
18.49065 1743
18.51811 1743
18.54398 1743
18.57092 1743
18.59712 1743
18.62463 1743
18.65494 1743
18.67984 1743
18.70708 1743
18.73341 1743
18.75947 1743
18.78535 1743
18.81082 1743
18.84044 1743
18.86756 1743
18.89762 1743
18.9247 1743
18.95034 1743
18.97461 1743
19.00368 1743
19.0278 1743
19.05708 1743
19.0833 1743
19.11057 1743
19.13578 1743
19.16796 1743
19.19848 1743
19.22519 1743
19.25238 1743
19.28162 1743
19.30776 1743
19.33331 1743
19.35888 1743
19.38852 1743
19.41468 1743
19.44664 1743
19.4713 1743
19.49896 1743
19.52388 1743
19.55069 1743
19.57846 1743
19.60897 1743
19.63473 1743
19.66274 1743
19.68751 1743
19.71375 1743
19.74132 1743
19.77198 1743
19.79664 1743
19.82908 1743
19.85503 1743
19.88472 1743
19.91208 1743
19.94541 1743
19.97011 1743
20.00344 1743
20.03069 1743
20.05812 1743
20.08415 1743
20.11318 1743
20.13937 1743
20.16822 1743
20.19422 1743
20.22355 1743
20.24717 1743
20.27297 1743
20.29674 1743
20.3283 1743
20.35238 1743
20.37844 1743
20.40365 1743
20.42986 1743
20.4632 1743
20.48906 1743
20.5122 1743
20.5387 1743
20.56272 1743
20.59069 1743
20.61703 1743
20.64481 1743
20.6696 1743
20.70045 1743
20.72641 1743
20.75329 1743
20.7789 1743
20.80861 1743
20.83462 1743
20.86265 1743
20.88932 1743
20.92147 1743
20.94781 1743
20.98114 1743
21.00986 1743
21.03706 1743
21.06742 1743
21.09618 1743
21.12271 1743
21.14818 1743
21.17323 1743
21.20161 1743
21.23244 1743
21.25839 1743
21.28414 1743
21.31306 1743
21.34174 1743
21.37049 1743
21.40114 1743
21.42976 1743
21.45496 1743
21.48251 1743
21.50915 1743
21.5356 1743
21.56709 1743
21.5999 1743
21.62523 1743
21.65306 1743
21.67945 1743
21.70707 1743
21.73252 1743
21.76586 1743
21.79765 1743
21.82456 1743
21.85326 1743
21.88514 1743
21.91446 1743
21.94191 1743
21.96996 1743
22.0033 1743
22.03161 1743
22.0629 1743
22.09094 1743
22.1199 1743
