時間[s] タイヤの舵角[deg]
0 0
0.02 2944
0.05333333 2944
0.08666666 2944
0.12 2944
0.1470774 2944
0.1804107 2944
0.2137441 2944
0.2469899 2944
0.2746255 2944
0.3049417 2944
0.3334109 2944
0.3667443 2944
0.3926367 2944
0.4212626 2944
0.4480441 2944
0.4762339 2944
0.5049251 2944
0.5382584 2944
0.5658604 2944
0.5960974 2944
0.6227277 2944
0.6511161 2944
0.6844494 2944
0.7123557 2944
0.7392557 2944
0.7674145 2944
0.7939813 2944
0.82271 2944
0.8560433 2944
0.8869403 2944
0.9166147 2944
0.9449572 2944
0.9732115 2944
1.006545 2944
1.039119 2944
1.068242 2944
1.095235 2944
1.124051 2944
1.157385 2944
1.188078 2944
1.214636 2944
1.243448 2944
1.270157 2944
1.30349 2944
1.331814 2944
1.360935 2944
1.389826 2944
1.422122 2944
1.455455 2944
1.488285 2944
1.515753 2944
1.544701 2944
1.571916 2944
1.60525 2944
1.632124 2944
1.661123 2944
1.688155 2944
1.718559 2944
1.751892 2944
1.785226 2944
1.813535 2944
1.841597 2944
1.869451 2944
1.902784 2944
1.936118 2944
1.963899 2944
1.992346 2944
2.022095 2944
2.055428 2944
2.088762 2944
2.116566 2944
2.1496 2944
2.177693 2944
2.211026 2944
2.239102 2944
2.268214 2944
2.29955 2944
2.331498 2944
2.364831 2944
2.395025 2944
2.422172 2944
2.455505 2944
2.483852 2944
2.517185 2944
2.54556 2944
2.574443 2944
2.607776 2944
2.637603 2944
2.670937 2944
2.703617 2944
2.732569 2944
2.765902 2944
2.793379 2944
2.826713 2944
2.855153 2944
2.884522 2944
2.910664 2944
2.939695 2944
2.973029 2944
3.00314 2944
3.029537 2944
3.058801 2944
3.08613 2944
3.119463 2944
3.146773 2944
3.175047 2944
3.201175 2944
3.231551 2944
3.264884 2944
3.294845 2944
3.323347 2944
3.35519 2944
3.384082 2944
3.417416 2944
3.445632 2944
3.475383 2944
3.508716 2944
3.537778 2944
3.571111 2944
3.599292 2944
3.627781 2944
3.658081 2944
3.687484 2944
3.720818 2944
3.74824 2944
3.777503 2944
3.804435 2944
3.834854 2944
3.868187 2944
3.898911 2944
3.927937 2944
3.955593 2944
3.984393 2944
4.017726 2944
4.049644 2944
4.078793 2944
4.106549 2944
4.136318 2944
4.169652 2944
4.198152 2944
4.226256 2944
4.254341 2944
4.281741 2944
4.315074 2944
4.341038 2944
4.374372 2944
4.404665 2944
4.435172 2944
4.468505 2944
4.498245 2944
4.525123 2944
4.554765 2944
4.581913 2944
4.615246 2944
4.643741 2944
4.672171 2944
4.698619 2944
4.72705 2944
4.760383 2944
4.792931 2944
4.821107 2944
4.851701 2944
4.878596 2944
4.911929 2944
4.941694 2944
4.971545 2944
5.000535 2944
5.031568 2944
5.064901 2944
5.096584 2944
5.124014 2944
5.152544 2944
5.182346 2944
5.215679 2944
5.242507 2944
5.272933 2944
5.306267 2944
5.337121 2944
5.370454 2944
5.400505 2944
5.428389 2944
5.461722 2944
5.490119 2944
5.523452 2944
5.550963 2944
5.580598 2944
5.609315 2944
5.639864 2944
5.673198 2944
5.701302 2944
5.7275 2944
5.757438 2944
5.785172 2944
5.818506 2944
5.845375 2944
5.874701 2944
5.902649 2944
5.932006 2944
5.965339 2944
5.996477 2944
6.023139 2944
6.052715 2944
6.084836 2944
6.118169 2944
6.146457 2944
6.176132 2944
6.205085 2944
6.235981 2944
6.269314 2944
6.297369 2944
6.325723 2944
6.355724 2944
6.38318 2944
6.416513 2944
6.444084 2944
6.473477 2944
6.500391 2944
6.529538 2944
6.562871 2944
6.59259 2944
6.619209 2944
6.648426 2944
6.676516 2944
6.709849 2944
6.737936 2944
6.766583 2944
6.795051 2944
6.824836 2944
6.85817 2944
6.889053 2944
6.918441 2944
6.948458 2944
6.977272 2944
7.010605 2944
7.038851 2944
7.067441 2944
7.094681 2944
7.124446 2944
7.15778 2944
7.185776 2944
7.21321 2944
