時間[s] タイヤの舵角[deg]
0 0
0.02 200
0.05333333 200
0.08666666 200
0.12 200
0.1470871 200
0.1804204 200
0.2137538 200
0.2470871 200
0.2780496 200
0.3113829 200
0.3393566 200
0.3687581 200
0.395977 200
0.4237388 200
0.4539595 200
0.4839727 200
0.5121276 200
0.5454609 200
0.5751815 200
0.6085149 200
0.634762 200
0.6649947 200
0.6934064 200
0.7231692 200
0.7511984 200
0.7806243 200
0.8081297 200
0.8413826 200
0.8747159 200
0.9018261 200
0.9288934 200
0.9573337 200
0.9853173 200
1.015642 200
1.047343 200
1.078467 200
1.109657 200
1.138905 200
1.170369 200
1.202827 200
1.236161 200
1.265741 200
1.292473 200
1.321869 200
1.355117 200
1.383295 200
1.412982 200
1.445127 200
1.475648 200
1.504448 200
1.532337 200
1.55992 200
1.593253 200
1.620983 200
1.649119 200
1.682453 200
1.710317 200
1.738976 200
1.767162 200
1.795362 200
1.826602 200
1.858652 200
1.886557 200
1.91444 200
1.947774 200
1.979441 200
2.007726 200
2.037569 200
2.068595 200
2.097842 200
2.131176 200
2.159579 200
2.187084 200
2.217581 200
2.244927 200
2.277519 200
2.304567 200
2.333341 200
2.363065 200
2.396398 200
2.427563 200
2.460896 200
2.488732 200
2.517609 200
2.546348 200
2.576902 200
2.606463 200
2.639691 200
2.670403 200
2.703408 200
2.730377 200
2.761633 200
2.789843 200
2.818419 200
2.846208 200
2.875633 200
2.908967 200
2.937605 200
2.966994 200
2.996061 200
3.022975 200
3.056308 200
3.083381 200
3.11352 200
3.145189 200
3.175116 200
3.202373 200
3.230956 200
3.259269 200
3.292602 200
3.319575 200
3.352908 200
3.382752 200
3.411659 200
3.442286 200
3.474845 200
3.508178 200
3.537506 200
3.567415 200
3.599705 200
3.631924 200
3.661566 200
3.690675 200
3.721044 200
3.750361 200
3.779365 200
3.806399 200
3.836884 200
3.870218 200
3.899121 200
3.932454 200
3.962407 200
3.993958 200
4.023811 200
4.056357 200
4.087871 200
4.120293 200
4.153105 200
4.180745 200
4.208837 200
4.237181 200
4.265382 200
4.294869 200
4.32272 200
4.354793 200
4.387506 200
4.414563 200
4.444141 200
4.476401 200
4.504631 200
4.537964 200
4.571298 200
4.599393 200
4.627731 200
4.658259 200
4.689483 200
4.71603 200
4.74584 200
4.775409 200
4.808743 200
4.842076 200
4.873112 200
4.902017 200
4.93093 200
4.958157 200
4.989782 200
5.022377 200
5.050567 200
5.079702 200
5.111561 200
5.140946 200
5.16948 200
5.198328 200
5.231661 200
5.264994 200
5.297781 200
5.329807 200
5.361343 200
5.38964 200
5.422974 200
5.453182 200
5.481426 200
5.509751 200
5.538354 200
5.566616 200
5.595744 200
5.623199 200
5.656532 200
5.689866 200
5.718804 200
5.752137 200
5.781485 200
5.811329 200
