時間[s] タイヤの舵角[deg]
0 0
0.02 0
0.07 1.95
0.1143959 1.95
0.1384583 1.95
0.1498688 1.95
0.162159 1.95
0.1754205 1.95
0.1878237 1.95
0.1992687 1.95
0.2107815 1.95
0.222125 1.95
0.2328168 1.95
0.2441592 1.95
0.2557565 1.95
0.2667233 1.95
0.2779604 1.95
0.2927026 1.95
0.3042061 1.95
0.3148074 1.95
0.3255278 1.95
0.3365242 1.95
0.3479097 1.95
0.3587135 1.95
0.3694846 1.95
0.3804937 1.95
0.3919842 1.95
0.4032912 1.95
0.4138056 1.95
0.4244632 1.95
0.435524 1.95
0.4463133 1.95
0.4581544 1.95
0.4693801 1.95
0.480209 1.95
0.4931618 1.95
0.5046083 1.95
0.5158772 1.95
0.5270091 1.95
0.5390711 1.95
0.5510627 1.95
0.5628939 1.95
0.5749245 1.95
0.5871813 1.95
0.5977377 1.95
0.6086388 1.95
0.6196978 1.95
0.6316958 1.95
0.6533325 1.95
0.6639023 1.95
0.6747114 1.95
0.6861204 1.95
0.6995458 1.95
0.7105255 1.95
0.7217884 1.95
0.7324726 1.95
0.7440294 1.95
0.7564622 1.95
0.7670799 1.95
0.7778804 1.95
0.7896157 1.95
0.8004213 1.95
0.8119137 1.95
0.8230081 1.95
0.833761 1.95
0.8451862 1.95
0.8579377 1.95
0.8687038 1.95
0.8796781 1.95
0.8908384 1.95
0.9044274 1.95
0.9149806 1.95
0.9261174 1.95
0.9376639 1.95
0.9514046 1.95
0.9632653 1.95
0.9750364 1.95
0.9872628 1.95
0.998914 1.95
1.010041 1.95
1.021988 1.95
1.032683 1.95
1.045041 1.95
1.056546 1.95
1.06757 1.95
1.07844 1.95
1.089557 1.95
1.100115 1.95
1.113045 1.95
1.125581 1.95
1.136996 1.95
1.14779 1.95
1.158764 1.95
1.170408 1.95
1.18178 1.95
1.193181 1.95
1.205092 1.95
1.220814 1.95
1.23145 1.95
1.243223 1.95
1.254923 1.95
1.265909 1.95
1.277298 1.95
1.288492 1.95
1.300395 1.95
1.313586 1.95
1.325189 1.95
1.335953 1.95
1.347334 1.95
1.358888 1.95
1.370337 1.95
1.381177 1.95
1.391987 1.95
1.403744 1.95
1.414449 1.95
1.425225 1.95
1.436548 1.95
1.447888 1.95
1.459895 1.95
1.4714 1.95
1.482182 1.95
1.49313 1.95
1.504314 1.95
1.517684 1.95
1.529023 1.95
1.540277 1.95
1.55086 1.95
1.562091 1.95
1.573988 1.95
1.585096 1.95
1.596137 1.95
1.607744 1.95
1.618544 1.95
1.63005 1.95
1.641921 1.95
1.653832 1.95
1.664508 1.95
1.675372 1.95
1.687518 1.95
1.698147 1.95
1.709267 1.95
1.721937 1.95
1.73252 1.95
1.744007 1.95
1.755763 1.95
1.767024 1.95
1.778175 1.95
1.789734 1.95
1.800734 1.95
1.81158 1.95
1.82283 1.95
1.837765 1.95
1.84883 1.95
1.86064 1.95
1.872269 1.95
1.883273 1.95
1.894048 1.95
1.905848 1.95
1.916914 1.95
1.92938 1.95
1.940719 1.95
1.952105 1.95
1.963651 1.95
1.975032 1.95
1.985736 1.95
1.997022 1.95
2.008608 1.95
2.020213 1.95
2.030849 1.95
2.041653 1.95
2.052946 1.95
2.063832 1.95
2.075819 1.95
2.087005 1.95
2.098182 1.95
2.109192 1.95
2.120447 1.95
2.133883 1.95
2.145539 1.95
2.157051 1.95
2.167588 1.95
2.178715 1.95
2.190067 1.95
2.202141 1.95
2.213508 1.95
2.224965 1.95
2.236562 1.95
2.247947 1.95
2.260017 1.95
2.272101 1.95
2.283105 1.95
2.294583 1.95
2.305805 1.95
2.316312 1.95
2.327121 1.95
2.339903 1.95
2.350767 1.95
2.362201 1.95
2.373698 1.95
2.384317 1.95
2.395065 1.95
2.406483 1.95
2.418261 1.95
2.429483 1.95
2.440831 1.95
2.452289 1.95
2.464008 1.95
2.47598 1.95
2.487501 1.95
2.498509 1.95
2.509574 1.95
2.521652 1.95
2.532303 1.95
2.545506 1.95
2.55735 1.95
2.579486 1.95
2.593068 1.95
2.606599 1.95
