時間[s] タイヤの舵角[deg]
0 0
0.02 8
0.05333333 8
0.08666666 8
0.12 8
0.1480227 8
0.181356 8
0.2146894 8
0.2439322 8
0.2739199 8
0.3032488 8
0.332911 8
0.3618706 8
0.3910907 8
0.4199443 8
0.4496072 8
0.4804673 8
0.5112073 8
0.5445406 8
0.5771482 8
0.6084507 8
0.6380879 8
0.6700465 8
0.6991367 8
0.7284467 8
0.76178 8
0.7906788 8
0.8230151 8
0.8537514 8
0.8814145 8
0.9093728 8
0.9427062 8
0.9708675 8
1.001756 8
1.035089 8
1.063492 8
1.094219 8
1.123009 8
1.1525 8
1.185143 8
1.213781 8
1.245724 8
1.274529 8
1.30601 8
1.331322 8
1.359389 8
1.388253 8
1.415177 8
1.44347 8
1.474388 8
1.502427 8
1.531246 8
1.561438 8
1.588965 8
1.617117 8
1.649192 8
1.677073 8
1.710406 8
1.742631 8
1.770094 8
1.798477 8
1.826346 8
1.857332 8
1.885176 8
1.912194 8
1.939256 8
1.969071 8
1.997619 8
2.027476 8
2.05786 8
2.08537 8
2.112783 8
2.141659 8
2.169503 8
2.196474 8
2.229807 8
2.258295 8
2.289535 8
2.319059 8
2.348688 8
2.378629 8
2.406685 8
2.437023 8
2.465583 8
2.493162 8
2.520766 8
2.550146 8
2.578765 8
2.607774 8
2.637316 8
2.667746 8
2.695897 8
2.72286 8
2.750065 8
2.783399 8
2.810556 8
2.837885 8
2.86537 8
2.891144 8
2.920754 8
2.948647 8
2.975468 8
3.002461 8
3.03077 8
3.064103 8
3.091599 8
3.121103 8
3.149281 8
3.177412 8
3.210745 8
3.237745 8
3.267679 8
3.297961 8
3.328152 8
3.360448 8
3.391626 8
3.42019 8
3.4489 8
3.479544 8
3.51265 8
3.540645 8
3.569911 8
3.601872 8
3.630388 8
3.660751 8
3.68762 8
3.716198 8
3.744157 8
3.77055 8
3.799713 8
3.833047 8
3.86638 8
3.89555 8
3.922984 8
3.950595 8
3.981618 8
4.014769 8
4.047027 8
4.075083 8
4.10604 8
4.13195 8
4.162239 8
4.190448 8
4.216204 8
4.243984 8
4.273148 8
4.306481 8
4.339815 8
4.36871 8
4.395515 8
4.428848 8
4.462182 8
4.492419 8
4.52512 8
4.558453 8
4.584827 8
4.617763 8
4.645432 8
4.673345 8
4.705206 8
4.731973 8
4.760583 8
4.787259 8
4.816879 8
4.850213 8
4.87754 8
4.909181 8
4.936266 8
4.969599 8
4.997961 8
5.025331 8
5.058664 8
5.090818 8
5.118817 8
5.147677 8
5.180316 8
5.20714 8
5.234832 8
5.263545 8
5.295514 8
5.328847 8
5.36218 8
5.389328 8
5.421031 8
5.449461 8
5.482795 8
5.516128 8
5.548226 8
5.58156 8
5.614893 8
5.648226 8
5.68156 8
5.714893 8
5.74287 8
5.773409 8
5.801816 8
5.830094 8
5.862416 8
5.890759 8
5.918706 8
5.945605 8
5.973108 8
6.000365 8
6.02886 8
6.05694 8
6.085254 8
6.114964 8
6.14828 8
6.181613 8
6.208663 8
6.239768 8
6.273101 8
6.306434 8
6.336773 8
6.370107 8
6.40344 8
6.436773 8
6.470106 8
6.498156 8
6.528842 8
6.557708 8
6.585459 8
6.618793 8
6.652126 8
6.679179 8
6.709215 8
6.742549 8
6.775882 8
6.803885 8
6.837219 8
6.865219 8
6.892702 8
6.926035 8
6.953313 8
6.981083 8
7.00853 8
7.035875 8
7.065804 8
7.098597 8
7.127279 8
7.160612 8
7.193276 8
7.224192 8
7.256127 8
7.283634 8
7.310999 8
7.340817 8
7.371097 8
7.399827 8
7.427598 8
7.456138 8
7.488233 8
7.517631 8
7.545013 8
7.571911 8
7.599564 8
7.627837 8
7.655252 8
7.688275 8
7.721609 8
7.749618 8
7.782951 8
7.816284 8
7.8456 8
7.874554 8
7.907887 8
7.936911 8
7.970244 8
8.003577 8
8.031576 8
8.061562 8
8.090305 8
8.117242 8
8.146883 8
8.179286 8
8.206836 8
8.234923 8
8.268256 8
8.296206 8
8.324498 8
8.355879 8
8.38233 8
8.411515 8
8.439593 8
8.468783 8
8.498505 8
8.531837 8
8.559039 8
8.587842 8
8.617097 8
8.65043 8
8.683764 8
8.713156 8
8.74649 8
8.776999 8
8.810161 8
8.839096 8
8.86866 8
8.89864 8
8.931973 8
8.960549 8
8.98877 8
9.016628 8
9.049962 8
9.077647 8
9.104503 8
9.137624 8
9.164576 8
9.191745 8
9.219443 8
9.248488 8
9.27473 8
9.302242 8
9.33141 8
9.358839 8
9.38738 8
9.416352 8
9.44406 8
9.472498 8
9.500274 8
9.527084 8
9.5597 8
9.586331 8
9.612933 8
9.641465 8
9.668639 8
9.694441 8
9.722305 8
9.749881 8
9.776723 8
9.805026 8
9.832677 8
9.859745 8
9.891594 8
9.919703 8
9.945955 8
9.97573 8
10.00455 8
10.03645 8
10.06481 8
10.09814 8
10.12511 8
10.15845 8
10.18793 8
10.21529 8
10.24363 8
10.27105 8
10.30438 8
10.33772 8
10.36496 8
10.39283 8
10.42616 8
10.4553 8
10.48232 8
10.51002 8
10.53766 8
10.56464 8
10.59797 8
10.62637 8
10.65878 8
10.69211 8
10.72171 8
10.7479 8
10.78123 8
10.81457 8
10.84342 8
10.87675 8
10.91008 8
10.9427 8
10.97603 8
11.00575 8
11.03909 8
11.06696 8
11.09599 8
11.12359 8
11.15276 8
11.18258 8
11.20924 8
11.23931 8
11.26935 8
11.29772 8
11.327 8
11.36033 8
11.38928 8
11.41773 8
11.44794 8
11.48127 8
11.51461 8
11.54267 8
11.5699 8
11.59819 8
11.63152 8
11.66485 8
11.69818 8
11.73152 8
11.76203 8
11.79536 8
11.82861 8
11.85877 8
11.88806 8
11.91807 8
11.94713 8
11.97564 8
12.00543 8
12.03288 8
12.06081 8
12.08959 8
12.11906 8
12.15239 8
12.17974 8
12.20681 8
12.23633 8
12.26474 8
12.29223 8
12.32 8
12.35197 8
12.38007 8
12.40887 8
12.43786 8
12.46493 8
12.49357 8
12.52251 8
12.54871 8
12.5801 8
12.60781 8
12.64012 8
12.66877 8
12.70211 8
12.7305 8
12.75897 8
12.78741 8
12.81498 8
12.84239 8
12.87572 8
12.90274 8
12.93109 8
12.96045 8
12.98779 8
13.01591 8
13.0453 8
13.07295 8
13.10059 8
13.12895 8
13.15552 8
13.18453 8
13.21787 8
13.24362 8
13.27248 8
13.29988 8
13.32716 8
13.35757 8
13.38664 8
13.41516 8
13.4434 8
13.47143 8
13.49918 8
13.53013 8
13.56346 8
13.59075 8
13.62134 8
13.65142 8
13.68444 8
13.71379 8
13.74635 8
13.77314 8
13.80198 8
13.83177 8
13.8651 8
13.89285 8
13.92166 8
13.94906 8
13.97798 8
14.0054 8
14.03214 8
14.06512 8
14.09845 8
14.13179 8
14.16414 8
14.19603 8
14.2263 8
14.2546 8
14.2834 8
14.31673 8
14.3459 8
14.37477 8
14.40327 8
14.4314 8
14.46473 8
14.49201 8
14.52179 8
14.54975 8
14.57612 8
14.60383 8
14.63502 8
14.66575 8
14.69293 8
14.72626 8
14.75959 8
14.79293 8
14.82626 8
14.85503 8
14.88419 8
14.91327 8
14.93933 8
14.96741 8
14.99588 8
15.02415 8
15.05498 8
15.0882 8
15.11821 8
15.14594 8
15.17927 8
15.21091 8
15.24086 8
15.27258 8
15.3042 8
15.33753 8
15.37087 8
15.4037 8
15.43703 8
15.46752 8
15.49763 8
15.5257 8
15.5532 8
15.58127 8
15.60925 8
15.63907 8
15.66658 8
15.69491 8
15.72456 8
15.75077 8
15.77973 8
15.81 8
15.83634 8
15.86792 8
15.89555 8
15.92194 8
15.95045 8
15.97862 8
16.0065 8
16.03471 8
16.06239 8
16.09285 8
16.12257 8
16.15576 8
16.18235 8
16.21162 8
16.24495 8
16.27701 8
16.30789 8
16.34123 8
16.36833 8
16.39765 8
16.42686 8
16.46005 8
16.48941 8
16.51822 8
16.54621 8
16.57603 8
16.60665 8
16.63228 8
16.65936 8
16.68746 8
16.71756 8
16.74543 8
16.77531 8
16.80575 8
16.83446 8
16.86268 8
16.88886 8
16.91719 8
16.94597 8
16.97249 8
17.00582 8
17.03565 8
17.06357 8
17.09312 8
17.12324 8
17.15064 8
17.178 8
17.21133 8
17.24396 8
17.27222 8
17.30385 8
17.33093 8
17.35995 8
17.38889 8
17.41571 8
17.44509 8
17.47388 8
17.5062 8
17.53657 8
17.56853 8
17.59593 8
17.62926 8
17.65821 8
17.68558 8
17.71388 8
17.74303 8
17.77114 8
17.80448 8
17.83485 8
17.86143 8
17.88952 8
17.92286 8
17.95041 8
17.98374 8
18.01707 8
18.04726 8
18.07647 8
18.10487 8
18.13548 8
18.1636 8
18.19238 8
18.22292 8
18.25192 8
18.27996 8
18.30774 8
18.33628 8
18.36415 8
18.39628 8
18.42962 8
18.45808 8
18.48936 8
18.51803 8
18.54747 8
18.57389 8
18.60406 8
18.63468 8
18.6628 8
18.69423 8
18.72252 8
18.75148 8
18.78405 8
18.81613 8
18.84386 8
18.87231 8
18.90442 8
18.93131 8
18.96031 8
18.98876 8
19.01969 8
19.05302 8
