時間[s] タイヤの舵角[deg]
0 0
0.02 117
0.05333333 117
0.08666666 117
0.12 117
0.1533333 117
0.1866667 117
0.22 117
0.2533333 117
0.2850875 117
0.3184209 117
0.3482235 117
0.3769527 117
0.4102861 117
0.4421108 117
0.4731103 117
0.5019993 117
0.5330603 117
0.5643938 117
0.5966157 117
0.6289077 117
0.659907 117
0.6896836 117
0.7230169 117
0.7555197 117
0.7854668 117
0.8165434 117
0.8498768 117
0.8785338 117
0.9085135 117
0.9392831 117
0.9726164 117
1.004668 117
1.036292 117
1.069625 117
1.100869 117
1.131728 117
1.161241 117
1.190064 117
1.223397 117
1.25545 117
1.288783 117
1.320149 117
1.352959 117
1.384761 117
1.418095 117
1.451428 117
1.484761 117
1.518095 117
1.548262 117
1.578284 117
1.610006 117
1.63852 117
1.668255 117
1.698759 113
1.728398 113
1.759684 113
1.790362 113
1.823696 109
1.854269 104
1.887413 104
1.920746 100
1.95408 100
1.985593 100
2.018603 100
2.047476 100
2.080056 100
2.111931 100
2.143351 100
2.174784 100
2.205582 100
2.238915 100
2.271005 100
2.302402 100
2.332518 100
2.365851 100
2.397273 100
2.430606 100
2.460504 100
2.490811 100
2.523171 100
2.552747 100
2.58608 100
2.616324 100
2.647267 100
2.67765 100
2.710931 100
2.741659 100
2.771113 100
2.802809 100
2.836143 100
2.869476 100
2.90281 100
2.933528 100
2.965445 100
2.995351 100
3.024807 100
3.057247 100
3.088116 100
3.12145 100
3.154783 100
3.188116 100
3.217276 100
3.250609 100
3.281761 100
3.313509 100
3.344819 100
3.376684 100
3.408575 100
3.438907 100
3.47224 100
3.505574 100
3.538907 100
3.571729 100
3.60079 100
3.63234 100
3.664476 100
3.694942 100
3.723853 100
3.752076 100
3.785409 100
3.818572 100
3.850429 100
3.883763 100
3.914366 100
3.9477 100
3.979443 100
4.012777 100
4.043614 100
4.075275 100
4.106904 100
4.140237 100
4.173571 100
4.206904 100
4.240237 100
4.272746 100
4.306079 100
4.338865 100
4.372199 100
4.405532 100
4.438865 100
4.472199 100
4.505396 100
4.53873 100
4.572063 100
4.603837 100
4.633832 100
4.667165 100
4.700498 100
4.733831 100
4.767012 100
4.800345 100
4.832606 100
4.865771 100
4.899105 100
4.932438 100
4.964233 100
4.997567 100
5.030152 100
5.063485 100
5.096818 100
5.130152 100
5.163485 100
5.196818 100
5.230152 100
5.263485 100
5.296818 100
5.328114 100
5.361447 100
5.394781 100
5.428114 100
5.459551 100
5.492884 100
5.526218 100
5.558112 100
5.591445 100
5.623138 100
5.656357 100
5.689691 100
5.72259 100
5.755923 100
5.789257 100
5.82259 100
5.855923 100
5.889257 100
5.92259 100
5.955924 100
5.989257 100
6.020235 100
6.053568 100
6.086901 100
6.120234 100
6.153568 100
6.186901 100
6.220234 100
6.253568 100
6.286901 100
6.320234 100
6.353568 100
6.386901 100
6.420235 100
6.453568 100
6.486901 100
6.520235 100
6.553568 100
6.586901 100
6.620234 100
6.653568 100
6.686901 100
6.720234 100
6.753568 100
6.786901 100
6.819721 100
6.851012 100
6.884346 100
6.917679 100
6.951012 100
6.982195 100
7.015529 100
7.048862 100
7.080916 100
7.114249 100
7.147583 100
7.180916 100
7.213412 100
7.246746 100
7.280079 100
7.312791 100
7.346125 100
7.377999 100
7.411332 100
7.444665 100
7.476592 100
7.509925 100
7.543258 100
7.576591 100
7.609925 100
7.643258 100
7.676591 100
7.709925 100
7.743258 100
7.776591 100
7.808391 100
7.839857 100
7.87319 100
7.906524 100
7.938683 100
7.972016 100
8.003395 100
8.03567 100
8.069003 100
8.101709 100
8.135043 100
8.168376 100
8.20171 100
8.235044 100
8.268376 100
8.30171 100
8.335043 100
8.368377 100
8.40171 100
8.434375 100
8.467708 100
8.501041 100
8.534374 100
8.567708 100
8.601041 100
8.634375 100
8.667708 100
8.701041 100
8.732863 100
8.764973 100
8.798306 100
8.829635 100
8.862967 100
8.896301 100
8.92897 100
8.961525 100
8.994858 100
9.028192 100
9.060678 100
9.094011 100
9.126205 100
9.159538 100
9.192872 100
9.226205 100
9.259352 100
9.292686 100
9.326018 100
9.358591 100
9.388262 100
9.421566 100
9.454899 100
9.488233 100
9.521565 100
9.554899 100
9.588232 100
9.621566 100
9.6549 100
9.687395 100
9.719632 100
9.752965 100
9.784668 100
9.818001 100
9.851335 100
9.884667 100
9.918001 100
9.951334 100
9.984668 100
10.0169 100
10.05024 100
10.08304 100
10.11637 100
