時間[s] タイヤの舵角[deg]
0 0
0.02 0
0.07 19.85
0.1141807 19.85
0.1402145 19.85
0.152654 19.85
0.1653611 19.85
0.1791069 19.85
0.1902529 19.85
0.2008091 19.85
0.2128929 19.85
0.2253334 19.85
0.2360897 19.85
0.2469419 19.85
0.2586611 19.85
0.2701009 19.85
0.283815 19.85
0.2945163 19.85
0.305755 19.85
0.3169608 19.85
0.3277024 19.85
0.3391559 19.85
0.3499408 19.85
0.3608525 19.85
0.3716812 19.85
0.3826832 19.85
0.3947064 19.85
0.406009 19.85
0.416948 19.85
0.4276097 19.85
0.4392069 19.85
0.4509096 19.85
0.4624071 19.85
0.4737951 19.85
0.4862434 19.85
0.4970754 19.85
0.5089834 19.85
0.5208838 19.85
0.5322621 19.85
0.5439968 19.85
0.5548855 19.85
0.5666613 19.85
0.5777218 19.85
0.5894038 19.85
0.601967 19.85
0.6135645 19.85
0.625394 19.85
0.6359236 19.85
0.6470922 19.85
0.6581325 19.85
0.669363 19.85
0.6805198 19.85
0.6942397 19.85
0.7059088 19.85
0.7170921 19.85
0.7286251 19.85
0.7401441 19.85
0.7511398 19.85
0.7633087 19.85
0.7739303 19.85
0.7849381 19.85
0.7956694 19.85
0.8065513 19.85
0.8176848 19.85
0.8283952 19.85
0.8407389 19.85
0.8517521 19.85
0.8626862 19.85
0.8738838 19.85
0.884733 19.85
0.8978261 19.85
0.9096614 19.85
0.920414 19.85
0.9313533 19.85
0.9428812 19.85
0.9547016 19.85
0.9656001 19.85
0.9762703 19.85
0.9870905 19.85
0.9978476 19.85
1.00984 19.85
1.025293 19.85
1.035967 19.85
1.046694 19.85
1.057986 19.85
1.068839 19.85
1.080708 19.85
1.092835 19.85
1.106664 19.85
1.117767 19.85
1.1286 19.85
1.140216 19.85
1.151031 19.85
1.162748 19.85
1.174576 19.85
1.185518 19.85
1.19696 19.85
1.209132 19.85
1.222203 19.85
1.234682 19.85
1.246482 19.85
1.257993 19.85
1.269306 19.85
1.280789 19.85
1.292077 19.85
1.302618 19.85
1.315492 19.85
1.326779 19.85
1.338056 19.85
1.34889 19.85
1.360046 19.85
1.371078 19.85
1.381893 19.85
1.393046 19.85
1.404071 19.85
1.414962 19.85
1.425945 19.85
1.436591 19.85
1.447905 19.85
1.459372 19.85
1.470429 19.85
1.481472 19.85
1.492314 19.85
1.504422 19.85
1.517027 19.85
1.527755 19.85
1.53915 19.85
1.55027 19.85
1.561817 19.85
1.573332 19.85
1.58429 19.85
1.596633 19.85
1.608848 19.85
1.626428 19.85
1.637343 19.85
1.648214 19.85
1.66011 19.85
1.673685 19.85
1.684717 19.85
1.695467 19.85
1.706745 19.85
1.718868 19.85
1.730182 19.85
1.741323 19.85
1.752037 19.85
1.763094 19.85
1.774382 19.85
1.785531 19.85
1.79615 19.85
1.807138 19.85
1.817996 19.85
1.829408 19.85
1.841032 19.85
1.851805 19.85
1.863336 19.85
1.874205 19.85
1.885016 19.85
1.896051 19.85
1.907369 19.85
1.920022 19.85
1.930634 19.85
1.941613 19.85
1.952518 19.85
1.963517 19.85
1.974596 19.85
1.985409 19.85
1.996673 19.85
2.007788 19.85
2.018373 19.85
2.029186 19.85
2.040453 19.85
2.052286 19.85
2.064164 19.85
2.076266 19.85
2.088406 19.85
2.100411 19.85
2.112167 19.85
2.125401 19.85
2.136072 19.85
2.146873 19.85
2.15781 19.85
2.169085 19.85
2.179697 19.85
2.19165 19.85
2.202615 19.85
2.213937 19.85
2.225918 19.85
2.236804 19.85
2.247975 19.85
2.259221 19.85
2.270135 19.85
2.282089 19.85
2.293043 19.85
2.303597 19.85
2.314558 19.85
2.327964 19.85
2.340174 19.85
2.351529 19.85
2.363241 19.85
2.374659 19.85
2.385997 19.85
2.397365 19.85
2.409539 19.85
2.424157 19.85
2.434893 19.85
2.44647 19.85
2.457458 19.85
2.46851 19.85
2.479067 19.85
2.490028 19.85
2.501151 19.85
2.511693 19.85
2.522568 19.85
2.535184 19.85
2.546377 19.85
2.558487 19.85
2.569764 19.85
2.580726 19.85
2.591835 19.85
