時間[s] タイヤの舵角[deg]
0 0
0.02 177.15
0.05333333 177.15
0.08666666 177.15
0.12 177.15
0.1512111 177.15
0.1845444 177.15
0.2178778 177.15
0.2494486 177.15
0.2778366 177.15
0.3082497 177.15
0.3398049 177.15
0.3711361 177.15
0.4028744 177.15
0.4327092 177.15
0.4609752 177.15
0.4913689 177.15
0.5241054 177.15
0.5535333 177.15
0.586818 177.15
0.6176482 177.15
0.6509815 177.15
0.6828678 177.15
0.7162011 177.15
0.7478592 177.15
0.7761205 177.15
0.8071098 177.15
0.8404431 177.15
0.8737765 177.15
0.9028532 177.15
0.9339323 177.15
0.9635963 177.15
0.9969296 177.15
1.026299 177.15
1.058933 177.15
1.088512 177.15
1.118261 177.15
1.151595 177.15
1.181921 177.15
1.212721 177.15
1.241579 177.15
1.272455 177.15
1.305789 177.15
1.334613 177.15
1.364496 177.15
1.395852 177.15
1.429185 177.15
1.457973 177.15
1.491306 177.15
1.524639 177.15
1.557529 177.15
1.587935 177.15
1.621183 177.15
1.651966 177.15
1.681071 177.15
1.712399 176.9
1.745732 176.9
1.777816 176.5
1.807528 176.05
1.839724 176.05
1.869758 175.6
1.899718 175.6
1.932489 175.15
1.962146 174.95
1.992248 174.95
2.021909 174.95
2.054497 174.95
2.08783 174.95
2.118518 174.95
2.147918 174.95
2.177551 174.95
2.210884 174.95
2.244218 174.95
2.277551 174.95
2.307876 174.95
2.339567 174.95
2.3729 174.95
2.402549 174.95
2.431764 174.95
2.460975 174.95
2.491146 174.95
2.521473 174.95
2.551353 174.95
2.58256 174.95
2.61433 174.95
2.644323 174.95
2.677657 174.95
2.706364 174.95
2.738627 174.95
2.770482 174.95
2.803368 174.95
2.836702 174.95
2.870035 174.95
2.903368 174.95
2.933677 174.95
2.964116 174.95
2.995542 174.95
3.028876 174.95
3.062209 174.95
3.09487 174.95
3.127279 174.95
3.156096 174.95
3.18943 174.95
3.220626 174.95
3.253959 174.95
3.287292 174.95
3.319094 174.95
3.347739 174.95
3.378375 174.95
3.410198 174.95
3.443531 174.95
3.472658 174.95
3.505992 174.95
3.536424 174.95
3.569757 174.95
3.599673 174.95
3.631227 174.95
3.661694 174.95
3.695027 174.95
3.72465 174.95
3.754589 174.95
3.785471 174.95
3.818805 174.95
3.847846 174.95
3.879974 174.95
3.911585 174.95
3.942789 174.95
3.974121 174.95
4.00733 174.95
4.03735 174.95
4.070684 174.95
4.104017 174.95
4.134693 174.95
4.163337 174.95
4.195767 174.95
4.229039 174.95
4.262186 174.95
4.295012 174.95
4.328345 174.95
4.359996 174.95
4.391234 174.95
4.420668 174.95
4.453631 174.95
4.486416 174.95
4.516846 174.95
4.546018 174.95
4.576405 174.95
4.606338 174.95
4.635743 174.95
4.667438 174.95
4.700771 174.95
4.729858 174.95
4.763192 174.95
4.792972 174.95
4.825146 174.95
4.855541 174.95
4.886745 174.95
4.915907 174.95
4.948808 174.95
4.982141 174.95
5.015475 174.95
5.044372 174.95
5.077293 174.95
5.106739 174.95
5.140072 174.95
5.173405 174.95
5.206738 174.95
5.235627 174.95
5.268054 174.95
5.299668 174.95
5.330589 174.95
5.363922 174.95
5.395325 174.95
5.428658 174.95
5.461992 174.95
5.490883 174.95
5.52176 174.95
5.552633 174.95
5.581698 174.95
5.61118 174.95
5.641985 174.95
5.673949 174.95
5.707283 174.95
5.738671 174.95
5.768605 174.95
5.797203 174.95
5.829365 174.95
5.860702 174.95
5.894035 174.95
5.922848 174.95
5.956181 174.95
5.989514 174.95
6.022848 174.95
6.053114 174.95
6.085765 174.95
6.116084 174.95
6.149417 174.95
6.179212 174.95
6.211501 174.95
6.244834 174.95
6.274921 174.95
6.305498 174.95
6.337313 174.95
6.370646 174.95
6.401343 174.95
6.43402 174.95
6.465484 174.95
6.496444 174.95
6.529227 174.95
6.559927 174.95
6.593261 174.95
6.623438 174.95
6.653931 174.95
6.682341 174.95
6.712875 174.95
6.743295 174.95
6.776628 174.95
6.806936 174.95
6.840269 174.95
6.873602 174.5
6.906936 173.65
6.935291 173.65
6.965586 171.65
6.996637 171.65
7.02997 169.95
7.059963 168.85
7.089545 168.85
7.122878 166.85
7.152186 166.45
7.181131 166.45
7.21068 166.45
7.240835 166.45
7.270777 166.65
7.301062 167.1
7.3319 167.1
7.361145 167.3
7.391574 167.3
7.424907 167.3
7.458241 166.65
7.491574 164.25
7.522249 164.25
7.554683 160.55
7.583609 160.55
7.614057 154.85
7.64739 145.25
7.680724 145.25
7.713653 134.55
7.742855 124.7
7.774987 124.7
7.80832 117.95
7.840823 114.9
7.873521 114.9
7.903867 109.65
7.932763 102.2
7.962718 102.2
7.991726 92.4
8.025059 92.4
8.054423 82.35
8.087757 74.25
8.115653 74.25
8.145949 64.2
8.177384 54.15
8.208089 54.15
8.237998 45
8.271331 45
8.300128 40.6
8.330844 34.05
8.361689 34.05
8.3944 27.3
8.423072 27.3
8.453209 17
8.486278 4.8
8.516109 4.8
8.54601 -6.1
8.576601 -12
8.608581 -12
8.640423 -12.2
8.672846 -12.2
8.705419 -12
8.735642 -12
8.768975 -12
8.798315 -12
8.831648 -12
8.863214 -12
8.894665 -12
8.924284 -12
8.954838 -12
8.985409 -12
9.018743 -12
9.048409 -10.25
9.078251 -7.85
9.110877 -7.85
9.140609 -5
9.170757 -3.45
9.202023 -3.45
9.231277 -2.4
9.263032 -2.4
9.291189 -1.7
9.322378 -1.5
9.350883 -1.5
9.381602 -1.5
9.413842 -1.5
9.446019 -1.5
9.474471 -1.5
9.507804 -1.5
9.539394 -1.5
9.572727 -1.5
9.602912 -1.5
9.636246 -1.5
9.66563 -1.5
9.696308 -1.5
9.729641 -1.5
9.759781 -1.5
9.793115 -1.5
9.823054 -1.5
9.851817 -1.5
9.879975 -1.5
9.910632 -1.5
9.940985 -1.5
9.971951 -1.5
10.00518 -1.5
10.03852 -1.5
10.06699 -1.5
10.10013 -1.5
10.13347 -1.5
10.16335 -1.5
10.19386 -1.5
10.22717 -1.5
10.25717 -1.5
10.29051 -1.5
10.32384 -1.5
10.35162 -1.5
10.38101 -1.5
10.41107 -1.5
10.44327 -1.5
10.4766 -1.5
10.50848 -1.5
10.53789 -1.5
10.56806 -1.5
10.60007 -1.5
10.63244 -1.5
10.66207 -1.5
10.6944 -1.5
10.72708 -1.5
10.76041 -1.5
10.7935 -1.5
10.82512 -1.5
10.85382 -1.5
10.88471 -1.5
10.91476 -1.5
10.94611 -1.5
10.97477 -1.5
11.00457 -1.5
11.03711 -1.5
11.06733 -1.5
11.09624 -1.5
11.1259 -1.5
11.15389 -1.5
11.18673 -1.5
11.21873 -1.5
11.25207 -1.5
11.28122 -1.5
11.31455 -1.5
11.34697 -1.5
11.38031 -1.5
11.40947 -1.5
11.4423 -1.5
11.47239 -1.5
11.50253 -1.5
11.53586 -1.5
11.56765 -1.5
11.59777 -1.5
11.62827 -1.5
11.65771 -1.5
11.69025 -1.5
11.7196 -1.5
11.75036 -1.5
11.78008 -1.5
11.81082 -1.5
11.84416 -1.5
11.87422 -1.5
11.90756 -1.5
11.93902 -1.5
11.96915 -1.5
11.99862 -1.5
12.028 -1.5
12.05724 -1.5
12.08684 -1.5
12.12017 -1.5
12.15351 -1.5
12.18366 -1.5
12.2157 -1.5
12.24903 -1.5
12.27712 -1.5
12.31045 -1.5
12.3427 -1.5
12.37316 -1.5
12.40339 -1.5
12.43192 -1.5
12.46134 -1.5
12.49295 -1.5
12.52246 -1.5
12.5558 -1.5
12.58541 -1.5
12.61874 -1.5
12.64812 -1.5
12.68145 -1.5
12.71106 -1.5
12.7439 -1.5
12.77525 -1.5
12.80803 -1.5
12.84137 -1.5
12.8747 -1.5
12.90803 -1.5
12.94137 -1.5
12.9711 -1.5
13.00127 -1.5
13.03461 -1.5
13.06794 -1.5
13.10127 -1.5
13.13195 -1.5
13.16508 -1.5
13.19624 -1.5
13.22958 -1.5
13.26261 -1.5
13.29351 -1.5
13.32447 -1.5
13.3578 -1.5
13.38774 -1.5
13.4185 -1.5
13.45094 -1.5
13.48032 -1.5
13.51135 -1.5
13.54047 -1.5
13.56902 -1.5
13.59707 -1.5
13.62706 -1.5
13.65658 -1.5
13.68684 -1.5
13.72017 -1.5
13.7535 -1.5
13.78268 -1.5
13.81442 -1.5
13.84606 -1.5
13.87803 -1.5
13.90709 -1.5
13.93741 -1.5
13.9663 -1.3
13.99621 -1.3
14.02672 -0.65
14.05785 0.2
14.08715 0.2
14.11866 1.05
14.14963 1.5
14.18067 1.5
14.20981 1.5
14.23984 1.5
14.27216 1.7
14.30388 2.6
14.33722 2.6
14.37032 3.9
14.40276 5
14.43443 5
14.46383 5.2
14.49716 5
14.52784 5
14.55906 4.35
14.58987 4.35
14.62165 2.6
14.65109 0.85
14.68117 0.85
