時間[s] タイヤの舵角[deg]
0 0
0.02 -2.6
0.05333333 -2.6
0.08666666 -2.6
0.12 -2.6
0.151556 -2.6
0.1848893 -2.6
0.2142439 -2.6
0.243161 -2.6
0.2731042 -2.6
0.3015314 -2.6
0.3290592 -2.6
0.3623925 -2.6
0.3945974 -2.6
0.427595 -2.6
0.4570369 -2.6
0.4843041 -2.6
0.5118892 -2.6
0.5416315 -2.6
0.5710075 -2.6
0.5981842 -2.6
0.6302764 -2.6
0.6609107 -2.6
0.694244 -2.6
0.7226062 -2.6
0.7541404 -2.6
0.782651 -2.6
0.8125987 -2.6
0.845932 -2.6
0.8752876 -2.6
0.9050325 -2.6
0.9383659 -2.6
0.9702098 -2.6
1.000676 -2.6
1.034009 -2.6
1.067343 -2.6
1.097073 -2.6
1.130406 -2.6
1.160267 -2.6
1.193601 -2.6
1.226934 -2.6
1.260267 -2.6
1.29105 -2.6
1.32395 -2.6
1.351776 -2.6
1.382535 -2.6
1.412554 -2.6
1.445888 -2.6
1.479221 -2.6
1.512554 -2.6
1.543415 -2.6
1.574346 -2.6
1.604198 -2.6
1.634101 -2.6
1.663061 -2.6
1.693879 -2.6
1.723492 -2.6
1.756825 -2.6
1.78666 -2.6
1.819993 -2.6
1.849453 -2.6
1.882787 -2.6
1.916075 -2.6
1.944892 -2.6
1.97571 -2.6
2.003793 -2.6
2.037126 -2.6
2.068 -2.6
2.100327 -2.6
2.13366 -2.6
2.160685 -2.6
2.187991 -2.6
2.21715 -2.6
2.24977 -2.6
2.279442 -2.6
2.311012 -2.6
2.344345 -2.6
2.376531 -2.6
2.407367 -2.6
2.434438 -2.6
2.467579 -2.6
2.498671 -2.6
2.530159 -2.6
2.561287 -2.6
2.594621 -2.6
2.622872 -2.6
2.653049 -2.6
2.682234 -2.6
2.715568 -2.6
2.748901 -2.6
2.782234 -2.6
2.815568 -2.6
2.843186 -2.6
2.875113 -2.6
2.90566 -2.6
2.935601 -2.6
2.96748 -2.6
2.9985 -2.6
3.031341 -2.6
3.060995 -2.6
3.090016 -2.6
3.122131 -2.6
3.150026 -2.6
3.18101 -2.6
3.209816 -2.6
3.238701 -2.6
3.269626 -2.6
3.300532 -2.6
3.332773 -2.6
3.361319 -2.6
3.389688 -2.6
3.418969 -2.6
3.451101 -2.6
3.480093 -2.6
3.513427 -2.6
3.542756 -2.6
3.575048 -2.6
3.604761 -2.6
3.635374 -2.6
3.667546 -2.6
3.697122 -2.6
3.727053 -2.6
3.755175 -2.6
3.788509 -2.6
3.81852 -2.6
3.849124 -2.6
3.881893 -2.6
3.915226 -2.6
3.943138 -2.6
3.976472 -2.6
4.00726 -2.6
4.036694 -2.6
4.070027 -2.6
4.098859 -2.6
4.130301 -2.6
4.160234 -2.6
4.192235 -2.6
4.221381 -2.6
4.251392 -2.6
4.284726 -2.6
4.318059 -2.6
4.348004 -2.6
4.381338 -2.6
4.411456 -2.6
4.440681 -2.6
4.472176 -2.6
4.505509 -2.6
4.536777 -2.6
4.57011 -2.8
4.603443 -3.25
4.632575 -3.25
4.665498 -3.9
4.69506 -3.9
4.72503 -4.15
4.758364 -4.15
4.788215 -4.15
4.818289 -4.15
4.851623 -4.15
4.884956 -4.15
4.916489 -4.15
4.948953 -4.15
4.979715 -4.15
5.013048 -4.15
5.046381 -4.15
5.078373 -4.15
5.107965 -4.15
5.141298 -4.15
5.174632 -3.9
5.207965 -3.7
5.241298 -3.7
5.274632 -3.7
5.307965 -3.7
5.341298 -3.7
5.370659 -3.7
5.399096 -3.7
5.430646 -3.7
5.462355 -3.7
5.495688 -3.7
5.529021 -3.7
5.555441 -3.7
5.588116 -3.7
5.617442 -3.7
5.649951 -3.7
5.679405 -3.7
5.70859 -3.7
5.741923 -3.7
5.769026 -3.7
5.802359 -3.7
5.835693 -3.7
5.863348 -3.7
5.891013 -3.7
5.923339 -3.7
5.956673 -3.7
5.989516 -3.7
6.021258 -3.7
6.053514 -3.7
