時間[s] タイヤの舵角[deg]
0 0
0.02 2075
0.05333333 2075
0.08666666 2075
0.1109139 2075
0.1442472 2075
0.1775805 2075
0.2056066 2075
0.2301512 2075
0.259512 2075
0.2865202 2075
0.3109058 2075
0.3385729 2075
0.3644807 2075
0.3908768 2075
0.4150642 2075
0.4405077 2075
0.4738411 2075
0.4994287 2075
0.5277727 2075
0.5534577 2075
0.5799872 2075
0.6072094 2075
0.6328465 2075
0.6569422 2075
0.6834717 2075
0.7101848 2075
0.7351404 2075
0.7601469 2075
0.7904764 2075
0.8175036 2075
0.8449965 2075
0.8703784 2075
0.8963888 2075
0.9222441 2075
0.9476296 2075
0.9737911 2075
1.001419 2075
1.029676 2075
1.056505 2075
1.085849 2075
1.110855 2075
1.137879 2075
1.164485 2075
1.190326 2075
1.21683 2075
1.245693 2075
1.269968 2075
1.294472 2075
1.320995 2075
1.348063 2075
1.373547 2075
1.3984 2075
1.424171 2075
1.450386 2075
1.474497 2075
1.50091 2075
1.533747 2075
1.560277 2075
1.585184 2075
1.610994 2075
1.639574 2075
1.670017 2075
1.693161 2075
1.716585 2075
1.74298 2075
1.77115 2075
1.794761 2075
1.818918 2075
1.846042 2075
1.875156 2075
1.900053 2075
1.923535 2075
1.949641 2075
1.975992 2075
2.000909 2075
2.029005 2075
2.055568 2075
2.081582 2075
2.109702 2075
2.137944 2075
2.166501 2075
2.194277 2075
2.219167 2075
2.243871 2075
2.270108 2075
2.295238 2075
2.319987 2075
2.34303 2075
2.370527 2075
2.397156 2075
2.421329 2075
2.449083 2075
2.478475 2075
2.50645 2075
2.532341 2075
2.556289 2075
2.58311 2075
2.611619 2075
2.636495 2075
2.660557 2075
2.686576 2075
2.711184 2075
2.740984 2075
2.768811 2075
2.79768 2075
2.825395 2075
2.85336 2075
2.877501 2075
2.903641 2075
2.929818 2075
2.956671 2075
2.982114 2075
3.007391 2075
3.038368 2075
3.063122 2075
3.09246 2075
3.119655 2075
3.145219 2075
3.169904 2075
3.198286 2075
3.225188 2075
3.25343 2075
3.278502 2075
3.303701 2075
3.330661 2075
3.357191 2075
3.385809 2075
3.410583 2075
3.440493 2075
3.473282 2075
3.496403 2075
3.522526 2075
3.549166 2075
3.574816 2075
3.599724 2075
3.626014 2075
3.652979 2075
3.67772 2075
3.703192 2075
3.730564 2075
3.757485 2075
3.789298 2075
3.814966 2075
3.841465 2075
3.869966 2075
3.898149 2075
3.926447 2075
3.951969 2075
3.982105 2075
4.007611 2075
4.033422 2075
4.058763 2075
4.086447 2075
4.112839 2075
4.137827 2075
4.1635 2075
4.195077 2075
4.220854 2075
4.253474 2075
4.278645 2075
4.304733 2075
4.329528 2075
4.354785 2075
4.380546 2075
4.407067 2075
4.43249 2075
4.460556 2075
4.485469 2075
4.513277 2075
4.538986 2075
4.562809 2075
4.591455 2075
4.620436 2075
4.648618 2075
4.674468 2075
4.697769 2075
4.726155 2075
4.754536 2075
4.778198 2075
4.802795 2075
4.829511 2075
4.859762 2075
4.884111 2075
4.909248 2075
4.936389 2075
4.961414 2075
4.986429 2075
5.014485 2075
5.041445 2075
5.068418 2075
5.097285 2075
5.12184 2075
5.153879 2075
5.179202 2075
5.20545 2075
5.230443 2075
5.258094 2075
5.286932 2075
5.312709 2075
5.339352 2075
5.369925 2075
5.397653 2075
5.421017 2075
5.44518 2075
5.473395 2075
5.4983 2075
5.524879 2075
5.549376 2075
5.574353 2075
5.599688 2075
5.625851 2075
5.651525 2075
5.680573 2075
5.70651 2075
5.730891 2075
5.755252 2075
5.781613 2075
5.81078 2075
5.836898 2075
5.86229 2075
5.888468 2075
5.915317 2075
5.945244 2075
5.969835 2075
5.996047 2075
6.023499 2075
6.050045 2075
6.077382 2075
6.102998 2075
6.129016 2075
6.155919 2075
6.181113 2075
6.206813 2075
6.233442 2075
6.264646 2075
6.288169 2075
6.313294 2075
6.341183 2075
