時間[s] タイヤの舵角[deg]
0 0
0.02 -8
0.05333333 -8
0.08666666 -8
0.12 -8
0.149052 -8
0.1823853 -8
0.2095875 -8
0.238756 -8
0.2670012 -8
0.2987214 -8
0.3299738 -8
0.3594893 -8
0.3888536 -8
0.4177291 -8
0.4441758 -8
0.472205 -8
0.5002868 -8
0.5316027 -8
0.5616259 -8
0.5926703 -8
0.6204315 -8
0.6537648 -8
0.6833798 -8
0.7130588 -8
0.7395955 -8
0.7685741 -8
0.7982751 -8
0.8303486 -8
0.8571025 -8
0.8881292 -8
0.9185477 -8
0.9481837 -8
0.9799998 -8
1.010897 -8
1.037927 -8
1.067366 -8
1.093956 -8
1.124077 -8
1.152898 -8
1.183814 -8
1.212111 -8
1.245444 -8
1.271213 -8
1.304546 -8
1.334295 -8
1.36551 -8
1.398843 -8
1.431762 -8
1.463615 -8
1.495493 -8
1.52785 -8
1.561183 -8
1.5932 -8
1.622361 -8
1.649759 -8
1.683092 -8
1.709649 -8
1.738244 -8
1.76685 -8
1.800184 -8
1.827282 -8
1.860615 -13
1.891716 -13
1.922347 -17
1.95568 -17
1.988486 -17
2.015891 -17
2.044085 -17
2.075301 -17
2.104399 -17
2.13389 -17
2.166386 -26
2.192375 -26
2.221382 -39
2.248949 -39
2.281791 -69
2.313734 -100
2.345855 -100
2.373806 -131
2.404376 -148
2.433954 -148
2.464442 -161
2.492654 -161
2.522329 -166
2.552515 -166
2.585343 -166
2.613558 -166
2.645739 -166
2.675099 -166
2.705883 -166
2.733204 -166
2.763993 -166
2.793007 -166
2.823669 -166
2.853277 -166
2.881634 -166
2.908905 -166
2.941217 -166
2.97455 -166
3.006006 -166
3.034423 -166
3.063921 -166
3.090204 -166
3.119448 -161
3.147505 -161
3.178255 -157
3.20918 -148
3.237666 -148
3.265594 -131
3.296007 -131
3.322894 -113
3.356227 -100
3.385925 -100
3.413889 -78
3.442127 -78
3.473033 -56
3.499375 -34
3.530674 -34
3.562835 -17
3.596169 17
3.623049 17
3.651277 39
3.678329 39
3.708216 48
3.73723 48
3.766546 52
3.795088 52
3.823125 52
3.850578 52
3.883911 52
3.910932 52
3.938392 52
3.966056 52
3.993032 52
4.020716 52
4.052398 52
4.080273 52
4.113606 52
4.14244 52
4.172198 52
4.205531 52
4.237515 52
4.266215 52
4.299548 56
4.327006 56
4.36034 61
4.388191 78
4.420434 78
4.450551 96
4.481805 104
4.509605 104
4.540451 109
4.571679 109
4.602703 109
4.633337 109
4.666671 109
4.700004 109
4.729545 109
4.762878 109
4.794107 109
4.82744 109
4.857026 109
4.88481 109
4.915124 109
4.943956 109
4.972977 109
5.001909 109
5.032483 109
5.061312 109
5.093246 109
5.125185 109
5.155706 109
5.182931 109
5.216264 109
5.249598 109
5.282155 109
5.31077 109
5.342706 109
5.372322 109
5.402634 109
5.430957 109
5.460783 109
5.489311 109
5.522644 109
5.55023 109
5.580415 109
5.609691 109
5.639893 109
5.66973 109
5.701813 109
5.730937 109
5.76427 109
5.795011 109
5.825244 109
5.853999 109
5.88388 109
5.912366 109
5.942062 109
5.970072 109
6.002926 109
6.033727 109
6.062438 109
6.092362 109
6.124222 109
6.153986 109
6.185128 109
6.212919 109
6.243377 109
6.272003 109
6.302995 109
6.330548 109
6.363881 109
6.392864 109
6.42393 109
6.455205 109
6.488539 109
6.516458 109
6.546608 109
6.573932 109
6.603993 109
6.632279 109
6.662696 109
6.69603 109
6.725012 109
6.752817 109
6.782104 109
6.810643 109
6.843976 109
6.87199 109
6.904743 109
6.933437 109
6.963787 109
6.992167 109
7.025501 109
7.053209 109
7.085144 109
7.114538 109
7.144069 109
7.171458 109
7.204791 109
7.23337 109
7.263207 109
7.29654 109
7.325823 109
7.353792 109
7.385279 109
7.417408 109
7.450741 109
7.478693 109
7.509471 109
7.536361 109
7.566854 109
7.595037 109
7.624851 109
7.656702 109
7.686069 109
7.717005 109
7.749924 109
7.779116 109
7.812449 109
7.842702 109
7.871424 109
7.904757 109
7.933613 109
7.963007 109
7.99634 109
8.024695 109
8.05502 109
8.086526 109
8.115966 109
8.143751 109
8.173399 109
8.201246 109
8.230678 109
8.258333 109
8.28855 109
8.315929 109
8.346022 109
8.374388 109
8.404374 109
8.434107 109
8.463466 109
8.49115 109
8.524483 109
8.552137 109
8.583364 109
8.612277 109
8.642795 109
8.671247 109
8.702537 109
8.73077 109
8.762856 109
8.791414 109
8.821483 109
8.849564 109
8.878939 109
8.905837 109
8.935771 109
8.969104 109
9.001874 109
9.035077 109
9.066701 109
9.095928 109
9.125623 109
9.153785 109
9.184525 109
9.213182 109
9.245206 109
9.273363 109
9.303711 109
9.330865 109
9.360578 109
9.38924 109
9.417628 109
9.446581 109
9.475869 109
9.506078 109
9.535693 109
9.563649 109
9.594112 109
9.622852 109
9.656186 109
9.685212 109
9.715001 109
9.746451 109
9.776663 109
9.809353 109
9.838142 109
9.866155 109
9.897951 109
9.928191 109
9.960692 109
9.990294 109
10.01988 109
10.04812 109
10.07914 109
10.10651 109
10.13776 109
10.16555 109
10.19888 109
10.22953 109
10.2607 109
10.29403 109
10.32737 109
10.35551 109
10.38813 109
10.42017 109
10.4502 109
10.47873 109
10.50977 109
10.53901 109
10.56795 109
10.59734 109
10.62925 109
10.66164 109
10.69162 109
10.71934 109
10.74866 109
10.77865 109
10.81198 109
10.83917 109
10.87025 109
10.90358 109
10.93691 109
10.96915 109
10.99904 109
11.02787 109
11.0612 109
11.08892 109
11.12035 109
11.148 109
11.18134 109
11.2134 109
11.24463 109
11.27738 109
11.31021 109
11.3378 109
11.36843 109
11.39831 109
11.43164 109
11.45949 109
11.4889 109
11.5166 109
11.5491 109
11.57662 109
11.60784 109
11.63542 109
11.66712 109
11.69509 109
11.72695 109
11.75409 109
11.78321 109
11.81272 109
11.84311 109
11.87308 109
11.90411 109
11.93744 109
11.96638 109
11.99956 109
12.0299 109
12.05832 109
12.08921 109
12.11831 109
12.14712 109
12.1755 109
12.20686 109
12.2351 109
12.26661 109
12.29486 109
12.32434 109
12.3539 109
12.38714 109
12.42047 109
12.45346 109
12.48077 109
12.5112 109
12.53957 109
12.56883 109
12.59843 109
12.62885 109
12.65732 109
12.69065 109
12.71815 109
12.74755 109
12.78088 109
12.81422 109
12.8434 109
12.87318 109
12.90652 109
12.9395 109
12.96912 109
13.00246 109
13.03054 109
13.06021 109
13.0899 109
13.1199 109
13.15324 109
13.18472 109
13.21256 109
13.24469 109
13.27504 109
13.3044 109
13.33167 109
13.365 109
13.39286 109
13.42574 109
13.45907 109
13.49136 109
13.52119 109
13.55453 109
13.58351 109
13.61361 109
13.64284 109
13.67556 109
13.70287 109
13.73246 109
13.75961 109
13.79295 109
13.82309 109
13.85335 109
13.88115 109
13.91224 109
13.941 109
13.9705 109
13.99941 109
14.03275 109
14.0612 109
14.09454 109
14.1223 109
14.15373 109
14.1831 109
14.21643 109
14.24545 109
14.27878 109
14.30649 109
14.33752 109
14.37086 109
14.40139 109
14.43137 109
14.4647 109
14.49804 109
14.52997 109
14.55829 109
14.58757 109
14.61529 109
14.64862 109
14.68196 109
14.71123 109
14.74404 109
14.77577 109
14.80322 109
14.83504 109
14.86312 109
14.89593 109
14.92709 109
14.95619 109
14.98587 109
15.0192 109
15.049 109
15.08233 109
15.11104 109
15.14217 109
15.17261 109
15.20163 109
15.23243 109
15.26415 109
15.29358 109
15.3236 109
15.35366 109
15.38597 109
15.4193 109
15.45263 109
15.48044 109
15.51057 109
15.53885 109
15.57218 109
15.59967 109
15.63014 109
15.66347 109
15.69448 109
15.72506 109
15.75662 109
15.78432 109
15.81389 109
15.84212 109
15.8744 109
15.90457 109
15.93546 109
15.96281 109
15.99294 109
16.02333 109
16.05517 109
16.0885 109
16.12183 109
16.1522 109
16.18131 109
16.21226 109
16.24354 109
16.27092 109
16.30356 109
16.33157 109
16.36091 109
16.38949 109
16.42274 109
16.45511 109
16.48844 109
16.51702 109
16.54684 109
16.57852 109
16.60956 109
16.63978 109
16.67248 109
16.70581 109
16.73569 109
16.76575 109
16.79556 109
16.82558 109
16.85891 109
16.88622 109
16.9182 109
16.95154 109
16.98186 109
17.00953 109
17.04045 109
17.06841 109
17.10174 109
17.13003 109
17.16091 109
17.18973 109
17.22212 109
17.25414 109
17.28414 109
17.31465 109
17.34617 109
17.37599 109
17.40611 109
17.43384 109
17.46337 109
17.49116 109
17.52214 109
17.54966 109
17.57896 109
17.60704 109
17.64037 109
17.67132 109
17.70465 109
17.73581 109
17.76866 109
17.79805 109
17.83084 109
17.85824 109
17.88797 109
17.91562 109
17.94892 109
17.97684 109
18.01017 109
18.04351 109
18.07337 109
18.10216 109
18.13549 109
18.16632 109
18.19853 109
18.22562 109
18.25895 109
18.28892 109
18.32225 109
18.35559 109
18.38444 109
18.41401 109
18.44378 109
18.47711 109
18.50773 109
18.53556 109
18.56556 109
18.595 109
18.62833 109
18.66167 109
18.69344 109
18.72256 109
18.75231 109
18.78564 109
18.81897 109
18.84706 109
18.87601 109
18.90461 109
