時間[s] タイヤの舵角[deg]
0 0
0.02 0
0.07 -1.5
0.1055641 -1.5
0.129291 -1.5
0.1410377 -1.5
0.1527971 -1.5
0.165473 -1.5
0.1775264 -1.5
0.1888915 -1.5
0.2008326 -1.5
0.213216 -1.5
0.2247965 -1.5
0.2360809 -1.5
0.247441 -1.5
0.2586015 -1.5
0.2697901 -1.5
0.2811852 -1.5
0.2925741 -1.5
0.3042389 -1.5
0.3154064 -1.5
0.3275839 -1.5
0.338869 -1.5
0.3507553 -1.5
0.3623412 -1.5
0.373289 -1.5
0.3847807 -1.5
0.3965071 -1.5
0.40783 -1.5
0.4194392 -1.5
0.4310832 -1.5
0.4421669 -1.5
0.4533124 -1.5
0.4645461 -1.5
0.4753523 -1.5
0.4864991 -1.5
0.4981851 -1.5
0.5093667 -1.5
0.5204495 -1.5
0.5322231 -1.5
0.5436609 -1.5
0.5548711 -1.5
0.5668475 -1.5
0.5794253 -1.5
0.5906318 -1.5
0.6020115 -1.5
0.6146104 -1.5
0.6290893 -1.5
0.640787 -1.5
0.6515849 -1.5
0.663707 -1.5
0.6752349 -1.5
0.6866549 -1.5
0.6977517 -1.5
0.7085387 -1.5
0.7201878 -1.5
0.7314892 -1.5
0.7421879 -1.5
0.7535404 -1.5
0.7652384 -1.5
0.7772412 -1.5
0.7882463 -1.5
0.7993056 -1.5
0.8109318 -1.5
0.8224275 -1.5
0.8337663 -1.5
0.8448922 -1.5
0.856589 -1.5
0.8678053 -1.5
0.878952 -1.5
0.8900208 -1.5
0.9016803 -1.5
0.9131795 -1.5
0.9245937 -1.5
0.9360588 -1.5
0.9475858 -1.5
0.9694734 -1.5
0.9807583 -1.5
0.9923161 -1.5
1.003715 -1.5
1.015369 -1.5
1.026675 -1.5
1.038613 -1.5
1.049929 -1.5
1.061413 -1.5
1.072628 -1.5
1.084065 -1.5
1.095368 -1.5
1.106316 -1.5
1.117192 -1.5
1.128507 -1.5
1.139942 -1.5
1.151037 -1.5
1.161978 -1.5
1.173635 -1.5
1.185204 -1.5
1.19734 -1.5
1.208342 -1.5
1.219658 -1.5
1.231025 -1.5
1.242131 -1.5
1.253024 -1.5
1.264638 -1.5
1.27575 -1.5
1.287033 -1.5
1.298595 -1.5
1.309505 -1.5
1.320908 -1.5
1.33249 -1.5
1.343237 -1.5
1.354601 -1.5
1.366272 -1.5
1.377233 -1.5
1.388105 -1.5
1.399791 -1.5
1.411466 -1.5
1.423013 -1.5
1.434228 -1.5
1.445893 -1.5
1.45727 -1.5
1.472622 -1.5
1.484217 -1.5
1.495845 -1.5
1.506787 -1.5
1.518392 -1.5
1.530117 -1.5
1.54112 -1.5
1.552248 -1.5
1.563747 -1.5
1.574996 -1.5
1.586092 -1.5
1.597685 -1.5
1.60894 -1.5
1.620122 -1.5
1.632051 -1.5
1.643437 -1.5
1.654782 -1.5
1.666067 -1.5
1.678481 -1.5
1.689884 -1.5
1.701206 -1.5
1.712387 -1.5
1.724006 -1.5
1.735692 -1.5
1.747105 -1.5
1.757941 -1.5
1.769672 -1.5
1.781182 -1.5
1.792334 -1.5
1.803606 -1.5
1.814816 -1.5
1.825984 -1.5
1.837738 -1.5
1.849065 -1.5
1.860428 -1.5
1.87162 -1.5
1.882879 -1.5
1.894017 -1.5
1.905541 -1.5
1.91696 -1.5
1.928256 -1.5
1.9396 -1.5
1.950953 -1.5
1.963281 -1.5
1.975237 -1.5
1.98632 -1.5
1.997595 -1.5
2.00926 -1.5
2.020416 -1.5
2.031823 -1.5
2.042764 -1.5
2.054026 -1.5
2.06536 -1.5
2.076552 -1.5
2.087807 -1.5
2.103598 -1.5
2.115309 -1.5
2.126379 -1.5
2.137832 -1.5
2.149782 -1.5
2.160871 -1.5
2.171858 -1.5
2.183261 -1.5
2.194564 -1.5
2.205754 -1.5
2.216623 -1.5
2.228357 -1.5
2.239606 -1.5
2.250669 -1.5
2.261941 -1.5
2.273305 -1.5
2.285304 -1.5
2.296752 -1.5
2.307787 -1.5
2.319168 -1.5
2.330567 -1.5
2.341461 -1.5
