時間[s] タイヤの舵角[deg]
0 0
0.02 -1.3
0.05333333 -1.3
0.08666666 -1.3
0.12 -1.3
0.1512419 -1.3
0.1845752 -1.3
0.2163855 -1.3
0.2465771 -1.3
0.2745372 -1.3
0.3071367 -1.3
0.3363622 -1.3
0.3650478 -1.3
0.3955071 -1.3
0.4253673 -1.3
0.454071 -1.3
0.4840236 -1.3
0.5173569 -1.3
0.5460511 -1.3
0.5740162 -1.3
0.6073495 -1.3
0.6350659 -1.3
0.6663178 -1.3
0.6960859 -1.3
0.724435 -1.3
0.7577683 -1.3
0.7911016 -1.3
0.8191963 -1.3
0.8512607 -1.3
0.8845941 -1.3
0.9157333 -1.3
0.9490666 -1.3
0.9823999 -1.3
1.01256 -1.3
1.044479 -1.3
1.073807 -1.3
1.103163 -1.3
1.133419 -1.3
1.163388 -1.3
1.196721 -1.3
1.225279 -1.3
1.253855 -1.3
1.284614 -1.3
1.314034 -1.3
1.344249 -1.3
1.377583 -1.3
1.406429 -1.3
1.435111 -1.3
1.463329 -1.3
1.495295 -1.3
1.52586 -1.3
1.554172 -1.3
1.582893 -1.3
1.611067 -1.3
1.640144 -1.3
1.673477 -1.3
1.703551 -1.3
1.731435 -1.3
1.761803 -1.3
1.791904 -1.3
1.825238 -1.3
1.855931 -1.3
1.886948 -1.3
1.916321 -1.3
1.94482 -1.3
1.973708 -1.3
2.004143 -1.3
2.036466 -1.3
2.065605 -1.3
2.098938 -1.3
2.129074 -1.3
2.158811 -1.3
2.188603 -1.3
2.218843 -1.3
2.246851 -1.3
2.275989 -1.3
2.307007 -1.3
2.337542 -1.3
2.370106 -1.3
2.40344 -1.3
2.436773 -1.3
2.466447 -1.3
2.497098 -1.3
2.530432 -1.3
2.560694 -1.3
2.589245 -1.3
2.62076 -1.3
2.652442 -1.3
2.6821 -1.3
2.712665 -1.3
2.743515 -1.3
2.775067 -1.3
2.8084 -1.3
2.841734 -1.3
2.872563 -1.3
2.90486 -1.3
2.936959 -1.3
2.969929 -1.3
2.999787 -1.3
3.029027 -1.3
3.058746 -1.3
3.092079 -1.3
3.124631 -1.3
3.155513 -1.3
3.185457 -1.3
3.213275 -1.3
3.242049 -1.3
3.270293 -1.3
3.303626 -1.3
3.33209 -1.3
3.365423 -1.3
3.397753 -1.3
3.429895 -1.3
3.458097 -1.3
3.49143 -1.3
3.524244 -1.3
3.552862 -1.3
3.582392 -1.3
3.615103 -1.3
3.648436 -1.3
3.680028 -1.3
3.708292 -1.3
3.738942 -1.3
3.768373 -1.3
3.801707 -1.3
3.833732 -1.3
3.864679 -1.3
3.89442 -1.3
3.925725 -1.3
3.959054 -1.3
3.992387 -1.3
4.023405 -1.3
4.056381 -1.3
4.087701 -1.3
4.115662 -1.3
4.14411 -1.3
4.177444 -1.3
4.20516 -1.3
4.235259 -1.3
4.266932 -1.3
4.298347 -1.3
4.327182 -1.3
4.360214 -1.3
4.393547 -1.3
4.424958 -1.3
4.455078 -1.3
4.488411 -1.3
4.516943 -1.3
4.548589 -1.3
4.579465 -1.3
4.610457 -1.3
4.640461 -1.3
4.669378 -1.3
4.698263 -1.3
4.728274 -1.3
4.7567 -1.3
4.788854 -1.3
4.817955 -1.3
4.850231 -1.3
4.879852 -1.3
4.910671 -1.3
4.942133 -1.3
4.971925 -1.3
5.001341 -1.3
5.034138 -1.3
5.062749 -1.3
5.096082 -1.3
5.125238 -1.3
5.155466 -1.3
5.188799 -1.3
5.218676 -1.3
5.252009 -1.3
5.283294 -1.3
5.315207 -1.3
5.348109 -1.3
5.377632 -1.3
5.409968 -1.3
5.441933 -1.3
5.473241 -1.3
5.506574 -1.3
5.537011 -1.3
5.56489 -1.3
5.598224 -1.3
5.631557 -1.3
5.664891 -1.3
5.698224 -1.3
5.728839 -1.3
5.757776 -1.3
5.791109 -1.3
5.819181 -1.3
5.848903 -1.3
5.882236 -1.3
5.911933 -1.3
5.945267 -1.3
5.9786 -1.3
6.009004 -1.3
6.038054 -1.3
6.066187 -1.3
6.099521 -1.3
6.127737 -1.3
6.160079 -1.3
6.190629 -1.3
6.220408 -1.3
6.253742 -1.3
6.282796 -1.3
6.311699 -1.3
6.343513 -1.3
6.376846 -1.3
6.410179 -1.3
6.443512 -1.3
6.476838 -1.3
6.507346 -1.3
6.540538 -1.3
6.573872 -1.3
6.603343 -1.3
6.63196 -1.3
6.663513 -1.3
6.692824 -1.3
6.726157 -1.3
6.75949 -1.3
6.792824 -1.3
6.822693 -1.3
6.856026 -1.3
6.887113 -1.3
6.916265 -1.3
6.949446 -1.3
6.98278 -1.3
7.016113 -1.3
7.047529 -1.3
7.080863 -1.3
7.111151 -1.3
7.141682 -1.3
7.175015 -1.3
7.206487 -1.3
7.237493 -1.3
7.26572 -1.3
7.297475 -1.3
7.330808 -1.3
7.364141 -1.3
7.394444 -1.3
7.427778 -1.3
7.455734 -1.3
7.489067 -1.3
7.5224 -1.3
7.555734 -1.3
7.587682 -1.3
7.617704 -1.3
7.651038 -1.3
7.682016 -1.3
7.709114 -1.3
7.738204 -1.3
7.767171 -1.3
7.800505 -1.3
7.827822 -1.3
7.861155 -1.3
7.891233 -1.3
7.921857 -1.3
7.955191 -1.3
7.983381 -1.3
8.01392 -1.3
8.046028 -1.3
8.07423 -1.3
8.107564 -1.3
8.138655 -1.3
8.171988 -1.3
