時間[s] タイヤの舵角[deg]
0 0
0.02 -166
0.05333333 -166
0.08666666 -166
0.12 -166
0.1507761 -166
0.1841094 -166
0.2123831 -166
0.2437847 -166
0.2765347 -166
0.3053416 -166
0.3331047 -166
0.3645993 -166
0.3936233 -166
0.4220173 -166
0.4553507 -166
0.488684 -166
0.5184259 -166
0.5481059 -166
0.5779452 -166
0.6112785 -166
0.6418651 -166
0.6726521 -166
0.7020902 -166
0.7334319 -166
0.7647626 -166
0.7964181 -166
0.8258062 -166
0.8591396 -166
0.89152 -166
0.923216 -166
0.9517208 -166
0.9838263 -166
1.014932 -166
1.048265 -166
1.078278 -166
1.111119 -166
1.143639 -166
1.172919 -166
1.203434 -166
1.236768 -166
1.267109 -166
1.296593 -166
1.327492 -166
1.360825 -166
1.391022 -166
1.422892 -166
1.456226 -166
1.487456 -166
1.52079 -166
1.552624 -166
1.58174 -166
1.613733 -166
1.647067 -166
1.678053 -166
1.707605 -166
1.740938 -166
1.77274 -166
1.801563 -166
1.830352 -166
1.862113 -166
1.895447 -166
1.924888 -166
1.956202 -166
1.986647 -166
2.01732 -166
2.048296 -166
2.07437 -166
2.10727 -166
2.140604 -166
2.168949 -166
2.199441 -166
2.231543 -166
2.263613 -166
2.292508 -166
2.325841 -166
2.359174 -166
2.389733 -166
2.418977 -166
2.448774 -166
2.482107 -166
2.512693 -166
2.544578 -166
2.5727 -166
2.604401 -166
2.637735 -166
2.666033 -166
2.695436 -166
2.725235 -166
2.758568 -166
2.791423 -166
2.821061 -166
2.854395 -166
2.887017 -166
2.916885 -166
2.944692 -166
2.974901 -166
3.008234 -166
3.038712 -166
3.067086 -166
3.095141 -166
3.124553 -166
3.152967 -166
3.181968 -166
3.211668 -166
3.244502 -166
3.274023 -166
3.307356 -166
3.337201 -166
3.367897 -166
3.40123 -166
3.428965 -166
3.458405 -166
3.491739 -166
3.520449 -166
3.549673 -166
3.583006 -166
3.61634 -166
3.646475 -166
3.679808 -166
3.713141 -166
3.746475 -166
3.777388 -166
3.810358 -166
3.841233 -166
3.870031 -166
3.8997 -166
3.931247 -166
3.961144 -166
3.993309 -166
4.021991 -166
4.051644 -166
4.084978 -166
4.114118 -166
4.143668 -166
4.173183 -166
4.203312 -166
4.232907 -166
4.26624 -166
4.293918 -166
4.323997 -166
4.355186 -166
4.387199 -166
4.415868 -166
4.449202 -166
4.482535 -166
4.511327 -166
4.54466 -166
4.577773 -166
4.608145 -166
4.636393 -166
4.664712 -166
4.698046 -166
4.726745 -166
4.759576 -166
4.79291 -166
4.822253 -166
4.8543 -166
4.887634 -166
4.918926 -166
4.951137 -166
4.982501 -166
5.012301 -166
5.039974 -166
5.069221 -166
5.100573 -166
5.131149 -166
5.162963 -166
5.192591 -166
5.223989 -166
5.254302 -166
5.28515 -166
5.318483 -166
5.351494 -166
5.380161 -166
5.409408 -166
5.439226 -166
5.472168 -166
5.501967 -166
5.532414 -166
5.565415 -166
5.597063 -166
5.628229 -166
5.655489 -166
5.688823 -166
5.722156 -166
5.754708 -166
5.784727 -166
5.817161 -166
5.850494 -166
5.880388 -166
5.908751 -166
5.938633 -166
5.970299 -166
6.000634 -166
6.02953 -166
6.060891 -166
6.091841 -166
6.123075 -166
6.152746 -166
6.186079 -166
6.219412 -166
6.252746 -166
6.282489 -166
6.312885 -166
6.342371 -166
6.374351 -166
6.407265 -166
6.437264 -166
6.469548 -166
6.498649 -166
6.526266 -166
6.559599 -166
6.592933 -166
6.623018 -166
6.652131 -166
6.682924 -166
6.716257 -166
6.745947 -166
6.774048 -166
6.805149 -166
6.838482 -166
6.867443 -166
6.898554 -166
6.931887 -166
6.965024 -166
6.996778 -166
7.026893 -166
7.058645 -166
7.088428 -166
7.120779 -166
7.149139 -166
7.182473 -166
7.214413 -166
7.243262 -166
7.272563 -166
7.305897 -166
7.33639 -166
7.365464 -166
7.395441 -166
7.426536 -166
7.458529 -166
7.489824 -166
7.523158 -166
7.556188 -166
7.589521 -166
7.619291 -166
7.648934 -166
7.682267 -166
7.7156 -166
7.748074 -166
7.778981 -166
7.810815 -166
7.844149 -166
7.874549 -166
7.901269 -166
7.932552 -166
7.963449 -166
7.991648 -166
8.024981 -166
8.058315 -166
8.091648 -166
8.124982 -166
8.155588 -166
8.188921 -166
8.222255 -166
8.252727 -166
8.284378 -166
8.315762 -166
8.346881 -166
8.379356 -166
8.412108 -166
8.445442 -166
8.478775 -166
8.512109 -166
8.545442 -166
8.57841 -166
8.60885 -166
8.639997 -166
8.669883 -166
8.700698 -166
8.732346 -166
8.764403 -166
8.793872 -166
8.827206 -166
8.857413 -166
8.887659 -166
8.91748 -166
8.945759 -166
8.975266 -166
9.005887 -166
9.033339 -166
9.062958 -166
9.091029 -166
9.121174 -166
9.148434 -166
9.181767 -166
9.2151 -166
9.246757 -166
9.279977 -166
9.313311 -166
9.344479 -166
9.377811 -166
9.411145 -166
9.441711 -166
9.473837 -166
9.50717 -166
9.537292 -166
9.570423 -166
9.603756 -166
9.63709 -166
9.670423 -166
9.701764 -166
9.735098 -166
9.76543 -166
9.796341 -166
9.829674 -166
9.862905 -166
9.892642 -166
9.923254 -166
9.954925 -166
9.985991 -166
10.01595 -166
10.04921 -166
10.08255 -166
10.11588 -166
10.14883 -166
10.1801 -166
10.21176 -166
10.24333 -166
10.27474 -166
10.30475 -166
10.33734 -166
10.36948 -166
10.40281 -166
10.43172 -166
10.46505 -166
10.49429 -166
10.52509 -166
10.55504 -166
10.58537 -166
10.61869 -166
10.65203 -166
10.68023 -166
10.7112 -166
10.74323 -166
10.77242 -166
10.80575 -166
10.83609 -166
10.86547 -166
10.89832 -166
10.92627 -166
10.95862 -166
10.98868 -166
11.01788 -166
11.04954 -166
11.07975 -166
11.11081 -166
11.14388 -166
11.17396 -166
11.20282 -166
11.23213 -166
11.26376 -166
11.29439 -166
11.32546 -166
11.35879 -166
11.38734 -166
11.41536 -166
11.44869 -166
11.48042 -166
11.51244 -166
11.54529 -166
11.5778 -166
11.60913 -166
11.641 -166
11.67433 -166
11.70766 -166
11.74043 -166
11.77281 -166
11.80294 -166
11.83557 -166
11.86891 -166
11.89884 -166
11.92784 -166
11.96117 -166
11.9904 -166
12.01937 -166
12.04723 -166
12.08057 -166
