時間[s] タイヤの舵角[deg]
0 0
0.02 2.15
0.05333333 1.7
0.08666666 1.7
0.12 1.7
0.1493035 1.7
0.1799382 1.7
0.2104401 1.7
0.2437152 1.7
0.2732005 1.7
0.3065338 1.7
0.335941 1.7
0.3678224 1.7
0.3974757 1.7
0.4266236 1.7
0.4564427 1.7
0.4864171 1.7
0.5197505 1.7
0.5516077 1.7
0.5845485 1.7
0.6173165 1.7
0.649211 1.7
0.6825444 1.7
0.7158777 1.7
0.7479929 1.7
0.7785821 1.7
0.8078823 1.7
0.8412157 1.7
0.8726038 1.7
0.901195 1.7
0.9345284 1.7
0.9666314 1.7
0.9970089 1.7
1.027624 1.7
1.060958 1.7
1.089176 1.7
1.122075 1.7
1.153532 1.7
1.185276 1.7
1.21861 1.7
1.251393 1.7
1.281335 1.7
1.314522 1.7
1.345573 1.7
1.375589 1.7
1.408923 1.7
1.440684 1.7
1.474017 1.7
1.50735 1.7
1.539088 1.7
1.568949 1.7
1.602282 1.7
1.632093 1.7
1.665426 1.7
1.696861 1.7
1.728902 1.7
1.758273 1.7
1.787743 1.7
1.818902 1.7
1.852235 1.7
1.883696 1.7
1.915528 1.7
1.945328 1.7
1.975687 1.7
2.00902 1.7
2.042353 1.7
2.071861 1.7
2.103786 1.7
2.13573 1.5
2.169063 -1.5
2.202396 -2.4
2.23573 -3.05
2.266301 -3.7
2.299634 -3.7
2.332968 -4.8
2.366301 -6.55
2.39649 -9.15
2.426764 -9.15
2.460097 -11.1
2.493431 -13.5
2.523515 -13.5
2.554127 -14.6
2.584756 -14.6
2.617391 -15.5
2.650724 -15.7
2.684057 -15.25
2.716084 -15.25
2.748028 -14.4
2.7786 -14.4
2.811933 -13.3
2.845266 -11.75
2.873846 -11.75
2.90718 -11.55
2.938542 -11.55
2.971876 -11.55
3.003376 -11.55
3.036709 -11.55
3.066792 -11.55
3.096891 -11.55
3.130224 -11.55
3.159919 -11.55
3.188519 -11.55
3.218029 -11.55
3.24884 -11.55
3.282174 -11.55
3.312938 -11.55
3.346271 -11.55
3.379605 -11.55
3.409755 -11.55
3.443088 -11.55
3.476422 -11.55
3.509755 -11.55
3.540789 -11.55
3.573055 -11.55
3.606388 -11.55
3.635538 -11.55
3.665634 -11.55
3.698967 -11.55
3.7323 -11.55
3.765634 -11.55
3.798967 -10.7
3.827533 -10.7
3.856388 -10
3.888289 -10
3.921622 -10
3.954956 -10
3.984936 -10
4.018192 -10
4.047415 -10
4.080749 -10
4.114082 -10
4.143137 -10
4.173129 -10
4.205668 -10
4.239002 -10
4.271056 -10
4.302135 -10
4.331174 -10
4.364507 -10
4.39784 -10
4.431174 -10
4.464257 -10
4.494742 -10
4.523401 -10
4.556735 -10
4.590068 -10
4.623206 -10
4.655941 -10
4.685974 -10
4.719307 -10
4.748815 -10
4.778615 -10
4.811287 -10
4.842735 -10
4.876069 -10
4.904986 -10
4.93832 -10
4.969487 -10
5.00282 -10
5.036154 -10
5.069487 -10
5.10282 -10
5.132592 -10
5.163705 -10
5.197039 -10
5.227351 -10
5.258731 -10
5.287034 -10
5.320201 -10
5.353534 -10
5.386868 -10
5.417899 -10
5.447192 -10
5.476642 -10
5.509976 -10
5.542699 -10
5.57393 -10
5.607264 -10
5.637602 -10
5.670936 -10
5.704269 -10
5.737602 -10
5.765847 -10
5.799181 -10
5.832514 -10
5.863775 -10
5.897109 -10
5.929863 -10
5.96139 -10
5.994724 -10
6.027011 -10
6.05539 -10
6.088723 -10
6.122056 -10
6.15539 -10
6.18624 -10
6.217722 -10
6.246625 -10
6.279959 -10
6.313292 -10
6.346625 -10
6.377425 -10
6.407576 -10
6.435891 -10
6.469224 -10
6.496783 -10
6.526322 -10
6.559472 -10
6.592805 -10
6.626139 -10
6.659472 -10
6.690008 -10
6.722087 -10
6.753305 -10
6.786638 -10
6.819149 -10
6.852482 -10
6.881457 -10
6.91178 -10
6.945113 -10
6.97701 -10
7.010343 -10
7.043676 -10
7.07547 -10
7.108803 -10
7.142137 -10
7.173208 -10
7.206541 -10
7.237477 -10
7.27081 -10
7.300482 -10
7.33086 -9.6
7.364193 -9.6
7.397527 -9.35
7.43086 -9.35
7.464193 -9.35
7.497527 -9.35
7.53086 -9.35
7.560669 -9.35
7.592524 -9.35
7.62497 -9.35
7.657495 -9.35
7.690829 -9.35
7.721059 -9.35
7.750916 -9.35
7.783839 -9.35
7.817172 -9.35
7.850505 -9.35
7.883839 -9.35
7.917172 -9.35
7.949352 -9.35
7.978989 -9.35
8.012322 -9.35
8.041393 -9.35
8.074727 -9.35
8.103499 -9.35
8.13418 -9.35
8.167514 -9.35
8.196275 -9.35
8.224494 -9.35
8.252523 -9.35
8.285857 -9.35
8.31919 -9.35
8.346986 -9.35
8.38032 -9.35
