時間[s] タイヤの舵角[deg]
0 0
0.02 253
0.05333333 253
0.08666666 253
0.12 253
0.1490604 253
0.1823937 253
0.2157271 253
0.2481582 253
0.2772666 253
0.3085216 253
0.3379374 253
0.3712708 253
0.4008489 253
0.4325618 253
0.4658951 253
0.4984494 253
0.5317827 253
0.5627069 253
0.5960403 253
0.6259824 253
0.6552722 253
0.6886055 253
0.7175313 253
0.7494198 253
0.7827532 253
0.8160865 253
0.8446395 253
0.8779728 253
0.9068944 253
0.9369758 253
0.9703091 253
1.001152 253
1.031268 253
1.06127 253
1.089638 253
1.122971 253
1.156305 253
1.183587 253
1.213739 253
1.242737 253
1.27607 253
1.309403 253
1.338421 253
1.366441 253
1.395281 253
1.428615 253
1.458884 253
1.49095 253
1.522666 253
1.55346 253
1.586793 253
1.61701 253
1.645656 253
1.676264 253
1.708788 253
1.742121 253
1.772183 253
1.804806 253
1.834923 253
1.865857 253
1.89919 253
1.932523 253
1.96159 253
1.991071 253
2.024405 253
2.057738 253
2.088229 253
2.117888 253
2.14749 253
2.176773 253
2.210106 253
2.240701 253
2.274034 253
2.307367 253
2.340701 253
2.374034 253
2.405039 253
2.438372 253
2.468429 253
2.501762 253
2.535095 253
2.568429 253
2.600971 253
2.631662 253
2.661553 253
2.694886 253
2.724027 253
2.75736 253
2.786992 253
2.818806 253
2.85214 253
2.882092 253
2.912911 253
2.94569 253
2.977236 253
3.01057 253
3.043903 253
3.073304 253
3.102909 253
3.133199 253
3.166532 253
3.195954 253
3.227056 253
3.257178 253
3.290501 253
3.323835 253
3.353689 253
3.387022 253
3.417847 253
3.448302 253
3.481635 253
3.511267 253
3.5446 253
3.577933 253
3.608884 253
3.642217 253
3.675551 253
3.708133 253
3.737461 253
3.768215 253
3.801549 253
3.830833 253
3.864166 253
3.894146 253
3.923629 253
3.956963 253
3.989928 253
4.022491 253
4.052635 253
4.082903 253
4.116236 253
4.146347 253
4.17968 253
4.210804 253
4.241509 253
4.274843 253
4.307461 253
4.340473 253
4.373806 253
4.403706 253
4.437039 253
4.469599 253
4.498553 253
4.530159 253
4.563493 253
4.596826 253
4.62716 253
4.658845 253
4.687629 253
4.720962 253
4.754295 253
4.783552 253
4.816885 253
4.846489 253
4.87699 253
4.910324 253
4.943657 253
4.973656 253
5.00676 253
5.040093 253
5.073426 253
5.10676 253
5.137591 253
5.166318 253
5.19643 253
5.229764 253
5.262505 253
5.291549 253
5.324882 253
5.353961 253
5.387294 253
5.420628 253
5.451062 253
5.481187 253
5.511172 253
5.544506 253
5.573874 253
5.604687 253
5.63802 253
5.671353 253
5.704687 253
5.734856 253
5.766476 253
5.799809 253
5.831525 253
5.864859 253
5.893813 253
5.923983 253
5.95601 253
5.989343 253
6.022677 253
6.053412 253
6.082615 253
6.112415 253
6.14538 253
6.178713 253
6.20824 253
6.237313 253
6.270347 253
6.300413 253
6.333746 253
6.363316 253
6.395279 253
6.425547 253
6.455051 253
6.488385 253
6.521718 253
6.552855 253
6.583145 253
6.616478 253
6.649812 253
