時間[s] タイヤの舵角[deg]
0 0
0.02 -1.5
0.05333333 -1.5
0.08666666 -1.5
0.12 -1.5
0.1533333 -1.5
0.1866667 -1.5
0.22 -1.5
0.250082 -1.5
0.279059 -1.5
0.311471 -1.5
0.344104 -1.5
0.3774373 -1.5
0.4088693 -1.5
0.4382015 -1.5
0.4715348 -1.5
0.5048682 -1.5
0.5366538 -1.5
0.5699871 -1.5
0.6019716 -1.5
0.6353049 -1.5
0.6664389 -1.5
0.6982515 -1.5
0.7272506 -1.5
0.7583408 -1.5
0.7911518 -1.5
0.8198231 -1.5
0.85124 -1.5
0.8813671 -1.5
0.9094455 -1.5
0.9385992 -1.5
0.9719325 -1.5
1.001311 -1.5
1.030133 -1.5
1.061159 -1.5
1.088998 -1.5
1.122332 -1.5
1.152511 -1.5
1.183629 -1.5
1.216962 -1.5
1.249526 -1.5
1.282859 -1.5
1.312505 -1.5
1.342442 -1.5
1.372755 -1.5
1.40461 -1.5
1.437944 -1.5
1.471277 -1.5
1.50461 -1.5
1.536766 -1.5
1.5682 -1.5
1.60152 -1.5
1.631419 -1.5
1.664685 -1.5
1.693801 -1.5
1.72382 -1.5
1.75292 -1.5
1.786253 -1.5
1.817366 -1.5
1.849524 -1.5
1.882857 -1.5
1.914166 -1.5
1.944051 -1.5
1.974279 -1.5
2.004128 -1.5
2.034336 -1.5
2.067669 -1.5
2.099097 -1.5
2.130377 -1.5
2.163711 -1.5
2.192608 -1.5
2.225941 -1.5
2.259274 -1.5
2.289593 -1.5
2.320815 -1.5
2.351586 -1.5
2.381726 -1.5
2.414112 -1.5
2.444552 -1.5
2.476242 -1.5
2.506748 -1.5
2.53993 -1.5
2.571616 -1.5
2.601545 -1.5
2.632845 -1.5
2.666123 -1.5
2.697183 -1.5
2.730516 -1.5
2.763849 -1.5
2.792111 -1.5
2.821519 -1.5
2.854138 -1.5
2.885792 -1.5
2.919125 -1.5
2.952458 -1.5
2.985182 -1.5
3.016503 -1.5
3.047517 -1.5
3.078426 -1.5
3.111759 -1.5
3.144685 -1.5
3.178018 -1.5
3.209285 -1.5
3.242619 -1.5
3.272604 -1.5
3.302847 -1.5
3.332028 -1.5
3.363806 -1.5
3.39259 -1.5
3.425247 -1.5
3.454211 -1.5
3.484393 -1.5
3.515051 -1.5
3.548384 -1.5
3.57983 -1.5
3.610024 -1.5
3.642124 -1.5
3.675457 -1.5
3.706471 -1.5
3.734998 -1.5
3.768331 -1.5
3.799548 -1.5
3.832882 -1.5
3.862708 -1.5
3.896041 -1.5
3.92738 -1.5
3.95737 -1.5
3.989629 -1.5
4.022963 -1.5
4.054159 -1.5
4.085683 -1.5
4.115535 -1.5
4.148868 -1.5
4.176746 -1.5
4.208995 -1.5
4.242329 -1.5
4.275662 -1.5
4.308701 -1.5
4.338852 -1.5
4.372186 -1.5
4.405519 -1.5
4.434399 -1.5
4.466192 -1.5
4.495937 -1.5
4.52927 -1.5
4.560813 -1.5
4.591306 -1.5
4.621396 -1.5
4.651405 -1.5
4.683024 -1.5
4.714555 -1.5
4.74575 -1.5
4.775644 -1.5
4.806642 -1.5
4.836188 -1.5
4.869522 -1.5
4.901822 -1.5
4.935155 -1.5
4.964042 -1.5
4.992191 -1.5
5.022841 -1.5
5.052104 -1.5
5.082068 -1.5
5.115402 -1.5
5.14447 -1.5
5.172961 -1.5
5.206295 -1.5
5.23449 -1.5
5.265788 -1.5
5.298804 -1.5
5.330371 -1.5
5.363222 -1.5
5.393353 -1.5
5.426686 -1.5
5.460019 -1.5
5.493214 -1.5
5.522703 -1.5
5.55507 -1.5
5.586674 -1.5
5.616274 -1.5
5.64543 -1.5
5.678763 -1.5
5.708374 -1.5
5.739053 -1.5
5.767624 -1.5
5.797197 -1.5
5.83053 -1.5
5.862879 -1.5
5.893339 -1.5
5.924957 -1.5
5.954782 -1.5
5.987404 -1.5
