時間[s] タイヤの舵角[deg]
0 0
0.02 3.25
0.05333333 3.25
0.08666666 3.25
0.12 3.25
0.15051 3.25
0.1838433 3.25
0.2158138 3.25
0.2478088 3.25
0.2811421 3.25
0.3144755 3.25
0.3464326 3.25
0.3797659 3.25
0.4081298 3.25
0.4414631 3.25
0.4747965 3.25
0.5081298 3.25
0.5414631 3.25
0.5747965 3.25
0.6043122 3.25
0.6357782 3.25
0.6687389 3.25
0.6981199 3.25
0.7266931 3.25
0.7559936 3.25
0.7860779 3.25
0.8194112 3.25
0.8476305 3.25
0.8776135 3.25
0.9109468 3.25
0.9442638 3.25
0.974503 3.25
1.007836 3.25
1.038711 3.25
1.069831 3.25
1.098669 3.25
1.128474 3.25
1.157557 3.25
1.189572 3.25
1.218347 3.25
1.25168 3.25
1.284341 3.25
1.314372 3.25
1.347705 2.8
1.381038 2.6
1.414372 2.4
1.447705 2.4
1.478396 1.95
1.51173 1.7
1.543772 1.7
1.577106 1.7
1.60652 1.7
1.635665 1.7
1.668998 1.7
1.702332 1.7
1.730499 1.7
1.762076 1.7
1.793015 1.7
1.826348 1.7
1.859385 1.7
1.892111 1.7
1.925077 1.7
1.95841 1.7
1.991744 1.7
2.020413 1.7
2.05032 1.7
2.082296 1.7
2.112242 1.7
2.145576 1.7
2.175486 1.7
2.207616 1.7
2.238476 1.7
2.27181 1.7
2.305143 1.7
2.338476 1.7
2.371033 1.7
2.404366 1.7
2.437699 1.7
2.471033 1.7
2.504366 1.7
2.535088 1.7
2.566205 1.7
2.599538 1.7
2.632871 1.7
2.666205 1.7
2.698056 1.7
2.728325 1.7
2.761255 1.7
2.794588 1.7
2.82286 1.7
2.855819 1.7
2.889153 1.7
2.922486 1.7
2.955819 1.7
2.989153 1.7
3.01843 1.7
3.05081 1.7
3.082146 1.7
3.11548 1.7
3.145104 1.7
3.175804 1.7
3.207586 1.7
3.23954 1.7
3.272873 1.7
3.302037 1.7
3.33438 1.7
3.36766 1.7
3.397184 1.7
3.430517 1.7
3.460935 1.7
3.494022 1.7
3.525481 1.7
3.556017 1.7
3.58935 1.7
3.621129 1.7
3.651399 1.7
3.682006 1.7
3.712085 1.7
3.745418 1.7
3.776317 1.7
3.808403 1.7
3.83983 1.7
3.873164 1.7
3.906497 1.7
3.938628 1.7
3.969592 1.7
4.002925 1.7
4.036259 1.7
4.069592 1.7
4.102925 1.7
4.136259 1.7
4.165339 1.7
4.196229 1.7
4.229562 1.7
4.262896 1.7
4.293809 1.7
4.326158 1.7
4.356313 1.7
4.389646 1.7
4.419524 1.7
4.452858 1.7
4.484001 1.7
4.515546 1.7
4.548879 1.7
4.582213 1.7
4.612904 1.7
4.646237 1.7
4.675637 1.7
4.708971 1.7
4.736977 1.7
4.767458 1.7
4.797514 1.7
4.829293 1.7
4.862627 1.7
4.893906 1.7
4.924161 1.7
4.95712 1.7
4.988036 1.7
5.021369 1.7
5.048941 1.7
5.077884 1.7
5.107159 1.7
5.137722 1.7
5.171055 1.7
5.20386 1.7
5.232869 1.7
5.266202 1.7
5.296279 1.7
5.329612 1.7
5.362936 1.7
5.396269 1.7
5.429052 1.7
5.460433 1.7
5.493767 1.7
5.524068 1.7
5.553605 1.7
5.586938 1.7
5.617798 1.7
5.651132 1.7
5.680227 1.7
5.711473 1.7
5.744807 1.7
5.77814 1.7
5.811473 1.7
5.843095 1.7
5.876137 1.7
5.909363 1.7
5.942447 1.7
5.97578 1.7
6.004723 1.7
6.038056 1.7
6.06644 1.7
6.099773 1.7
6.133106 1.7
6.162835 1.7
6.191225 1.7
6.224558 1.7
6.25359 1.7
6.286923 1.7
6.317108 1.7
6.347515 1.7
6.380848 1.7
6.411309 1.7
6.444643 1.7
6.477815 1.7
6.511148 1.7
6.544481 1.7
6.57391 1.7
6.607243 1.7
6.637589 1.7
6.670922 1.7
6.701357 1.7
6.734296 1.7
6.767629 1.7
6.800033 1.7
6.829198 1.7
6.862532 1.7
6.895656 1.7
6.928989 1.7
6.96204 1.7
6.993112 1.7
7.024622 1.7
7.055234 1.7
7.088568 1.7
7.118507 1.7
7.151841 1.7
7.185174 1.7
7.21503 1.7
7.248363 1.7
7.277659 1.7
7.310992 1.7
7.339828 1.7
7.370412 1.7
7.403745 1.7
7.435143 1.7
7.465891 1.7
7.499194 1.7
7.532527 1.7
7.56586 1.7
7.595871 1.7
7.627 1.7
7.659717 1.7
7.69305 1.7
7.726384 1.7
7.759717 1.7
7.79305 1.7
7.824088 1.7
7.855943 1.7
7.889276 1.7
7.917831 1.7
7.947662 1.7
7.977975 1.7
8.011308 1.7
8.044641 1.7
8.077975 1.7
8.107158 1.7
8.138979 1.7
8.168108 1.7
8.201442 1.7
8.233547 1.7
8.263681 1.7
8.297014 1.7
8.328321 1.7
8.361653 1.7
8.394987 1.7
8.427123 1.7
8.460456 1.7
8.49379 1.7
8.527122 1.7
8.556112 1.7
8.587719 1.7
8.621052 1.7
8.651528 1.7
8.684861 1.7
8.715385 1.7
8.744129 1.7
8.777463 1.7
8.808149 1.7
8.841482 1.7
8.870361 1.7
8.903695 1.7
8.936577 1.7
8.966906 1.7
9.000239 1.7
9.033572 1.7
9.063861 1.7
9.096741 1.7
9.130074 1.7
9.163407 1.7
9.196561 1.7
9.227069 1.7
9.260403 1.7
9.290672 1.7
9.324006 1.7
9.35734 1.7
9.387961 1.7
9.417788 1.7
9.451121 1.7
9.484454 1.7
9.513045 1.7
9.543257 1.7
9.57659 1.7
9.609693 1.7
9.643026 1.7
9.67381 1.7
9.707144 1.7
9.738059 1.7
9.767584 1.7
9.800917 1.7
9.830961 1.7
9.864295 1.7
9.895443 1.7
9.928776 1.7
9.96211 1.7
9.994761 1.7
10.02768 1.7
10.05921 1.7
10.09255 1.7
10.12588 1.7
10.15477 1.7
10.1881 1.7
10.21902 1.7
10.25235 1.7
10.28569 1.7
10.31902 1.7
10.34774 1.7
10.38107 1.7
10.40999 1.7
10.44332 1.7
10.47604 1.7
10.50569 1.7
10.53769 1.7
10.56953 1.7
10.60286 1.7
10.63444 1.7
10.66348 1.7
10.69397 1.7
10.72298 1.7
10.75631 1.7
