時間[s] タイヤの舵角[deg]
0 0
0.02 0
0.05333333 0
0.08666666 0
0.12 0
0.1422865 0
0.1756198 0
0.2089532 0
0.2418417 0
0.275175 0
0.3085083 0
0.3418416 0
0.375175 -3.7
0.4085083 -3.7
0.4418416 -3.7
0.475175 -3.7
0.5085083 -3.7
0.5418416 -3.7
0.575175 -3.7
0.6085083 -3.7
0.6418417 -3.7
0.675175 -3.7
0.7085083 -3.7
0.7418416 -3.7
0.775175 -3.7
0.8085083 -3.7
0.8418416 -3.7
0.8751749 -3.7
0.9085083 -3.7
0.9418416 -3.7
0.975175 -3.7
1.008508 -3.7
1.041842 -3.7
1.075175 -3.7
1.108508 -3.7
1.141842 -3.7
1.175175 -3.7
1.208508 -3.7
1.241842 -3.7
1.275175 -3.7
1.308508 -3.7
1.341842 -3.7
1.375175 -3.7
1.408508 -3.7
1.441842 -3.7
1.475175 -3.7
1.508508 -3.7
1.541842 -3.7
1.575175 -3.7
1.608508 -3.7
1.641842 -3.7
1.675175 -3.7
1.708508 -3.7
1.741842 -3.7
1.775175 -3.7
1.808508 -3.7
1.841842 -3.7
1.875175 -3.7
1.908508 -3.7
1.941842 -3.7
1.975175 -3.7
2.008508 -3.7
2.041842 -3.7
2.075175 -3.7
2.108508 -3.7
2.141842 -3.7
2.175175 -3.7
2.208508 -3.7
2.241842 -3.7
2.275175 -3.7
2.308508 -3.7
2.341841 -3.7
2.375175 -3.7
2.408508 -3.7
2.441842 -3.7
2.475175 -3.7
2.508508 -3.7
2.541842 -3.7
2.575175 -3.7
2.608508 -3.7
2.641841 -3.7
2.675175 -3.7
2.708508 -3.7
2.741842 -3.7
2.775175 -3.7
2.808508 -3.7
2.841841 -3.7
2.875175 -3.7
2.908508 -3.7
2.941842 -3.7
2.975175 -3.7
3.008508 -3.7
3.041842 -3.7
3.075175 -3.7
3.108508 -3.7
3.141841 -3.7
3.175175 -3.7
3.208508 -3.7
3.241842 -3.7
3.275175 -3.7
3.308508 -3.7
3.341841 -3.7
3.375175 -3.7
3.408508 -3.7
3.441841 -3.7
3.475175 -3.7
3.508508 -3.7
3.541842 -3.7
3.575175 -3.7
3.608508 -3.7
3.641841 -3.7
3.675175 -3.7
3.708508 -3.7
3.741842 -3.7
3.775175 -3.7
3.808508 -3.7
3.841841 -3.7
3.875175 -3.7
3.908508 -3.7
3.941841 -3.7
3.975175 -3.7
4.008508 -3.7
4.041842 -3.7
4.075175 -3.7
4.108508 -3.7
4.141841 -3.7
4.175175 -3.7
4.208508 -3.7
4.241841 -3.7
4.275175 -3.7
4.308508 -3.7
4.341841 -3.7
4.375175 -3.7
4.408508 -3.7
4.441842 -3.7
4.475175 -3.7
4.508508 -3.7
4.541842 -3.7
4.575175 -3.7
4.608508 -3.7
4.641841 -3.7
4.675175 -3.7
4.708508 -3.7
4.741841 -3.7
4.775175 -3.7
4.808508 -3.7
4.841841 -3.7
4.875175 -3.7
4.908508 -3.7
4.941842 -3.7
4.975175 -3.7
5.008508 -3.7
5.041842 -3.7
5.075175 -3.7
5.108508 -3.7
5.141841 -3.7
5.175175 -3.7
5.208508 -3.7
5.241841 -3.7
5.275175 -3.7
5.308508 -3.7
5.341841 -3.7
5.375175 -3.7
5.408508 -3.7
5.441841 -3.7
5.475175 -3.7
5.508508 -3.7
5.541842 -3.45
5.575175 -3.45
5.608508 -2.8
5.641841 -2.4
5.675175 -1.7
5.708508 -0.85
5.741841 -0.2
5.775175 -0.2
5.808508 0.85
5.841841 1.05
5.875175 1.05
5.908508 1.05
5.941841 1.05
5.975174 1.05
6.008508 1.05
6.041842 1.05
6.075175 1.05
6.108508 1.05
6.141841 1.05
6.175175 1.05
6.208508 1.05
6.241841 1.05
6.275175 1.05
6.308508 1.05
6.341841 1.05
6.375175 1.05
6.408508 1.05
6.441841 1.05
6.475174 1.05
6.508508 1.05
6.541842 1.05
6.575175 1.05
6.608508 1.05
6.641841 1.05
6.675175 1.05
6.708508 1.05
6.741841 1.05
6.775175 1.05
6.808508 1.05
6.841841 1.05
6.875175 1.05
