0.00658239884877629 0.0284281620521863
0.0133048106141579 0.0568435925294411
0.0201626808002739 0.0852266354540717
0.027155853385257 0.113576645089832
0.0342841692690056 0.141892976452007
0.0415474662768031 0.170174985322092
0.0489455791630075 0.198422028262443
0.0564783396148113 0.226633462630918
0.06414557625607 0.254808646595499
0.0719471146512017 0.282946939148892
0.0750945638126953 0.294194781841603
0.10204209991037 0.390495510282589
0.130559042242193 0.486343222827248
0.160637781748418 0.581712344820253
0.192270292641315 0.676577429306647
0.22544813454665 0.770913163821753
0.260162454755801 0.864694377145193
0.296403990587891 0.957896046017222
0.334163071861307 1.05049330181559
0.373429623473958 1.14246143719111
0.414193168091574 1.23377591266027
0.456442828943331 1.32441236315295
0.500167332724051 1.41434660451368
0.545355012602218 1.5035546399546
0.591993811332988 1.59201266645842
0.640071284475375 1.67969708112969
0.689574603712752 1.76658448749265
0.740490560275775 1.85265170173403
0.792805568466829 1.9378757588891
0.846505669285044 2.02223391896928
0.901576534150915 2.10570367302981
0.958003468729544 2.18826274917567
1.01577141685146 2.26988911850436
1.07486496453002 2.35056100098371
1.13526834407422 2.43025687126342
1.19696543829595 2.50895546441853
1.25993978481049 2.58663578162351
1.32417458042908 2.66327709575524
1.38965268564244 2.73885895692357
1.45635662919405 2.81336119792788
1.52426861274194 2.88676393963819
1.59337051560774 2.95904759629946
1.66364389961175 3.03019288075757
1.73507001399271 3.10018080960562
1.807629800411 3.16899270824917
1.88130389803393 3.23661021588919
1.95607264870165 3.30301529042109
2.03191610217251 3.36819021324893
2.10881402144627 3.43211759401309
2.18674588816387 3.49478037523057
2.26569090808227 3.55616183684631
2.34562801662286 3.61624560069453
2.42653588449209 3.67501563486889
2.50839292337262 3.73245625800018
2.59117729168368 3.78855214344056
2.67486690040894 3.84328832335304
2.75943941899049 3.89665019270536
2.84487228128715 3.94862351316693
2.93114269159571 3.99919441690803
3.01822763073347 4.04834941030009
3.10610386218027 4.09607537751613
3.19474793827869 4.14235958403043
3.28413620649041 4.18718968001639
3.37424481570735 4.23055370364183
3.4650497226158 4.27244008426069
3.55652669811175 4.31283764550037
3.64865133376586 4.3517356082439
3.74139904833627 4.38912359350609
3.83474509432751 4.42499162520289
3.92866456459375 4.45933013281326
4.02313239898473 4.49212995393289
4.11812339103238 4.52338233671889
4.21361219467663 4.55307894222507
4.30957333102835 4.58121184662696
4.40598119516781 4.6077735433361
4.5028100629767 4.63275694500298
4.60003409800203 4.65615538540813
4.69762735834994 4.67796262124087
4.79556380360769 4.69817283376515
4.89381730179189 4.71678063037215
4.99236163632121 4.73378104601919
5.09117051301166 4.7491695445545
5.19021756709253 4.7629420199276
5.28947637024119 4.77509479728489
5.38892043763488 4.78562463395022
5.48852323501754 4.7945287202901
5.58825818577983 4.80180468046339
5.68809867805046 4.80745057305521
5.78801807179693 4.81146489159502
5.88798970593377 4.81384656495852
5.98798690543642 4.81459495765349
6.08798298845884 4.81370986998936
6.18795127345288 4.81119153813047
6.28786508628761 4.80704063403306
6.38769776736671 4.801258265266
6.48742267874191 4.79384597471522
6.58701321122068 4.78480574017207
6.68644279146627 4.77413997380557
6.78568488908817 4.76185152151877
6.88471302372109 4.74794366218942
6.98350077209061 4.73242010679507
7.08202177506359 4.71528499742286
7.1802497446815 4.69654290616435
7.2781584711747 4.67619883389551
7.3757218299559 4.65425820894242
7.47291378859085 4.63072688563279
7.56970841374451 4.60561114273393
7.66607987810072 4.57891768177737
7.76200246725358 4.55065362527072
7.85745058656875 4.52082651479724
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
0 0
