時間[s] 起点x 起点y 起点z ベクトルx ベクトルy ベクトルz
2.233136 -0.0005498528 1.964482 0.2837097 0 0 1
2.243248 -0.0003181696 1.96423 0.2833198 0 0 1
2.254357 -4.559755E-05 1.96418 0.2832237 0 0 1
2.265477 2.527237E-05 1.964189 0.2831541 0 0 1
2.27679 1.168251E-05 1.964285 0.2828245 0 0 1
2.287816 -0.0003893971 1.964392 0.2827671 0 0 1
2.299036 -0.0004184246 1.964368 0.2826912 0 0 1
2.310372 -0.0001882315 1.964629 0.2827881 0 0 1
2.322649 0.0002985001 1.964511 0.2826638 0 0 1
2.332107 0.0006620884 1.964399 0.2823234 0 0 1
2.343292 0.0004612803 1.964329 0.2822434 0 0 1
2.354448 0.0005853176 1.964401 0.2820839 0 0 1
2.366244 0.0005580187 1.964317 0.2822492 0 0 1
2.376527 0.0005741119 1.964502 0.2824715 0 0 1
2.388345 0.0006061196 1.964597 0.2824313 0 0 1
2.398812 0.0005750656 1.964762 0.2825001 0 0 1
2.410553 0.0004879236 1.965313 0.2823726 0 0 1
2.421466 0.000731051 1.965477 0.2823878 0 0 1
2.432705 0.001119673 1.965998 0.2823159 0 0 1
2.443312 0.00115943 1.966241 0.2825201 0 0 1
2.454395 0.001011074 1.9662 0.2826371 0 0 1
2.465923 0.0009881854 1.966312 0.2830002 0 0 1
2.476756 0.0007812977 1.966008 0.2829375 0 0 1
2.487899 0.0008615255 1.966025 0.2831382 0 0 1
2.498934 0.000861764 1.965907 0.2833015 0 0 1
2.509974 0.0008621216 1.96582 0.2834039 0 0 1
2.521057 0.0009945035 1.965919 0.2835071 0 0 1
2.535501 0.0008316636 1.966054 0.2836084 0 0 1
2.543601 0.0007970929 1.966221 0.2836118 0 0 1
2.554514 0.0008271337 1.966595 0.2837981 0 0 1
2.566803 0.0008965731 1.966849 0.283804 0 0 1
2.5767 0.0008226037 1.967217 0.2840102 0 0 1
2.587871 0.0008699894 1.967626 0.2840209 0 0 1
2.599292 0.0008456111 1.96762 0.2840646 0 0 1
2.609833 0.0008043051 1.967807 0.2841755 0 0 1
2.621171 0.0003412366 1.967483 0.2843443 0 0 1
2.632541 0.0007724762 1.967339 0.2843255 0 0 1
2.643174 0.0008125305 1.967411 0.2844666 0 0 1
2.6544 0.0008482933 1.96752 0.2845558 0 0 1
2.666339 0.0008405447 1.967631 0.2846565 0 0 1
2.676368 0.0008151531 1.967898 0.2847897 0 0 1
2.687788 0.0006846786 1.968072 0.2850436 0 0 1
2.699224 0.0007008314 1.968399 0.2851386 0 0 1
2.710099 0.000585556 1.968589 0.2853563 0 0 1
2.721148 0.0006597042 1.968953 0.2854617 0 0 1
2.735309 0.0004469156 1.969451 0.285723 0 0 1
2.743185 0.0006147008 1.969465 0.2857108 0 0 1
2.754944 0.0005255938 1.970134 0.2861754 0 0 1
2.765438 0.0004633665 1.970329 0.2861695 0 0 1
2.776827 0.0003799796 1.970679 0.2863739 0 0 1
2.787971 0.0004303455 1.971265 0.2866254 0 0 1
2.799055 0.0004178286 1.971622 0.2866203 0 0 1
2.810148 0.0004550815 1.972107 0.2869424 0 0 1
2.820955 0.0003122687 1.972269 0.287038 0 0 1
2.83237 0.0001072288 1.972334 0.2872085 0 0 1
2.843286 7.176399E-05 1.972717 0.2872327 0 0 1
2.854574 0.0002000928 1.972676 0.2872744 0 0 1
2.865993 0.0001974702 1.972909 0.2874939 0 0 1
2.876765 3.802776E-05 1.972923 0.2873744 0 0 1
2.887745 0.0002801418 1.973248 0.2876467 0 0 1
2.898746 4.529953E-06 1.973113 0.287425 0 0 1
2.909832 3.761053E-05 1.973437 0.2877195 0 0 1
2.921567 -1.811981E-05 1.973576 0.2878995 0 0 1
2.934007 -1.91927E-05 1.973627 0.2878007 0 0 1
2.943354 -0.0003814101 1.973711 0.2879262 0 0 1
2.954402 -0.0002464056 1.973425 0.2878116 0 0 1
2.965521 -0.0003857017 1.97349 0.2879944 0 0 1
2.976578 -0.0004698038 1.973414 0.2880014 0 0 1
2.987838 -0.0004864335 1.973357 0.2879718 0 0 1
2.998678 -0.0006170273 1.973331 0.2879666 0 0 1
3.010303 -0.0006117821 1.973229 0.2879169 0 0 1
3.020911 -0.0006560106 1.973124 0.2877518 0 0 1
3.032765 -0.0008026958 1.972937 0.2878596 0 0 1
3.043559 -0.0009616017 1.972646 0.2878272 0 0 1
3.054394 -0.001028717 1.972574 0.2874978 0 0 1
3.065557 -0.001084089 1.972269 0.2877086 0 0 1
3.076617 -0.001118541 1.971851 0.2876186 0 0 1
3.087892 -0.001070917 1.971877 0.2873774 0 0 1
3.098865 -0.001148164 1.971393 0.2873757 0 0 1
3.109976 -0.001269162 1.97118 0.2871979 0 0 1
3.121547 -0.001270533 1.970728 0.2870065 0 0 1
3.135401 -0.001252055 1.970517 0.2868424 0 0 1
3.143469 -0.001234531 1.970423 0.2867995 0 0 1
3.154539 -0.001324236 1.96972 0.2864699 0 0 1
3.166683 -0.001309395 1.96962 0.2865422 0 0 1
3.176342 -0.001577497 1.968853 0.286177 0 0 1
3.187986 -0.001537085 1.968961 0.28596 0 0 1
3.198732 -0.001173317 1.968463 0.2857898 0 0 1
3.210677 -0.001586378 1.968342 0.2852377 0 0 1
3.220958 -0.001249313 1.968461 0.2853664 0 0 1
3.232321 -0.001448095 1.968242 0.2848742 0 0 1
3.243432 -0.001461029 1.968414 0.2848513 0 0 1
3.254457 -0.001477718 1.968311 0.2843791 0 0 1
3.265514 -0.001597047 1.968611 0.2839527 0 0 1
3.276554 -0.001264572 1.968283 0.2839124 0 0 1
3.287904 -0.001138031 1.968317 0.2835767 0 0 1
3.298811 -0.00110662 1.968392 0.28348 0 0 1
3.31014 -0.001264572 1.968402 0.2828188 0 0 1
3.321617 -0.0009995103 1.968216 0.2831212 0 0 1
3.332249 -0.001194596 1.967859 0.2826734 0 0 1
3.345381 -0.0009298921 1.967459 0.2829332 0 0 1
3.354248 -0.0009229779 1.966729 0.2826852 0 0 1
3.365556 -0.0009455085 1.966048 0.2825867 0 0 1
3.376547 -0.001288712 1.96582 0.282434 0 0 1
3.387672 -0.0009068847 1.965306 0.2823476 0 0 1
3.39882 -0.0006632805 1.965589 0.2821847 0 0 1
3.409787 -0.0006093979 1.965756 0.2815666 0 0 1
3.421016 -0.0002322197 1.96577 0.2817819 0 0 1
3.432013 -6.866455E-05 1.965861 0.2815478 0 0 1
3.443332 -0.0003889203 1.965481 0.2815458 0 0 1
3.454951 -0.0005469918 1.965319 0.2816843 0 0 1
3.466027 -0.001044631 1.96524 0.2813944 0 0 1
3.476834 -0.0004940629 1.964772 0.2814926 0 0 1
3.48823 0.0004945397 1.96458 0.281688 0 0 1
3.498957 -0.0001726747 1.965079 0.2811039 0 0 1
3.50984 0.0003787875 1.965698 0.281072 0 0 1
3.521346 0.0004627705 1.966675 0.280758 0 0 1
3.532361 0.0003803968 1.967096 0.2807826 0 0 1
3.545509 0.002212822 1.966179 0.2816549 0 0 1
3.554338 0.0003013015 1.966774 0.2807819 0 0 1
3.565748 0.001795411 1.966513 0.2814409 0 0 1
3.576299 0.0003790259 1.967374 0.2808419 0 0 1
3.588058 0.0002362132 1.967965 0.2810155 0 0 1
3.598952 0.0005478263 1.968254 0.2813017 0 0 1
3.610193 0.0009953976 1.968994 0.281537 0 0 1
3.621004 0.001035571 1.968738 0.2815911 0 0 1
3.632782 0.0008670092 1.968983 0.2816834 0 0 1
3.643153 0.0006682873 1.969158 0.2818182 0 0 1
3.654893 0.0007023215 1.969241 0.2820899 0 0 1
3.66598 0.0009784102 1.969214 0.2824441 0 0 1
3.680624 0.0005558133 1.969406 0.2828248 0 0 1
3.688554 0.001003921 1.969754 0.2831119 0 0 1
3.697572 0.00114882 1.969645 0.2832143 0 0 1
3.708548 0.0009921193 1.969765 0.2835093 0 0 1
3.719839 0.001225293 1.969806 0.2839868 0 0 1
3.730814 0.001215577 1.970022 0.2841529 0 0 1
3.741685 0.001241982 1.970015 0.2843692 0 0 1
3.755574 0.001097918 1.970239 0.2849797 0 0 1
3.764557 0.001068532 1.970287 0.285105 0 0 1
3.775354 0.001073599 1.970291 0.2856555 0 0 1
3.786608 0.001073837 1.970243 0.2858702 0 0 1
3.797809 0.0009945631 1.970322 0.2860563 0 0 1
3.808658 0.00113517 1.970735 0.2864145 0 0 1
3.819973 0.001198173 1.970906 0.2863799 0 0 1
3.830822 0.001331031 1.97128 0.2869549 0 0 1
3.841861 0.00115782 1.971389 0.2869725 0 0 1
3.853159 0.0001975894 1.971314 0.2878843 0 0 1
3.864204 0.000921309 1.971799 0.2874383 0 0 1
3.875301 0.0008363128 1.971902 0.2876441 0 0 1
3.886901 0.0007374287 1.971871 0.2877204 0 0 1
3.897248 0.0006187558 1.972201 0.2876646 0 0 1
3.908689 0.0006668568 1.972608 0.2881576 0 0 1
3.919867 0.0004935265 1.972666 0.2879867 0 0 1
3.930824 0.0006807446 1.972746 0.2883558 0 0 1
3.941952 0.0003752112 1.972844 0.2882621 0 0 1
3.955082 0.0004394054 1.972731 0.2884814 0 0 1
3.96403 0.0003436804 1.972894 0.2884684 0 0 1
3.975082 0.0001407266 1.972775 0.2885814 0 0 1
3.986725 9.775162E-05 1.972926 0.2887154 0 0 1
3.997351 4.041195E-05 1.973027 0.2886843 0 0 1
4.008604 3.761053E-05 1.973079 0.2887285 0 0 1
4.019667 -0.0001202822 1.973112 0.2887564 0 0 1
4.03066 -9.459257E-05 1.973078 0.2885657 0 0 1
4.042184 -0.0002900958 1.973221 0.2885023 0 0 1
4.053357 -0.0002635717 1.973184 0.2885472 0 0 1
4.064866 -0.0003941655 1.973103 0.2883711 0 0 1
4.075881 -0.0003739595 1.973168 0.2882794 0 0 1
4.087444 -0.0004028678 1.97312 0.2882205 0 0 1
4.098595 -0.0002704263 1.97317 0.2879043 0 0 1
4.109549 -0.000356853 1.972937 0.2877502 0 0 1
4.120929 -0.0005522966 1.972876 0.287728 0 0 1
4.131831 -0.0006878972 1.972578 0.2875678 0 0 1
4.143089 -0.000588119 1.972584 0.2875279 0 0 1
4.156314 -0.0004729033 1.972472 0.287165 0 0 1
4.165606 -0.0004940033 1.972431 0.287056 0 0 1
4.176387 -0.0004838705 1.97234 0.2869706 0 0 1
4.18781 -0.0004807115 1.972383 0.286873 0 0 1
4.198924 -0.0004865527 1.972237 0.2866489 0 0 1
4.210194 -0.0004707575 1.972127 0.2863976 0 0 1
4.221295 -0.0004936457 1.971985 0.2864636 0 0 1
4.232141 -0.000618577 1.971788 0.2864332 0 0 1
4.243042 -0.0006284118 1.972111 0.2861487 0 0 1
4.255161 -0.0006434321 1.972304 0.2858505 0 0 1
4.265925 -0.0007569194 1.972502 0.285467 0 0 1
4.277438 -0.0005623102 1.972678 0.2853946 0 0 1
4.288371 -0.0006381273 1.97262 0.2852896 0 0 1
4.29936 -0.0005441308 1.972809 0.2854022 0 0 1
4.310403 -0.0007873774 1.972906 0.2851277 0 0 1
4.321313 -0.0007260442 1.972797 0.2853531 0 0 1
4.33249 -0.0007731318 1.972735 0.2851393 0 0 1
4.343376 -0.0006706715 1.972754 0.285315 0 0 1
4.356038 -0.0007706285 1.973103 0.2850656 0 0 1
4.365692 -0.0006968379 1.973423 0.2850748 0 0 1
4.376437 -0.0007202029 1.974038 0.284857 0 0 1
4.388278 -0.0006014109 1.974357 0.2848555 0 0 1
4.398781 -0.0005149841 1.974677 0.2849103 0 0 1
4.410422 -0.0005189776 1.974676 0.285276 0 0 1
4.421272 -0.000798583 1.974841 0.285376 0 0 1
4.432518 -0.0009880662 1.974761 0.2855168 0 0 1
4.443385 0.000667274 1.975354 0.2867309 0 0 1
4.454559 -0.0004860163 1.975527 0.2858844 0 0 1
4.46576 -0.0002900362 1.976009 0.2859054 0 0 1
4.476846 -0.0002515316 1.976173 0.2858465 0 0 1
4.48819 -0.0002159476 1.976635 0.2858975 0 0 1
4.498835 -4.535913E-05 1.977343 0.285729 0 0 1
4.510001 0.0002236366 1.977186 0.2857305 0 0 1
4.521102 0.0001479387 1.977848 0.2861194 0 0 1
4.532187 0.0002064705 1.977645 0.2862015 0 0 1
4.543476 0.0004653931 1.978396 0.2865786 0 0 1
4.557256 0.0006394982 1.978609 0.2866899 0 0 1
4.565933 0.0009047389 1.978497 0.286501 0 0 1
4.576619 0.0009925961 1.978606 0.2862581 0 0 1
4.588175 0.0009051561 1.97832 0.2861178 0 0 1
4.598997 0.001232386 1.978971 0.2860098 0 0 1
4.610278 0.001324475 1.978838 0.2859288 0 0 1
4.62112 0.001601875 1.978841 0.2857603 0 0 1
4.63212 0.00180161 1.978698 0.2856073 0 0 1
4.643456 0.001646042 1.978327 0.2855522 0 0 1
4.65448 0.002051532 1.978604 0.2857143 0 0 1
4.665697 0.001565814 1.978267 0.2851594 0 0 1
4.676679 0.00169456 1.977907 0.2848995 0 0 1
4.68783 0.001715243 1.977936 0.2848438 0 0 1
4.69898 0.0009613633 1.978443 0.2843179 0 0 1
4.709745 0.001138508 1.978292 0.284386 0 0 1
4.721149 0.0009068847 1.978757 0.2844321 0 0 1
4.732023 0.001065016 1.978705 0.2842663 0 0 1
4.743233 0.001681685 1.977953 0.2842574 0 0 1
4.754278 0.0006816387 1.978255 0.2840241 0 0 1
4.767371 0.0006427169 1.977455 0.2838681 0 0 1
4.776293 0.000467658 1.977278 0.2834812 0 0 1
4.787954 0.0006617904 1.97699 0.2832446 0 0 1
4.798635 0.0006721616 1.977013 0.2831911 0 0 1
4.809929 0.0005909801 1.976779 0.2832113 0 0 1
4.820992 -0.001337945 1.975738 0.2843151 0 0 1
4.831944 -0.003033757 1.976639 0.2846742 0 0 1
4.843267 -0.002263188 1.977304 0.2847831 0 0 1
4.85458 -0.001897335 1.976852 0.2841266 0 0 1
4.865563 -0.001620293 1.97587 0.2840158 0 0 1
4.87656 -0.001201034 1.975393 0.2840238 0 0 1
4.887814 -0.0009121299 1.974093 0.2843983 0 0 1
4.898644 -0.002000868 1.97426 0.2837495 0 0 1
4.909779 -0.001996398 1.973825 0.2835444 0 0 1
4.921381 -0.002293885 1.974212 0.2839671 0 0 1
4.932137 -0.002793133 1.973939 0.2837093 0 0 1
4.943151 -0.00224632 1.972989 0.2840412 0 0 1
4.954257 -0.00165695 1.971907 0.2843285 0 0 1
4.965455 -0.0003319979 1.971577 0.2848299 0 0 1
4.978976 -0.000592351 1.971671 0.2845116 0 0 1
4.987794 -0.0008580685 1.971837 0.2845708 0 0 1
4.998529 -0.0001448989 1.972268 0.2849984 0 0 1
5.009921 3.421307E-05 1.971431 0.2849245 0 0 1
5.021162 0.0001165867 1.971052 0.2847552 0 0 1
5.03231 -0.0001267791 1.970348 0.2843787 0 0 1
5.043351 0.0001386404 1.969799 0.2838848 0 0 1
5.055408 0.0006037951 1.970148 0.2837843 0 0 1
5.066003 0.000421226 1.970371 0.2841734 0 0 1
5.076744 3.284216E-05 1.970676 0.2845151 0 0 1
5.087832 -0.0002015829 1.97041 0.2850743 0 0 1
5.098835 -0.0005642772 1.969972 0.2852881 0 0 1
5.110005 -0.0006250739 1.970044 0.2857009 0 0 1
5.121458 0.0002374053 1.969783 0.2860335 0 0 1
5.131953 -0.0001899004 1.969967 0.2858618 0 0 1
5.14349 0.0004559755 1.970085 0.285958 0 0 1
5.154452 0.0009521246 1.970415 0.2859245 0 0 1
5.165485 0.001658022 1.97077 0.28615 0 0 1
5.176458 0.001619518 1.970953 0.2862734 0 0 1
5.189741 0.001385093 1.971042 0.286647 0 0 1
5.19875 0.001467228 1.971261 0.2870879 0 0 1
5.209987 0.001085877 1.971391 0.2868181 0 0 1
5.221073 0.00134021 1.971095 0.2865109 0 0 1
5.2327 0.001580954 1.971516 0.2863845 0 0 1
5.2433 0.00160408 1.971889 0.2861975 0 0 1
5.254651 0.002102017 1.972313 0.2861876 0 0 1
5.265417 0.002054989 1.972411 0.2859518 0 0 1
5.276603 0.001625597 1.972137 0.285525 0 0 1
5.287776 0.001243055 1.972301 0.2851447 0 0 1
5.298731 0.0001801848 1.972317 0.2836441 0 0 1
5.309691 -0.0005941391 1.971693 0.2839034 0 0 1
5.32132 -0.0005042553 1.972036 0.2844395 0 0 1
5.332315 4.464388E-05 1.973468 0.2848538 0 0 1
