時間[s] 起点x 起点y 起点z ベクトルx ベクトルy ベクトルz
13.07652 0.03432643 0.001907654 -0.04477802 -0.01054382 0.0945282 0.9954529
13.09376 0.02639998 0.002039871 -0.0452979 0.0008239746 0.05383301 0.9985352
13.11019 0.01571999 0.002034119 -0.04587815 -0.005493164 0.05421448 0.9985046
13.12643 0.02661493 0.001996704 -0.04527982 -0.002960205 0.06213379 0.9980621
13.14272 0.0303958 0.00177977 -0.04467829 -0.00378418 0.09442139 0.9955139
13.15694 0.034233 0.00175061 -0.04449584 -0.01408386 0.09515381 0.9953613
13.17292 0.03426537 0.001767212 -0.04455139 -0.01467896 0.09463501 0.9953918
13.18747 0.0342663 0.001777359 -0.04458006 -0.01367188 0.09411621 0.9954529
13.20231 0.03426601 0.001779862 -0.04455542 -0.01600647 0.09405518 0.9954224
13.21811 0.03426242 0.001779862 -0.04455542 -0.0151062 0.09205627 0.995636
13.23326 0.02223076 0.001813278 -0.04539139 -0.01486206 0.08512878 0.9962463
13.24951 0.03022315 0.001854004 -0.04486692 -0.0255127 0.08778381 0.9958038
13.26511 0.03426517 0.001913803 -0.04473157 -0.01722717 0.0743103 0.9970703
13.28097 0.03430046 0.001818069 -0.04450328 -0.02761841 0.09204102 0.9953613
13.29847 0.03428101 0.001799942 -0.04471691 -0.03871155 0.1011353 0.9941101
13.31438 0.03424431 0.001795151 -0.04512554 -0.02320862 0.03837585 0.9989929
13.3292 0.03417209 0.001661896 -0.04508284 -0.01408386 0.03573608 0.9992523
13.34638 0.03413069 0.00157988 -0.04522319 -0.01902771 0.05236816 0.9984436
13.36161 0.03413204 0.001445191 -0.04498279 -0.0242157 0.06549072 0.9975433
13.3781 0.0341364 0.001440704 -0.04515932 -0.01345825 0.04258728 0.9989929
13.39439 0.03418129 0.0008794556 -0.0435526 -0.01863098 0.04464722 0.9988251
13.40975 0.02843666 0.0008511658 -0.04397641 -0.01853943 0.02493286 0.9995117
13.42413 0.03333825 0.0008721314 -0.0437798 -0.009658813 0.02087402 0.9997253
13.4387 0.03414173 0.0009077301 -0.04362674 -0.01335144 0.01521301 0.9997864
13.45353 0.03412834 0.001004761 -0.04370544 -0.01467896 0.02015686 0.9996796
13.46725 0.03408693 0.001369537 -0.04422855 -0.01821899 0.02737427 0.9994507
13.48176 0.03407225 0.001556366 -0.04427478 -0.01031494 0.01013184 0.9998932
13.49818 0.0340627 0.001872284 -0.04477695 -0.01347351 0.008285522 0.9998627
13.51406 0.03408571 0.00183107 -0.04434172 -0.01780701 0.01716614 0.9996796
13.53054 0.0341264 0.001943253 -0.04455421 -0.01763916 0.009109497 0.9998016
13.54668 0.03419087 0.001865875 -0.04423253 -0.02423096 0.00692749 0.9996796
13.56107 0.03421398 0.001943115 -0.04443517 -0.01795959 0.01683044 0.9996948
13.57654 0.03424532 0.002184815 -0.04521126 -0.01766968 0.004837036 0.9998169
13.59278 0.03389034 0.002276077 -0.04559369 -0.02503967 0.008041382 0.999649
13.60822 -0.03490541 0.002192658 -0.05025928 -0.04278564 -0.01690674 0.9989319
13.62547 -0.03450852 0.002000153 -0.04980469 -0.03617859 -0.01556396 0.9992218
13.64226 0.02892873 0.0021026 -0.04552992 -0.03364563 0.01094055 0.9993591
13.65892 0.02805345 0.002116547 -0.04539881 -0.03359985 0.005279541 0.9994202
13.67316 0.02803098 0.002283249 -0.04549623 -0.02758789 0.01319885 0.999527
13.68801 0.03421989 0.002355682 -0.044709 -0.02241516 -0.006744385 0.9997253
13.70465 0.03416765 0.002742172 -0.04552216 -0.02171326 -0.02732849 0.9993896
13.72104 0.03405831 0.002755707 -0.04529271 -0.03033447 -0.01255798 0.9994507
13.73686 0.03403578 0.002685776 -0.04504207 -0.02819824 -0.002105713 0.999588
13.75301 0.03399839 0.002639252 -0.0449053 -0.02250671 -0.01106262 0.9996796
13.7688 0.03397592 0.002700424 -0.04507172 -0.02197266 -0.01156616 0.9996796
13.78344 0.0336599 0.002684662 -0.04497842 -0.03077698 -0.01554871 0.9994049
13.79929 0.03388349 0.002651245 -0.04481638 -0.02233887 -0.01577759 0.9996185
13.81378 0.03392414 0.002561813 -0.04455185 -0.01681519 -0.01893616 0.9996643
13.82918 0.03363146 0.002510315 -0.04448636 -0.009613037 -0.03187561 0.9994354
13.84334 0.03342714 0.002472321 -0.04443093 -0.01344299 -0.03990173 0.9990997
13.85789 0.03381932 0.002476746 -0.04459197 -0.004501343 -0.03181458 0.9994812
13.87344 0.03381665 0.002386109 -0.04446297 -0.01025391 -0.02590942 0.9996033
13.88856 0.03379538 0.002361847 -0.04441854 -0.005081177 -0.04556274 0.9989471
13.90543 0.0337831 0.002300293 -0.04412137 0.001861572 -0.03631592 0.9993286
13.92086 0.03369801 0.002551147 -0.04492044 -0.005371094 -0.05371094 0.9985352
13.93622 0.03363776 0.002471542 -0.04464762 -0.003051758 -0.05561829 0.9984436
13.95102 0.005042069 0.002495163 -0.04697606 -0.004104614 -0.0561676 0.9983978
13.96561 0.03325153 0.0023573 -0.04425061 0.01641846 -0.03919983 0.9990845
13.97923 0.03123754 0.002273239 -0.04415979 0.0100708 -0.05645752 0.9983521
13.99394 0.02740976 0.002290237 -0.04457752 0.0123291 -0.05633545 0.9983215
14.00607 0.02582996 0.002464646 -0.04536646 0.01080322 -0.07206726 0.9973297
14.02125 -0.03168619 0.002449265 -0.05022919 0.001693726 -0.06416321 0.9979248
14.03616 -0.03280826 0.002396133 -0.05024967 -0.006088257 -0.06787109 0.9976654
14.04968 -0.0352105 0.002486527 -0.05082496 0.02322388 -0.05906677 0.9979706
14.06462 -0.03479015 0.002513687 -0.05096898 0.006149292 -0.06596375 0.9977875
14.07849 -0.03313562 0.002435471 -0.05062905 0.01333618 -0.05860901 0.9981842
14.09301 -0.03212672 0.002414383 -0.05048133 0.008590698 -0.06315613 0.9979553
14.10852 -0.02065343 0.002357239 -0.04924636 0.01756287 -0.07275391 0.9971924
14.12393 -0.01718944 0.002417847 -0.04901639 0.01547241 -0.07943726 0.9967041
14.13843 -0.003038757 0.002360199 -0.04768041 0.02748108 -0.0900116 0.9955597
14.1524 -0.0007176819 0.002321549 -0.04738349 0.02828979 -0.08618164 0.9958649
14.16736 0.01443147 0.00221109 -0.04586649 0.02970886 -0.08808899 0.9956665
14.18197 0.0141577 0.002222046 -0.0458972 0.02095032 -0.08013916 0.9965515
14.19405 -0.0004529419 0.002333389 -0.04737145 0.01266479 -0.08235168 0.996521
14.20896 0.004787979 0.002261887 -0.0467422 0.01013184 -0.08624268 0.9962158
14.22402 0.0273174 0.002135284 -0.04465796 0.002319336 -0.08798218 0.996109
14.23686 0.01604326 0.002242416 -0.04596556 0.00453186 -0.09472656 0.9954834
14.25052 0.01688464 0.002081757 -0.04556886 0.0002746582 -0.08950806 0.9959717
14.26598 0.01237454 0.002047379 -0.04592078 -0.01205444 -0.09118652 0.9957581
14.28174 -0.02288454 0.002244019 -0.04936334 -0.01531982 -0.09681702 0.9951782
14.29689 -0.03439113 0.002378067 -0.05061813 -0.0275116 -0.09541321 0.9950562
14.3166 -0.03532854 0.002378006 -0.0506855 -0.02906799 -0.0899353 0.9955139
14.33424 -0.03529199 0.0023246 -0.05049292 -0.02720642 -0.09024048 0.9955444
14.35031 -0.03390299 0.002265717 -0.05010033 -0.03643799 -0.09353638 0.9949341
14.36556 -0.02940067 0.002179672 -0.04930547 -0.04212952 -0.1029205 0.9937897
14.38184 -0.03519453 0.002287827 -0.05002408 -0.04040527 -0.1076202 0.9933624
14.39742 -0.03517884 0.002262421 -0.04994734 -0.0395813 -0.09988403 0.9942017
14.41186 -0.03517861 0.002243393 -0.04989627 -0.04203796 -0.1011658 0.9939728
14.42649 -0.0351951 0.002225266 -0.04989745 -0.0402832 -0.09895325 0.9942627
14.44114 -0.0352047 0.002239533 -0.04996797 -0.04631042 -0.09820557 0.9940796
14.45529 -0.03520528 0.002376023 -0.05021973 -0.04229736 -0.1025238 0.9938202
14.46813 -0.03520833 0.002508362 -0.05050565 -0.05552673 -0.1163025 0.9916534
14.48166 -0.03516361 0.002496704 -0.05027846 -0.05178833 -0.09689331 0.9939423
14.49658 -0.03501088 0.002223526 -0.04930054 -0.05421448 -0.104599 0.9930267
14.5115 -0.02879382 0.002248901 -0.04889292 -0.05426025 -0.09768677 0.9937286
14.5313 0.03385228 0.002237427 -0.044011 -0.03608704 -0.08711243 0.9955292
14.54795 0.03379321 0.002182068 -0.04377651 -0.03347778 -0.08293152 0.9959869
14.5632 0.02363902 0.002101303 -0.04432235 -0.04014587 -0.08453369 0.9956055
14.57867 0.02935683 0.002049652 -0.04371119 -0.03433228 -0.08784485 0.9955292
14.59372 0.03259639 0.002224152 -0.04400452 -0.03860474 -0.08369446 0.9957428
14.60898 -0.0352154 0.002335053 -0.04967749 -0.04507446 -0.07159424 0.9963989
14.62449 -0.03529718 0.002662567 -0.05088808 -0.04754639 -0.07925415 0.9957123
14.64064 -0.03532105 0.002520279 -0.05042711 -0.04116821 -0.0851593 0.9955139
14.65727 -0.03532672 0.002553528 -0.05051868 -0.04382324 -0.07276917 0.9963837
14.67245 -0.03538541 0.002544342 -0.05050804 -0.04533386 -0.1020355 0.9937439
14.68842 -0.03539061 0.002455719 -0.05024013 -0.03520203 -0.1074219 0.993576
14.70406 0.01085887 0.00206897 -0.04523395 -0.03263855 -0.08731079 0.995636
14.71803 0.03367229 0.002001007 -0.04319395 -0.03259277 -0.08093262 0.9961853
14.7353 0.03367822 0.001998901 -0.0432 -0.03477478 -0.08103943 0.9960938
14.74989 0.03367911 0.001995346 -0.04320099 -0.03450012 -0.07991028 0.9962006
14.76343 0.03345172 0.001999939 -0.04323738 -0.03363037 -0.08096313 0.9961395
14.77821 0.03282424 0.002023575 -0.04329418 -0.03327942 -0.0864563 0.995697
14.79217 0.03345056 0.002022537 -0.04315866 -0.03077698 -0.09739685 0.9947662
14.80574 0.03314175 0.002020493 -0.04316945 -0.03225708 -0.0919342 0.9952393
14.82056 0.02860321 0.002017792 -0.04354237 -0.03340149 -0.08984375 0.9953918
14.83516 0.02394081 0.00203328 -0.04399516 -0.03189087 -0.0874176 0.9956512
14.84895 0.02785724 0.002010666 -0.04363219 -0.03413391 -0.08540344 0.9957581
14.86316 0.02670468 0.002019943 -0.04374683 -0.03361511 -0.08563232 0.9957581
14.87712 0.02476273 0.002023544 -0.04390981 -0.03489685 -0.08677673 0.9956055
14.89085 -0.03504933 0.002275192 -0.04944452 -0.03875732 -0.09590149 0.9946289
14.90396 -0.03492923 0.002217728 -0.04931923 -0.04237366 -0.09555054 0.9945068
14.91676 -0.03529424 0.002336807 -0.04954746 -0.02272034 -0.08233643 0.9963379
14.9311 -0.03537669 0.00315741 -0.05093015 -0.008026123 0.002334595 0.9999542
14.94943 0.03169683 0.003755738 -0.04584339 0.01383972 0.1404724 0.989975
14.96206 0.01990592 0.004095337 -0.04676694 0.04266357 0.2314911 0.9718933
14.97571 0.03328139 0.00364296 -0.04363652 0.05578613 0.3076935 0.9498444
14.98872 0.03168761 0.003742447 -0.04379572 0.0725708 0.3362427 0.9389648
15.00215 0.03328397 0.003657379 -0.04364371 0.09092712 0.3433533 0.9347839
15.01544 0.03323531 0.003408341 -0.04366506 0.07287598 0.3646545 0.9282684
15.02824 0.0171444 0.003391113 -0.04523668 0.05760193 0.3342896 0.9407043
15.04254 -0.03578235 0.003470764 -0.05047007 0.03616333 0.3209839 0.9463806
15.05612 0.008533234 0.003273621 -0.04607788 0.0549469 0.3122559 0.9483948
15.07041 0.008108979 0.003307083 -0.04610141 0.06376648 0.3128204 0.9476624
15.08414 0.008629425 0.003295181 -0.04604668 0.05712891 0.3007202 0.9519958
15.09688 0.009000259 0.00327623 -0.04600626 0.05744934 0.3033905 0.9511261
15.11152 0.009376969 0.003252152 -0.04596854 0.0642395 0.301712 0.9512177
15.12676 0.00947554 0.003195038 -0.04595911 0.05171204 0.3066101 0.9504242
15.14113 0.009400727 0.00318396 -0.04596051 0.05137634 0.30513 0.9509125
15.15927 0.008631913 0.003225998 -0.04602335 0.05334473 0.2930756 0.9545898
15.17409 0.008183564 0.003257431 -0.04605918 0.0566864 0.2846375 0.956955
15.18815 0.006891312 0.003227112 -0.04618315 0.05471802 0.2814789 0.9579926
15.20308 0.006892365 0.003187164 -0.04618785 0.05844116 0.2858124 0.9564972
15.21826 0.005732269 0.003121521 -0.04630106 0.04936218 0.2635498 0.9633789
15.23299 0.004736588 0.003221893 -0.0464156 0.0581665 0.29776 0.9528503
15.24723 0.006913071 0.003524826 -0.04631291 0.06178284 0.3722382 0.9260712
15.26053 0.008428757 0.003645737 -0.04620685 0.06413269 0.3964691 0.915802
15.27437 0.002417557 0.003906693 -0.04689939 0.06077576 0.4424438 0.8947296
15.28753 0.001404907 0.003985107 -0.04701471 0.06057739 0.4429626 0.8944855
15.30222 0.002733398 0.003961777 -0.04686867 0.06138611 0.4346313 0.8984985
15.31598 0.004782456 0.003981247 -0.04668494 0.04638672 0.4433594 0.8951416
15.33053 0.006706574 0.003980347 -0.04649945 0.05381775 0.4424286 0.8951721
15.3458 0.009533539 0.003950516 -0.04621924 0.06202698 0.4433136 0.8941956
15.36159 0.009142075 0.003943817 -0.04626021 0.05751038 0.4429626 0.8946838
15.37695 0.008900422 0.003936753 -0.04629171 0.05674744 0.4436798 0.8943787
15.3915 0.007253373 0.003954468 -0.04645633 0.04774475 0.4497528 0.891861
15.40539 0.006775605 0.00398378 -0.04649274 0.057724 0.4385071 0.8968506
15.43047 0.008604737 0.004003113 -0.0463169 0.05696106 0.4401093 0.8961182
15.44445 0.008401047 0.004005951 -0.04633893 0.05601501 0.4391174 0.8966675
15.45971 0.008362519 0.003995895 -0.04634305 0.05612183 0.437088 0.8976593
15.47338 0.008296921 0.003989777 -0.04635302 0.05592346 0.4378967 0.8972778
15.48805 0.008664398 0.003980103 -0.04631713 0.05592346 0.4381104 0.897171
15.50191 0.008584976 0.003987 -0.04632663 0.05973816 0.4383545 0.8968048
15.51623 0.008264191 0.004000489 -0.0463586 0.05603027 0.4369659 0.8977203
15.53012 0.009080918 0.003794632 -0.04623618 0.05851746 0.4336853 0.8991547
15.54465 0.01004266 0.003564377 -0.04601218 0.04896545 0.3643341 0.9299622
15.55767 -0.0356456 0.003454224 -0.05033739 0.036026 0.2324371 0.9719391
15.63151 -0.03511652 0.001097595 -0.04814159 -0.01179504 -0.2866058 0.957962
15.64506 5.239869E-05 0.001054886 -0.04506908 0.007965088 -0.2941437 0.955719
15.65921 -0.002184509 0.001022064 -0.04504991 0.006744385 -0.2858124 0.958252
15.67313 -0.002413346 0.002225372 -0.04940309 0.02708435 -0.2435913 0.9694824
15.6866 0.002743179 0.001036179 -0.04432492 0.001266479 -0.2681885 0.9633484
15.7013 -0.03524067 0.0008196717 -0.04650842 -0.02371216 -0.2881622 0.9572754
15.71587 -0.03532253 0.001325272 -0.04836716 -0.02345276 -0.2700958 0.9625397
15.72916 -0.03536727 0.001461868 -0.04892669 -0.01261902 -0.2728424 0.9619598
15.74288 -0.03540721 0.001450668 -0.04902023 -0.004943848 -0.254715 0.9669952
15.75687 0.03332991 0.001280182 -0.04280785 0.0196228 -0.2625122 0.9647217
15.77157 0.03334119 0.001287521 -0.04280785 0.02198792 -0.2644958 0.9641266
15.79008 0.02771146 0.001306625 -0.04331064 0.02226257 -0.2597504 0.9654083
15.80507 0.01482288 0.00133963 -0.04444619 0.01832581 -0.2627258 0.9646912
15.81815 0.01627591 0.001340637 -0.04431993 0.01930237 -0.264267 0.9642487
15.83261 0.01365976 0.001352676 -0.04455059 0.01980591 -0.2607269 0.9651947
15.84663 0.01044894 0.001367233 -0.0448322 0.02006531 -0.2601929 0.965332
15.85912 0.009279877 0.001371323 -0.04493533 0.01974487 -0.260437 0.9652863
15.87234 0.008291474 0.001378967 -0.04501505 0.01829529 -0.2599792 0.9654388
15.88602 0.008524583 0.001386169 -0.04499414 0.01777649 -0.2599182 0.9654541
15.89943 0.008952393 0.001402924 -0.0449531 0.01815796 -0.2586975 0.9657745
15.9122 0.009050324 0.001431305 -0.04493688 0.01904297 -0.264389 0.9642181
15.92623 0.008929017 0.001433777 -0.04494762 0.01422119 -0.2640533 0.964386
15.94036 0.008828079 0.001439011 -0.04495354 0.01577759 -0.2643433 0.9642944
15.95383 0.008531419 0.001449463 -0.04497628 0.01768494 -0.2655945 0.963913
15.96818 0.008205933 0.001461502 -0.04500107 0.01922607 -0.2684479 0.963089
15.98264 0.008943803 0.001472351 -0.04493212 0.01860046 -0.2674713 0.9633789
15.99904 0.008027726 0.001494614 -0.04500167 0.01887512 -0.2584686 0.9658203
16.0125 0.006780075 0.001394791 -0.04514177 0.01106262 -0.3157654 0.948761
16.02693 0.007242569 0.001294128 -0.04513017 0.02035522 -0.3449402 0.9384003
16.04161 0.005743592 0.001231277 -0.04528601 0.02307129 -0.3617096 0.9319916
16.05677 0.006120041 0.001249725 -0.04524759 0.02388 -0.359024 0.9330139
16.07146 0.004444672 0.001276718 -0.04538815 0.03248596 -0.3668671 0.9296875
16.0871 0.01032652 0.001276291 -0.04485862 0.0375824 -0.3604889 0.9319916
16.10063 0.01035197 0.001276688 -0.04485632 0.03681946 -0.3635254 0.9308472
16.11549 0.00882013 0.00128447 -0.04498941 0.03001404 -0.3582916 0.9331207
16.13075 0.006765046 0.001433121 -0.04512647 -0.009017944 -0.3425446 0.9394531
16.14456 0.006019013 0.001670975 -0.04512546 -0.01509094 -0.2864838 0.957962
16.15864 -0.01051221 0.00232341 -0.046425 -0.0871582 -0.1326294 0.9873199
16.17279 -0.03387662 0.003123047 -0.04940775 -0.1367798 0.03335571 0.990036
16.18633 -0.03424747 0.003149399 -0.04891052 -0.1547546 0.1192322 0.9807281
16.20239 -0.0340918 0.003601379 -0.04896984 -0.2168579 0.2516022 0.9432068
16.21655 -0.03387168 0.003809708 -0.04908664 -0.2517395 0.3363037 0.9074707
16.23178 -0.03388483 0.003769669 -0.04916615 -0.3130951 0.3216248 0.8936005
16.24511 -0.03291912 0.003825455 -0.04917429 -0.3511353 0.3418121 0.8716888
16.26069 -0.02786858 0.00383078 -0.04877165 -0.3836365 0.3502045 0.8544922
16.27291 -0.005646164 0.003832413 -0.04691376 -0.4146423 0.3701935 0.8312683
16.28708 -0.006468491 0.003763001 -0.04710602 -0.4651947 0.35495 0.8109131
16.30216 -0.008523102 0.003742508 -0.04732816 -0.4942017 0.3268585 0.805542
16.31643 -0.01812746 0.003696244 -0.04826801 -0.5227661 0.3100586 0.7940674
16.33056 -0.01143942 0.003581864 -0.04772872 -0.54953 0.2670135 0.7916412
16.34352 -0.007173325 0.003547913 -0.0473738 -0.5521851 0.2592163 0.7923889
16.35686 -0.03297373 0.003587509 -0.04967462 -0.5768433 0.2407684 0.7805481
16.37055 -0.03295856 0.003560501 -0.04967434 -0.5970764 0.2113953 0.7738037
16.38432 -0.03297409 0.003521683 -0.04965854 -0.5842438 0.2199402 0.781189
16.399 -0.03299362 0.003484162 -0.04964519 -0.5862122 0.2198792 0.7797394
16.41512 -0.0330025 0.00346077 -0.04964133 -0.5915985 0.2126312 0.7776794
16.42966 -0.03300466 0.003455109 -0.04964375 -0.5921783 0.2145538 0.7767029
16.44468 -0.03300777 0.003453583 -0.04964255 -0.5919495 0.2145538 0.7768707
16.45885 0.01340608 0.003288071 -0.04552382 -0.575592 0.2306824 0.7845154
16.47275 0.01944646 0.003095841 -0.04443363 -0.421463 0.2287903 0.8775024
16.48641 0.01871811 0.002966904 -0.04426312 -0.3325958 0.2034607 0.9208527
16.50071 0.02383905 0.003006928 -0.04450855 -0.1292877 0.099823 0.986557
16.51574 0.03322629 0.003291107 -0.04507715 0.02583313 0.02542114 0.9993286
16.5297 0.03279271 0.003087906 -0.04464043 0.1149445 0.0188446 0.9931793
16.54282 0.03279637 0.003087235 -0.04462012 0.09848022 0.003097534 0.9951324
16.55694 0.03291495 0.003021484 -0.04450429 0.1187592 0.01579285 0.9927826
