時間[s] 起点x 起点y 起点z ベクトルx ベクトルy ベクトルz
9.834672 0.02453587 0.003988281 -0.04716599 0.1072693 0.1977234 0.9743652
9.868005 0.02893938 0.004011017 -0.04663919 0.1026306 0.2111359 0.9720459
9.901339 0.03138198 0.003721192 -0.04628987 0.0953064 0.1585693 0.9827271
9.934672 -0.03534259 0.006431412 -0.05390335 0.09234619 0.1225281 0.9881439
9.968005 -0.03591683 0.006065476 -0.05400852 0.07666016 0.1134949 0.9905701
10.00134 0.03222227 0.002856049 -0.04629212 0.186676 0.1411438 0.9722137
10.03467 0.03058696 0.003084824 -0.04665729 0.2980194 0.1679382 0.9396667
10.06801 -0.001742539 0.004500321 -0.05028136 0.2092743 0.1770935 0.9616852
10.10134 -0.0304072 0.006008377 -0.05401892 0.1333313 0.1497498 0.9796906
10.13467 0.01683287 0.003312683 -0.04721871 0.08804321 0.1682434 0.9817963
10.168 -0.03527045 0.006321946 -0.05441599 0.1142426 0.1867676 0.9757233
10.20134 -0.03573113 0.006294464 -0.05448693 0.08233643 0.1788635 0.9804077
10.23467 0.001441361 0.00439029 -0.05034 0.07566833 0.1884155 0.9791565
10.26801 -0.02246362 0.005661087 -0.05314667 0.06790161 0.1810303 0.9811249
10.30134 -0.01001703 0.004998123 -0.05158605 0.07287598 0.1854553 0.9799347
10.33467 -0.03537824 0.006203476 -0.0546371 0.07775879 0.1867828 0.9793091
10.368 0.03308948 0.001907852 -0.04508771 0.09396362 0.0728302 0.9929047
10.40134 -0.03576067 0.005662659 -0.05585511 0.0973053 -0.1226807 0.9876556
10.43467 0.03316294 0.001099976 -0.04391141 0.1173401 -0.08790588 0.9891815
10.46801 0.03296413 0.0009513855 -0.0430614 0.1125183 -0.1053619 0.9880371
10.50134 0.03069922 0.00128746 -0.04398033 0.1227112 -0.1001282 0.9873657
10.53467 0.03318027 0.001173203 -0.04365653 0.1236267 -0.1033478 0.9869232
10.56801 0.03294724 0.001146576 -0.04338925 0.1140442 -0.1149902 0.9867859
10.60134 0.03266153 0.001046478 -0.04232433 0.08699036 -0.1484528 0.9850769
10.70134 0.0278687 0.002490768 -0.04475504 0.25383 0.1703644 0.9521179
10.73467 0.03263658 0.002779267 -0.04624118 0.1526794 0.1403198 0.9782562
10.76801 0.03322244 0.002371063 -0.04515813 0.08119202 0.1566162 0.984314
10.80134 0.03365541 0.002837891 -0.04667955 0.01509094 0.1447449 0.9893494
10.83467 0.03253552 0.002417679 -0.04532842 0.2821655 0.1633453 0.945343
10.868 -0.007963273 0.004667008 -0.05148798 0.2637024 0.1118622 0.9580841
10.90134 0.004901535 0.003878861 -0.04958652 0.2254333 0.1112671 0.9678802
10.93467 -0.03610768 0.006706696 -0.05715128 0.1930695 0.08988953 0.9770508
10.96801 -0.03571895 0.006750473 -0.05701352 0.1598816 0.1044769 0.9815826
11.00134 -0.03604541 0.006642167 -0.05668972 0.1637115 0.102829 0.9811249
11.03467 0.03344133 0.00255159 -0.04611931 0.1676483 0.1435547 0.9753265
11.06801 0.0342202 0.002192459 -0.04592069 0.1994476 0.1262817 0.9717255
11.10134 0.03602532 0.001841705 -0.04613768 -0.03704834 0.07577515 0.9964294
11.13467 0.03595009 0.001468735 -0.04520744 -0.08612061 0.05090332 0.9949799
11.168 0.03565189 0.001751999 -0.04563753 0.02584839 0.04811096 0.9985046
11.20134 -0.03351321 0.005544739 -0.05156932 0.07629395 0.03031921 0.9966125
11.23467 0.03657831 0.001568192 -0.04595096 -0.2317657 -0.054245 0.9712524
11.26801 0.03694356 0.001559601 -0.04609105 -0.3096619 -0.01196289 0.9507599
11.30134 0.00968628 0.003166916 -0.04874755 -0.2648926 -0.03230286 0.9637299
11.33467 0.03533092 0.00152681 -0.04485701 -0.008468628 0.007873535 0.9999237
11.368 0.03513674 0.001807739 -0.04559255 -0.04499817 0.01446533 0.9988708
11.40134 0.03567365 0.00156395 -0.04508213 -0.2993469 -0.06085205 0.9521942
11.43467 0.03520665 0.001543701 -0.04504683 -0.358017 -0.08795166 0.9295502
11.46801 -0.034737 0.005068848 -0.05184478 -0.1318665 -0.06185913 0.9893188
11.50134 0.03210456 0.001609146 -0.04379511 0.03390503 -0.06622314 0.9972229
11.53467 0.03290917 0.001637116 -0.04429346 0.1719208 -0.09402466 0.9806061
11.56801 0.03302383 0.001307861 -0.04318566 0.06889343 -0.095047 0.9930725
11.60134 0.03390421 0.0009992523 -0.04249378 -0.06669617 -0.07809448 0.9947052
11.63467 0.03337615 0.001545212 -0.0436303 0.005157471 -0.08630371 0.9962463
11.668 0.03310305 0.001572952 -0.04341739 0.04705811 -0.04780579 0.9977417
11.70134 0.03304434 0.001653015 -0.04324587 0.06391907 -0.01605225 0.997818
11.73467 0.03310746 0.001835648 -0.04357884 0.07453918 -0.0151825 0.9971008
11.76801 0.03320784 0.001871063 -0.04369596 0.07089233 -0.006500244 0.9974518
11.80134 0.02530925 0.002364472 -0.04477881 0.06246948 -0.007446289 0.9980164
11.83467 0.03062932 0.002245941 -0.04446405 0.05445862 -0.00982666 0.9984589
11.868 0.03290556 0.002294434 -0.04425919 0.02095032 0.01457214 0.9996643
11.90134 0.0316394 0.002216415 -0.04416333 0.2440796 -0.02270508 0.9694824
11.93467 0.03132819 0.002011841 -0.04418736 0.1789093 -0.04354858 0.9828949
11.96801 0.03210344 0.001801651 -0.04295128 0.0279541 -0.01365662 0.9995117
12.00134 -0.0361653 0.005459656 -0.05271652 0.03157043 -0.05973816 0.9977112
12.06801 -0.03681742 0.00531453 -0.05375249 0.3660583 -0.1876068 0.9114685
12.10134 -0.0002829132 0.00310997 -0.04854171 0.2704773 -0.1941986 0.9429169
12.13467 0.03427741 0.001340286 -0.04411588 0.1290588 -0.1075287 0.9857788
12.168 0.0352428 0.001578842 -0.0440326 0.008163452 -0.05622864 0.9983826
12.20134 0.0150576 0.003541458 -0.04709873 -0.01016235 -0.05535889 0.9984131
12.23467 -0.0339522 0.005470291 -0.05064292 -0.02835083 -0.05328369 0.9981689
12.26801 0.03392706 0.001397888 -0.04452098 0.08648682 -0.2237854 0.9707794
12.30134 0.02280219 0.002015167 -0.04562467 0.08659363 -0.2213287 0.971344
12.33467 0.006087998 0.002970658 -0.04731462 0.07829285 -0.22229 0.971817
12.368 0.01075127 0.002650177 -0.04683354 0.09237671 -0.2278137 0.9692993
12.40134 0.00996283 0.002641953 -0.04692084 0.08555603 -0.2324524 0.9688263
12.43467 0.007997681 0.002720429 -0.04713146 0.08436584 -0.2185364 0.972168
12.46801 0.009420975 0.002717407 -0.04698726 0.08180237 -0.2085114 0.9745789
12.50134 0.008705658 0.002780853 -0.04706557 0.07780457 -0.2136383 0.9738007
12.53467 0.008781586 0.002748505 -0.04707234 0.07243347 -0.2116852 0.9746399
12.56801 0.008850587 0.002738449 -0.04706793 0.07373047 -0.2104645 0.9748077
12.60134 0.00960202 0.002699722 -0.04699785 0.06959534 -0.208786 0.9754791
12.63467 0.01112692 0.002645554 -0.0468321 0.06858826 -0.2159119 0.9739838
12.668 0.007696137 0.002798676 -0.04719542 0.06246948 -0.2098541 0.9757233
12.70134 0.008437424 0.002758743 -0.04711678 0.06246948 -0.2082672 0.976059
12.73467 0.008011856 0.002776276 -0.04716187 0.05996704 -0.2084198 0.9761963
12.76801 0.008888856 0.002555359 -0.04709517 0.05076599 -0.2596741 0.9643555
12.80134 0.01053581 0.002433746 -0.04693421 0.04414368 -0.2547607 0.9659882
12.83467 0.007153046 0.002676056 -0.04726778 0.03129578 -0.2407379 0.9700775
12.868 0.006632599 0.002716416 -0.04731795 0.03663635 -0.2366791 0.9708862
12.90134 0.007590378 0.002632294 -0.04722869 0.0335083 -0.2338409 0.9716949
12.93467 0.001607514 0.002885178 -0.04794344 0.3159485 -0.2552032 0.9138031
12.96801 -0.005197632 0.003094345 -0.04877806 0.350647 -0.2411499 0.9049072
13.00134 0.007833329 0.002598694 -0.04731993 0.3106689 -0.2483063 0.9174957
13.13467 0.0228717 0.001980621 -0.04563665 0.1374664 -0.1526947 0.978653
13.168 0.03299733 0.001467926 -0.04459653 0.1256256 -0.1365662 0.9826202
13.20134 0.03354083 0.001482422 -0.04451123 0.1319122 -0.135437 0.9819489
13.23467 0.03348157 0.001521378 -0.04451944 0.1590576 -0.1440582 0.9766998
13.26801 0.03343045 0.00154982 -0.04451726 0.1541901 -0.1467285 0.9770813
13.30134 0.03340289 0.001547134 -0.04451918 0.1568756 -0.1446686 0.9769592
13.33467 0.0211508 0.002261856 -0.04627097 0.1495819 -0.1424561 0.9784241
13.368 0.03301172 0.001578278 -0.04457419 0.1174164 -0.1421967 0.9828339
13.40134 0.03447684 0.001493637 -0.04451692 -0.09161377 -0.1243286 0.9879913
13.43467 0.0299214 0.001723358 -0.04503433 -0.08345032 -0.1220551 0.9889984
13.46801 0.02525295 0.002011475 -0.04569959 -0.06295776 -0.1233673 0.9903564
13.50134 0.0318067 0.001655029 -0.04488245 -0.05178833 -0.122818 0.9910736
13.53467 -0.02758759 0.004970856 -0.05247397 -0.06143188 -0.1364594 0.9887238
13.568 0.03372071 0.002101563 -0.04476999 -0.02149963 -0.07575989 0.9968872
13.60134 0.0337509 0.002656647 -0.04535257 0.003646851 0.07878113 0.9968719
13.63467 0.03330536 0.002771088 -0.04586139 0.008636475 0.05548096 0.9984131
13.668 -0.002500717 0.004672394 -0.05066614 0.02444458 0.0327301 0.9991608
13.70134 -0.008166169 0.004898026 -0.05132382 0.02998352 0.03770447 0.9988251
13.73467 -0.02452753 0.005740799 -0.05343581 0.03314209 0.02328491 0.999176
13.76801 -0.02704347 0.005842194 -0.05364954 0.03219604 0.01693726 0.9993286
13.80134 -0.007557083 0.004680802 -0.05075006 0.03465271 0.0206604 0.999176
13.83467 0.004933334 0.003963242 -0.04901494 0.03413391 0.01036072 0.9993591
13.868 0.01331955 0.003494339 -0.04789586 0.0330658 0.006362915 0.9994202
13.90134 0.0156492 0.003369766 -0.04759056 0.03312683 0.0001831055 0.9994507
13.93467 0.03367757 0.001732193 -0.04501474 0.04867554 -0.1414185 0.988739
13.96801 0.003189118 0.003292038 -0.04858185 0.04711914 -0.1459656 0.9881592
14.00134 -0.004693482 0.003682984 -0.04941866 0.03956604 -0.1529694 0.9874268
14.03467 0.02374739 0.002165955 -0.04594402 0.0440979 -0.1482697 0.9879608
14.068 0.007071 0.003078385 -0.04802335 0.04249573 -0.1528625 0.9873199
14.10134 0.008412888 0.003029678 -0.04786992 0.05223083 -0.1499939 0.9872894
14.13467 0.008975373 0.0030103 -0.04780583 0.05267334 -0.1515503 0.98703
14.168 0.01398142 0.002739121 -0.04718962 0.05447388 -0.1500549 0.9871674
14.20134 0.008844956 0.003019058 -0.04784011 0.05148315 -0.1489868 0.9874878
14.23467 0.02078842 0.002375397 -0.04634996 0.05244446 -0.1477356 0.9876251
14.26801 0.01908249 0.002482346 -0.04660175 0.05258179 -0.1451569 0.9880066
14.30134 0.005014283 0.003270279 -0.04849024 0.05270386 -0.1424866 0.9883881
14.33467 0.03395353 0.001469666 -0.04477953 -0.02072144 -0.2120056 0.9770355
14.368 0.02539168 0.001931107 -0.04582135 -0.02339172 -0.2008057 0.9793396
14.40134 0.009571183 0.002783905 -0.04773632 -0.02816772 -0.2006836 0.979248
14.43467 0.01004627 0.002764908 -0.04767464 -0.02882385 -0.2021942 0.9789124
14.46801 0.008678421 0.002844254 -0.04783515 -0.0262146 -0.2011108 0.9792023
14.50134 0.008257325 0.00286908 -0.04788136 -0.02224731 -0.1970367 0.9801331
14.53467 0.007772095 0.002912231 -0.04793073 -0.02070618 -0.1957092 0.9804382
14.568 0.007822433 0.002917526 -0.04791989 -0.02180481 -0.1963654 0.9802856
14.60134 0.0086223 0.002877152 -0.04782498 -0.02218628 -0.1982727 0.9798889
14.63467 0.01114748 0.002728775 -0.04748416 0.2347717 -0.1946564 0.9523468
14.668 -0.01552753 0.004106613 -0.0507757 0.3192902 -0.2066956 0.9248199
14.70134 0.006653931 0.002949021 -0.04809981 0.3274078 -0.2077789 0.9217377
14.73467 0.007107239 0.002916214 -0.04804929 0.3299103 -0.2056274 0.9213409
14.76801 0.006635315 0.002928757 -0.04810924 0.3279724 -0.2056427 0.9220123
14.80134 0.00748758 0.002867737 -0.04800694 0.321106 -0.2042389 0.9247437
14.83467 0.007157608 0.002874344 -0.04804733 0.3134003 -0.2099152 0.9261169
14.868 0.005102722 0.0029245 -0.04827059 0.269516 -0.2055969 0.9407806
14.90134 0.00592479 0.003007065 -0.04819123 0.3241577 -0.186142 0.9275055
14.93467 0.005535721 0.002993622 -0.04823195 0.3096924 -0.1933289 0.9309692
14.96801 0.008688233 0.002826904 -0.04785153 0.2974243 -0.1861877 0.9364014
15.00134 0.001324783 0.003207062 -0.04870133 0.2568359 -0.1848602 0.9485931
15.03467 0.008295395 0.00284819 -0.04784659 0.2446747 -0.1853943 0.9517059
15.068 0.007292374 0.002909073 -0.04797002 0.2421875 -0.1820374 0.9529877
15.10134 0.007261551 0.002916611 -0.04797296 0.2362366 -0.1832733 0.9542389
15.13467 0.006930131 0.002942688 -0.0480062 0.2330627 -0.1743774 0.9566956
15.168 0.007430985 0.002964371 -0.0479316 0.2375488 -0.1781158 0.954895
15.20134 0.007577423 0.002981598 -0.04790784 0.2407532 -0.1805725 0.9536285
15.23467 0.0333467 0.002612015 -0.04542195 0.1234741 -0.01147461 0.9922791
15.26801 -0.03522905 0.007066971 -0.05435848 0.05136108 0.1847992 0.9814301
15.30134 -0.03533734 0.006907151 -0.05365021 0.0319519 0.2516022 0.9673004
15.40134 -0.03540772 0.00668718 -0.05367452 0.02362061 0.2581482 0.9658051
15.43467 -0.03560488 0.006602982 -0.05408159 0.04055786 0.1948242 0.9799957
15.46801 0.03245125 0.00321785 -0.04645819 0.02613831 0.1870575 0.9819946
15.50134 0.03305762 0.002942505 -0.04595117 0.04353333 0.1761322 0.9833984
15.53467 -0.002894318 0.004582077 -0.04956308 0.04797363 0.1501923 0.9874878
15.568 0.03371358 0.002861099 -0.0456492 0.05441284 0.1625671 0.9851837
15.60134 0.03372049 0.003139694 -0.04630962 0.04830933 0.1498413 0.9875183
15.63467 0.03369124 0.003107346 -0.04621338 0.04618835 0.1412659 0.9888916
15.668 0.03379959 0.002791336 -0.04548373 0.03767395 0.1469269 0.9884186
15.70134 0.03384484 0.002596481 -0.04517424 0.04130554 0.1417694 0.9890289
15.73467 0.033948 0.00261377 -0.04547479 0.02923584 0.1469421 0.9887085
15.76801 -0.03543423 0.005785141 -0.05208426 0.0383606 0.1190338 0.9921417
15.80134 -0.02385256 0.005293579 -0.05105219 0.04034424 0.1257019 0.9912415
15.83467 0.01935048 0.003755951 -0.04827394 0.03768921 0.1410065 0.9892883
15.868 -0.03469367 0.004637924 -0.05059508 0.01948547 -0.1769409 0.984024
15.90134 -0.03452023 0.004574265 -0.05219545 -0.06063843 -0.3525696 0.9338074
15.93467 0.01038876 0.00233104 -0.04781505 -0.02394104 -0.3032532 0.9526062
15.96801 0.007912064 0.002403656 -0.04804038 -0.0144043 -0.294281 0.9555969
16.10134 0.02028508 0.002151688 -0.04665523 0.06466675 -0.2085571 0.9758606
16.13467 0.03355325 0.00159552 -0.04487278 0.0617218 -0.1442719 0.9876099
16.168 0.03025157 0.001612305 -0.04485486 0.06771851 -0.1176605 0.9907379
16.20134 0.03358426 0.001316956 -0.0440244 0.06715393 -0.1068268 0.9920044
16.23467 0.03361849 0.001082184 -0.04378597 0.06315613 -0.1000519 0.9929657
16.26801 0.01690915 0.001997879 -0.04576315 0.05220032 -0.1053925 0.9930573
16.30134 0.01939671 0.001856537 -0.04542371 0.05340576 -0.1075287 0.9927521
16.33467 0.01119441 0.00229686 -0.04639183 0.05262756 -0.1060944 0.9929504
16.36801 0.01122847 0.002301163 -0.04637651 0.05491638 -0.1082916 0.9925995
16.40134 0.007469986 0.00251004 -0.04683034 0.05461121 -0.1085205 0.9925842
16.43467 0.007708573 0.002515045 -0.0468179 0.05435181 -0.1014709 0.9933472
16.468 0.00544014 0.002702011 -0.04721489 0.0526886 -0.1040039 0.9931641
16.50134 -0.03292116 0.004822174 -0.05186927 0.04998779 -0.119751 0.9915314
16.53467 0.004645676 0.002880142 -0.04764193 0.05555725 -0.1032562 0.9930878
16.568 0.01651981 0.002280563 -0.04631082 0.05630493 -0.09942627 0.9934387
16.60134 0.02379704 0.001935837 -0.04550041 0.05804443 -0.09710693 0.993576
16.63467 0.01948853 0.002185791 -0.04607204 0.05905151 -0.09671021 0.9935455
16.668 0.008777817 0.002815323 -0.04748937 0.0617218 -0.09709167 0.9933472
16.70134 0.03021045 0.001692795 -0.04494377 0.07180786 -0.09423828 0.9929504
16.73467 0.03361949 0.001548569 -0.04455698 0.07235718 -0.1002197 0.9923248
16.76801 0.03361949 0.001556763 -0.04458725 0.06932068 -0.1003265 0.9925232
16.80134 0.02795973 0.002064285 -0.04548105 0.08004761 -0.06254578 0.994812
16.83467 0.03349929 0.001805206 -0.04456441 0.0854187 -0.04421997 0.9953613
16.86801 0.03350955 0.001815552 -0.0445886 0.08728027 -0.0448761 0.995163
16.90134 0.01298166 0.002962051 -0.04727646 0.08477783 -0.05235291 0.9950104
16.93467 0.008961091 0.003192184 -0.04782198 0.08319092 -0.05368042 0.9950714
16.968 0.01293681 0.003002793 -0.04730818 0.08305359 -0.05456543 0.9950409
17.00134 0.02984574 0.002052628 -0.0449343 0.08760071 -0.05368042 0.9947052
17.03467 0.01747931 0.002779343 -0.04668247 0.08494568 -0.05758667 0.9947052
17.068 0.01022392 0.003196793 -0.04770218 0.08065796 -0.05934143 0.9949646
17.10134 0.03273558 0.001880295 -0.04457469 0.08580017 -0.05699158 0.9946747
17.13467 0.01972191 0.002604141 -0.04624932 0.08227539 -0.057724 0.9949341
17.168 0.004392945 0.003463272 -0.0483348 0.07759094 -0.06970215 0.9945374
17.20134 0.03350604 0.001839722 -0.04448497 0.07772827 -0.06364441 0.9949341
17.23467 0.03334461 0.001713699 -0.04421791 0.04400635 -0.06170654 0.9971161
17.26801 0.03366312 0.001586105 -0.04394709 0.03414917 -0.05192566 0.9980621
17.30134 0.03315593 0.001904144 -0.04526844 0.1289063 -0.1298218 0.9831085
17.33467 0.03204805 0.001537582 -0.04469417 0.3660431 -0.1603699 0.9166718
17.36801 0.005595337 0.003054123 -0.04849742 0.3327026 -0.1657867 0.9283295
17.40134 0.005541413 0.003051682 -0.04850432 0.3217926 -0.1669006 0.9319763
17.43467 0.004132523 0.003153443 -0.04866959 0.2851715 -0.1638489 0.9443512
17.468 0.003135636 0.00327739 -0.04880025 0.2789307 -0.1368561 0.9505005
17.50134 0.005881561 0.003187546 -0.04840033 0.2818146 -0.1153717 0.9524994
17.53467 0.005974411 0.003217789 -0.04836576 0.2602234 -0.1281586 0.9570007
17.568 0.006505753 0.003180023 -0.04828954 0.2485809 -0.1195221 0.9611969
17.60134 0.006770264 0.003169968 -0.04824958 0.2492523 -0.1242218 0.960434
17.63467 0.006705017 0.003177185 -0.0482575 0.248703 -0.1230316 0.9607239
17.668 0.007564774 0.003146271 -0.04812663 0.2536469 -0.1118927 0.9607849
17.70134 0.03349227 0.001801834 -0.0448086 0.07839966 -0.1177216 0.9899445
17.73467 0.03433743 0.001519058 -0.04406809 -0.1014099 -0.109314 0.9888153
17.76801 0.03200813 0.001808502 -0.04493274 -0.07566833 -0.1182098 0.990097
17.80134 0.03224065 0.00195047 -0.045376 -0.06504822 -0.1242981 0.990097
17.83467 0.02981941 0.001947907 -0.04510376 -0.0480957 -0.1301117 0.9903259
17.868 0.03419452 0.001890335 -0.04497948 -0.04237366 -0.1290436 0.9907227
17.90134 -0.03455608 0.005352051 -0.05300118 -0.05049133 -0.1156769 0.9919891
17.93467 -0.03503021 0.00534108 -0.05293151 -0.03720093 -0.115448 0.9926147
17.968 -0.0240981 0.004753373 -0.05151187 -0.03611755 -0.1204681 0.9920502
18.00134 0.00602295 0.003192123 -0.04779212 -0.03079224 -0.1304016 0.9909668
18.03467 0.00745488 0.003142563 -0.04764637 -0.02832031 -0.1325531 0.9907684
18.068 0.02429324 0.002284226 -0.04559445 -0.01821899 -0.1270905 0.9917145
18.10134 0.02640924 0.002191269 -0.04533876 -0.01881409 -0.1266327 0.9917603
18.13467 -0.006861435 0.004006119 -0.04970651 -0.01797485 -0.1312561 0.9911804
18.168 -0.03509044 0.005509201 -0.05333003 -0.01600647 -0.1261749 0.9918671
18.20134 -0.02099489 0.004758439 -0.05159833 -0.01626587 -0.1369781 0.9904327
18.23467 -0.03430623 0.005537598 -0.05360587 -0.01472473 -0.1331177 0.9909821
18.26801 0.0006737519 0.003582062 -0.04886707 -0.008117676 -0.1401672 0.9900818
18.30134 0.02798972 0.00204068 -0.04513044 -0.006317139 -0.1401672 0.990097
18.33467 -0.01089774 0.004139466 -0.0500779 -0.003494263 -0.1439667 0.989563
18.368 -0.03490567 0.005517426 -0.05345084 -0.00163269 -0.1414185 0.9899445
18.40134 0.00766832 0.003090561 -0.04748464 -0.006088257 -0.1469421 0.9891205
18.43467 0.01685103 0.002566162 -0.04621082 -0.01292419 -0.1500092 0.9885864
18.468 0.007883927 0.003084091 -0.0475159 -0.01275635 -0.1516571 0.9883423
18.50134 -0.03177339 0.005347397 -0.05309409 -0.01068115 -0.1463776 0.9891663
18.53467 0.008536652 0.003068146 -0.04760687 -0.01153564 -0.150589 0.9885254
18.568 0.01160944 0.002895233 -0.04718766 -0.009857178 -0.1498718 0.9886475
18.60134 0.03390396 0.001684723 -0.04423529 -0.01040649 -0.1513824 0.9884186
18.63467 0.03391981 0.001704193 -0.04425132 -0.01219177 -0.1512756 0.9884033
18.668 0.03211606 0.001787171 -0.04431253 -0.009902954 -0.1604309 0.9869843
18.70134 0.03393506 0.001684265 -0.04407411 -0.006881714 -0.1636658 0.9864807
18.73467 0.03359674 0.001694687 -0.04412546 0.0003051758 -0.1657562 0.9861603
18.76801 0.007885041 0.003125046 -0.04764739 -0.001174927 -0.1629333 0.9866333
18.80134 0.01199002 0.002877182 -0.04703539 -0.001647949 -0.1645966 0.9863586
18.83467 0.0339404 0.001654846 -0.04405484 0.0003662109 -0.1730194 0.9849091
18.868 0.02578867 0.002084335 -0.0450373 0.01499939 -0.1699829 0.985321
18.90134 0.02191684 0.002279816 -0.04549916 0.01168823 -0.1718903 0.9850464
18.93467 0.00851976 0.002970673 -0.04710448 0.006912231 -0.1691437 0.9855652
18.968 0.009718018 0.002910309 -0.04697023 0.006622314 -0.1726532 0.9849548
19.00134 0.009571992 0.002914536 -0.04699108 0.003707886 -0.1716614 0.9851379
19.03467 0.008932877 0.002945847 -0.04706446 0.002426147 -0.1711884 0.9852295
19.068 0.008829636 0.002951279 -0.04707518 0.005447388 -0.169693 0.9854736
19.10134 0.01676624 0.002558426 -0.0461436 0.006896973 -0.1737213 0.9847565
19.13467 0.009903824 0.002927887 -0.04699512 0.006484985 -0.1672668 0.9858856
19.168 0.01080843 0.002882813 -0.04686791 0.008270264 -0.167511 0.9858246
19.20134 0.009291596 0.002962753 -0.04705522 0.007232666 -0.1677399 0.9857941
19.23467 0.009567719 0.002953964 -0.0470387 0.007598877 -0.1674652 0.9858398
19.26801 0.01180022 0.002849426 -0.04677889 0.008743286 -0.1701965 0.9853668
19.30134 0.008546738 0.003022263 -0.04717474 0.00982666 -0.1701202 0.9853668
19.33467 0.01267819 0.002798889 -0.04665168 0.00970459 -0.1717834 0.9850769
19.368 0.009142624 0.002984589 -0.04707482 0.01074219 -0.1716003 0.9851074
19.40134 0.008730378 0.003007721 -0.047129 0.01060486 -0.1716766 0.9850922
19.43467 0.01455405 0.00271164 -0.04645329 0.01144409 -0.1717529 0.9850616
19.468 0.0122198 0.002841003 -0.04675266 0.01165771 -0.1721344 0.9850006
