時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 347.3907 352.6679 357.9482
0.08666666 345.6369 355.8517 357.7043
0.12 345.6405 355.9724 357.7159
0.1533333 345.8163 356.5548 357.707
0.1866667 346.2113 357.2766 357.5685
0.2139021 346.3006 357.9598 357.3537
0.2422302 346.2148 358.2244 357.3596
0.2710876 346.1219 358.5444 357.5001
0.3013934 346.089 358.6621 357.637
0.3347267 346.0717 358.6978 357.7764
0.36806 346.0848 358.5973 357.8769
0.4013934 346.1536 358.412 357.9059
0.4347267 346.199 358.1253 357.9887
0.4657457 346.257 357.8016 358.0631
0.496843 346.2575 357.6726 358.1138
0.5271736 346.2865 357.5427 358.1437
0.5600767 346.3603 357.4908 358.1972
0.5888267 346.4241 357.4745 358.2086
0.6208166 346.4694 357.4551 358.2092
0.6541499 346.6028 357.4629 358.2064
0.6843505 346.8075 357.4157 358.1937
0.7157162 347.1604 357.3818 358.2289
0.7490495 347.7095 357.3007 358.3709
0.777054 348.3463 357.211 358.4197
0.8103873 349.0284 357.1198 358.3851
0.8424123 349.8909 357.0996 358.3374
0.87563 351.3219 357.0921 358.3792
0.9085662 352.9568 357.1464 358.5589
0.9418995 354.1652 357.1919 358.7202
0.9752328 356.0061 357.2484 358.816
1.008566 358.1323 357.3525 358.6346
1.041899 359.827 357.4749 358.0929
1.072844 1.109682 357.6458 357.1187
1.104047 1.71759 357.9618 356.605
1.134635 1.945741 358.2985 356.4518
1.16591 2.005691 358.8328 356.4405
1.199244 1.791538 359.5013 356.5682
1.231135 1.347758 0.03220603 356.8416
1.2606 0.8731515 0.3729356 357.0338
1.29144 0.4282526 0.5288059 357.2113
1.324773 0.09470448 0.5502769 357.3744
1.358106 359.903 0.4048093 357.5113
1.39144 359.9422 0.1342229 357.5877
1.424688 0.1388294 359.8577 357.6319
1.458021 0.4148081 359.5825 357.6659
1.48814 0.8239845 359.142 357.7049
1.521474 0.8988178 358.9437 357.737
1.554374 0.9132549 358.6395 357.7951
1.587707 0.6534761 358.2844 358.0606
1.621041 359.8966 357.9274 358.382
1.654374 359.1031 357.5242 358.8251
1.687707 358.7478 357.2117 359.1032
1.718725 358.6131 356.9503 359.2296
1.751221 358.5822 356.8922 359.3561
1.7826 358.8488 356.7917 359.5191
1.815934 359.347 356.6574 359.537
1.847767 359.4665 356.3973 359.4045
1.876846 359.3863 356.1512 359.3385
1.907103 359.4801 356.0575 359.2469
1.936448 359.5792 356.0244 358.9677
1.967738 359.7022 356.0229 358.8366
1.999602 0.2996313 356.1301 358.8272
2.031992 0.9601567 356.291 358.7813
2.060651 1.23616 356.4581 358.6261
2.091409 1.065952 356.6436 358.452
2.122657 0.6947932 356.8181 358.2564
2.15599 0.2415364 357.1235 357.893
2.188231 359.5321 357.6228 357.7378
2.220935 358.3866 358.1845 357.8763
2.25311 357.1248 358.8575 358.0301
2.283002 356.1003 359.4454 358.4036
2.313748 355.1684 359.9898 358.7992
2.342688 354.3973 0.3154487 359.0297
2.37091 353.7554 0.671867 359.1777
2.402239 352.9538 1.053137 359.0793
2.434793 352.5803 1.398053 358.8417
2.468127 352.6707 1.707675 358.4986
2.496121 353.1226 1.846527 358.1835
2.529454 353.4424 1.762954 358.0594
2.558422 353.8738 1.66824 357.7909
2.590208 354.3545 1.517904 357.5225
2.619603 354.8252 1.298981 357.5063
2.651202 355.1647 1.088621 357.6702
2.681178 355.627 0.7475007 357.9679
2.7127 355.9004 0.3263065 358.409
2.743192 356.1586 359.9686 358.8124
2.776525 356.2984 359.7568 358.9097
2.809859 356.521 359.3077 358.7278
2.843192 356.8136 358.9184 358.4825
2.873857 356.9395 358.6379 358.4039
2.90719 356.9669 358.4958 358.4726
2.940523 356.8802 358.4834 358.5452
2.970741 356.5019 358.4915 358.4713
2.999662 356.1162 358.4532 358.3026
3.0303 355.7737 358.2976 358.1795
3.058742 355.4275 358.2437 358.1352
3.087304 355.1659 358.2522 358.109
