時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.06701623 0 0 0
0.07677843 0 0 0
0.1101118 0 0 0
0.1434451 0 0 0
0.1767784 0 0 0
0.2101118 0 0 0
0.2434451 0 0 0
0.2767784 0 0 0
0.3101118 0 0 0
0.3434451 0 0 0
0.3767784 0 0 0
0.4101118 0 0 0
0.4434451 0 0 0
0.4767784 0 0 0
0.5101117 0 0 0
0.5434451 0 0 0
0.5767784 0 0 0
0.6101117 0 0 0
0.6434451 0 0 0
0.6767784 0 0 0
0.7101117 0 0 0
0.743445 0 0 0
0.7767784 0 0 0
0.8101117 0 0 0
0.8434451 0 0 0
0.8767784 0 0 0
0.9101117 0 0 0
0.943445 346.1074 94.36199 9.331034
0.9482864 345.3664 95.4646 9.617776
0.9603999 344.7604 96.64828 9.608041
0.9733877 344.0657 97.81307 9.747581
0.9842952 343.5759 98.85532 9.873519
0.9964647 343.2702 100.0663 9.888403
1.008354 343.1235 101.1535 9.980032
1.02035 343.2022 102.0491 9.881847
1.032543 343.5603 102.7152 9.847505
1.043383 343.7664 103.5405 9.520656
1.05522 343.6926 104.3673 9.002369
1.066166 343.6733 104.9692 8.571733
1.077332 343.8309 105.3928 8.098244
1.088902 344.1012 105.8852 7.712055
1.100509 344.4897 106.4121 7.183319
1.111382 344.8055 106.6723 6.75518
1.132227 345.2185 106.8046 6.222707
1.139158 345.439 106.7831 5.656785
1.147379 345.6157 106.8992 5.16306
1.156293 345.8435 106.9733 4.870945
1.166345 346.101 106.9818 4.745861
1.176942 346.2778 106.901 4.744939
1.18771 346.3452 106.8665 4.740609
1.198772 346.4041 106.7897 4.732414
1.210684 346.3401 106.7594 4.735583
1.221664 346.3912 106.6689 4.726684
1.23253 346.3657 106.5022 4.707715
1.243683 346.3941 106.2879 4.598752
1.255375 346.4125 106.1528 4.49876
1.265951 346.4894 106.0453 4.410289
1.277149 346.4889 105.9188 4.338983
1.287954 346.4657 105.766 4.276096
1.298803 346.3635 105.6513 4.145317
1.309844 346.0216 105.629 3.913137
1.321219 345.7372 105.5966 3.778509
1.33331 345.4887 105.5545 3.747543
1.343845 345.2725 105.5003 3.715346
1.356764 345.088 105.4089 3.670063
1.366815 344.8727 105.2804 3.609484
1.377214 344.6486 105.1589 3.474636
1.402377 344.368 104.9705 3.351393
1.411277 343.5575 104.7509 3.013807
1.421123 343.2774 104.7223 2.863154
1.432144 343.0413 104.7101 2.729859
1.443001 342.8743 104.7324 2.527899
1.455501 342.5571 104.8117 2.312818
1.465901 342.3226 104.8108 2.209233
1.477182 342.213 104.8334 2.276935
1.488314 342.1152 104.856 2.330775
1.499109 342.0433 104.9625 2.427106
1.51049 342.0112 105.1093 2.511637
1.521174 342.0562 105.2573 2.612925
1.532397 342.132 105.3711 2.653156
1.543113 342.291 105.5219 2.706077
1.555434 342.5847 105.7513 2.707886
1.566473 342.941 105.9883 2.731807
1.577349 343.3663 106.2532 2.778629
1.588037 343.8183 106.5267 2.875571
1.598925 344.3719 106.8273 2.918416
1.610041 344.9437 107.1841 2.913407
1.620991 345.5311 107.5347 2.869159
1.63286 346.1571 107.9344 2.800209
1.644006 346.7154 108.3341 2.678879
1.654782 347.3109 108.7498 2.501296
1.666182 348 109.1835 2.281094
1.676766 348.6638 109.5532 1.999148
1.687887 349.2981 109.8863 1.746046
1.699408 349.9835 110.1427 1.451988
1.710174 350.6234 110.2951 1.202769
1.721744 351.1543 110.5096 0.9973266
1.732243 351.5475 110.6991 0.7996074
1.743438 351.9331 110.8446 0.6474847
1.755101 352.3888 110.9243 0.5577738
1.766204 352.7333 111.0287 0.3693921
1.77724 353.0446 111.0991 0.1655372
1.788575 353.2703 111.0769 359.9363
1.799728 353.4617 111.0265 359.6763
1.810926 353.6251 110.9685 359.5091
1.82156 353.6808 110.8698 359.3675
1.832743 353.7663 110.8181 359.2538
1.843434 353.7221 110.7394 359.1119
1.854919 353.7184 110.6969 358.9644
