時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 356.4647 0.172174 0.5706987
0.08666666 357.0203 0.4569043 0.2196628
0.12 357.0203 0.4569043 0.2196628
0.1533333 357.0203 0.4569043 0.2196628
0.1866667 356.9699 0.641175 0.2878076
0.22 356.9812 0.6302425 0.302587
0.2533333 356.953 0.6253328 0.3122769
0.2866667 356.9419 0.5869619 0.2861229
0.32 356.9651 0.5959576 0.3085171
0.3524383 356.946 0.624317 0.2919058
0.3857716 356.9337 0.6270266 0.2591984
0.4190967 356.9182 0.5950583 0.2579275
0.45243 356.929 0.605283 0.2685626
0.4857634 356.9373 0.6471547 0.2439046
0.5190967 356.9123 0.6164195 0.295778
0.551635 356.9002 0.6025664 0.2658724
0.5849683 356.8857 0.6088621 0.2145796
0.6183017 356.8628 0.6256534 0.2626626
0.651635 356.874 0.6467184 0.2757937
0.6849684 356.7959 0.6414099 0.2843769
0.7183017 356.7462 0.6402503 0.307244
0.751635 356.673 0.6076236 0.3117321
0.7849683 356.6787 0.5793406 0.2576935
0.8183017 356.6618 0.5924821 0.2413944
0.851635 356.6351 0.6625927 0.2135094
0.8849683 356.6377 0.7386426 0.1822949
0.9183016 356.6227 0.7860104 0.1809182
0.9514133 356.5724 0.8197851 0.1341799
0.9847466 356.5441 0.8319758 0.1182499
1.01808 356.5197 0.8439656 0.08935615
1.051413 356.4845 0.857699 0.0468515
1.081901 356.4646 0.8545906 0.0003401741
1.115234 356.4185 0.8729634 359.962
1.148568 356.3815 0.9142411 359.9245
1.181901 356.3409 0.9340099 359.9058
1.215234 356.2975 0.9824338 359.8796
1.248567 356.2628 0.9674227 359.8915
1.281901 356.283 0.9240023 359.8421
1.315234 356.2619 0.9366357 359.8418
1.348129 356.2275 0.948161 359.8684
1.380517 356.2003 0.997352 359.8727
1.41385 356.1401 1.060516 359.9507
1.447184 356.1752 1.129158 0.008684679
1.479541 356.2165 1.130266 0.1004191
1.512375 356.2269 1.077746 0.1085409
1.545708 356.2342 0.9805377 0.00198479
1.579042 356.2565 0.85322 0.04643468
1.611863 356.2573 0.8468601 0.06272053
1.645196 356.31 0.8760694 0.09142297
1.6751 356.4124 0.9217734 0.1887839
1.706473 356.4763 0.9531272 0.2628136
1.738818 356.4945 0.9318047 0.2665789
1.772151 356.5063 0.8449129 0.2507169
1.805107 356.551 0.6952538 0.2526085
1.838441 356.5462 0.6295608 0.2845758
1.871774 356.6029 0.5682011 0.320014
1.905107 356.6251 0.5300264 0.3494795
1.938441 356.6353 0.5202935 0.3446326
1.971774 356.6225 0.5328909 0.4278186
2.005107 356.6529 0.4684218 0.5024828
2.03844 356.6694 0.4409799 0.4591939
2.071774 356.6798 0.3843992 0.4902901
2.105107 356.7171 0.3674656 0.4935904
2.138441 356.7234 0.3465023 0.4944547
2.170717 356.731 0.3404936 0.493027
2.204051 356.7417 0.3598755 0.5032864
2.237384 356.7353 0.3485621 0.5284595
2.270717 356.7358 0.3232993 0.4972567
2.304051 356.7719 0.3512961 0.4803537
2.336797 356.7856 0.3553472 0.4904662
2.370131 356.7801 0.3576882 0.4716393
2.40161 356.7972 0.3663131 0.4599167
2.434943 356.8194 0.3777375 0.4528373
2.468277 356.8336 0.4022455 0.428305
2.500345 356.8553 0.4108931 0.4606383
2.531678 356.8606 0.4146886 0.4331556
2.565012 356.8564 0.4723318 0.4250343
2.598345 356.9006 0.5479813 0.4149401
2.631678 357.0099 0.6855928 0.3952394
2.665012 357.1845 0.9999613 0.3656065
2.698345 357.2805 1.238967 0.3085103
2.730665 357.3644 1.440985 0.3077571
2.763999 357.4293 1.6389 0.3264773
2.797332 357.721 1.761638 0.2943211
2.830665 358.1562 1.964757 0.2738604
2.863999 358.6266 2.227892 0.3083958
2.897332 358.968 2.511004 0.388921
2.930665 359.357 2.730698 0.4345551
2.963999 359.9503 2.869653 0.4949676
2.995152 359.8376 2.705799 0.7428674
3.028485 359.7039 2.646571 0.7551646
