時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 0 0 0
0.08666666 0 0 0
0.12 0 0 0
0.147662 0 0 0
0.1809953 0 0 0
0.2124965 0 0 0
0.2417869 0 0 0
0.2751203 0 0 0
0.3050694 0 0 0
0.3339794 0 0 0
0.3622163 0 0 0
0.3955496 0 0 0
0.4288829 0 0 0
0.4569951 0 0 0
0.4868623 0 0 0
0.5137334 0 0 0
0.5417569 0 0 0
0.5699581 0 0 0
0.5992014 0 0 0
0.6266652 0 0 0
0.6562688 0 0 0
0.6872355 0 0 0
0.7151191 0 0 0
0.7422453 0 0 0
0.7722712 0 0 0
0.8010533 0 0 0
0.8300674 0 0 0
0.8583413 0 0 0
0.8916746 0 0 0
0.925008 0 0 0
0.9543908 0 0 0
0.9820192 0 0 0
1.014344 0 0 0
1.047678 0 0 0
1.077199 0 0 0
1.106916 0 0 0
1.13911 0 0 0
1.166383 0 0 0
1.199716 0 0 0
1.228396 0 0 0
1.26173 0 0 0
1.289198 0 0 0
1.318944 0 0 0
1.349563 0 0 0
1.38031 0 0 0
1.410074 0 0 0
1.443407 0 0 0
1.471452 0 0 0
1.502959 0 0 0
1.533333 0 0 0
1.562734 0 0 0
1.596067 0 0 0
1.625845 0 0 0
1.654435 0 0 0
1.684872 0 0 0
1.712907 0 0 0
1.74624 0 0 0
1.779574 0 0 0
1.812406 0 0 0
1.842051 0 0 0
1.872179 0 0 0
1.901297 0 0 0
1.932679 0 0 0
1.961727 0 0 0
1.99194 0 0 0
2.023704 0 0 0
2.053007 0 0 0
2.084459 0 0 0
2.115457 0 0 0
2.144397 0 0 0
2.175641 0 0 0
2.205304 0 0 0
2.236575 0 0 0
2.269909 0 0 0
2.30083 0 0 0
2.332464 0 0 0
2.365798 0 0 0
2.39411 0 0 0
2.423828 0 0 0
2.452756 0 0 0
2.484245 0 0 0
2.514603 0 0 0
2.545398 0 0 0
2.575583 0 0 0
2.608916 0 0 0
2.637916 0 0 0
2.667744 0 0 0
2.699669 0 0 0
2.729183 0 0 0
2.757786 0 0 0
2.791119 0 0 0
2.824452 0 0 0
2.855217 7.869569 187.5204 5.107294
2.883829 7.81013 1.326294 5.274276
2.916346 7.237329 3.091545 5.438344
2.94614 6.604835 5.1003 5.566
2.979474 6.008941 6.298902 5.484328
3.009964 4.882637 7.79738 5.66775
3.042732 3.005245 7.496791 5.547791
3.070762 1.735638 8.578444 5.093746
3.104096 0.7636825 8.194028 5.257593
3.133869 0.2736441 8.48226 5.704844
3.165374 0.1514673 8.135156 5.748302
3.198707 359.9173 8.348916 5.75105
3.23099 0.0436618 7.884245 5.742327
3.260761 0.6909912 7.280438 5.59189
3.289711 1.870745 5.921028 4.945534
3.321236 2.730241 4.692693 4.718029
3.354569 3.450944 3.538451 4.394465
3.387902 4.263782 2.53757 4.328038
3.417129 4.855094 1.484041 4.428786
3.44893 5.201447 0.9816666 4.509656
3.4781 5.553616 0.3017707 4.489582
3.506821 5.863596 359.7825 5.068695
3.537814 6.298787 359.4545 5.566531
3.566496 6.749141 359.3358 6.112073
3.598595 6.121422 359.2952 6.770003
3.628331 4.426698 359.2348 7.910779
3.658107 3.619909 359.2726 8.417575
3.69144 2.795714 359.532 8.206489
3.723029 3.114485 359.8513 8.214456
3.750884 4.110041 359.7271 8.201955
3.780059 5.030351 359.4264 7.408624
3.813392 6.583896 358.3824 7.395819
3.843608 8.702029 356.0884 8.085614
3.871766 10.48714 353.3423 8.395761
3.902091 11.54896 350.4416 7.956314
3.929687 12.29714 346.921 7.071885
3.958907 12.79151 344.7188 6.151113
3.989591 13.66777 341.9066 5.004933
4.018124 13.73336 340.2627 4.325254
4.046134 14.30369 338.3706 3.568743
4.076854 14.45759 337.4566 3.298712
4.105865 14.323 337.0256 3.013963
4.137933 14.21649 336.9846 2.910065
4.166822 13.89434 337.4971 2.917822
4.195327 13.70889 338.215 2.890565
4.225421 13.11517 339.8784 2.88075
