時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 72.1422 318.2529 315.4877
0.08666666 71.79032 319.0504 316.2356
0.12 71.87792 318.765 315.9695
0.1480734 71.95205 318.191 315.4631
0.1814067 71.84697 317.8659 315.1403
0.2147401 71.72248 318.0711 315.3003
0.2466138 71.55335 318.3626 315.5494
0.2760347 71.46124 318.4522 315.5796
0.3093681 71.43256 318.4693 315.5643
0.3421512 71.38439 318.4938 315.5594
0.3709524 71.40137 318.4131 315.4632
0.4007604 71.46078 318.3403 315.4038
0.4340937 71.51562 318.3462 315.4237
0.4633349 71.55394 318.3766 315.4955
0.4946355 71.60193 318.3707 315.5106
0.5236667 71.60545 318.4838 315.6473
0.5532362 71.56117 318.7067 315.9075
0.5822261 71.54092 318.8923 316.104
0.6155595 71.54079 319.1157 316.3279
0.6488928 71.51201 319.192 316.4109
0.67872 71.51385 319.0964 316.3098
0.7100701 71.5218 319.0313 316.2177
0.7434034 71.51462 319.1217 316.3026
0.772751 71.52332 319.197 316.3775
0.8048457 71.5008 319.2379 316.4242
0.8334488 71.49248 319.1457 316.3406
0.8638269 71.5185 319.0475 316.231
0.8931952 71.52003 319.0127 316.196
0.9265286 71.53677 319.0259 316.2269
0.9598619 71.53804 318.9994 316.206
0.9884282 71.51094 319.0311 316.2235
1.018269 71.48714 319.0811 316.2884
1.048905 71.45756 319.0945 316.3001
1.078062 71.42928 319.0601 316.2787
1.110272 71.42007 319.1542 316.3618
1.139214 71.39996 319.2615 316.4791
1.168236 71.38098 319.3814 316.6023
1.201249 71.36488 319.3561 316.5948
1.234304 71.35596 319.3226 316.558
1.267638 71.39519 319.2322 316.4868
1.295789 71.4041 319.1829 316.4317
1.324464 71.39508 319.1876 316.4423
1.354258 71.36362 319.2086 316.4745
1.382756 71.35488 319.1136 316.3797
1.412444 71.37554 319.151 316.4279
1.445777 71.34493 319.3296 316.6144
1.476344 71.32814 319.3766 316.6954
1.503553 71.31342 319.461 316.7676
1.536038 71.21404 319.553 316.7996
1.568257 71.03192 319.7999 316.9626
1.599926 70.71189 320.2111 317.2707
1.629597 70.36562 320.5933 317.5123
1.658972 69.836 321.2943 318.0111
1.691313 69.11031 321.1307 317.5967
1.719874 68.69427 320.2215 316.6975
1.748884 68.44601 320.9067 317.4547
1.779327 67.43159 321.1931 318.0596
1.809125 66.80779 320.128 316.6932
1.842458 67.90131 315.417 311.8707
1.875792 69.06204 308.3706 303.6331
1.90817 66.49462 303.5797 296.7975
1.93479 65.76729 298.3924 290.6948
1.967319 64.91125 295.418 286.9235
1.995993 63.08275 293.4582 283.2417
2.029326 62.69708 291.9292 281.0174
2.06266 62.68808 293.0152 281.816
2.095993 62.49721 295.3908 284.8879
2.124621 63.08909 297.9616 288.742
2.155255 64.01225 300.3631 292.1982
2.187391 65.00385 301.2215 294.2078
2.21953 64.93406 302.0995 295.9457
2.250377 64.86911 303.3839 298.0613
2.283348 65.50657 304.8166 300.4121
2.311487 66.15498 304.5611 300.9658
2.340079 66.26338 304.7116 301.4302
2.369926 66.40131 304.6174 301.4532
2.401229 66.93196 305.0423 302.2475
2.433072 66.7664 305.1069 303.0632
2.462774 66.72782 304.9124 303.5659
2.49487 67.66469 305.7667 305.7474
2.525425 70.06538 307.6564 308.6469
2.557169 71.46299 307.907 309.8618
2.590502 71.89887 305.0479 308.1179
2.619592 71.14835 300.4584 304.7499
2.651921 70.99639 299.5999 304.4109
2.681695 70.89291 299.8792 305.047
2.711057 70.62704 300.2084 305.23
2.744391 69.95404 302.6709 306.9209
2.775536 70.92596 307.5297 310.0246
2.808869 70.18573 312.827 314.1465
2.842203 67.34249 321.4451 320.6376
2.875536 66.94285 327.009 325.8051
2.908104 63.5393 332.1428 332.3767
2.940257 59.77929 336.02 338.0363
2.97359 56.95849 338.5727 341.7625
3.004089 53.58516 340.2647 344.1588
3.037422 51.08353 341.7574 346.3913
3.064587 48.49413 342.9434 348.1248
