時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 343.9654 356.098 4.468723
0.08666666 344.0124 358.868 4.682379
0.12 344.0356 358.8635 4.681416
0.1533333 344.208 358.3664 4.723063
0.1866667 344.2382 357.7169 4.932757
0.22 344.2778 357.1326 5.112206
0.250082 344.3275 356.4816 5.330265
0.279059 344.4107 356.1056 5.448326
0.311471 344.4982 355.9342 5.496781
0.344104 344.5735 355.8724 5.572297
0.3774373 344.6771 355.9354 5.608395
0.4088693 344.7048 356.0967 5.606062
0.4382015 344.6733 356.2571 5.571053
0.4715348 344.6577 356.3432 5.523126
0.5048682 344.6178 356.4479 5.357393
0.5366538 344.641 356.4702 5.301527
0.5699871 344.6899 356.468 5.268125
0.6019716 344.7858 356.4799 5.251806
0.6353049 344.9009 356.4492 5.234927
0.6664389 345.0239 356.4301 5.216566
0.6982515 345.1286 356.427 5.180933
0.7272506 345.2817 356.4611 5.1347
0.7583408 345.4217 356.5249 5.100435
0.7911518 345.601 356.5818 5.035878
0.8198231 345.8758 356.6554 4.953656
0.85124 346.1626 356.7477 4.833359
0.8813671 346.7618 356.8657 4.722464
0.9094455 347.2865 356.9385 4.634977
0.9385992 348.2469 357.0565 4.465645
0.9719325 349.192 357.1548 4.367824
1.001311 350.825 357.2312 4.196101
1.030133 351.6508 357.2093 4.0704
1.061159 353.0029 357.079 4.00272
1.088998 354.1948 356.8334 3.950098
1.122332 354.9279 356.6544 3.906914
1.152511 356.2452 356.3204 4.003585
1.183629 356.8721 355.951 4.111074
1.216962 357.2847 355.5903 4.114226
1.249526 358.0369 355.2945 4.182792
1.282859 358.1459 354.9944 4.169366
1.312505 358.1081 354.7387 4.096934
1.342442 358.274 354.5549 4.085173
1.372755 358.6007 354.4467 3.98118
1.40461 358.7407 354.4174 3.980896
1.437944 358.9279 354.3711 3.992958
1.471277 359.2943 354.3137 3.982691
1.50461 359.7676 354.2015 3.99224
1.536766 359.9902 354.0855 3.929119
1.5682 0.3466171 354.0188 3.868398
1.60152 0.5589025 354.0107 3.816283
1.631419 0.6174315 354.0965 3.673757
1.664685 0.7674207 354.2308 3.568466
1.693801 0.9507958 354.5419 3.444304
1.72382 1.089195 354.8714 3.36813
1.75292 1.405166 355.3119 3.29862
1.786253 1.457816 355.5588 3.240037
1.817366 1.638097 355.9035 3.143791
1.849524 1.809538 356.1201 3.125302
1.882857 1.822901 356.2354 3.104121
1.914166 1.98734 356.2556 3.095645
1.944051 2.145477 356.241 3.123758
1.974279 2.234991 356.1925 3.120542
2.004128 2.318312 356.1387 3.162781
2.034336 2.378875 356.1081 3.254223
2.067669 2.364564 356.1028 3.303239
2.099097 2.285967 356.0551 3.355217
2.130377 2.176356 356.0336 3.437331
2.163711 1.971934 356.0161 3.466617
2.192608 1.679201 356.028 3.446776
2.225941 1.366725 356.0819 3.480697
2.259274 1.097824 356.1855 3.478333
2.289593 0.8841458 356.3447 3.479167
2.320815 0.7698654 356.4144 3.477313
2.351586 0.5771657 356.539 3.483984
2.381726 0.4328573 356.6195 3.511781
2.414112 0.2963389 356.6358 3.518542
2.444552 0.180121 356.6089 3.538877
2.476242 0.1241084 356.5891 3.512759
2.506748 0.09850609 356.5703 3.510524
2.53993 359.9868 356.5715 3.524822
2.571616 359.8573 356.5993 3.50626
2.601545 359.8347 356.6849 3.483383
2.632845 359.7998 356.8007 3.480285
2.666123 359.6753 356.9899 3.457806
2.697183 359.5504 357.2407 3.43182
2.730516 359.4427 357.5608 3.360923
2.763849 359.366 357.9175 3.308429
2.792111 359.4254 358.2364 3.272912
2.821519 359.3983 358.3939 3.212958
2.854138 359.3458 358.5156 3.126347
2.885792 359.371 358.5508 3.046091
2.919125 359.3484 358.4986 3.043134
2.952458 359.3183 358.3749 3.052753
2.985182 359.2295 358.2408 3.086199
3.016503 359.1269 358.1582 3.118118
3.047517 359.1053 358.1064 3.16206
3.078426 359.0733 358.1076 3.193902
3.111759 359.004 358.1287 3.21032
