時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 22.12084 359.8561 3.187085
0.08666666 16.35616 0.523091 0.999494
0.12 16.26984 0.4719944 0.8405934
0.1457973 15.94514 0.5714031 0.07246972
0.1791306 15.64823 0.6469435 359.7924
0.2122981 15.53345 0.7103271 359.7022
0.2396195 15.5254 0.8492973 -0.002846519
0.2681419 14.9742 1.079965 0.1634502
0.2991095 14.59123 1.42472 0.3701805
0.329858 14.13237 2.136761 0.498681
0.3592693 14.12025 2.939493 0.5625969
0.3926027 13.98263 3.508514 0.5114561
0.425936 13.84536 4.552909 0.5006375
0.4545164 13.72174 5.773955 0.7478252
0.4839193 13.76714 6.964325 1.230533
0.5120925 13.84612 7.526387 1.553595
0.5450821 14.03292 7.960565 1.786591
0.5784154 14.5356 7.906204 1.79369
0.6107235 14.9876 7.370224 1.670707
0.6393305 15.27009 6.864001 1.870473
0.66868 15.50325 6.203345 2.083371
0.7020134 15.37214 5.216424 2.049308
0.7317576 15.32046 3.929383 1.862812
0.7619436 15.70128 2.557768 1.542961
0.7918866 16.15827 1.383424 1.234017
0.8203663 16.73627 0.1529693 0.7805265
0.8530338 17.14359 359.2002 0.5323172
0.8853099 17.45682 358.5259 0.1815911
0.9186432 17.59364 358.3237 359.8239
0.9474475 17.36741 358.5386 359.7053
0.9780167 17.18723 358.7542 359.7594
1.006579 17.1008 359.1017 359.7768
1.037858 16.98853 359.5956 359.7488
1.064326 16.70485 0.1535326 359.8177
1.093347 16.4378 0.6016526 359.9228
1.120826 16.01239 1.521629 0.059892
1.152715 15.65026 2.366637 0.161993
1.185391 14.86476 3.874356 0.3564446
1.216394 13.90882 5.603771 0.5789715
1.249728 13.2091 7.312494 0.8450758
1.282195 12.53803 8.717827 1.024563
1.310814 11.92935 9.900887 1.081734
1.338043 11.41116 10.81337 1.157319
1.370218 11.03629 11.24945 1.211861
1.397953 10.4264 11.77664 1.210583
1.426279 10.12179 11.99618 1.108302
1.459613 9.696127 12.24066 0.9436721
1.487932 9.27774 12.32564 0.9626426
1.520386 9.0568 12.32832 0.9865065
1.54951 8.769192 12.32349 0.9940771
1.582843 8.465771 12.3508 1.013875
1.610229 8.219464 12.49043 1.092643
1.643562 8.000361 12.55306 1.089752
1.676896 7.388134 12.62389 1.072041
1.710229 3.598875 12.59789 0.6527567
1.743562 3.336784 12.62636 0.6399454
1.776896 3.20912 12.88188 0.2995439
1.805766 3.090538 13.37243 0.2517593
1.8391 3.11972 13.66657 0.3342615
1.872433 3.151611 14.11131 0.3032736
1.901915 3.185436 14.40274 0.3883758
1.935249 3.192786 14.50673 0.4528231
1.965444 3.150241 14.59538 0.4587942
1.993925 3.154889 14.6586 0.4856627
2.023873 3.181149 14.65862 0.5109861
2.055138 3.133715 14.62921 0.5039703
2.088472 3.075185 14.58132 0.4664557
2.118823 3.096573 14.51791 0.4695275
2.148423 3.135322 14.40281 0.40922
2.181756 3.145677 14.32917 0.3848306
2.215089 3.154015 14.27167 0.2338797
2.248423 3.098065 14.14511 0.2220938
2.275978 3.106081 14.06518 0.2429323
2.30394 3.128813 14.01222 0.2157599
2.331917 3.16478 13.95032 0.2246412
2.358028 3.1603 13.91468 0.2790579
2.391361 3.135082 13.92164 0.3436485
2.423905 3.106429 13.94239 0.4181675
2.451405 3.091304 13.91653 0.437816
2.481544 3.097548 13.88168 0.4334945
2.509261 3.096842 13.84348 0.4230263
2.538546 3.117631 13.8523 0.3670045
2.569084 3.137816 13.90752 0.3373819
2.602417 3.135726 14.01468 0.3377236
2.635751 3.093797 14.17677 0.3398812
2.663863 3.064453 14.41476 0.3681616
2.697197 3.082383 14.63618 0.4722186
2.73053 3.065912 14.87388 0.5524752
2.763863 3.071256 15.09583 0.6455533
2.792638 3.094357 15.25597 0.7646708
2.821022 3.059433 15.36942 0.7678332
2.848973 3.005668 15.56311 0.7453423
2.879406 3.011712 15.76453 0.7289532
2.91274 3.00242 16.52687 0.7445943
