時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 336.5083 0.2754723 359.7394
0.08666666 336.9265 359.9628 0.009866579
0.12 336.9314 359.9786 -0.001902987
0.1533194 336.965 0.01970271 359.9497
0.1866527 337.0084 0.07455119 359.9136
0.2144251 337.0758 0.1155249 359.8639
0.2419305 337.0894 0.1131185 359.8615
0.2706481 337.1107 0.1269248 359.855
0.2992169 337.1688 0.1379847 359.8377
0.3292754 337.1802 0.1487935 359.8427
0.360443 337.1724 0.1573257 359.8417
0.3905248 337.1826 0.1686314 359.8387
0.4238582 337.2076 0.1928592 359.7771
0.4571915 337.2649 0.1796649 359.8059
0.4855293 337.3493 0.184062 359.8
0.5165221 337.432 0.1884716 359.8061
0.5451852 337.5213 0.2012909 359.7972
0.5736763 337.562 0.2191504 359.7729
0.6021775 337.6026 0.2219611 359.7862
0.6319635 337.626 0.2077056 359.7981
0.6615488 337.6727 0.201408 359.8112
0.6916278 337.7105 0.1776137 359.8195
0.7199527 337.7658 0.1640963 359.8138
0.753286 337.8035 0.1831919 359.8037
0.7839279 337.8903 0.2041587 359.7709
0.8172613 337.9825 0.2552841 359.7359
0.8473132 338.0912 0.2994743 359.7398
0.8800299 338.191 0.2815467 359.7474
0.9075161 338.4956 0.172139 359.8647
0.9351729 338.8428 0.1313769 359.8657
0.9635609 339.424 0.07166978 359.9308
0.9935039 339.9587 0.01481754 359.9509
1.026837 341.0004 359.9583 359.9492
1.055026 342.1345 359.8448 359.9684
1.086515 343.4448 359.7679 359.9272
1.116465 344.4882 359.7321 359.8925
1.145713 345.8775 359.7495 359.9353
1.176038 346.992 359.7846 359.9581
1.202663 348.5142 359.8699 359.8843
1.235608 349.5502 359.9371 359.8248
1.264994 351.0282 0.0346178 359.8092
1.292679 352.589 0.1529821 359.7743
1.319199 353.5801 0.1838106 359.8234
1.352532 354.5963 0.1949037 359.9041
1.385865 355.4379 0.1117614 359.9534
1.419199 356.0824 359.9139 0.007252582
1.452532 356.3652 359.5983 0.09008989
1.482626 356.6159 359.1519 0.2343525
1.514932 356.8802 358.6928 0.3744738
1.54212 357.1347 358.1588 0.56101
1.571044 357.6636 357.722 0.7480376
1.600279 358.0263 357.4157 0.7963381
1.632741 358.1752 356.9092 0.9999022
1.660761 358.0673 356.419 1.379964
1.690151 358.1082 356.1573 1.497875
1.722493 358.0494 355.9815 1.515023
1.754732 357.9099 355.936 1.544407
1.788065 358.0508 356.173 1.462478
1.816051 358.2747 356.4671 1.534501
1.845931 358.2069 356.6377 1.589668
1.879264 358.4373 356.8175 1.581138
1.912597 359.0946 356.829 1.572148
1.939756 359.0925 356.7673 1.349528
1.969613 359.0821 356.672 1.093644
1.999696 359.3692 356.5763 0.9694969
2.032753 359.3347 356.5732 0.8641511
2.05946 358.9165 356.7887 0.6588864
2.087492 358.8387 357.0158 0.4502549
2.117989 358.6315 357.23 0.2964039
2.149974 358.3783 357.3464 0.2615013
2.179933 358.0393 357.5259 0.1604222
2.207639 357.8163 357.7624 359.9803
2.237937 357.5381 357.9359 359.9
2.267184 356.9008 358.1908 359.8304
2.29339 356.4769 358.3544 359.8247
2.326723 356.2267 358.54 359.8998
2.360057 356.1682 358.7402 0.06434946
2.39339 356.2006 359 0.3211617
2.423306 356.1775 359.1893 0.4236573
2.454448 355.8835 359.4431 0.5090104
2.482644 355.7461 359.6081 0.5805765
2.511013 355.7159 359.7375 0.5328336
2.539781 355.7216 359.8118 0.3577738
2.572455 355.8199 359.9246 0.097227
2.605788 355.9559 0.04053609 359.9424
2.639122 355.8333 0.1982121 359.8275
2.672455 355.8617 0.4161139 359.7632
2.702173 355.7642 0.7106773 359.8329
2.732401 355.5982 0.8833216 359.8777
2.763181 355.5326 1.079534 0.009159129
2.791751 355.4964 1.170965 0.2192
2.821 355.4944 1.133213 0.3011874
2.854333 355.5102 0.9963913 0.3955825
2.887666 355.5961 0.7223431 0.4525086
2.91998 355.7487 0.416201 0.4315789
