時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 25.74729 355.327 37.75893
0.08666666 25.02763 345.7125 42.43953
0.12 25.05101 345.8787 42.4315
0.1490306 24.66335 347.091 41.82936
0.1782512 23.32156 347.4342 40.97458
0.2115845 22.61982 348.3616 39.95292
0.236989 22.8683 349.0008 37.51379
0.2653965 22.09302 349.8694 36.29013
0.2954713 21.74872 350.7332 35.56836
0.3288046 21.1456 351.0735 34.61068
0.362138 19.74042 352.6898 34.75775
0.3908086 18.18148 354.4844 34.22826
0.4176682 17.77937 355.4507 33.76635
0.4462689 17.49108 356.9085 32.93655
0.4717809 17.30734 357.9293 32.33644
0.5051142 16.78492 359.2338 31.41181
0.5338015 16.09431 359.7752 30.84074
0.5610613 15.1946 359.9228 30.47657
0.5906062 13.90345 359.7475 29.77397
0.6189525 12.27755 358.6734 29.84874
0.6522859 11.35269 358.2599 30.25784
0.6819168 10.8094 358.0387 30.84888
0.7152501 10.71466 358.0068 31.59946
0.7450376 10.77543 357.8965 32.19756
0.777035 11.08597 357.1094 32.91546
0.8054549 11.98927 357.1715 33.06507
0.831938 12.74333 357.7299 32.97424
0.8628948 14.32406 359.4165 32.93887
0.8942673 15.58644 1.065297 32.68784
0.9236281 17.32684 3.183007 32.11434
0.9515538 18.93385 5.709079 31.25845
0.9834991 20.39898 7.434142 30.38496
1.01155 22.4597 8.959558 29.22029
1.04212 24.31922 10.67839 27.92603
1.070923 25.72183 12.41898 26.63433
1.099764 26.07196 12.68642 26.01009
1.13116 26.0057 12.96635 25.25125
1.159014 25.12458 12.76164 24.65651
1.186298 18.21767 9.010893 27.44515
1.216254 13.73324 6.510702 29.74042
1.244745 10.9649 4.734126 30.39795
1.272623 7.765453 2.139531 29.82531
1.300481 5.872327 0.2138845 30.88852
1.332304 4.463776 359.6425 30.88079
1.362254 5.501529 359.6527 28.46998
1.390273 6.775971 358.2551 27.77627
1.417292 7.294744 358.2821 26.81925
1.446104 7.585056 358.1858 25.61456
1.475965 7.216663 357.6788 25.41338
1.503732 6.532204 357.9335 24.70967
1.529247 6.824014 357.8582 23.91364
1.560551 7.169999 357.2751 24.02584
1.590136 7.074515 357.7705 21.45791
1.620927 7.610636 357.5486 19.84688
1.646816 8.642514 357.1084 19.34151
1.677747 9.164444 357.3374 19.84797
1.708987 9.069407 356.2686 19.06632
1.737641 8.448357 354.8356 17.56465
1.766038 8.968312 355.1134 16.53449
1.795894 9.11797 355.2648 15.97921
1.829002 9.485553 356.3475 15.79628
1.858868 9.657878 357.0545 14.72448
1.885182 9.361576 357.5263 13.51753
1.913487 9.156924 357.9691 13.39964
1.94682 8.95353 358.7816 13.36991
1.980153 8.36155 359.9604 12.73705
2.008885 7.859852 359.7483 12.29881
2.037585 7.143918 359.7878 12.23141
2.070802 5.386548 0.7473935 10.63844
2.101764 4.63625 0.690959 9.084558
2.130797 3.777679 0.2264701 8.692496
2.162677 2.831508 1.016314 7.317657
2.19601 1.972427 0.6010255 6.474999
2.223938 0.4227263 0.5842437 5.234904
2.255391 359.2029 0.6485132 4.139933
2.284654 357.2252 359.3774 4.652569
2.314043 355.5133 359.1323 5.181795
2.340971 353.4814 358.3553 5.066468
2.369619 351.16 357.0886 4.562975
2.401502 349.5547 356.1867 4.058778
2.429778 346.9955 356.0909 2.67778
2.462853 346.0476 356.2669 1.760263
2.494612 346.6379 355.7365 2.24276
2.522786 347.6361 356.2628 2.136721
2.553859 348.2473 356.4501 1.946532
2.582464 347.3632 355.9717 1.939768
2.60939 346.812 355.9805 1.556504
2.637752 346.8253 355.808 0.9382566
2.665673 347.5995 355.6487 0.3183784
2.693877 347.6209 354.9923 359.3934
2.722608 347.5005 354.6774 359.6039
2.751699 347.8625 354.9827 0.3264453
2.779298 348.9118 354.8117 0.3292124
2.80801 348.9174 354.7535 0.2121048
2.833913 349.0645 355.7793 359.7404
2.867247 349.451 356.1235 0.02449528
2.90058 349.1747 355.9136 0.4446803
