時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 355.0881 3.162401 359.7671
0.08666666 354.6033 4.066194 358.7588
0.12 354.5783 4.026714 358.7902
0.1503646 354.6118 4.01664 358.9012
0.1836979 354.5532 3.880366 359.0939
0.211701 354.5251 3.623587 359.2858
0.2396392 354.4628 3.480484 359.3167
0.2729726 354.3735 3.234254 359.4861
0.3063059 354.3858 2.918522 359.7581
0.3341896 354.2837 2.585532 359.9256
0.3613414 354.2411 2.306829 0.04420688
0.3885721 354.2574 2.155043 0.07863138
0.4219054 354.3137 2.114267 0.1244678
0.4493115 354.3932 2.222922 0.1122214
0.4775907 354.43 2.308022 0.1767587
0.510924 354.464 2.35898 0.2325505
0.5380039 354.4981 2.282475 0.2998768
0.5671468 354.5985 2.240935 0.2438052
0.5953584 354.6508 2.130743 0.2536915
0.6230538 354.5964 2.039169 0.3345973
0.6563872 354.6249 2.021338 0.3343669
0.6858487 354.7149 1.988988 0.2911569
0.7124578 354.7185 2.022027 0.328717
0.7397578 354.7068 2.022951 0.335966
0.7686847 354.7237 2.091005 0.356812
0.7947954 354.7014 2.104017 0.3964358
0.824232 354.7181 2.042856 0.395283
0.85441 354.7514 2.033283 0.3395217
0.8805871 354.7772 1.997381 0.4101281
0.9139204 354.8006 2.017176 0.4541047
0.9472538 354.8505 1.983292 0.4741587
0.9805871 354.8732 1.985108 0.4712535
1.008676 354.9078 2.001325 0.4871653
1.036193 354.8985 1.992019 0.5133873
1.068753 354.9169 2.013097 0.5087036
1.100015 354.9496 1.982777 0.5082068
1.131445 354.9404 1.955975 0.521085
1.158809 354.8987 1.898782 0.5297431
1.186842 354.9284 1.880978 0.498677
1.214574 354.9565 1.873248 0.5112134
1.24305 354.9698 1.866835 0.555499
1.274498 354.9379 1.938892 0.5310251
1.302189 354.9635 1.981934 0.4522705
1.330626 355.0189 2.043619 0.4439937
1.358837 354.9774 2.104239 0.4519395
1.386892 354.915 2.07561 0.5286593
1.420225 354.9655 2.074655 0.4324398
1.449402 355.0076 1.995742 0.3724213
1.47795 354.9715 2.038 0.3984651
1.504355 354.989 2.052812 0.3490097
1.531795 354.9657 2.063439 0.358166
1.559423 354.9378 2.045999 0.3361037
1.587018 354.971 2.063131 0.3697243
1.616806 354.9687 2.084841 0.4066224
1.646245 354.9524 2.134296 0.3901791
1.673743 354.9517 2.163525 0.4078366
1.701583 354.9606 2.133672 0.3526754
1.729524 354.9833 2.083052 0.3610116
1.761207 354.963 2.071877 0.3755517
1.790125 354.9841 2.101009 0.3644993
1.820082 354.9735 2.092896 0.3401276
1.847027 354.9887 2.119354 0.3530223
1.876644 354.9851 2.127849 0.3917425
1.905501 354.9786 2.135348 0.4354933
1.931688 354.9803 2.123053 0.4049493
1.964003 354.9546 2.098839 0.3966515
1.997337 354.9349 2.034382 0.404632
2.023365 354.9523 2.041002 0.4039383
2.051901 354.9257 2.088326 0.3967282
2.08065 354.9228 2.143263 0.3499757
2.108086 354.9412 2.183595 0.3669079
2.136252 354.971 2.191531 0.3430919
2.16481 354.9308 2.158212 0.3705239
2.191702 354.941 2.129192 0.3692266
2.219506 354.9446 2.081629 0.3646018
2.250301 354.9527 2.11027 0.3947808
2.277424 354.9107 2.084581 0.4464462
2.305135 354.9428 2.089524 0.3316072
2.337175 354.9215 2.154019 0.2446606
2.362901 354.9317 2.199383 0.3341575
2.392168 354.9532 2.200606 0.3575272
2.421977 354.9115 2.206112 0.3425921
2.454067 354.9019 2.18684 0.3280763
2.483945 354.879 2.169648 0.3382648
2.512367 354.866 2.215333 0.3755222
2.539793 354.8271 2.228057 0.4742196
2.569834 354.8323 2.183484 0.4819638
2.603167 354.8509 2.15847 0.3736168
2.635253 354.8574 2.134233 0.3913371
2.668586 354.8398 2.233008 0.363599
2.69754 354.8103 2.249163 0.3457659
2.729795 354.8182 2.259167 0.3355895
2.757693 354.786 2.258735 0.2910818
2.788684 354.8065 2.297877 0.3045444
