時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 0.8251052 1.4679 0.6287035
0.08666666 359.8232 2.51774 359.675
0.12 359.7582 2.703491 359.6101
0.1490671 359.4282 3.925307 359.8185
0.1824004 359.334 5.365975 0.110152
0.2085941 359.3161 6.721014 0.6512521
0.2366827 359.2789 8.243634 1.012843
0.2649794 359.1925 9.392641 1.201234
0.2983128 359.1568 11.19281 1.292905
0.3284841 359.199 12.69958 1.215675
0.3618175 359.1488 13.59516 1.109215
0.3902567 359.3624 13.81136 0.891353
0.4178432 359.4607 13.62513 0.8308271
0.4471259 359.8087 13.13211 0.8150989
0.4742045 0.1375781 12.73337 0.7813563
0.5026983 0.512024 12.05232 0.6880051
0.5318168 0.6623698 11.44147 0.6070872
0.5594877 0.8485497 10.57412 0.4784164
0.5872951 1.240625 9.567064 0.3213689
0.6145498 1.457552 8.880258 0.2107222
0.6460841 1.661253 7.963833 0.003044022
0.6729411 1.762293 7.426976 359.8762
0.7014266 2.051953 6.803841 359.7103
0.7279424 2.321991 6.44736 359.602
0.7560113 3.145141 6.094047 359.6904
0.784114 3.940635 5.963891 359.7229
0.8114323 5.630138 5.718079 359.7318
0.8388071 6.712041 5.60146 359.9543
0.8683413 7.330482 5.51341 0.1113332
0.8993495 8.219406 5.211191 359.9221
0.930692 9.040017 4.925531 0.1385786
0.9592945 9.482629 4.77673 0.1868302
0.9861856 10.00732 4.488503 0.02520576
1.016506 10.32926 4.289827 359.9862
1.046706 10.84399 3.975355 359.9459
1.074284 11.48996 3.703123 359.9051
1.103209 12.05907 3.590297 359.9499
1.135554 12.79494 3.590877 0.1116889
1.16313 13.16572 3.783458 0.3405373
1.196463 13.26839 4.049661 0.5064206
1.229777 13.07106 4.396351 0.6721634
1.257554 12.92739 4.685694 0.5674443
1.287855 12.97032 4.885023 0.4839185
1.315376 12.87185 4.838468 0.5518178
1.343136 12.80729 4.761798 0.5153998
1.376279 12.95888 4.650316 0.4289016
1.405258 13.29322 4.493595 0.4880544
1.435069 13.15589 4.412204 0.4731058
1.466794 12.83556 4.378802 0.3844377
1.498573 12.79752 4.40303 0.3643177
1.526904 12.81744 4.490059 0.5293965
1.555987 12.9165 4.62873 0.6661826
1.584118 13.32912 4.904592 0.8614395
1.611003 13.58636 5.138039 0.9016361
1.638635 14.11485 5.484825 0.9501325
1.666841 14.46538 5.723006 0.9853147
1.695046 14.76517 6.139124 0.8641171
1.728379 14.85511 6.436365 0.7023935
1.756974 14.93945 6.898423 0.3801565
1.784838 14.98844 7.374783 0.01731141
1.815135 14.76995 7.736696 359.7447
1.844879 14.37148 8.112821 359.388
1.873993 14.00532 8.447695 358.9127
1.902849 13.56699 8.973992 358.4975
1.930989 13.49739 9.291219 358.6111
1.957333 13.50342 9.57991 358.8756
1.990666 13.43611 9.687448 358.956
2.022564 13.52137 10.07154 359.1179
2.050963 13.69551 10.33704 359.181
2.078761 13.4543 10.55647 359.0886
2.108278 13.49822 10.57629 359.0713
2.136292 13.51499 10.45564 359.1492
2.164143 13.6236 10.31369 359.2039
2.193901 13.87833 9.995821 359.2952
2.222949 14.05585 9.739149 359.4536
2.252058 13.64655 9.711579 359.7244
2.279243 13.23889 9.937759 359.9564
2.306452 13.22291 10.16112 0.4052903
2.339785 12.83569 10.55521 1.093681
2.369911 12.38618 10.76837 1.463945
2.399266 12.2116 10.6209 1.525009
2.428089 11.81926 10.16929 0.9936124
2.460743 10.99601 9.49111 0.4128952
2.488582 9.850817 8.800735 359.8809
2.519233 8.953089 8.419739 359.5038
2.551847 7.598142 7.854447 359.0743
2.580261 6.490987 7.431696 358.4508
2.608853 5.808119 7.091573 358.2351
2.635306 4.607645 6.613629 358.3771
2.667139 4.022301 6.351766 358.2057
2.696904 3.655199 5.923461 358.5811
2.725935 2.892852 5.440464 358.9326
2.754277 1.976439 5.082124 359.095
2.782899 1.386888 4.74871 359.1724
2.810612 0.3524794 4.017885 359.3068
