時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 331.2462 10.59899 352.8448
0.08666666 336.5297 13.87622 347.2187
0.12 336.6457 13.7866 347.1911
0.1528767 337.114 13.24257 347.0315
0.1850445 337.5216 12.73834 347.0039
0.2183778 337.8673 12.25494 347.0655
0.2502999 338.4019 11.44711 347.2841
0.2814265 338.7889 10.90092 347.4228
0.3104685 339.0296 10.40965 347.5788
0.3395528 339.3019 9.970636 347.7298
0.368732 339.4818 9.712659 347.8545
0.4020654 339.6002 9.386144 348.0974
0.4301867 339.6512 9.198045 348.3391
0.4624206 339.6606 9.115269 348.5586
0.4932417 339.6317 9.065787 348.8392
0.5225199 339.6441 9.103378 349.0715
0.553219 339.6969 9.073181 349.3538
0.5847614 339.8968 9.050088 349.6969
0.6145827 340.2176 9.070817 350.016
0.6459302 340.6191 9.115639 350.2734
0.6785617 340.9325 9.167681 350.439
0.7079338 341.4307 9.333747 350.7714
0.7412672 341.9442 9.474069 351.0693
0.773012 342.4446 9.585763 351.4265
0.8063453 343.0168 9.671628 351.8462
0.8370675 343.7125 9.592772 352.3041
0.8704008 344.325 9.451119 352.8022
0.9007198 344.9597 9.185387 353.3253
0.9340532 345.5207 8.760147 353.8379
0.9671926 345.9278 8.214876 354.1938
1.000526 346.3753 7.649538 354.431
1.032364 346.6703 7.13605 354.6029
1.064887 346.8606 6.646011 354.7386
1.094894 347.1606 6.227034 354.7887
1.127297 347.4252 6.014062 354.72
1.157428 347.7978 5.946951 354.6341
1.189059 348.2152 6.078895 354.5422
1.219089 348.4594 6.326408 354.497
1.252423 348.7399 6.777702 354.5412
1.282438 348.9478 7.356413 354.6455
1.311362 349.0369 7.890281 354.7874
1.341894 349.1619 8.506338 354.8796
1.371633 349.2932 9.013891 354.9757
1.403618 349.5076 9.681814 355.0849
1.4341 349.7683 10.22956 355.1078
1.464166 350.0229 10.92851 354.9711
1.4975 350.3063 12.01009 354.4887
1.528162 350.6427 13.55153 353.9552
1.560079 351.0253 15.08339 353.6259
1.593413 351.4379 16.17577 353.3537
1.626591 352.1112 18.0074 353.031
1.655331 352.4131 19.192 353.0125
1.687623 352.6359 19.86373 353.0882
1.719879 352.9652 20.67249 353.2412
1.753213 353.2823 21.29749 353.3931
1.782429 353.4439 21.55197 353.6292
1.815762 353.5654 21.39614 353.8929
1.849096 353.5832 20.76792 354.0667
1.882429 353.5214 19.72603 354.1948
1.9125 353.3993 18.3554 354.3771
1.945834 353.2481 16.53861 354.4237
1.977811 353.1558 14.52769 354.3769
2.011144 353.0618 12.17169 354.2511
2.039303 353.141 9.531005 353.9637
2.072636 353.2038 6.971709 353.6309
2.104502 353.1959 4.596052 353.3643
2.134319 353.0001 2.719358 353.3635
2.167652 352.8103 1.45887 353.5909
2.200986 352.6622 0.7684253 353.9383
2.234319 352.5118 0.5934829 354.3184
2.266716 352.5262 0.9844036 354.7978
2.29925 352.4641 1.518265 355.0708
2.330321 352.4899 2.166892 355.2882
2.358791 352.4579 2.678742 355.343
2.390393 352.4532 3.477783 355.3856
2.422362 352.4622 3.99384 355.4303
2.455029 352.4057 4.612766 355.4716
2.488028 352.1975 5.026616 355.5043
2.519345 351.894 5.226464 355.5016
2.548572 351.5697 5.160074 355.4516
2.579231 351.3324 5.040663 355.4573
2.612564 350.9549 4.724137 355.5239
2.642956 350.5584 4.351487 355.6288
2.672145 350.3099 3.926599 355.7344
2.705012 350.0841 3.497796 355.9068
2.734309 349.8778 3.033032 356.0891
2.766097 349.7497 2.706748 356.2216
2.796506 349.5417 2.274924 356.4364
2.829839 349.2182 1.856728 356.6232
2.863173 348.8923 1.560644 356.7609
2.896506 348.4745 1.432982 356.9109
2.9255 348.0049 1.513266 357.0517
2.958834 347.6164 1.693547 357.1245
2.992167 347.3663 2.019195 357.1998
3.025395 347.3057 2.484453 357.141
3.05668 347.3593 2.771501 357.0499
3.089638 347.3794 3.171143 356.9362
3.119682 347.5271 3.614651 356.8554
