時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 354.1504 277.4511 0.9394714
0.12 354.1444 277.4183 0.9393557
0.150683 354.1602 277.4301 0.941018
0.1638919 354.137 277.4299 0.9336426
0.1875836 354.1442 277.4238 0.9336145
0.2004303 354.1474 277.4372 0.9366996
0.213026 354.1487 277.4029 0.9402029
0.2343092 354.1524 277.4022 0.9314519
0.2467002 354.1527 277.3965 0.9195691
0.2581947 354.1415 277.4033 0.9371658
0.2705962 354.1637 277.3993 0.929983
0.2823859 354.1367 277.4153 0.9397426
0.2955298 354.1414 277.414 0.9489982
0.3070838 354.1328 277.4312 0.9362144
0.3189107 354.1278 277.4199 0.9466654
0.3308891 354.1411 277.4331 0.946237
0.3425694 354.1306 277.4421 0.9509254
0.3544205 354.1343 277.4357 0.9519131
0.3672184 354.1349 277.4313 0.9451091
0.3885171 354.1422 277.4245 0.9495519
0.4005857 354.1443 277.437 0.937138
0.4135271 354.1408 277.407 0.9371656
0.425352 354.1458 277.4079 0.9393411
0.4382252 354.1291 277.411 0.95094
0.4511734 354.1263 277.404 0.9420642
0.4639622 354.156 277.4129 0.9389861
0.4759431 354.1431 277.4102 0.938943
0.4892588 354.1324 277.4055 0.9659707
0.5012283 354.1317 277.4099 0.9568166
0.5142599 354.1292 277.411 0.9369698
0.536779 354.1249 277.4059 0.9508712
0.5639852 354.1185 277.4196 0.9362127
0.5760111 354.132 277.4041 0.9327012
0.588003 354.1372 277.4145 0.9419518
0.6002783 354.1406 277.3989 0.9394407
0.612553 354.1397 277.4021 0.9372714
0.624852 354.1454 277.4019 0.9206493
0.6368515 354.1337 277.3797 0.9309709
0.6497388 354.1339 277.3915 0.9204508
0.6716759 354.1267 277.3751 0.9300278
0.6840745 354.1438 277.3835 0.9387113
0.6969921 354.1342 277.3758 0.9371846
0.7188287 354.1218 277.3818 0.9280158
0.7312934 354.1401 277.3933 0.9278892
0.7436944 354.1417 277.3791 0.9380278
0.7555574 354.1441 277.3947 0.9389794
0.7676627 354.1201 277.3862 0.9308864
0.7800477 354.1259 277.3937 0.9375443
0.7921633 354.1404 277.3913 0.9307272
0.8043022 354.1421 277.3941 0.935268
0.8161871 354.1354 277.4063 0.9306254
0.8286176 354.1458 277.3917 0.9314518
0.8406443 354.1403 277.3887 0.9320347
0.8531971 354.1452 277.3903 0.9308516
0.876147 354.1451 277.3844 0.9303921
0.8881375 354.138 277.3915 0.938359
0.9004023 354.1478 277.3846 0.9382139
0.913094 354.1379 277.3845 0.928641
0.9255759 354.1372 277.3875 0.926811
0.9376639 354.1359 277.4013 0.9354424
0.9499477 354.1292 277.3971 0.9311386
0.9723002 354.1308 277.3903 0.9315937
0.9942023 354.1481 277.408 0.9303612
1.006348 354.1227 277.4045 0.9424638
1.033167 354.127 277.4023 0.9324102
1.044733 354.1352 277.3897 0.9372598
1.056853 354.1234 277.3812 0.9400686
1.068932 354.1174 277.3808 0.9315028
1.080909 354.1386 277.3951 0.917402
1.092482 354.1337 277.377 0.9331591
1.104119 354.1432 277.3754 0.9232789
1.116413 354.142 277.3619 0.9232
1.128074 354.1357 277.379 0.9168915
1.139847 354.1282 277.3738 0.9237832
1.151983 354.1349 277.3552 0.9223955
1.164743 354.1288 277.3668 0.9166339
1.18723 354.1192 277.3775 0.9348814
1.199707 354.1253 277.3719 0.9358445
1.212121 354.1217 277.3826 0.9333082
1.223629 354.1321 277.3926 0.9269865
1.235642 354.1385 277.3793 0.9150915
1.247675 354.1194 277.3752 0.9218975
1.260204 354.1313 277.3817 0.9214154
1.272138 354.131 277.3825 0.9264674
1.284679 354.1173 277.3743 0.9278293
1.297376 354.1244 277.3704 0.9164397
1.309434 354.1299 277.3676 0.9218415
1.321525 354.1399 277.3748 0.8994304
1.342865 354.1218 277.3725 0.9140705
1.354558 354.1302 277.365 0.9128301
1.366645 354.1223 277.3809 0.9202479
1.379437 354.1219 277.3833 0.9144958
1.391498 354.1219 277.3868 0.9138346
