時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 0 0 0
0.102541 0 0 0
0.1180905 0 0 0
0.1267155 0 0 0
0.1321332 0 0 0
0.1382106 0 0 0
0.1438787 0 0 0
0.1493109 0 0 0
0.1557116 0 0 0
0.1612864 0 0 0
0.1675374 0 0 0
0.1737518 0 0 0
0.1799067 0 0 0
0.1853117 0 0 0
0.1910487 0 0 0
0.1964378 0 0 0
0.2015968 0 0 0
0.2075135 0 0 0
0.2194794 0 0 0
0.2276168 0 0 0
0.2330527 0 0 0
0.2390547 0 0 0
0.2440617 0 0 0
0.249004 0 0 0
0.254136 0 0 0
0.2648621 0 0 0
0.2710143 0 0 0
0.2851377 0 0 0
0.2915759 0 0 0
0.2993687 0 0 0
0.3069839 0 0 0
0.3133166 0 0 0
0.3188061 0 0 0
0.3290534 0 0 0
