時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 348.998 359.1963 0.974657
0.08666666 349.8723 359.6323 359.9525
0.12 349.8495 359.6124 359.9514
0.1503248 349.6927 359.5058 359.9637
0.179641 349.8748 359.4036 359.9761
0.2129743 350.2134 359.4085 359.7576
0.2395359 350.2641 359.4641 359.7622
0.2728693 350.1346 359.4534 359.9529
0.3050548 349.9611 359.485 359.8848
0.3310228 349.9125 359.4929 359.8854
0.3643561 349.9256 359.4808 359.9723
0.3976894 349.661 359.4974 359.7817
0.4310228 349.5408 359.5636 359.765
0.4589221 349.5626 359.6279 359.8577
0.4875573 349.5457 359.6745 359.872
0.5183954 349.6589 359.7551 359.8737
0.5517287 349.8153 359.813 359.8355
0.5819833 350.0277 359.8649 359.7822
0.6137969 350.1097 359.8576 359.6897
0.6414859 350.0748 359.8288 359.6616
0.6748192 349.9857 359.7599 359.6356
0.7023172 349.9909 359.6794 359.6305
0.7356505 350.1742 359.5971 359.6107
0.7631372 350.3834 359.6145 359.6216
0.7937942 350.4532 359.6362 359.6385
0.8213902 350.498 359.6752 359.6696
0.8500453 350.453 359.7178 359.6782
0.8794447 350.3381 359.8109 359.6294
0.909911 350.2828 359.87 359.6272
0.9380233 350.4085 359.9691 359.6495
0.9699342 350.6215 0.1439102 359.5375
1.00183 350.75 0.2801526 359.4531
1.030537 350.869 0.3839064 359.3804
1.059524 350.9419 0.4346851 359.3221
1.092857 350.9892 0.4465061 359.311
1.121318 351.0495 0.421172 359.3285
1.150279 350.9823 0.3341491 359.4318
1.178426 350.8991 0.2846245 359.4771
1.208816 350.9093 0.1415579 359.5555
1.23913 350.9682 0.02070677 359.5512
1.269841 351.0185 359.935 359.4911
1.298305 351.1569 359.9014 359.4825
1.328534 351.3116 359.9171 359.5714
1.355864 351.2529 359.9695 359.6733
1.384278 351.1347 0.09651958 359.8351
1.411184 351.0892 0.185282 359.9131
1.444518 351.0634 0.2742865 359.8923
1.471308 351.0298 0.3203662 359.8407
1.504641 351.0135 0.3119317 359.8456
1.535889 351.0114 0.2701811 359.8396
1.569135 351.0452 0.2506263 359.8058
1.602468 351.1325 0.1734284 359.8314
1.630036 351.1635 0.1164949 359.8652
1.657761 351.1869 0.0615219 359.9262
1.690984 351.1476 0.04314256 359.9821
1.724318 351.1269 0.03818451 359.9132
1.75247 351.1458 0.09383529 359.8073
1.777901 351.2794 0.1508123 359.8428
1.809321 351.3675 0.1948501 359.8586
1.842655 351.3979 0.2429955 359.8394
1.875988 351.5356 0.2423619 359.8466
1.902253 351.6425 0.1956815 359.8611
1.931035 351.6953 0.117178 359.914
1.964369 351.7258 -0.0006111341 0.02285356
1.995335 351.6629 359.9258 0.0806051
2.026933 351.65 359.8895 0.1406525
2.060266 351.5475 359.799 0.2738209
2.0936 351.4653 359.6831 0.3568708
2.12175 351.4782 359.5347 0.4181659
2.149541 351.5214 359.4665 0.4349222
2.18107 351.6133 359.4052 0.4075501
2.208383 351.7226 359.3409 0.3588488
2.236965 351.8001 359.2857 0.3815641
2.270298 351.8605 359.2115 0.4446255
2.298943 351.87 359.1617 0.4503314
2.332276 351.8399 359.1342 0.4066303
2.36561 351.8285 359.1074 0.3822559
2.398943 351.7536 359.1226 0.3440695
2.432276 351.7088 359.1579 0.2855678
2.461166 351.6849 359.2496 0.2246448
2.4945 351.6309 359.2975 0.2439539
2.524552 351.6144 359.3277 0.2733715
2.553377 351.5495 359.3512 0.2426273
2.585269 351.5129 359.3784 0.1505558
2.614189 351.4554 359.4084 359.9869
2.6431 351.51 359.4421 359.9269
2.674555 351.5889 359.4821 359.8826
2.705133 351.5681 359.5207 359.8989
2.736236 351.5104 359.5513 359.9264
2.769569 351.5079 359.5237 359.9733
2.797128 351.4404 359.4818 359.9519
2.828089 351.3953 359.4165 359.959
2.859651 351.3202 359.3828 0.03628872
2.889958 351.284 359.3613 0.04202065
2.923291 351.2756 359.3357 0.04470309
