時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 350.6664 57.11119 326.9937
0.06778643 350.3129 56.84865 326.2153
0.07288193 350.3127 56.87501 326.1823
0.08289593 350.3065 56.91732 326.1509
0.09420333 350.3076 56.95213 326.1335
0.1057409 350.3001 56.97269 326.1057
0.1169111 350.3119 57.00608 326.086
0.1271796 350.3271 57.03879 326.096
0.1383918 350.3559 57.09495 326.077
0.1508278 350.3534 57.15437 326.0328
0.1608911 350.3838 57.22099 325.995
0.1715234 350.3908 57.25489 325.9673
0.1828961 350.3857 57.26593 325.9286
0.193873 350.3611 57.28313 325.8885
0.2050728 350.3497 57.28084 325.849
0.2163622 350.3356 57.2311 325.8243
0.2270642 350.311 57.21592 325.8081
0.2381586 350.3068 57.20559 325.7943
0.2494783 350.283 57.22108 325.8121
0.2604629 350.2624 57.21285 325.8412
0.271615 350.2515 57.21453 325.8621
0.2827713 350.2491 57.2022 325.891
0.294128 350.2283 57.18423 325.907
0.3049569 350.2092 57.15574 325.9298
0.3163681 350.1794 57.11052 325.9484
0.3272631 350.1355 57.0653 325.9833
0.3382456 350.0914 57.03127 326.0179
0.3491621 350.0349 57.01861 326.0529
0.3605842 350.0126 57.0093 326.0819
0.3715238 349.9955 57.00621 326.1277
0.3828922 350.0043 56.97852 326.152
0.3939313 350.0326 56.96673 326.1871
0.405 350.075 56.96826 326.2322
0.4158714 350.132 57.0103 326.2586
0.4271718 350.1655 57.04425 326.2533
0.4384937 350.1721 57.11007 326.2559
0.4495752 350.1642 57.19726 326.233
0.4607185 350.1355 57.2583 326.2149
0.4716142 350.1094 57.31787 326.2042
0.4827856 350.0823 57.39698 326.2052
0.4940307 350.0384 57.45211 326.199
0.505049 349.9708 57.50244 326.2057
0.5160241 349.9362 57.58536 326.2084
0.5269421 349.9077 57.67971 326.2195
0.5384094 349.8886 57.7833 326.1674
0.5494365 349.8712 57.89379 326.1628
0.5605128 349.8317 58.03206 326.1249
0.5714361 349.8011 58.17528 326.0844
0.5831211 349.748 58.29039 326.0594
0.5940051 349.7043 58.39549 326.0042
0.6049981 349.6454 58.48207 325.9658
0.6162608 349.6208 58.49942 325.9529
0.6272128 349.5649 58.50274 325.9276
0.6383246 349.5053 58.47033 325.9147
0.6493232 349.4117 58.38718 325.9132
0.6602952 349.3368 58.30307 325.9135
0.6719681 349.2178 58.20718 325.9187
0.6826732 349.0688 58.13631 325.8837
0.6936938 348.8838 58.06654 325.8402
0.7052291 348.7257 58.05599 325.7886
0.7182564 348.5511 58.08372 325.7297
0.7296999 348.3936 58.11715 325.7277
0.7425245 348.2421 58.1593 325.7566
0.7536258 348.0815 58.20309 325.7887
0.7656146 347.95 58.23682 325.8597
0.7769358 347.8516 58.20335 325.9753
0.7880538 347.7854 58.17963 326.0983
0.7992013 347.7278 58.14583 326.2528
0.8100981 347.759 58.10269 326.4234
0.8215775 347.7801 58.0742 326.5739
0.8329015 347.8482 58.06466 326.6711
0.8434348 347.8768 58.09978 326.7509
0.8544349 347.8854 58.1843 326.8007
0.8666303 347.856 58.30695 326.8862
0.8770328 347.8404 58.41205 326.9485
0.8877822 347.8218 58.53934 327.0366
0.898662 347.7768 58.67178 327.1237
0.9101279 347.7166 58.7896 327.25
0.9211558 347.6333 58.88129 327.3615
0.9321564 347.5012 58.97791 327.5023
0.9434119 347.4249 59.09727 327.6373
0.9546559 347.3455 59.20309 327.7716
0.96535 347.3279 59.25138 327.9028
0.976758 347.3158 59.32961 327.9613
0.9881809 347.315 59.38218 328.0089
0.9987482 347.3629 59.5041 328.0484
1.010053 347.4571 59.64074 328.0736
1.021085 347.5657 59.79154 328.1769
1.032388 347.6672 59.86702 328.2436
1.043381 347.6813 59.86005 328.3234
1.054515 347.6968 59.78971 328.4534
1.065408 347.7823 59.6174 328.6401
1.076697 347.8751 59.44102 328.8336
1.087804 348.0191 59.22994 329.066
1.09908 348.3436 59.04978 329.3033
1.110145 348.7887 58.89096 329.3932
