時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 42.07161 52.14314 13.03604
0.08587443 41.92983 52.35095 13.30225
0.1190469 37.5618 38.716 15.83117
0.1523803 35.68367 34.50613 14.35417
0.1778252 32.43909 28.13838 10.86273
0.2026288 31.2837 25.36978 9.262754
0.2297182 29.40649 22.05753 7.219553
0.2557122 27.94222 20.38901 6.067537
0.2890455 26.38823 18.66336 4.669399
0.3144654 23.61341 15.84385 2.555099
0.3477987 21.87374 14.82661 1.814523
0.3764215 19.26341 13.73944 0.5326673
0.4058759 16.76601 12.82257 359.8525
0.4339187 15.16096 12.38022 359.7569
0.4619852 13.24669 12.17288 359.731
0.4906723 12.04309 12.33365 359.6923
0.52183 10.34599 12.74492 0.06289625
0.5464888 8.888079 13.12147 0.5569165
0.5734626 8.332467 13.40116 0.9186209
0.5994619 7.924873 13.60791 1.002169
0.6311024 7.250025 13.66485 0.9480369
0.6567093 6.712745 13.50446 1.129484
0.6847667 6.263276 13.31546 1.466009
0.7110935 5.571431 13.01795 1.781762
0.7444268 4.634233 12.66126 2.000074
0.7738606 3.589269 12.2925 1.933725
0.8024638 2.348499 11.56897 1.990481
0.8275831 1.514861 11.26487 1.85576
0.8538033 0.73334 11.05019 1.8247
0.8786644 0.1230993 10.84212 1.727799
0.9119978 359.3003 10.64592 1.635374
0.939768 358.1007 10.38879 1.736111
0.9666109 357.6909 10.19662 1.965353
0.9931729 357.3466 9.676215 2.450946
1.020479 356.9519 9.343123 2.466297
1.053812 356.6882 9.074919 2.315426
1.08134 356.3939 8.383341 2.52282
1.105236 356.4076 8.021892 2.52633
1.132775 356.6104 7.712797 2.625992
1.157589 357.4301 6.936209 3.13019
1.186012 357.9781 6.278301 3.374287
1.210879 358.6127 5.608414 3.580679
1.242791 359.5873 4.890386 3.750489
1.270159 0.1680382 4.28797 3.760711
1.29686 0.01934159 4.145355 3.737978
1.323268 359.8239 4.351456 3.490927
1.350431 0.06880949 4.710486 3.459213
1.374491 0.3711632 4.894952 3.558226
1.407825 0.2716341 5.089522 3.726383
1.432826 0.1657137 5.032651 3.780354
1.461673 0.5825507 4.790772 3.899767
1.486618 0.8009852 4.705827 3.694406
1.513429 0.9781523 4.572423 3.420979
1.538352 1.01857 4.253872 3.56876
1.565228 0.8185123 3.830848 3.90633
1.593212 0.5059054 3.143173 4.434038
1.620719 0.3534201 2.595483 4.63493
1.646236 0.1282255 1.18974 4.987717
1.674103 359.4717 0.3438602 4.887462
1.703181 358.3983 359.9709 4.456473
1.733126 357.2147 359.7491 4.328628
1.757122 356.471 359.5296 4.395212
1.783142 356.2321 359.6149 4.294416
1.810473 355.9502 359.6969 4.361687
1.842401 355.3894 359.6445 4.686776
1.86754 355.3504 359.6656 5.109725
1.895173 355.8867 359.8224 5.239493
1.924709 356.349 359.7956 5.157444
1.952369 356.6707 359.61 5.14977
1.976429 356.8055 359.369 5.315312
2.004633 356.977 359.2914 5.263264
2.030998 357.2188 359.2057 5.134418
2.058688 357.2583 359.272 4.878789
2.082994 357.257 359.4377 4.729776
2.110935 357.0271 359.5981 4.690684
2.13654 356.7537 359.963 4.540532
2.166918 356.4888 0.2540063 4.333741
2.191991 356.4302 0.438665 4.173632
2.219838 356.6715 0.5153663 4.062688
2.246541 356.9344 0.5332715 3.927118
2.27333 357.0927 0.4899359 3.802603
2.299953 357.4763 0.4272739 3.498145
2.328154 357.7957 0.3837739 3.249546
2.361487 358.3254 0.3637822 2.968091
2.387241 358.3919 0.4874697 2.768013
2.417012 358.5555 0.551849 2.651748
2.447069 358.3683 0.7360997 2.472972
2.472148 358.3437 0.9544761 2.418061
2.502606 358.6711 1.195751 2.252526
2.526955 358.5948 1.417492 2.133955
2.554036 358.322 1.845675 2.387362
2.583153 358.7476 2.215731 2.442525
2.612298 0.3780787 2.889914 2.322599
2.636836 0.812161 2.978413 2.752076
2.663745 1.73189 2.969338 2.633023
2.696529 3.926622 3.344874 2.602938
