時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 349.0886 347.5023 12.54077
0.08426703 349.1157 347.6358 14.37765
0.108749 349.139 347.6758 14.42575
0.1184624 349.123 347.6728 14.47274
0.1316194 349.1383 347.7244 14.5912
0.146581 349.1337 347.7756 14.62769
0.1560981 349.145 347.7812 14.64201
0.1668996 349.1201 347.7497 14.64766
0.178094 349.1348 347.7466 14.65265
0.1877291 349.1157 347.7514 14.69445
0.1981466 349.1032 347.7638 14.70272
0.2081417 349.0797 347.7238 14.70731
0.2186282 349.0684 347.6842 14.70625
0.2294357 349.0519 347.6553 14.71244
0.2402658 349.0356 347.6166 14.70673
0.2515446 349.0426 347.6115 14.71032
0.2618044 349.0291 347.5684 14.70724
0.2729683 349.0498 347.5714 14.7383
0.2860073 349.032 347.5553 14.72092
0.2975286 349.0301 347.5925 14.74633
0.3061842 349.0213 347.5566 14.73229
0.3162866 349.0014 347.5602 14.73151
0.3299702 349.0064 347.5739 14.73249
0.3400847 348.9743 347.5532 14.73311
0.3490751 348.9809 347.5392 14.74315
0.363437 348.9979 347.5573 14.75576
0.3737149 349.0043 347.5988 14.76584
0.3844917 348.9827 347.5721 14.78403
0.3961961 348.977 347.588 14.78632
0.4064536 348.9519 347.5706 14.79775
0.4178628 348.9563 347.5746 14.79646
0.4290366 348.9696 347.5765 14.80385
0.4402682 348.9763 347.5485 14.81089
0.4515693 348.9763 347.5456 14.82801
0.4629819 348.963 347.5558 14.84004
0.4735742 348.9714 347.5941 14.85924
0.4842343 348.9595 347.5605 14.84401
0.4954838 348.9457 347.541 14.87071
0.5059013 348.9542 347.5384 14.86212
0.5198056 348.9763 347.5411 14.87191
0.5293083 348.9699 347.5345 14.87106
0.540176 348.9552 347.5417 14.88463
0.5506974 348.9417 347.5392 14.89159
0.5636939 348.9184 347.5695 14.91155
0.573727 348.9185 347.5566 14.92359
0.5837618 348.9085 347.5773 14.9456
0.5954714 348.9089 347.6132 14.95502
0.6074219 348.8979 347.6091 14.96719
0.6182774 348.8969 347.5854 15.01839
0.6290581 348.896 347.5834 15.01157
0.6400729 348.9011 347.5897 14.99512
0.6560313 348.9111 347.5767 15.01577
0.6656579 348.8924 347.6055 15.02866
0.6757261 348.8927 347.6071 15.02086
0.6853986 348.8791 347.5933 15.01375
0.6972638 348.8709 347.5977 14.98766
0.7067071 348.8681 347.6126 14.99348
0.7175729 348.8501 347.6256 15.0177
0.7290685 348.8615 347.6119 15.02594
0.7396693 348.8568 347.637 15.03607
0.7537481 348.841 347.6339 15.03332
0.7624163 348.8619 347.6057 15.07919
0.7717871 348.8647 347.6154 15.08265
0.7829149 348.8792 347.6181 15.07902
0.796285 348.8907 347.5873 15.09618
0.8053907 348.8987 347.5974 15.10627
0.8172947 348.8885 347.6025 15.08535
0.8293315 348.8879 347.5941 15.08392
0.8400539 348.8896 347.618 15.07383
0.8524581 348.8987 347.59 15.09165
0.8648385 348.8938 347.581 15.09706
0.8777179 348.9075 347.6082 15.07632
0.8889287 348.911 347.5949 15.08603
0.9000856 348.914 347.5957 15.09184
0.9125164 348.9045 347.5834 15.09449
0.9241135 348.9313 347.556 15.10478
0.934742 348.9411 347.545 15.06923
0.9463561 348.9264 347.5337 15.08637
0.95807 348.9498 347.5351 15.11455
0.9692593 348.9362 347.5251 15.11825
0.9800811 348.953 347.5194 15.11373
0.9913521 348.941 347.5225 15.13037
1.001585 348.9657 347.5215 15.14072
1.012636 348.9795 347.5248 15.14073
1.024475 348.9711 347.5179 15.14463
1.035784 348.9991 347.5052 15.14389
1.046463 348.9937 347.5074 15.14584
1.058183 348.9864 347.5196 15.14704
1.068338 348.9927 347.5137 15.15896
1.080103 348.9668 347.5233 15.16305
1.091103 348.994 347.508 15.18235
1.10144 349.008 347.4852 15.18296
1.113282 349.022 347.4676 15.16808
1.124789 349.0171 347.4659 15.17261
1.136317 349.0113 347.4373 15.19714
1.147466 348.9995 347.4304 15.19249
