時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 349.0226 3.287344 0.238738
0.08666666 349.9476 3.887695 359.925
0.1190577 349.9993 3.946435 359.9315
0.1485668 349.9833 4.240413 359.8466
0.1819001 350.0247 4.438004 359.7645
0.2141577 350.2972 4.653347 359.673
0.2418365 350.5143 4.835106 359.6183
0.2706284 350.6473 5.085608 359.4926
0.3006162 350.5803 5.199798 359.4933
0.3281654 350.4059 5.235733 359.5479
0.3559884 350.5294 5.245683 359.4463
0.3884353 350.6279 5.194353 359.3944
0.4179852 350.5553 5.176528 359.4362
0.4469988 350.4225 5.161834 359.3368
0.4748085 350.3703 5.234887 359.1129
0.5050836 350.4255 5.223015 359.0947
0.5376032 350.4872 5.255366 359.0387
0.5667817 350.6233 5.365979 358.9076
0.59549 350.7319 5.469679 358.8733
0.6264682 350.8732 5.512764 358.9137
0.6598015 351.1632 5.500513 358.9763
0.6926316 351.4042 5.406456 359.1241
0.7221233 351.7082 5.209218 359.2462
0.751371 351.9836 5.054891 359.2673
0.782061 352.1797 5.052154 359.2027
0.8092108 352.4896 5.152468 359.1329
0.8384926 352.9005 5.281986 359.1923
0.8718259 353.1506 5.392867 359.1201
0.9019831 353.7735 5.471147 358.9983
0.9308494 354.463 5.451279 359.0081
0.9584011 355.304 5.460228 359.0903
0.9917344 355.9148 5.542072 359.0951
1.025068 356.7417 5.735085 359.1823
1.058401 357.4611 5.88687 359.0905
1.091277 358.7909 5.908093 358.9634
1.119583 0.4062021 5.954098 358.8832
1.146937 1.267863 6.003415 358.843
1.173204 2.597844 6.116745 358.8225
1.202256 3.59062 6.091422 358.8985
1.235589 5.083417 6.202108 358.7675
1.262938 6.027222 6.387549 358.8708
1.289933 6.535245 6.441729 359.0533
1.317741 7.546499 6.470135 359.0226
1.346935 8.173571 6.50602 358.9172
1.376152 8.493793 6.565053 358.8467
1.401798 8.798907 6.589066 358.789
1.42988 9.379262 6.728439 358.8023
1.459534 9.720079 7.024289 358.9385
1.491702 9.849401 7.526187 359.0356
1.521402 9.704044 7.895194 359.1257
1.548802 9.657253 8.062595 359.0872
1.577248 9.601342 8.171693 358.9323
1.605047 9.024514 8.189077 358.8622
1.631811 8.62839 8.186365 358.8263
1.661106 8.277625 8.197382 358.6695
1.689462 7.899185 8.211939 358.6162
1.717925 7.414842 8.298003 358.5225
1.749545 6.967237 8.364595 358.3982
1.775609 6.594632 8.548257 358.1925
1.804933 6.472647 8.728701 358.0365
1.838267 6.096305 8.974884 357.9996
1.86685 5.638218 9.155551 358.1196
1.894145 5.516641 9.367237 358.1427
1.922868 5.494236 9.464834 358.2216
1.95197 5.091776 9.562624 358.0867
1.979557 4.957991 9.56643 357.9182
2.005749 4.749366 9.629594 357.7867
2.037352 4.587777 9.731345 357.9159
2.065515 4.404391 9.743357 358.0832
2.093932 4.464421 9.567063 358.1634
2.127265 4.709654 9.236385 358.2342
2.157732 4.896851 8.865563 358.2381
2.191066 4.776052 8.399344 358.4616
2.224399 359.9875 5.918414 359.408
2.257732 359.6862 5.795142 359.43
2.291066 358.5729 5.180985 359.5804
2.319251 357.1193 4.666931 359.6539
2.34878 356.3474 4.48029 359.7108
2.381769 355.5981 4.310213 359.7211
2.409726 355.1155 4.255692 359.8363
2.437687 354.7336 4.255855 359.9178
2.465106 354.6994 4.4256 359.8627
2.491674 354.9531 4.667615 359.8016
2.519241 355.3259 4.954485 359.9326
2.552574 355.3427 5.196282 359.9703
2.581378 355.2725 5.563591 359.8853
2.608768 355.4662 6.08656 359.8223
2.637581 355.3007 6.376216 359.8346
2.66755 355.176 6.73169 359.7152
2.700883 355.364 6.904053 359.662
2.73001 355.4489 7.21368 359.4927
2.76066 354.9435 7.561926 359.3251
2.790565 354.7315 7.700146 359.3011
2.818993 354.6719 7.874756 359.2469
2.852326 354.6996 8.016235 359.2083
2.88566 354.5656 8.214439 359.0666
2.914975 354.1059 8.402386 358.9595
