時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 335.542 4.58908 350.8827
0.08666666 338.1219 4.682922 350.6143
0.12 338.2163 4.690689 350.623
0.151556 338.2241 3.895862 351.5367
0.1848893 338.3709 4.500794 352.1209
0.2142439 338.7647 4.780025 351.4521
0.243161 338.7318 4.999861 351.6078
0.2731042 339.0539 5.052778 352.2367
0.3015314 339.2304 5.181699 352.1399
0.3290592 339.3089 5.043434 352.2485
0.3623925 339.0533 4.961789 352.4225
0.3945974 339.3423 4.376101 352.3608
0.427595 339.3498 3.809633 352.2128
0.4570369 339.2734 3.379164 352.2663
0.4843041 339.7122 2.859542 352.2215
0.5118892 340.5505 1.87422 351.7094
0.5416315 341.0712 1.375989 351.3911
0.5710075 341.4769 0.4604921 351.1812
0.5981842 341.6719 359.0684 351.1696
0.6302764 342.4897 358.0252 351.8254
0.6609107 343.4702 357.5145 352.7937
0.694244 344.5292 357.5149 353.8694
0.7226062 344.281 357.7924 356.969
0.7541404 344.374 357.5404 358.6307
0.782651 343.1065 357.2796 358.4113
0.8125987 342.8101 356.5863 355.9019
0.845932 345.9344 356.5909 355.4301
0.8752876 345.9985 355.9626 356.8296
0.9050325 345.4686 356.4523 356.2618
0.9383659 346.9028 357.0206 356.9811
0.9702098 348.42 357.9512 355.668
1.000676 348.7043 359.137 355.248
1.034009 349.2753 359.7111 355.5222
1.067343 350.5221 0.02774956 355.6552
1.097073 349.8102 0.5391746 356.1681
1.130406 349.321 359.6234 356.8397
1.160267 350.75 359.5284 356.4388
1.193601 351.3473 358.7943 355.1534
1.226934 352.8099 358.6277 356.0414
1.260267 353.7459 358.3765 355.4559
1.29105 352.3658 357.759 355.3707
1.32395 352.7677 357.6287 355.532
1.351776 353.059 357.6749 355.8465
1.382535 353.7418 357.6503 356.3459
1.412554 353.4114 358.0304 356.2559
1.445888 353.2794 358.4373 356.2827
1.479221 353.4609 358.9692 356.5954
1.512554 353.6184 359.3783 356.8977
1.543415 353.6751 359.9825 357.0699
1.574346 353.5273 0.3506576 357.1135
1.604198 352.9054 0.9064768 356.9775
1.634101 352.8364 1.06759 357.0765
1.663061 352.9362 1.257246 357.0324
1.693879 351.6794 1.910468 356.976
1.723492 351.5154 2.07793 356.9467
1.756825 350.4228 2.170103 356.8351
1.78666 350.1824 1.93543 356.8552
1.819993 349.4839 1.483955 356.6659
1.849453 347.9555 1.089145 356.7037
1.882787 346.5959 0.7985777 357.1905
1.916075 347.5525 0.9461117 357.3881
1.944892 348.8691 1.02367 357.1493
1.97571 349.6698 1.121053 356.9152
2.003793 350.8379 0.9365305 357.1324
2.037126 350.0854 0.3198506 357.5815
2.068 348.8298 358.9903 357.9701
2.100327 346.8815 357.7266 358.5388
2.13366 346.5501 356.9841 359.1317
2.160685 347.1323 356.0019 359.3397
2.187991 347.9556 355.5852 359.3864
2.21715 350.1313 355.527 359.6968
2.24977 351.3555 355.6471 359.7181
2.279442 352.0183 356.1631 0.07399996
2.311012 352.407 356.1067 0.2924651
2.344345 352.0318 355.7949 0.486728
2.376531 352.139 356.7316 1.79416
2.407367 352.5457 356.3968 1.847887
2.434438 352.876 355.9663 1.798853
2.467579 353.248 354.9905 1.053809
2.498671 353.4692 355.5533 1.187027
2.530159 353.3346 355.7427 1.943305
2.561287 353.9171 355.6745 2.114908
2.594621 354.7707 355.394 1.894538
2.622872 354.7962 355.226 1.784302
2.653049 354.7905 355.123 1.61255
2.682234 355.0303 355.0259 2.056814
2.715568 355.1232 354.7555 1.624726
2.748901 355.2111 354.4239 2.821743
2.782234 354.7742 354.4804 3.888652
2.815568 355.649 354.6047 3.99895
2.843186 356.7083 355.1942 3.565935
2.875113 357.4177 356.0074 3.739357
2.90566 358.6299 356.6315 3.79625
2.935601 0.3418336 357.4101 2.952506
2.96748 0.06268908 358.7026 2.505806
2.9985 357.9283 359.6396 2.309754
3.031341 356.3146 359.6457 1.870171
3.060995 355.3877 359.92 1.56563
