時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 308.6868 347.2411 4.026943
0.1143959 332.7928 354.571 359.6443
0.1384583 334.4005 354.4091 0.1469914
0.1498688 336.7483 354.5174 0.638317
0.162159 338.6446 354.7284 0.8275655
0.1754205 339.5343 354.768 0.8502915
0.1878237 340.4207 354.791 0.8942219
0.1992687 341.2795 354.7746 0.9675131
0.2107815 342.2232 354.7479 1.080836
0.222125 343.1267 354.6854 1.201352
0.2328168 344.0995 354.6501 1.322695
0.2441592 344.9395 354.5962 1.44959
0.2557565 345.7186 354.52 1.592971
0.2667233 346.4968 354.4674 1.707536
0.2779604 347.2475 354.3936 1.796071
0.2927026 347.9445 354.313 1.823385
0.3042061 348.6078 354.2393 1.803341
0.3148074 349.9059 354.0573 1.606091
0.3255278 350.4898 353.9675 1.51085
0.3365242 351.0698 353.8754 1.432709
0.3479097 351.7871 353.7622 1.410069
0.3587135 352.5205 353.6172 1.458483
0.3694846 353.5016 353.4053 1.397874
0.3804937 354.1906 353.1774 1.419073
0.3919842 354.6747 352.9812 1.501515
0.4032912 355.1803 352.7716 1.471076
0.4138056 355.6037 352.6098 1.326461
0.4244632 355.8906 352.4515 1.207989
0.435524 356.0234 352.326 1.041948
0.4463133 356.0976 352.1864 0.8115188
0.4581544 356.108 352.0867 0.570681
0.4693801 356.0107 351.9919 0.4010238
0.480209 355.9646 351.9497 0.2194584
0.4931618 355.9899 351.9144 0.008643555
0.5046083 356.0083 351.9801 359.8608
0.5158772 356.0798 352.0809 359.7055
0.5270091 356.1733 352.2771 359.5083
0.5390711 356.2446 352.5396 359.3087
0.5510627 356.3103 352.8435 359.1061
0.5628939 356.3055 353.1121 358.8469
0.5749245 356.4193 353.4281 358.7612
0.5871813 356.4439 353.7125 358.6852
0.5977377 356.5747 354.0319 358.6343
0.6086388 356.6565 354.3331 358.6237
0.6196978 356.788 354.6238 358.63
0.6316958 357.0136 354.9066 358.5932
0.6533325 357.2304 355.1747 358.5786
0.6639023 357.4931 355.4375 358.6144
0.6747114 357.7132 355.6693 358.6478
0.6861204 357.9495 355.9041 358.6676
0.6995458 358.2062 356.1501 358.7201
0.7105255 358.46 356.3999 358.7637
0.7217884 358.6978 356.6529 358.825
0.7324726 358.8881 356.857 358.9467
0.7440294 359.0039 357.0818 359.0125
0.7564622 359.1411 357.2552 359.0991
0.7670799 359.3708 357.5182 359.3299
0.7778804 359.5327 357.649 359.4364
0.7896157 359.674 357.7614 359.5911
0.8004213 359.8099 357.9097 359.7475
0.8119137 359.9293 358.0363 359.9263
0.8230081 0.06541831 358.1896 0.09181143
0.833761 0.1731302 358.3358 0.274032
0.8451862 0.3000357 358.4968 0.4554527
0.8579377 0.3637758 358.7177 0.6294733
0.8687038 0.4392798 358.9797 0.760255
0.8796781 0.5300394 359.3418 0.8982818
0.8908384 0.6062939 359.6957 0.9348999
0.9044274 0.7835748 0.00718534 1.007426
0.9149806 0.9954165 0.3333349 1.13851
0.9261174 1.254594 0.7054838 1.347561
0.9376639 1.519321 1.192086 1.584353
0.9514046 1.84592 1.735891 1.896346
0.9632653 2.123627 2.265487 2.174728
0.9750364 2.402494 2.79859 2.397714
0.9872628 2.672139 3.348593 2.61192
0.998914 2.899419 3.92314 2.807856
1.010041 3.098436 4.483805 2.952941
1.021988 3.228026 4.989347 3.041078
1.032683 3.43073 5.905324 3.072483
1.045041 3.537471 6.407687 2.979969
1.056546 3.645348 6.897713 2.865695
1.06757 3.772001 7.379238 2.77
1.07844 3.886025 7.814108 2.559734
1.089557 4.02892 8.212727 2.491299
1.100115 4.208023 8.660774 2.373502
1.113045 4.362782 9.058803 2.201199
1.125581 4.508082 9.336531 1.995182
1.136996 4.692548 9.592629 2.011818
1.14779 4.905454 9.82601 1.912587
1.158764 5.043715 9.970991 1.823337
1.170408 5.189977 10.13109 1.829251
1.18178 5.323896 10.22685 1.744331
1.193181 5.420724 10.25503 1.597434
