時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.07 3.106975 344.1572 354.4281
0.1162747 12.90971 346.7025 351.2977
0.1366682 13.20865 347.0601 351.4951
0.1486616 13.94477 347.9839 352.1799
0.1617213 14.13529 348.2497 352.2575
0.173889 14.27703 348.4954 352.3235
0.1862965 14.26795 348.6572 352.4194
0.1980403 14.17121 348.9005 352.5761
0.2099769 14.1547 349.1292 352.6612
0.2219428 14.03063 349.4195 352.806
0.2337656 13.89942 349.7006 352.898
0.2471727 13.8262 349.9787 352.9085
0.2590591 13.79053 350.2401 352.9496
0.2709601 14.05592 350.6559 353.0439
0.2895089 14.27462 350.8548 353.098
0.3048004 14.50465 351.0269 353.245
0.3179306 14.9479 351.2451 353.5992
0.3307031 15.17759 351.302 353.8056
0.3475262 15.38347 351.3001 354.0586
0.3606099 15.62359 351.2648 354.4109
0.3733038 15.67651 351.3309 354.529
0.3856963 15.77038 351.4743 354.5645
0.3982874 16.03678 351.7089 354.6784
0.410445 15.87263 352.0648 354.7756
0.4220617 15.54329 352.4189 354.927
0.4339635 15.44202 352.6735 355.106
0.4459374 15.43976 352.8459 355.1717
0.4586551 15.40184 353.0668 355.3339
0.4705684 15.32954 353.3342 355.4891
0.4830258 15.34585 353.7511 355.754
0.4970253 15.32548 353.9944 355.8326
0.5094529 15.31491 354.2327 355.8401
0.5230508 15.34352 354.4994 355.848
0.5359495 15.34015 354.8795 355.8438
0.5477855 15.19148 355.3381 355.8683
0.5596753 14.85762 356.1071 355.8836
0.5734699 14.79632 356.4793 355.8624
0.5859744 14.92066 356.745 355.9414
0.5984122 15.09903 357.0154 356.0573
0.6111322 15.32969 357.2494 356.128
0.6262187 15.56449 357.4385 356.0954
0.6387205 15.84018 357.5815 356.0874
0.6504464 15.97229 357.6944 356.1107
0.6627981 16.04053 357.7316 356.145
0.6745577 16.08913 357.7504 356.1492
0.6879623 16.16048 357.7215 356.0769
0.7013357 16.17633 357.7077 355.9846
0.7132081 16.14108 357.7091 355.8378
0.7249179 16.06237 357.7155 355.6723
0.7378385 16.03938 357.8211 355.5588
0.7497268 16.03099 357.944 355.5036
0.7615647 15.99486 358.2126 355.5072
0.7734172 15.97304 358.4454 355.6085
0.7855542 16.04759 358.6753 355.787
0.7994966 16.13461 358.9058 355.9307
0.812214 16.31421 359.3471 356.1181
0.8238459 16.37882 359.5838 356.2572
0.8358037 16.41573 359.7273 356.4129
0.8483878 16.38679 359.7971 356.5639
0.8600965 16.29079 359.8259 356.6991
0.8721505 16.09861 359.7567 356.8578
0.8840624 15.91302 359.5914 357.0409
0.8962296 15.71827 359.304 357.183
0.9106984 15.51106 358.9305 357.3105
0.9229906 15.02484 358.4531 357.8525
0.935536 14.99642 358.0512 358.0285
0.9472059 15.10607 357.6729 358.191
0.9599727 14.96163 357.322 358.4227
0.9719216 14.79041 357.1192 358.4949
0.9835728 14.60374 357.0803 358.4635
0.9954791 14.32442 357.1578 358.4614
1.0074 14.07854 357.2849 358.4433
1.01998 13.98005 357.4471 358.4713
1.031638 13.92426 357.5219 358.6067
1.043394 13.86781 357.4591 358.9477
1.055024 13.8908 357.4431 359.1874
1.06688 13.89229 357.4126 359.3405
1.079683 13.9218 357.4069 359.51
1.091552 13.93991 357.3831 359.6241
1.103325 13.93034 357.2879 359.6945
1.117309 13.92704 357.2122 359.7469
1.130332 13.95248 357.0968 359.7291
1.143815 13.86812 356.9348 359.6495
1.157498 13.64394 356.6485 359.5347
1.170522 13.59606 356.484 359.488
1.183075 13.60657 356.2532 359.4922
1.195333 13.62113 356.0139 359.5085
1.208065 13.64941 355.8184 359.5272
1.220565 13.66606 355.6241 359.5262
1.232362 13.69886 355.5299 359.5095
1.245702 13.69996 355.5659 359.4926
1.257872 13.67165 355.6231 359.4695
1.271348 13.58463 355.6805 359.4362
1.283083 13.47309 355.7599 359.3558
1.295229 13.42242 355.8853 359.281
1.308501 13.41136 356.0137 359.2468
