時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 346.9186 15.01992 358.8278
0.08666666 347.3353 3.738928 1.026179
0.12 347.3362 2.252545 1.485507
0.1470774 347.5315 359.4249 2.516004
0.1804107 347.621 357.2612 3.066737
0.2137441 347.916 354.5865 3.740069
0.2469899 348.0534 352.7154 4.248006
0.2746255 348.2157 350.9322 4.732083
0.3049417 348.2538 349.2394 5.207641
0.3334109 348.2777 347.6607 5.481074
0.3667443 348.3496 346.3572 5.627037
0.3926367 348.3813 345.6485 5.773971
0.4212626 348.5692 344.8716 5.931908
0.4480441 348.6411 344.8605 5.999864
0.4762339 348.7383 345.0907 6.150692
0.5049251 348.7675 345.6544 6.271552
0.5382584 348.7999 346.4258 6.271601
0.5658604 348.7858 347.0466 6.064099
0.5960974 348.6989 348.4951 5.557866
0.6227277 348.6661 349.4908 5.293432
0.6511161 348.6497 351.1354 5.01431
0.6844494 348.7155 352.5211 4.897592
0.7123557 348.8479 354.3087 4.617026
0.7392557 348.9496 356.5411 4.103443
0.7674145 349.0688 358.9922 3.64836
0.7939813 349.1591 0.4459392 3.281113
0.82271 349.2304 1.797574 2.91487
0.8560433 349.2169 3.732291 2.537636
0.8869403 349.3373 4.79704 2.455083
0.9166147 350.0445 6.121002 2.191883
0.9449572 350.8225 6.684256 1.850612
0.9732115 351.5894 6.713687 1.676293
1.006545 352.9348 6.52806 1.51285
1.039119 353.8209 6.183883 1.456598
1.068242 354.862 5.508296 1.343886
1.095235 355.7052 4.946042 1.351413
1.124051 356.1862 4.306602 1.352545
1.157385 356.1037 3.92685 1.288116
1.188078 355.8437 3.418824 1.225488
1.214636 355.7279 3.069879 1.234399
1.243448 355.9933 2.864419 1.210222
1.270157 356.3056 2.779752 1.208636
1.30349 356.6434 2.757679 1.143428
1.331814 356.8122 2.811929 1.125342
1.360935 356.9569 3.056913 1.083764
1.389826 357.0358 3.237438 1.079185
1.422122 356.9283 3.347623 1.148322
1.455455 356.8512 3.724922 0.9827306
1.488285 356.9797 4.124311 1.029957
1.515753 357.058 4.879202 1.01919
1.544701 357.1226 5.718219 1.000926
1.571916 357.3276 6.671971 0.9179013
1.60525 357.4805 7.300738 0.8859537
1.632124 357.5376 8.186071 0.8334584
1.661123 357.4385 9.119207 0.6559869
1.688155 357.3633 9.753713 0.4483948
1.718559 357.2373 10.25747 0.2342347
1.751892 356.8723 10.76311 0.1747749
1.785226 356.642 11.02771 0.130146
1.813535 356.7021 11.32049 0.04918975
1.841597 356.8834 11.28744 0.03619596
1.869451 356.9417 11.26766 359.9504
1.902784 357.0459 11.2577 359.8505
1.936118 356.9142 11.12905 359.8095
1.963899 356.6626 10.87908 359.6729
1.992346 356.5009 10.58268 359.8011
2.022095 356.3137 10.35302 359.882
2.055428 356.042 10.04502 359.9797
2.088762 355.8494 9.855474 0.08934222
2.116566 355.5285 9.504884 0.3064549
2.1496 355.3071 9.42032 0.295172
2.177693 355.1969 9.372344 0.3380826
2.211026 355.2426 9.320833 0.4090857
2.239102 355.4043 9.196052 0.5041143
2.268214 355.5143 8.860106 0.5730168
2.29955 355.5367 8.604058 0.5111733
2.331498 355.6702 8.270106 0.2226267
2.364831 355.6039 7.91568 0.1515091
2.395025 355.5336 7.685629 0.1562584
2.422172 355.8068 7.449436 0.07609287
2.455505 356.1587 7.390575 0.1904932
2.483852 356.1847 7.386968 0.2581246
2.517185 356.0616 7.44531 0.3184792
2.54556 355.7947 7.430049 0.7201079
2.574443 356.2286 7.474795 0.8807789
2.607776 356.5986 7.538063 0.8467855
2.637603 356.8031 7.625884 0.5054005
2.670937 356.6092 7.531842 0.3906566
2.703617 356.2373 7.397105 0.4319715
2.732569 356.0569 7.29964 0.4789257
2.765902 356.0342 7.328149 0.6356701
2.793379 356.1634 7.331994 0.7508252
2.826713 356.3612 7.256181 0.8062176
2.855153 356.4708 7.112213 0.7679762
2.884522 356.1448 7.036456 0.7761386
