時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 17.71012 355.4489 1.751636
0.08666666 7.023303 359.8337 1.433011
0.12 6.675221 359.8485 1.409328
0.1470871 6.122055 359.8341 1.206737
0.1804204 5.744998 359.7585 1.08556
0.2137538 5.128227 359.609 0.9887368
0.2470871 4.461646 359.518 0.9607893
0.2780496 4.088519 359.5178 0.883817
0.3113829 3.850769 359.4843 0.8550299
0.3393566 3.464407 359.4415 0.7898075
0.3687581 3.350968 359.4944 0.7278165
0.395977 3.33764 359.6245 0.6521341
0.4237388 3.190239 359.8586 0.4630953
0.4539595 2.960085 0.01520923 0.3433641
0.4839727 2.814978 0.2594481 0.2332433
0.5121276 2.649449 0.4280474 0.07390261
0.5454609 2.374503 0.5472767 359.9143
0.5751815 1.799275 0.5529857 359.7683
0.6085149 1.22757 0.5808234 359.5756
0.634762 0.7615295 0.5766385 359.2932
0.6649947 0.4770339 0.6267632 359.1256
0.6934064 359.9629 0.6987009 358.8906
0.7231692 359.4973 0.8124709 358.6674
0.7511984 359.2592 0.9110202 358.4905
0.7806243 358.6047 0.9376039 358.352
0.8081297 358.1107 0.9284181 358.2979
0.8413826 357.476 1.057815 358.0652
0.8747159 356.8149 1.208285 357.7585
0.9018261 356.1629 1.394859 357.3871
0.9288934 355.8384 1.605142 357.0629
0.9573337 355.3001 2.295693 356.4207
0.9853173 354.9691 2.956728 356.0105
1.015642 354.7435 3.669487 355.6384
1.047343 355.0162 4.423411 355.5703
1.078467 354.5102 5.177799 355.5566
1.109657 353.6083 5.874372 355.4855
1.138905 353.2864 6.287405 355.3756
1.170369 352.819 6.779105 355.0981
1.202827 352.289 7.23704 354.6672
1.236161 351.9156 7.615487 354.3113
1.265741 351.9984 7.764407 354.2139
1.292473 351.9767 7.958713 353.9697
1.321869 352.2678 8.183505 353.8177
1.355117 352.7156 8.604303 353.7494
1.383295 352.9429 9.232324 353.7618
1.412982 353.5694 9.736968 353.5509
1.445127 354.8073 10.37921 353.4185
1.475648 355.1016 11.00891 353.4766
1.504448 355.0342 11.35913 353.5567
1.532337 354.6031 11.56552 353.7804
1.55992 353.7961 11.58579 354.0972
1.593253 352.9016 11.55611 353.9235
1.620983 351.5337 11.33686 353.9695
1.649119 350.7777 11.06465 353.8123
1.682453 350.4689 10.87424 353.7988
1.710317 350.5972 10.14036 354.5202
1.738976 350.9286 10.23252 353.9688
1.767162 351.6676 9.712207 354.5139
1.795362 353.2935 9.159798 354.6182
1.826602 353.8303 9.175103 354.1088
1.858652 352.3931 8.817563 354.6671
1.886557 349.5673 8.308453 355.6463
1.91444 348.4818 7.884996 355.8835
1.947774 348.5847 7.688086 355.6889
1.979441 348.3084 7.57733 355.0497
2.007726 346.2698 7.465384 354.7858
2.037569 345.0641 7.151279 355.175
2.068595 344.4244 6.458063 355.8242
2.097842 344.2425 5.9657 355.9807
2.131176 344.2908 5.716019 355.9087
2.159579 344.4601 5.400226 355.9753
2.187084 345.0602 4.998507 356.3149
2.217581 345.4879 4.765605 356.5099
2.244927 346.0225 4.486187 356.6147
2.277519 346.6993 4.284686 356.5197
2.304567 347.2571 4.186359 356.4467
2.333341 347.8668 4.154673 356.2892
2.363065 348.3053 4.243189 356.0651
2.396398 348.5818 4.296465 355.9716
2.427563 349.1497 4.441253 355.9366
2.460896 349.6637 4.767919 355.8065
2.488732 350.1147 5.438921 355.5994
2.517609 350.2977 5.872448 355.5043
2.546348 350.3222 6.75187 355.4579
2.576902 350.229 7.474664 355.4011
2.606463 349.6142 8.771688 355.2833
2.639691 348.8635 10.27088 355.1183
2.670403 347.9385 11.80836 354.9753
2.703408 346.7315 12.99327 354.7914
2.730377 344.886 14.86454 354.2627
2.761633 343.4183 16.80834 353.6078
2.789843 342.0453 18.99129 353.2008
2.818419 341.1217 20.61371 353.218
2.846208 340.2452 23.02955 353.2049
2.875633 339.8842 24.37021 353.2371
2.908967 339.4627 26.2736 353.187
