時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 340.6433 355.6876 3.9099
0.08666666 341.3273 355.4678 3.621229
0.12 341.1313 355.4318 3.602087
0.1485198 341.194 355.5375 3.631505
0.1818531 340.5346 355.4615 3.635283
0.2135141 340.5305 355.3147 3.644933
0.2414354 340.5747 355.2062 3.635767
0.269428 340.6753 355.1316 3.647027
0.2979235 340.9709 355.026 3.63378
0.3267056 340.7262 354.9525 3.623255
0.353615 340.6524 354.9439 3.631338
0.3869483 340.77 354.9503 3.598642
0.4202817 340.492 355.0336 3.573073
0.448091 339.9734 355.0408 3.614797
0.4789915 340.2191 355.1524 3.610247
0.5106859 340.1802 355.1424 3.575788
0.5406479 340.0541 355.1172 3.65573
0.5696887 340.6553 355.0867 3.616594
0.6024533 341.053 355.1203 3.610321
0.6296895 340.1853 355.001 3.491475
0.6579343 339.874 354.945 3.487789
0.6864413 339.7507 354.9746 3.355386
0.7132167 340.2072 355.1884 3.323966
0.7430139 340.3966 355.4005 3.239503
0.7763472 340.2342 355.6819 3.169157
0.8064912 340.456 356.0981 2.986169
0.8398246 340.7985 356.4304 2.844834
0.8731579 340.8089 356.6183 2.735043
0.9054306 341.2901 356.9818 2.488614
0.9380797 341.2415 357.2165 2.349004
0.9678818 341.2098 357.398 2.209504
0.9982665 341.7516 357.7407 1.996913
1.027712 341.8026 358.0467 1.711408
1.055367 342.5992 358.3937 1.548268
1.0887 343.0472 358.6109 1.427867
1.117686 343.8445 358.9421 1.248921
1.147957 344.4321 359.1443 1.219292
1.176972 344.6941 359.3098 1.153848
1.205236 344.9196 359.3583 1.13139
1.235292 345.2673 359.425 1.108772
1.266599 345.6198 359.4215 1.075832
1.298783 345.7477 359.3734 1.1103
1.326511 345.6432 359.2859 1.085804
1.359844 345.7168 359.2204 1.056669
1.39011 346.089 359.2182 1.072528
1.423443 346.2057 359.2419 1.077632
1.456776 346.2808 359.2993 1.163294
1.49011 346.5608 359.4088 1.161385
1.519376 346.5146 359.4883 1.136065
1.550017 346.4948 359.551 1.089106
1.579236 346.5462 359.5603 1.099539
1.612382 346.4337 359.4569 1.094199
1.643068 346.0864 359.152 1.176628
1.674163 346.0928 358.7455 1.505288
1.707496 346.4276 358.5525 1.52775
1.740829 347.1454 358.5222 1.222468
1.770426 347.6451 358.7047 0.8411252
1.803759 348.0145 358.9229 0.7167798
1.836555 348.0984 359.3047 0.5031034
1.86616 348.1195 359.5372 0.5574205
1.899493 348.0818 359.7671 0.4139912
1.932796 348.1037 0.02734631 0.21585
1.963024 348.411 0.3710811 0.09006047
1.993993 348.2424 0.7036316 0.1173194
2.027326 348.5799 1.163398 0.04916038
2.059307 349.1895 1.551536 0.153096
2.086796 348.9315 1.708848 0.1308926
2.120129 349.4345 1.812618 0.2737336
2.153462 350.6496 2.160505 0.2376376
2.182456 349.6215 2.081809 359.8167
2.213518 349.1566 1.956593 359.4886
2.245199 349.8357 2.031266 359.3017
2.277315 350.6506 2.48649 358.8049
2.310649 351.0224 3.235443 358.2533
2.338934 351.7046 4.0807 358.0114
2.37132 352.4812 4.743406 357.6698
2.404653 352.0287 5.473036 357.5516
2.436845 350.0553 4.675846 357.5843
2.466393 348.8716 3.480942 358.2257
2.49674 348.6181 2.067768 358.5517
2.527368 348.225 1.506282 358.7182
2.55657 347.5643 1.420978 358.9489
2.585021 348.1049 1.739783 358.9776
2.614633 348.4767 1.920885 359.038
2.64429 348.2694 2.154213 358.9213
2.674867 348.0203 2.228803 358.9996
2.704875 347.4965 1.901056 358.8176
2.734939 346.825 0.5560409 358.8497
2.764656 345.8905 359.2104 359.5466
2.792606 345.7288 358.966 359.9347
2.82211 346.5607 359.0827 0.1774784
2.849443 347.081 359.2892 0.2556424
2.880735 347.7021 359.8331 0.2686234
2.911436 347.9472 0.1692349 0.04133135
2.941677 348.1611 0.5551634 -0.004092039
2.971686 347.7267 0.8360364 359.776
3.003533 347.5826 0.7927979 359.714
