時間[s] x軸周り[deg] y軸周り[deg] z軸周り[deg]
0 0 0 0
0.02 0 0 0
0.05333333 352.0869 6.209198 359.922
0.08666666 355.4959 13.63604 359.0236
0.12 355.4252 13.63724 359.1216
0.1490604 354.683 12.92619 359.2192
0.1823937 354.3888 12.03117 359.2962
0.2157271 354.1421 11.33397 359.3773
0.2481582 354.0316 10.48848 359.4786
0.2772666 353.7489 9.471066 359.585
0.3085216 353.5573 8.934658 359.5368
0.3379374 353.3156 8.228675 359.5875
0.3712708 353.0068 7.457315 359.6249
0.4008489 352.6864 6.99872 359.6258
0.4325618 352.0891 6.111201 359.6311
0.4658951 351.9167 5.817751 359.6369
0.4984494 351.8707 5.409533 359.7403
0.5317827 352.0136 5.032391 359.7882
0.5627069 352.3281 4.668719 359.8094
0.5960403 353.09 4.203358 359.918
0.6259824 353.837 3.879783 0.01833281
0.6552722 354.3678 3.648546 0.2142739
0.6886055 354.7016 3.501241 0.3256724
0.7175313 355.4221 3.260638 0.5238803
0.7494198 356.052 3.045731 0.7511757
0.7827532 356.4731 2.888625 0.8754919
0.8160865 357.0146 2.718228 0.9136167
0.8446395 357.6099 2.513247 1.067064
0.8779728 358.0441 2.293614 1.043765
0.9068944 358.3306 1.980183 1.178696
0.9369758 358.4279 1.796757 1.28826
0.9703091 358.5242 1.615147 1.378358
1.001152 358.4343 1.397308 1.571012
1.031268 358.2455 1.194815 1.729354
1.06127 358.1685 1.174602 1.672689
1.089638 358.0899 1.171691 1.684893
1.122971 357.9802 1.184044 1.685983
1.156305 357.8151 1.212052 1.674131
1.183587 357.7109 1.324131 1.57305
1.213739 357.7805 1.374951 1.522228
1.242737 357.7025 1.524259 1.511406
1.27607 357.687 1.585768 1.475369
1.309403 357.6026 1.736951 1.409112
1.338421 357.7372 2.035393 1.353335
1.366441 357.8367 2.196836 1.323025
1.395281 357.9767 2.380205 1.199952
1.428615 358.0126 2.443637 1.108863
1.458884 358.1143 2.535522 0.9342802
1.49095 358.1601 2.654462 0.8545008
1.522666 358.1487 2.764295 0.8748649
1.55346 358.0197 2.826188 0.9148139
1.586793 357.9667 2.82133 0.9091823
1.61701 357.8743 2.709016 1.026833
1.645656 357.9188 2.550493 0.9236141
1.676264 357.8283 2.402805 0.9458715
1.708788 357.8536 2.378025 1.002627
1.742121 357.9233 2.384054 0.9771599
1.772183 357.8846 2.38682 0.9997655
1.804806 357.9016 2.41712 0.9941652
1.834923 357.9087 2.426148 1.019352
1.865857 357.6661 2.291744 1.187701
1.89919 357.6465 2.216381 1.185401
1.932523 357.7854 2.122611 1.07851
1.96159 358.0236 1.890817 1.33682
1.991071 358.2655 1.77131 1.370328
2.024405 358.3398 1.745939 1.447806
2.057738 358.3199 1.719525 1.553507
2.088229 358.2316 1.642764 1.677691
2.117888 358.2334 1.590158 1.815945
2.14749 358.2307 1.614033 1.824598
2.176773 358.0674 1.553075 1.79607
2.210106 358.0266 1.519935 1.805551
2.240701 358.0664 1.431273 1.941709
2.274034 358.0021 1.025896 2.083615
2.307367 358.2627 0.771862 2.080001
2.340701 358.3059 0.6041152 1.963255
2.374034 358.0968 0.3989322 1.949269
2.405039 357.9431 0.2513648 1.915305
2.438372 357.7289 0.161764 1.731009
2.468429 357.5914 0.1669861 1.787206
2.501762 357.5165 0.1786649 1.698765
2.535095 357.6726 0.3048908 1.477635
2.568429 357.8372 0.382273 1.48027
2.600971 358.2067 0.8511567 1.389251
2.631662 358.1345 1.047182 1.457289
2.661553 357.9323 1.17015 1.524037
2.694886 357.657 1.117877 1.682467
2.724027 357.5162 0.911713 1.776956
2.75736 357.7023 0.7287878 1.377213
2.786992 357.6888 0.7268745 1.211305
2.818806 357.5866 0.8965973 1.236621
2.85214 357.5336 1.070253 1.274535
2.882092 357.5703 1.178464 1.346681
2.912911 357.5453 1.233348 1.307292
2.94569 357.5918 1.247512 1.286381
2.977236 357.6292 1.29958 1.286776
3.01057 357.5912 1.370657 1.299124
3.043903 357.5435 1.429667 1.382811
